SA3_MAIN11,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot,SA3_NAME11
30602,0,0,0,6,21,13,5,4,0,0,0,4,0,4,6,63,0,0,8,11,35,44,34,42,10,23,8,9,11,10,8,253,3,6,3,17,8,8,3,0,3,0,0,0,0,0,3,54,0,0,6,12,17,21,12,12,4,6,19,7,7,4,0,127,0,0,0,4,13,68,78,84,19,11,9,14,29,3,33,365,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,12,8,92,382,737,491,423,397,286,87,91,90,91,74,48,185,3482,0,0,4,25,46,44,52,46,10,6,6,8,17,10,11,285,0,0,0,0,14,25,17,14,10,13,13,18,6,5,10,145,3,49,134,296,532,693,691,463,137,183,135,274,340,176,289,4395,60,280,1038,1673,2027,2749,2937,2114,668,803,748,879,855,571,1084,18486,Cairns - South
30603,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,12,0,0,3,3,6,4,5,15,9,3,3,10,15,0,0,76,3,0,8,9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,8,0,0,0,0,0,13,22,12,0,0,0,0,0,0,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,125,240,145,80,60,33,4,13,24,11,10,9,54,849,0,3,0,11,16,10,6,8,0,4,3,0,3,11,3,78,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,3,24,65,72,89,102,84,37,8,15,11,26,20,7,33,596,81,184,568,520,493,491,375,237,73,130,206,235,103,74,251,4021,Innisfail - Cassowary Coast
30604,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,3,6,6,7,3,0,3,0,0,3,3,3,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,12,0,0,0,0,0,3,0,3,3,3,0,3,3,0,3,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,17,49,125,95,90,69,70,13,36,20,16,12,13,37,662,0,0,0,9,9,11,18,12,0,0,0,6,3,3,5,76,0,0,0,0,5,0,0,0,0,9,0,3,3,0,0,20,3,4,15,35,39,28,41,23,4,10,10,20,4,3,14,253,10,41,128,256,251,304,278,230,60,118,64,81,70,53,127,2071,Port Douglas - Daintree
30605,0,0,3,3,4,0,3,0,0,0,0,0,0,0,0,13,0,3,3,7,19,16,12,4,9,3,5,4,3,6,3,97,0,0,8,7,4,0,0,0,0,0,0,0,0,0,3,22,0,0,3,0,3,3,0,0,0,0,0,0,7,0,0,16,0,0,0,3,0,13,12,4,0,4,5,12,0,0,3,56,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,9,15,98,211,433,245,146,112,71,20,10,12,8,33,7,84,1505,0,0,9,23,40,20,21,5,6,0,4,0,4,0,5,137,0,0,0,0,3,3,3,0,3,0,3,3,0,0,3,21,5,18,90,155,181,116,115,76,23,15,34,33,31,10,47,949,48,243,861,1136,832,682,511,293,113,78,127,120,153,76,298,5571,Tablelands (East) - Kuranda
30701,0,0,0,0,4,3,0,3,0,0,0,0,3,0,0,13,0,0,0,3,8,4,13,26,10,24,52,53,14,3,0,210,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,77,159,61,45,44,29,4,15,8,10,18,14,39,550,0,0,0,7,3,8,3,5,0,5,3,0,9,3,0,46,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,9,4,6,10,30,33,40,28,34,18,11,17,27,13,26,22,319,13,60,169,289,255,287,240,196,86,131,210,215,153,137,129,2570,Darling Downs (West) - Maranoa
30702,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,11,0,3,0,3,6,8,17,31,21,19,18,30,4,7,6,173,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,3,0,3,3,3,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,119,288,108,64,48,31,9,8,17,10,10,0,39,809,0,3,0,12,13,4,11,8,0,6,0,6,0,0,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,61,39,33,21,37,29,8,23,19,31,19,35,383,12,80,233,474,310,316,241,208,110,108,162,130,123,69,176,2752,Darling Downs - East
30703,0,0,0,0,0,3,7,0,0,0,0,3,0,0,0,13,0,0,0,5,8,6,9,12,8,10,6,6,0,4,0,74,0,0,3,14,5,3,0,0,0,0,0,0,0,0,3,28,0,0,0,4,0,0,0,0,5,7,0,0,0,0,3,19,0,0,0,0,6,0,5,0,0,0,0,3,0,0,7,21,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,13,75,212,389,222,119,66,39,10,7,9,11,8,0,62,1242,5,0,3,19,18,3,12,8,0,0,0,6,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,44,65,78,69,40,32,20,5,9,22,20,13,45,482,35,180,583,708,563,497,325,230,76,51,55,106,92,46,208,3755,Granite Belt
30801,0,0,3,0,6,4,0,0,0,0,0,3,0,0,0,16,0,0,0,5,10,5,12,71,41,26,24,18,4,4,3,223,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,6,4,4,7,0,0,31,0,0,0,0,0,0,3,11,3,0,0,0,0,3,3,23,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,13,37,141,94,44,48,24,10,6,14,15,13,15,28,502,0,0,3,9,19,3,10,10,4,5,0,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,58,38,51,59,38,29,41,23,25,13,43,472,0,28,115,256,333,332,376,407,176,183,239,196,170,115,192,3118,Central Highlands (Qld)
30802,0,0,0,0,10,4,5,0,0,0,0,0,0,4,4,27,0,3,0,4,17,19,66,120,72,60,108,69,44,31,20,633,0,0,3,19,8,3,5,0,0,0,0,3,0,0,3,44,0,0,0,0,0,3,3,6,5,3,6,8,5,5,0,44,0,0,0,0,0,15,15,16,10,4,0,4,4,5,0,73,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,17,44,220,582,371,232,117,111,48,41,20,38,32,41,113,2027,0,3,3,14,14,24,13,28,4,11,7,3,6,48,17,195,0,0,3,0,0,0,5,8,52,25,18,17,0,8,6,142,4,22,53,118,111,92,87,127,69,84,79,33,60,67,66,1072,27,121,497,1026,989,1061,800,810,459,438,504,347,386,415,471,8351,Gladstone - Biloela
30803,0,0,0,0,10,9,0,0,3,4,6,0,0,8,4,44,0,3,6,14,18,38,64,120,38,40,92,50,22,13,9,527,0,3,5,7,3,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,7,4,10,11,10,8,13,21,25,12,5,126,0,0,0,0,3,14,13,21,10,6,9,5,9,3,7,100,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,18,103,356,630,424,272,174,181,40,71,45,36,24,17,142,2533,0,3,0,20,33,25,37,30,4,13,12,12,13,9,13,224,0,0,0,0,6,17,9,47,88,76,32,15,13,5,25,333,0,16,65,120,161,166,142,226,119,116,170,130,161,68,85,1745,33,212,706,1066,1202,1209,999,1089,507,565,676,509,482,302,541,10098,Rockhampton
30901,0,0,5,6,10,8,13,9,0,0,0,0,7,0,3,61,0,0,4,15,47,59,90,87,18,19,37,49,10,8,6,449,0,3,13,27,21,5,20,0,0,3,0,0,0,0,6,98,0,4,0,8,4,8,0,0,0,0,0,0,0,0,0,24,0,0,0,0,7,15,21,15,15,5,7,15,13,4,13,130,0,0,3,6,15,12,9,12,0,0,5,0,0,0,0,62,31,136,372,694,472,431,330,259,82,84,65,89,65,29,158,3297,0,8,6,10,31,44,42,26,7,20,18,20,23,11,16,282,0,0,0,0,27,14,9,0,3,6,3,3,3,0,0,68,4,82,142,213,231,272,300,226,53,100,110,125,113,78,87,2136,62,395,1132,1529,1560,2191,2217,1532,494,574,668,662,545,393,664,14618,Broadbeach - Burleigh
30902,0,0,0,3,13,3,7,0,0,4,0,0,0,0,0,30,0,0,4,12,41,28,73,45,24,9,27,17,16,8,6,310,0,0,3,9,3,3,15,3,0,0,0,0,0,0,3,39,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,10,12,6,11,7,10,6,3,3,3,74,0,0,0,3,4,4,4,3,0,0,0,0,0,0,3,21,26,117,352,693,426,302,259,208,87,77,61,63,53,14,137,2875,0,0,5,15,26,24,66,25,9,6,12,18,22,5,10,243,0,0,0,0,3,3,5,0,0,0,0,0,0,0,8,19,3,45,64,125,134,113,99,100,29,29,41,43,50,36,37,948,45,279,753,1175,1137,1211,1315,874,275,309,327,328,312,173,420,8933,Coolangatta
30903,0,0,0,3,14,29,34,13,3,4,0,5,0,0,3,108,0,0,6,12,44,54,159,133,50,23,44,25,26,3,8,587,0,0,9,26,22,0,19,4,0,0,0,4,0,0,3,87,0,0,4,8,4,4,10,15,4,0,6,3,3,0,4,65,0,0,0,0,8,19,25,29,3,3,3,13,6,3,7,119,0,0,0,19,19,13,10,3,0,0,0,4,3,0,3,74,35,152,465,1010,597,518,447,366,115,107,153,111,84,53,234,4447,0,3,5,14,21,44,41,35,7,18,19,11,15,13,4,250,0,0,0,4,18,17,12,5,0,4,5,3,0,3,0,71,0,56,117,225,293,341,366,267,90,114,133,132,109,66,102,2411,68,365,1130,1819,1864,2706,3079,2182,689,784,898,748,632,467,908,18339,Gold Coast - North
30904,0,0,0,0,5,3,9,0,0,0,0,3,0,0,0,20,0,0,3,10,12,9,21,27,4,12,9,6,4,0,3,120,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,3,3,0,3,3,3,0,3,3,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,41,122,344,246,208,161,156,34,31,30,28,21,15,78,1526,0,0,3,15,22,18,25,14,0,3,4,0,7,5,9,125,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,6,14,25,74,102,82,34,29,9,3,0,3,3,5,22,411,17,91,297,621,656,706,528,377,86,76,90,84,51,38,214,3932,Gold Coast Hinterland
30905,0,0,3,5,5,6,17,6,0,0,0,0,0,0,0,42,0,3,0,3,24,30,143,150,10,54,47,34,21,3,12,534,0,0,3,5,11,3,3,3,0,0,0,0,0,0,0,28,0,0,0,9,5,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,3,3,9,9,8,3,0,3,3,3,0,44,0,0,0,3,7,0,0,3,0,0,0,0,0,0,0,13,11,50,175,411,274,257,269,268,108,143,65,61,39,13,74,2218,0,0,0,12,20,27,40,31,4,0,5,19,9,0,3,170,0,0,0,3,3,3,4,0,3,0,0,0,4,0,0,20,0,17,35,98,129,130,146,122,34,26,17,19,10,3,33,819,11,124,386,765,867,1119,1380,1100,274,387,283,243,164,77,253,7433,Mudgeeraba - Tallebudgera
30906,0,0,3,7,11,3,24,14,0,3,5,0,0,0,4,74,0,0,3,9,42,54,142,209,28,42,54,58,24,9,12,686,0,3,13,26,24,13,15,0,3,0,0,0,0,3,0,100,0,0,9,3,10,5,12,15,0,4,3,0,8,0,0,69,0,0,0,0,0,11,25,18,6,20,4,17,3,5,11,120,0,0,0,6,5,3,0,0,0,0,0,4,0,0,0,18,7,109,330,837,547,505,445,456,131,219,213,154,73,28,155,4209,0,0,3,14,34,21,50,40,0,16,7,3,5,0,6,199,0,0,0,0,8,12,4,0,0,0,0,11,0,6,4,45,4,41,125,193,255,335,329,264,73,73,64,44,46,24,74,1944,32,242,850,1531,1754,2623,3033,2499,644,966,832,623,478,295,650,17052,Nerang
30907,0,3,3,3,17,17,35,41,9,15,15,4,3,3,3,171,0,3,5,10,59,74,275,437,120,176,247,164,77,57,53,1757,0,0,9,30,11,8,12,3,0,0,3,0,0,0,0,76,0,0,4,12,3,10,16,6,6,0,5,0,4,0,0,66,0,0,0,3,3,10,21,23,9,7,4,10,8,3,6,107,0,0,0,6,12,8,7,7,0,0,0,0,0,0,0,40,9,126,407,1132,890,901,798,925,342,495,417,280,242,111,279,7354,0,0,5,28,34,52,65,63,24,31,15,19,17,8,10,371,0,0,0,0,18,15,12,5,0,0,3,0,0,0,5,58,6,35,118,212,312,410,424,342,126,91,96,101,56,26,62,2417,23,281,998,1970,2288,3669,4339,3983,1332,1649,1847,1221,982,654,1059,26295,Ormeau - Oxenford
31002,0,0,3,5,3,3,0,3,0,0,0,0,0,0,0,17,0,0,0,9,13,18,10,37,3,3,11,4,7,0,3,118,0,0,4,10,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9,0,4,0,4,17,0,0,3,0,0,5,5,3,3,0,0,4,3,0,0,26,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,9,9,84,307,835,465,238,112,115,37,20,22,19,6,11,155,2435,0,0,3,13,29,18,14,18,3,0,0,0,4,3,3,108,0,0,0,0,8,38,7,5,0,0,0,5,4,0,23,90,6,14,41,112,94,111,47,44,10,25,8,14,14,6,50,596,15,152,640,1253,999,958,582,425,120,85,97,89,103,52,446,6016,Ipswich Hinterland
31003,0,0,6,0,13,6,14,19,0,3,0,0,0,0,3,64,0,0,4,8,36,46,100,74,8,26,27,16,5,5,14,369,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,19,0,0,7,0,3,5,14,6,5,7,5,3,0,7,5,67,0,0,0,3,4,15,13,15,6,3,10,9,5,3,5,91,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,15,32,102,366,1100,736,470,279,232,67,58,53,44,20,11,197,3767,0,3,5,26,22,22,44,26,10,7,14,5,16,9,12,221,0,0,0,0,19,43,13,3,0,7,6,5,4,4,7,111,0,20,72,136,206,272,326,250,87,69,74,68,43,27,75,1725,32,242,868,1639,1696,1782,1725,1213,426,445,549,446,274,225,606,12168,Ipswich Inner
31004,0,0,0,6,9,15,10,25,3,3,3,3,0,3,3,83,0,0,0,9,31,36,51,126,30,60,83,42,18,11,13,510,0,3,11,7,20,6,11,3,0,0,0,0,0,0,0,61,0,0,0,3,8,15,26,26,11,4,0,10,6,9,0,118,0,0,0,0,10,27,19,12,6,3,3,0,3,4,3,90,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,12,5,38,208,918,659,496,222,318,118,120,128,107,83,15,127,3562,0,0,0,10,30,22,26,47,4,14,10,17,22,3,9,214,0,0,0,0,115,420,191,67,5,24,25,19,19,3,54,942,0,17,50,149,396,804,781,780,271,222,203,236,131,83,157,4280,11,142,560,1411,1828,3063,3086,2860,1022,1125,1293,1031,702,383,785,19302,Springfield - Redbank
31101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,3,3,0,6,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,49,156,102,62,35,27,0,4,19,15,3,0,31,522,0,3,0,0,5,7,0,0,6,3,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,15,31,26,19,17,8,0,5,0,0,3,4,6,142,3,48,131,238,219,211,160,111,25,38,43,25,24,7,96,1379,Beaudesert
31104,0,0,3,3,4,10,11,8,0,0,0,0,0,3,3,45,0,0,0,3,15,25,61,34,19,13,15,3,0,0,0,188,0,0,0,24,14,5,0,0,0,0,0,0,0,0,0,43,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,24,13,6,0,0,0,0,7,0,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,147,613,522,363,205,201,99,64,41,33,24,7,100,2450,0,0,3,9,9,10,15,12,5,3,0,3,0,0,3,72,0,0,0,0,7,48,24,11,0,0,6,3,0,0,3,102,3,12,23,104,148,196,124,63,10,23,5,3,7,6,27,754,3,78,333,949,1151,1457,1034,656,182,161,120,87,68,43,289,6611,Jimboomba
31105,0,0,3,6,10,20,9,12,0,3,0,0,3,3,3,72,0,0,3,9,69,75,129,144,28,25,32,18,3,3,9,547,0,0,3,30,11,6,12,3,3,0,0,0,0,0,3,71,0,0,3,5,26,13,16,13,3,0,6,0,8,3,3,99,0,0,0,0,0,24,14,20,3,5,5,12,3,0,6,92,0,0,0,0,0,4,8,3,0,0,0,0,3,0,0,18,11,82,272,946,732,643,324,253,76,70,66,21,29,12,117,3654,0,0,3,11,23,23,27,14,6,16,10,14,13,8,7,175,0,0,0,0,5,53,23,6,0,0,3,3,4,0,8,105,3,35,91,194,325,425,392,283,71,115,109,97,62,38,86,2326,20,191,702,1520,1911,2720,2389,1704,458,595,657,471,362,244,557,14501,Loganlea - Carbrook
31106,0,0,3,5,18,19,15,35,9,6,6,0,3,0,3,122,0,0,0,13,49,88,147,140,12,29,39,16,9,14,18,574,0,0,5,41,13,12,34,7,3,3,0,0,3,0,3,124,0,0,0,7,29,32,22,12,3,10,9,3,15,3,9,154,0,0,0,0,9,36,40,36,17,28,24,71,44,21,33,359,0,0,0,4,8,6,10,0,5,0,0,0,0,3,5,41,12,93,334,929,658,428,231,169,38,64,37,39,23,10,149,3214,0,3,5,16,22,30,15,36,9,6,7,13,9,6,4,181,0,0,0,0,43,98,47,16,3,3,9,10,12,4,14,259,0,26,109,297,485,924,1184,962,311,488,299,419,545,202,301,6552,20,237,798,1815,2195,3717,4366,3187,870,1213,1150,1127,1129,540,1137,23501,Springwood - Kingston
30908,0,0,0,0,14,19,26,22,0,3,0,5,6,0,3,98,0,0,0,6,27,42,232,236,24,38,59,78,38,20,18,818,0,5,6,15,7,3,22,8,0,0,0,0,0,0,0,66,0,4,0,9,11,11,7,15,8,7,3,3,0,0,0,78,0,0,0,0,8,23,21,15,8,6,3,13,4,11,3,115,0,0,0,8,8,13,0,7,3,0,4,0,4,0,3,50,13,80,233,549,335,390,360,380,155,108,152,112,80,27,171,3145,0,3,12,11,18,37,49,47,11,7,6,19,25,13,13,271,0,0,0,0,17,20,10,6,0,0,0,5,0,0,3,61,4,39,96,169,214,259,349,305,75,95,92,92,73,72,74,2008,36,232,696,1150,1252,2094,2954,2275,671,619,751,726,641,389,676,15162,Robina
30909,0,0,0,3,11,16,25,11,6,16,10,6,12,8,5,129,4,0,3,11,36,41,112,123,19,8,17,20,13,7,3,417,0,0,5,17,4,6,26,4,0,0,0,0,0,0,0,62,0,0,3,4,4,14,10,15,3,6,9,18,5,7,3,101,0,0,0,0,8,16,36,44,9,12,15,17,15,11,19,202,0,0,0,7,10,9,3,0,0,0,0,4,0,0,4,37,14,108,288,635,407,343,272,246,68,92,60,78,54,37,165,2867,0,4,11,12,33,37,46,20,9,4,9,13,20,26,19,263,0,0,0,3,14,17,7,13,3,3,4,3,12,3,3,85,3,45,105,181,258,273,403,306,104,143,200,167,215,128,129,2660,39,258,740,1341,1522,2368,2955,2347,733,819,980,1028,985,594,955,17664,Southport
30910,0,0,0,4,4,7,14,15,4,0,0,4,4,0,3,59,0,3,3,13,29,32,68,64,5,4,27,27,18,6,7,306,3,0,14,17,3,8,7,0,0,0,0,0,0,0,0,52,0,0,3,3,13,5,4,3,0,3,0,3,0,0,0,37,0,0,0,0,3,11,20,25,9,8,13,26,13,8,10,146,0,0,0,4,5,8,14,3,6,0,4,0,0,0,0,44,15,72,202,344,225,267,226,160,42,61,43,68,83,39,96,1943,0,3,3,11,16,27,40,28,6,9,11,11,15,13,10,203,0,0,0,3,19,18,0,4,0,0,0,0,3,3,4,54,4,58,89,126,168,209,248,168,64,93,157,181,163,123,97,1948,44,251,680,887,992,1454,1624,1283,363,587,803,853,691,525,647,11684,Surfers Paradise
31001,0,0,0,10,11,12,10,13,3,5,0,0,14,7,10,95,0,0,3,5,20,43,107,147,16,33,32,18,28,13,20,485,0,3,10,21,17,3,32,3,0,0,0,0,0,0,0,89,0,4,0,5,5,49,133,81,35,25,34,19,20,6,21,437,0,0,0,0,3,32,29,23,3,0,9,5,8,3,11,126,0,0,0,3,3,0,3,3,0,3,0,0,0,0,8,23,13,81,208,784,463,279,215,216,57,77,46,51,48,12,151,2701,0,0,4,14,19,18,33,34,6,10,7,8,11,3,5,172,0,0,0,3,510,1996,1393,385,116,129,188,184,119,49,348,5420,3,49,55,161,300,601,920,829,222,243,234,333,317,94,282,4643,23,299,625,1354,1806,4152,4538,3014,824,979,1281,1137,946,392,1458,22828,Forest Lake - Oxley
31201,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,3,4,18,64,29,23,58,13,10,13,8,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,3,0,0,3,19,0,0,0,0,3,6,11,4,3,3,5,0,3,0,0,38,0,0,0,3,3,3,3,3,0,0,0,0,3,0,0,18,4,20,64,173,98,74,49,48,9,14,10,11,19,20,37,650,0,0,5,0,3,5,5,7,5,7,0,6,5,4,0,52,0,0,0,4,0,5,4,0,0,0,4,4,10,0,4,35,3,5,16,47,44,48,47,53,34,46,42,20,14,21,60,500,13,47,157,349,397,443,427,372,153,209,264,145,228,216,276,3696,Bowen Basin - North
31202,0,0,0,3,6,9,0,4,0,0,0,0,3,0,0,25,0,3,0,10,26,19,98,306,191,138,173,145,62,46,28,1245,0,0,6,14,4,0,8,0,0,0,0,0,0,0,0,32,0,0,0,3,6,3,7,14,10,7,11,15,5,3,0,84,0,0,0,0,5,19,7,35,3,9,12,3,13,3,5,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,103,310,697,429,308,236,176,135,97,114,77,54,69,149,2974,0,3,11,22,26,23,10,31,0,8,14,12,37,9,18,224,0,0,0,0,0,5,5,4,0,0,7,7,10,0,9,47,4,14,85,152,167,161,149,278,101,107,158,131,80,51,70,1708,60,285,883,1353,1361,1440,1252,1476,797,707,974,820,670,546,624,13248,Mackay
31203,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,5,8,11,26,26,19,11,9,13,7,4,4,143,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,3,8,8,0,3,3,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,87,189,150,114,89,97,25,28,15,36,23,16,60,974,0,0,0,3,8,7,14,21,0,0,0,6,5,0,0,64,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,8,13,37,49,53,40,27,16,10,30,16,16,14,16,348,12,66,176,332,375,405,342,321,109,107,154,143,134,106,193,2975,Whitsunday
31301,0,0,0,0,5,3,4,3,0,0,0,0,0,0,0,15,0,0,4,8,24,16,25,15,3,8,14,3,4,3,6,133,0,3,4,10,3,0,0,0,0,0,0,0,0,0,3,23,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,7,0,9,0,0,0,3,4,3,6,32,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,16,123,299,685,390,226,149,148,59,84,49,44,45,18,105,2440,0,3,3,14,14,11,21,5,9,6,0,3,0,0,4,93,0,0,0,0,3,6,5,0,0,0,4,0,5,0,4,27,3,32,54,81,95,64,29,41,12,18,23,13,8,16,24,513,29,245,648,1053,843,724,586,439,126,186,151,124,124,75,228,5581,Bribie - Beachmere
