yr,est_res_pop_ur_erp_30_jun_p_0_14_yrs_pr100,est_res_pop_ur_erp_30_jun_p_15_24_yrs_pr100,est_res_pop_ur_erp_30_jun_p_25_34_yrs_pr100,est_res_pop_ur_erp_30_jun_p_35_44_yrs_pr100,est_res_pop_ur_erp_30_jun_p_45_54_yrs_pr100,est_res_pop_ur_erp_30_jun_p_55_64_yrs_pr100,est_res_pop_ur_erp_30_jun_p_65_74_yrs_pr100,est_res_pop_ur_erp_30_jun_p_75_84_yrs_pr100,est_res_pop_ur_erp_30_jun_p_85_yrs_ov_pr100,est_res_pop_ur_erp_30_jun_m_0_4_yrs_num,est_res_pop_ur_erp_30_jun_m_5_9_yrs_num,est_res_pop_ur_erp_30_jun_m_10_14_yrs_num,est_res_pop_ur_erp_30_jun_m_15_19_yrs_num,est_res_pop_ur_erp_30_jun_m_20_24_yrs_num,est_res_pop_ur_erp_30_jun_m_25_29_yrs_num,est_res_pop_ur_erp_30_jun_m_30_34_yrs_num,est_res_pop_ur_erp_30_jun_m_35_39_yrs_num,est_res_pop_ur_erp_30_jun_m_40_44_yrs_num,est_res_pop_ur_erp_30_jun_m_45_49_yrs_num,est_res_pop_ur_erp_30_jun_m_50_54_yrs_num,est_res_pop_ur_erp_30_jun_m_55_59_yrs_num,est_res_pop_ur_erp_30_jun_m_60_64_yrs_num,est_res_pop_ur_erp_30_jun_m_65_69_yrs_num,est_res_pop_ur_erp_30_jun_m_70_74_yrs_num,est_res_pop_ur_erp_30_jun_m_75_79_yrs_num,est_res_pop_ur_erp_30_jun_m_80_84_yrs_num,est_res_pop_ur_erp_30_jun_m_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_m_tot_num,est_res_pop_ur_erp_30_jun_f_0_4_yrs_num,est_res_pop_ur_erp_30_jun_f_5_9_yrs_num,est_res_pop_ur_erp_30_jun_f_10_14_yrs_num,est_res_pop_ur_erp_30_jun_f_15_19_yrs_num,est_res_pop_ur_erp_30_jun_f_20_24_yrs_num,est_res_pop_ur_erp_30_jun_f_25_29_yrs_num,est_res_pop_ur_erp_30_jun_f_30_34_yrs_num,est_res_pop_ur_erp_30_jun_f_35_39_yrs_num,est_res_pop_ur_erp_30_jun_f_40_44_yrs_num,est_res_pop_ur_erp_30_jun_f_45_49_yrs_num,est_res_pop_ur_erp_30_jun_f_50_54_yrs_num,est_res_pop_ur_erp_30_jun_f_55_59_yrs_num,est_res_pop_ur_erp_30_jun_f_60_64_yrs_num,est_res_pop_ur_erp_30_jun_f_65_69_yrs_num,est_res_pop_ur_erp_30_jun_f_70_74_yrs_num,est_res_pop_ur_erp_30_jun_f_75_79_yrs_num,est_res_pop_ur_erp_30_jun_f_80_84_yrs_num,est_res_pop_ur_erp_30_jun_f_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_f_tot_num,est_res_pop_ur_erp_30_jun_p_0_4_yrs_num,est_res_pop_ur_erp_30_jun_p_5_9_yrs_num,est_res_pop_ur_erp_30_jun_p_10_14_yrs_num,est_res_pop_ur_erp_30_jun_p_15_19_yrs_num,est_res_pop_ur_erp_30_jun_p_20_24_yrs_num,est_res_pop_ur_erp_30_jun_p_25_29_yrs_num,est_res_pop_ur_erp_30_jun_p_30_34_yrs_num,est_res_pop_ur_erp_30_jun_p_35_39_yrs_num,est_res_pop_ur_erp_30_jun_p_40_44_yrs_num,est_res_pop_ur_erp_30_jun_p_45_49_yrs_num,est_res_pop_ur_erp_30_jun_p_50_54_yrs_num,est_res_pop_ur_erp_30_jun_p_55_59_yrs_num,est_res_pop_ur_erp_30_jun_p_60_64_yrs_num,est_res_pop_ur_erp_30_jun_p_65_69_yrs_num,est_res_pop_ur_erp_30_jun_p_70_74_yrs_num,est_res_pop_ur_erp_30_jun_p_75_79_yrs_num,est_res_pop_ur_erp_30_jun_p_80_84_yrs_num,est_res_pop_ur_erp_30_jun_p_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_p_tot_num,est_res_pop_ur_erp_30_jun_p_wrking_age_pop_15_64_yrs_pr100,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_m_yrs,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_f_yrs,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_p_yrs,births_dth_births_p_num,births_dth_tot_fert_rt_per_f_p_rt,births_dth_dth_p_num,births_dth_stnd_death_rt_per_1000_pop_p_rt,pop_density_pop_density_p_p_km2,regional_mig_internal_mig_arrivals_num,regional_mig_internal_mig_departures_num,regional_mig_internal_mig_net_mig_num,regional_mig_ovs_mig_arrivals_num,regional_mig_ovs_mig_departures_num,regional_mig_ovs_mig_net_mig_num,ab_torres_strait_islander_ppls_prop_tot_pop_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_oce_ar_excl_aus_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_n_west_eu_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_s_eastern_eu_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_n_africa_middle_east_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_sea_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_ne_asia_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_s_c_asia_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_americas_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_sub_sar_afr_net_mig_pr100,ovs_brn_pop_prop_tot_pop_tot_brn_ovs_net_mig_pr100,rel_aff_buddhism_net_mig_pr100,rel_aff_christianity_net_mig_pr100,rel_aff_hinduism_net_mig_pr100,rel_aff_islam_net_mig_pr100,rel_aff_judaism_net_mig_pr100,rel_aff_oth_religions_net_mig_pr100,rel_aff_sec_bels_oth_sprt_blfs_no_rel_aff_net_mig_pr100,rel_aff_inadequately_described_ns_net_mig_pr100,aus_citizenship_aus_citizen_net_mig_pr100,aus_citizenship_no_aus_citizen_net_mig_pr100,aus_citizenship_aus_citizenship_ns_net_mig_pr100,spks_lang_oth_eng_home_prop_tot_pop_net_mig_pr100,sa3_code16,sa3_name16,ogc_fid
2014,12.5,25.0,12.5,,,25.0,12.5,,12.5,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,1.0,5.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,3.0,1.0,,,2.0,,,1.0,,,,,,2.0,1.0,,,,1.0,8.0,62.5,63.5,19.5,49.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10702,Illawarra Catchment Reserve,1741
2015,,28.6,,14.3,,14.3,28.6,,14.3,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,1.0,5.0,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,1.0,1.0,,,1.0,,,,,1.0,2.0,,,,1.0,7.0,57.1,64.5,43.0,64.5,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10702,Illawarra Catchment Reserve,1742
2016,,20.0,,,,40.0,40.0,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,2.0,1.0,1.0,,,,5.0,60.0,64.5,65.5,64.5,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10702,Illawarra Catchment Reserve,1743
2017,,20.0,,,,20.0,40.0,20.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,1.0,2.0,,1.0,,,5.0,40.0,65.5,66.5,65.5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10702,Illawarra Catchment Reserve,1744
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10702,Illawarra Catchment Reserve,1745
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,1.2,4.1,0.9,0.2,0.8,0.3,1.3,0.3,0.4,9.5,,,,,,,,,90.8,3.9,5.4,4.7,10901,Albury,1746
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10901,Albury,1747
2013,19.4,13.9,12.3,12.5,13.2,12.2,9.0,5.2,2.3,1990.0,2006.0,1981.0,2170.0,2035.0,1902.0,1819.0,1738.0,1954.0,1804.0,2068.0,1860.0,1771.0,1530.0,1130.0,816.0,593.0,450.0,29617.0,1946.0,1867.0,1913.0,2093.0,2084.0,1948.0,1785.0,1845.0,2017.0,1938.0,2160.0,1975.0,1732.0,1547.0,1216.0,959.0,795.0,934.0,30754.0,3936.0,3873.0,3894.0,4263.0,4119.0,3850.0,3604.0,3583.0,3971.0,3742.0,4228.0,3835.0,3503.0,3077.0,2346.0,1775.0,1388.0,1384.0,60371.0,64.1,37.6,39.7,38.7,759.0,2.0,506.0,6.3,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10901,Albury,1748
2014,19.4,13.7,12.4,12.4,12.9,12.4,9.2,5.3,2.4,2025.0,2062.0,1954.0,2125.0,2044.0,1899.0,1866.0,1760.0,1936.0,1809.0,2037.0,1912.0,1798.0,1597.0,1157.0,849.0,604.0,493.0,29927.0,1980.0,1926.0,1907.0,2093.0,2082.0,1967.0,1836.0,1852.0,2041.0,1952.0,2110.0,2043.0,1800.0,1570.0,1293.0,995.0,794.0,960.0,31201.0,4005.0,3988.0,3861.0,4218.0,4126.0,3866.0,3702.0,3612.0,3977.0,3761.0,4147.0,3955.0,3598.0,3167.0,2450.0,1844.0,1398.0,1453.0,61128.0,63.7,37.8,39.9,38.8,725.0,2.0,458.0,6.1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10901,Albury,1749
2015,19.6,13.4,12.4,12.2,12.7,12.5,9.4,5.3,2.5,2098.0,2080.0,1990.0,2033.0,2079.0,1864.0,1935.0,1749.0,1888.0,1844.0,2015.0,1968.0,1772.0,1624.0,1233.0,883.0,579.0,546.0,30180.0,1998.0,1959.0,1956.0,2050.0,2113.0,1994.0,1880.0,1865.0,2027.0,1990.0,2012.0,2125.0,1849.0,1623.0,1339.0,1028.0,793.0,971.0,31572.0,4096.0,4039.0,3946.0,4083.0,4192.0,3858.0,3815.0,3614.0,3915.0,3834.0,4027.0,4093.0,3621.0,3247.0,2572.0,1911.0,1372.0,1517.0,61752.0,63.2,37.9,39.9,38.9,781.0,2.0,504.0,5.9,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10901,Albury,1750
2016,19.7,13.2,12.5,11.9,12.7,12.6,9.6,5.4,2.5,2138.0,2085.0,2037.0,2030.0,2059.0,1901.0,1969.0,1746.0,1833.0,1933.0,1930.0,2007.0,1810.0,1650.0,1280.0,920.0,585.0,575.0,30488.0,2030.0,1996.0,2020.0,2033.0,2100.0,1989.0,1968.0,1896.0,1968.0,2061.0,2007.0,2121.0,1910.0,1690.0,1368.0,1066.0,813.0,996.0,32032.0,4168.0,4081.0,4057.0,4063.0,4159.0,3890.0,3937.0,3642.0,3801.0,3994.0,3937.0,4128.0,3720.0,3340.0,2648.0,1986.0,1398.0,1571.0,62520.0,62.8,37.9,40.0,39.0,847.0,2.0,542.0,5.9,11.2,,,,,,,2.8,1.2,3.6,0.8,0.2,1.0,0.4,2.1,0.4,0.5,10.0,0.9,60.6,1.4,0.4,,0.7,26.9,9.1,88.7,4.1,7.2,6.0,10901,Albury,1751
2017,19.8,13.1,12.4,11.8,12.4,12.7,9.8,5.5,2.5,2225.0,2075.0,2095.0,2033.0,2124.0,1924.0,1933.0,1794.0,1781.0,1990.0,1826.0,2101.0,1815.0,1674.0,1354.0,996.0,619.0,589.0,30948.0,2014.0,2058.0,2063.0,2034.0,2106.0,2028.0,1949.0,1935.0,1949.0,2074.0,1973.0,2140.0,1954.0,1720.0,1461.0,1079.0,815.0,997.0,32349.0,4239.0,4133.0,4158.0,4067.0,4230.0,3952.0,3882.0,3729.0,3730.0,4064.0,3799.0,4241.0,3769.0,3394.0,2815.0,2075.0,1434.0,1586.0,63343.0,62.3,38.0,40.0,39.1,807.0,2.1,514.0,6.0,11.3,3685.0,3485.0,200.0,533.0,201.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,10901,Albury,1752
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64188.0,,,,,,,,,11.5,4072.0,3854.0,218.0,511.0,220.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,10901,Albury,1753
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,0.9,3.1,0.4,0.1,0.4,0.2,0.1,0.7,0.3,6.1,,,,,,,,,92.6,2.3,5.0,1.9,11002,Inverell - Tenterfield,1754
2013,19.5,10.9,9.2,11.3,13.4,14.1,12.4,6.7,2.5,1244.0,1309.0,1291.0,1251.0,959.0,891.0,889.0,947.0,1160.0,1140.0,1444.0,1418.0,1362.0,1411.0,1064.0,762.0,479.0,322.0,19343.0,1234.0,1274.0,1240.0,1142.0,875.0,866.0,940.0,1037.0,1239.0,1152.0,1465.0,1336.0,1356.0,1312.0,1028.0,779.0,596.0,652.0,19523.0,2478.0,2583.0,2531.0,2393.0,1834.0,1757.0,1829.0,1984.0,2399.0,2292.0,2909.0,2754.0,2718.0,2723.0,2092.0,1541.0,1075.0,974.0,38866.0,58.8,43.8,44.6,44.2,480.0,2.6,418.0,7.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,Inverell - Tenterfield,1756
2014,19.3,10.8,9.3,11.0,13.2,14.2,12.6,6.9,2.6,1229.0,1274.0,1269.0,1236.0,972.0,911.0,881.0,926.0,1136.0,1092.0,1433.0,1413.0,1375.0,1438.0,1082.0,793.0,493.0,334.0,19287.0,1187.0,1260.0,1274.0,1094.0,894.0,885.0,944.0,996.0,1227.0,1143.0,1452.0,1385.0,1348.0,1343.0,1051.0,841.0,572.0,677.0,19573.0,2416.0,2534.0,2543.0,2330.0,1866.0,1796.0,1825.0,1922.0,2363.0,2235.0,2885.0,2798.0,2723.0,2781.0,2133.0,1634.0,1065.0,1011.0,38860.0,58.5,44.2,45.1,44.7,395.0,2.4,456.0,7.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,Inverell - Tenterfield,1757
2015,19.0,10.8,9.4,10.7,13.0,14.3,13.0,7.2,2.6,1188.0,1309.0,1216.0,1216.0,972.0,917.0,900.0,892.0,1115.0,1099.0,1372.0,1414.0,1399.0,1426.0,1145.0,817.0,519.0,326.0,19242.0,1165.0,1268.0,1253.0,1080.0,936.0,887.0,939.0,980.0,1190.0,1189.0,1382.0,1394.0,1367.0,1383.0,1091.0,875.0,573.0,678.0,19630.0,2353.0,2577.0,2469.0,2296.0,1908.0,1804.0,1839.0,1872.0,2305.0,2288.0,2754.0,2808.0,2766.0,2809.0,2236.0,1692.0,1092.0,1004.0,38872.0,58.2,44.6,45.5,45.0,437.0,2.3,378.0,6.9,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,Inverell - Tenterfield,1758
2016,19.0,10.7,9.4,10.5,12.5,14.7,13.3,7.3,2.6,1192.0,1314.0,1208.0,1209.0,942.0,908.0,919.0,893.0,1064.0,1128.0,1255.0,1464.0,1401.0,1450.0,1176.0,862.0,520.0,334.0,19239.0,1201.0,1219.0,1273.0,1045.0,955.0,945.0,886.0,974.0,1151.0,1211.0,1285.0,1475.0,1368.0,1405.0,1141.0,892.0,579.0,684.0,19689.0,2393.0,2533.0,2481.0,2254.0,1897.0,1853.0,1805.0,1867.0,2215.0,2339.0,2540.0,2939.0,2769.0,2855.0,2317.0,1754.0,1099.0,1018.0,38928.0,57.7,44.9,45.7,45.3,379.0,2.1,429.0,6.8,1.3,,,,,,,7.5,0.9,2.7,0.3,0.1,0.8,0.3,0.2,0.6,0.3,6.2,0.4,67.0,0.1,0.1,,0.4,20.0,11.9,88.2,2.3,9.5,2.4,11002,Inverell - Tenterfield,1759
2017,18.8,10.6,9.5,10.1,12.3,15.1,13.4,7.7,2.6,1109.0,1305.0,1269.0,1204.0,927.0,916.0,919.0,866.0,1014.0,1134.0,1197.0,1475.0,1447.0,1403.0,1264.0,890.0,543.0,345.0,19227.0,1179.0,1202.0,1241.0,1113.0,873.0,949.0,904.0,933.0,1106.0,1231.0,1210.0,1547.0,1393.0,1362.0,1187.0,914.0,630.0,669.0,19643.0,2288.0,2507.0,2510.0,2317.0,1800.0,1865.0,1823.0,1799.0,2120.0,2365.0,2407.0,3022.0,2840.0,2765.0,2451.0,1804.0,1173.0,1014.0,38893.0,57.5,45.4,46.2,45.8,443.0,2.2,455.0,6.7,1.3,2039.0,2160.0,-121.0,136.0,51.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,11002,Inverell - Tenterfield,1760
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38908.0,,,,,,,,,1.3,2586.0,2647.0,-61.0,131.0,57.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,11002,Inverell - Tenterfield,1761
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.2,7.9,0.8,0.2,0.8,0.5,0.3,0.8,0.4,15.0,,,,,,,,,88.9,5.4,5.7,3.7,11203,Tweed Valley,1762
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11203,Tweed Valley,1763
2013,17.4,10.6,9.3,11.9,13.6,13.9,11.6,8.2,3.5,2669.0,2666.0,2648.0,2769.0,2210.0,1983.0,2099.0,2272.0,2823.0,2722.0,3152.0,3077.0,2996.0,2895.0,2239.0,1930.0,1475.0,1253.0,43878.0,2412.0,2601.0,2713.0,2551.0,2015.0,2042.0,2281.0,2514.0,3098.0,2907.0,3515.0,3336.0,3113.0,2914.0,2430.0,2209.0,1791.0,1906.0,46348.0,5081.0,5267.0,5361.0,5320.0,4225.0,4025.0,4380.0,4786.0,5921.0,5629.0,6667.0,6413.0,6109.0,5809.0,4669.0,4139.0,3266.0,3159.0,90226.0,59.3,44.6,46.7,45.7,979.0,2.1,950.0,6.0,1186.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11203,Tweed Valley,1764
2014,17.3,10.4,9.5,11.6,13.4,14.2,11.9,8.1,3.6,2645.0,2792.0,2597.0,2704.0,2237.0,2006.0,2184.0,2259.0,2810.0,2708.0,3075.0,3181.0,3022.0,3021.0,2338.0,1958.0,1438.0,1314.0,44289.0,2423.0,2639.0,2672.0,2532.0,2019.0,2096.0,2348.0,2495.0,3048.0,2939.0,3453.0,3440.0,3263.0,2994.0,2524.0,2222.0,1782.0,1961.0,46850.0,5068.0,5431.0,5269.0,5236.0,4256.0,4102.0,4532.0,4754.0,5858.0,5647.0,6528.0,6621.0,6285.0,6015.0,4862.0,4180.0,3220.0,3275.0,91139.0,59.1,44.8,46.9,45.9,834.0,2.0,1031.0,6.0,1198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11203,Tweed Valley,1765
2015,17.2,10.3,9.6,11.5,13.1,14.3,12.3,8.1,3.7,2653.0,2827.0,2631.0,2687.0,2232.0,2003.0,2275.0,2257.0,2823.0,2696.0,3066.0,3240.0,3035.0,3116.0,2478.0,1984.0,1433.0,1379.0,44815.0,2448.0,2698.0,2622.0,2524.0,2025.0,2115.0,2426.0,2562.0,2994.0,2965.0,3395.0,3552.0,3384.0,3069.0,2653.0,2208.0,1804.0,2002.0,47446.0,5101.0,5525.0,5253.0,5211.0,4257.0,4118.0,4701.0,4819.0,5817.0,5661.0,6461.0,6792.0,6419.0,6185.0,5131.0,4192.0,3237.0,3381.0,92261.0,58.8,45.0,47.1,46.1,947.0,2.0,1023.0,5.8,1213.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11203,Tweed Valley,1766
2016,17.2,10.0,9.5,11.4,12.9,14.5,12.7,8.0,3.8,2711.0,2889.0,2699.0,2621.0,2231.0,2023.0,2319.0,2329.0,2772.0,2784.0,2949.0,3302.0,3097.0,3288.0,2576.0,2000.0,1457.0,1441.0,45488.0,2481.0,2743.0,2642.0,2536.0,2009.0,2102.0,2505.0,2643.0,2941.0,3101.0,3287.0,3685.0,3478.0,3251.0,2747.0,2228.0,1772.0,2103.0,48254.0,5192.0,5632.0,5341.0,5157.0,4240.0,4125.0,4824.0,4972.0,5713.0,5885.0,6236.0,6987.0,6575.0,6539.0,5323.0,4228.0,3229.0,3544.0,93742.0,58.4,45.3,47.3,46.3,872.0,1.9,1055.0,5.8,1232.8,,,,,,,4.0,3.1,7.2,0.8,0.1,1.0,0.6,0.5,0.9,0.5,14.6,1.1,57.0,0.7,0.1,0.1,0.6,30.2,10.1,87.7,5.1,7.2,4.2,11203,Tweed Valley,1767
2017,17.2,10.2,9.4,11.1,12.9,14.6,12.8,8.1,3.8,2577.0,3030.0,2776.0,2708.0,2244.0,2039.0,2289.0,2373.0,2660.0,2883.0,2882.0,3309.0,3207.0,3224.0,2745.0,2060.0,1488.0,1431.0,45925.0,2409.0,2798.0,2704.0,2580.0,2103.0,2120.0,2455.0,2650.0,2888.0,3256.0,3184.0,3724.0,3647.0,3310.0,2872.0,2250.0,1843.0,2139.0,48932.0,4986.0,5828.0,5480.0,5288.0,4347.0,4159.0,4744.0,5023.0,5548.0,6139.0,6066.0,7033.0,6854.0,6534.0,5617.0,4310.0,3331.0,3570.0,94909.0,58.2,45.4,47.6,46.5,905.0,1.9,1074.0,5.8,72.6,6157.0,5292.0,865.0,783.0,294.0,489.0,,,,,,,,,,,,,,,,,,,,,,,,11203,Tweed Valley,1768
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96108.0,,,,,,,,,73.5,6642.0,5813.0,829.0,746.0,323.0,423.0,,,,,,,,,,,,,,,,,,,,,,,,11203,Tweed Valley,1769
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.8,7.3,3.0,2.0,4.5,13.3,2.9,2.1,1.5,39.4,,,,,,,,,79.4,15.6,5.0,31.0,12101,Chatswood - Lane Cove,1770
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3235.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12101,Chatswood - Lane Cove,1771
2013,18.8,11.5,16.6,16.5,13.1,10.3,7.0,4.0,2.2,4036.0,3519.0,3129.0,2861.0,3418.0,4136.0,4665.0,4416.0,4301.0,3574.0,3274.0,2802.0,2530.0,2231.0,1420.0,1063.0,868.0,784.0,53027.0,3601.0,3412.0,2756.0,2770.0,3449.0,4420.0,4861.0,4623.0,4594.0,3863.0,3602.0,3147.0,2774.0,2336.0,1685.0,1270.0,1167.0,1587.0,55917.0,7637.0,6931.0,5885.0,5631.0,6867.0,8556.0,9526.0,9039.0,8895.0,7437.0,6876.0,5949.0,5304.0,4567.0,3105.0,2333.0,2035.0,2371.0,108944.0,68.0,35.9,37.9,36.9,1455.0,1.6,541.0,4.4,3284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12101,Chatswood - Lane Cove,1772
2014,18.8,11.4,16.7,16.4,13.1,10.2,7.2,4.0,2.2,4061.0,3654.0,3191.0,3016.0,3397.0,4264.0,4731.0,4508.0,4374.0,3611.0,3387.0,2867.0,2482.0,2299.0,1522.0,1068.0,876.0,833.0,54141.0,3685.0,3505.0,2843.0,2778.0,3496.0,4532.0,5041.0,4677.0,4688.0,3938.0,3632.0,3178.0,2807.0,2445.0,1694.0,1309.0,1141.0,1612.0,57001.0,7746.0,7159.0,6034.0,5794.0,6893.0,8796.0,9772.0,9185.0,9062.0,7549.0,7019.0,6045.0,5289.0,4744.0,3216.0,2377.0,2017.0,2445.0,111142.0,67.8,35.8,37.8,36.8,1352.0,1.5,581.0,4.2,3350.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12101,Chatswood - Lane Cove,1773
2015,18.8,11.3,17.0,16.5,13.0,10.1,7.3,3.9,2.2,4071.0,3828.0,3281.0,3150.0,3435.0,4431.0,4932.0,4724.0,4462.0,3674.0,3441.0,2953.0,2485.0,2369.0,1619.0,1112.0,857.0,883.0,55707.0,3738.0,3646.0,2949.0,2840.0,3537.0,4762.0,5250.0,4875.0,4744.0,4066.0,3655.0,3253.0,2831.0,2553.0,1756.0,1355.0,1147.0,1601.0,58558.0,7809.0,7474.0,6230.0,5990.0,6972.0,9193.0,10182.0,9599.0,9206.0,7740.0,7096.0,6206.0,5316.0,4922.0,3375.0,2467.0,2004.0,2484.0,114265.0,67.8,35.7,37.6,36.7,1514.0,1.5,599.0,4.2,3444.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12101,Chatswood - Lane Cove,1774
2016,18.8,11.4,17.0,16.4,13.0,10.0,7.2,3.9,2.2,4099.0,4010.0,3366.0,3311.0,3518.0,4541.0,5177.0,4944.0,4432.0,3890.0,3458.0,3017.0,2542.0,2385.0,1723.0,1192.0,860.0,981.0,57446.0,3862.0,3711.0,3104.0,2861.0,3749.0,4830.0,5476.0,5092.0,4764.0,4191.0,3709.0,3304.0,2881.0,2591.0,1819.0,1391.0,1167.0,1641.0,60143.0,7961.0,7721.0,6470.0,6172.0,7267.0,9371.0,10653.0,10036.0,9196.0,8081.0,7167.0,6321.0,5423.0,4976.0,3542.0,2583.0,2027.0,2622.0,117589.0,67.8,35.7,37.3,36.5,1536.0,1.5,572.0,4.2,3544.6,,,,,,,0.2,2.4,6.5,2.6,2.1,5.2,16.3,3.8,2.3,1.4,42.6,3.8,46.0,2.9,1.2,1.0,0.6,35.7,8.7,75.7,18.8,5.6,35.8,12101,Chatswood - Lane Cove,1775
2017,18.9,11.3,17.0,16.5,12.9,9.9,7.3,4.0,2.2,4194.0,4139.0,3448.0,3481.0,3518.0,4475.0,5256.0,5244.0,4512.0,4001.0,3455.0,3043.0,2673.0,2368.0,1854.0,1250.0,899.0,1024.0,58834.0,3868.0,3797.0,3326.0,2955.0,3705.0,4956.0,5766.0,5290.0,4854.0,4331.0,3709.0,3331.0,2900.0,2598.0,2020.0,1465.0,1162.0,1655.0,61688.0,8062.0,7936.0,6774.0,6436.0,7223.0,9431.0,11022.0,10534.0,9366.0,8332.0,7164.0,6374.0,5573.0,4966.0,3874.0,2715.0,2061.0,2679.0,120637.0,67.6,35.8,37.3,36.5,1491.0,1.5,551.0,3.9,3636.5,8306.0,8609.0,-303.0,6201.0,3887.0,2314.0,,,,,,,,,,,,,,,,,,,,,,,,12101,Chatswood - Lane Cove,1776
