gml_id,sa3_name16,sa3_code16,r_0_74_lt_real_estate_agent,r_0_74_lt_ste_terr_hsg_auth,r_0_74_lt_psn_not_sme_hhd,r_0_74_lt_hs_coop_com_ch_g,r_0_74_lt_other_lld_type,r_0_74_lt_lld_type_ns,r_0_74_tot,r_75_99_lt_real_estate_agent,r_75_99_lt_ste_terr_hsg_auth,r_75_99_lt_psn_not_sme_hhd,r_75_99_lt_hs_coop_com_ch_g,r_75_99_lt_other_lld_type,r_75_99_lt_lld_type_ns,r_75_99_tot,r_100_149_lt_real_este_agent,r_100_149_lt_st_ter_hsg_aut,r_100_149_lt_psn_not_sme_hhd,r_100_149_lt_hs_coop_com_ch_g,r_100_149_lt_other_lld_type,r_100_149_lt_lld_type_ns,r_100_149_tot,r_150_199_lt_real_este_agent,r_150_199_lt_ste_ter_hsg_aut,r_150_199_lt_psn_not_sme_hhd,r_150_199_lt_hs_coop_com_ch_g,r_150_199_lt_other_lld_type,r_150_199_lt_lld_type_ns,r_150_199_tot,r_200_224_lt_real_este_agent,r_200_224_lt_ste_ter_hsg_aut,r_200_224_lt_psn_not_sme_hhd,r_200_224_lt_hs_coop_com_ch_g,r_200_224_lt_other_lld_type,r_200_224_lt_lld_type_ns,r_200_224_tot,r_225_274_lt_real_este_agent,r_225_274_lt_ste_ter_hsg_aut,r_225_274_lt_psn_not_sme_hhd,r_225_274_lt_hs_coop_com_ch_g,r_225_274_lt_other_lld_type,r_225_274_lt_lld_type_ns,r_225_274_tot,r_275_349_lt_real_este_agent,r_275_349_lt_ste_ter_hsg_aut,r_275_349_lt_psn_not_sme_hhd,r_275_349_lt_hs_coop_com_ch_g,r_275_349_lt_other_lld_type,r_275_349_lt_lld_type_ns,r_275_349_tot,r_350_449_lt_real_este_agent,r_350_449_lt_ste_ter_hsg_aut,r_350_449_lt_psn_not_sme_hhd,r_350_449_lt_hs_coop_com_ch_g,r_350_449_lt_other_lld_type,r_350_449_lt_lld_type_ns,r_350_449_tot,r_450_549_lt_real_este_agent,r_450_549_lt_ste_ter_hsg_aut,r_450_549_lt_psn_not_sme_hhd,r_450_549_lt_hs_coop_com_ch_g,r_450_549_lt_other_lld_type,r_450_549_lt_lld_type_ns,r_450_549_tot,r_550_649_lt_real_este_agent,r_550_649_lt_ste_ter_hsg_aut,r_550_649_lt_psn_not_sme_hhd,r_550_649_lt_hs_coop_com_ch_g,r_550_649_lt_other_lld_type,r_550_649_lt_lld_type_ns,r_550_649_tot,r_650_749_lt_real_este_agent,r_650_749_lt_ste_ter_hsg_aut,r_650_749_lt_psn_not_sme_hhd,r_650_749_lt_hs_coop_com_ch_g,r_650_749_lt_other_lld_type,r_650_749_lt_lld_type_ns,r_650_749_tot,r_750_849_lt_real_este_agent,r_750_849_lt_ste_ter_hsg_aut,r_750_849_lt_psn_not_sme_hhd,r_750_849_lt_hs_coop_com_ch_g,r_750_849_lt_other_lld_type,r_750_849_lt_lld_type_ns,r_750_849_tot,r_850_949_lt_real_estat_agent,r_850_949_lt_ste_ter_hsg_aut,r_850_949_lt_psn_not_sme_hhd,r_850_949_lt_hs_coop_com_ch_g,r_850_949_lt_other_lld_type,r_850_949_lt_lld_type_ns,r_850_949_tot,r_950_over_lt_real_este_agent,r_950_over_lt_ste_ter_hsg_aut,r_950_over_lt_psn_not_sme_hhd,r_950_ovr_lt_hs_coop_com_ch_g,r_950_over_lt_other_lld_type,r_950_over_lt_lld_type_ns,r_950_over_tot,rent_ns_lt_real_este_agent,rent_ns_lt_ste_ter_hsg_auth,rent_ns_lt_psn_not_sme_hhd,rent_ns_lt_hs_coop_com_ch_g,rent_ns_lt_other_lld_type,rent_ns_lt_lld_type_ns,rent_ns_tot,tot_lt_real_este_agent,tot_lt_ste_ter_hsg_auth,tot_lt_psn_not_sme_hhd,tot_lt_hs_coop_com_ch_g,tot_lt_other_lld_type,tot_lt_lld_type_ns,tot_tot
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-697b,North East,"60203","12","38","179","22","137","153","535","11","74","34","18","21","0","160","50","187","162","50","44","8","500","297","103","253","32","52","7","736","282","12","201","0","31","7","526","315","18","177","0","26","4","543","188","3","104","0","12","3","311","50","0","10","0","3","0","64","3","0","7","0","0","0","16","0","0","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","5","25","15","58","3","50","5","159","1232","454","1200","126","372","186","3571"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-697a,Central Highlands (Tas.),"60301","0","0","57","3","70","46","171","4","8","15","3","4","0","32","10","3","57","8","18","3","93","38","4","78","3","13","0","134","12","3","56","0","6","0","75","35","0","45","0","3","4","83","24","0","34","0","5","0","66","10","0","13","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","19","0","18","4","46","143","23","366","19","135","57","731"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6979,Huon - Bruny Island,"60302","0","3","83","3","19","65","172","0","6","4","0","0","0","17","10","29","62","0","15","3","113","29","15","80","5","13","6","152","50","11","88","14","8","0","174","136","3","128","4","11","0","285","153","0","114","0","9","0","280","22","0","31","0","5","0","55","6","0","5","0","0","0","15","0","0","0","0","0","0","4","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","3","13","0","3","7","41","426","80","617","31","82","83","1316"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6978,South East Coast,"60303","0","0","30","0","22","35","99","0","4","4","0","0","0","15","3","15","26","6","5","4","63","23","14","79","0","7","4","139","42","5","62","6","4","0","117","48","0","48","0","5","0","106","20","0","15","0","0","0","39","3","0","4","0","3","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","9","6","0","9","0","8","3","26","146","48","294","12","69","44","616"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6977,Holdfast Bay,"40301","4","13","74","12","0","42","145","3","35","7","31","3","4","86","15","93","41","45","10","0","206","39","38","81","45","8","3","217","75","8","100","5","3","4","191","498","11","185","9","10","3","722","831","8","333","4","13","4","1194","623","8","253","0","14","0","890","283","0","85","0","3","0","375","127","0","32","0","0","0","155","53","0","13","0","0","0","75","29","0","5","0","3","0","41","17","0","5","0","0","0","20","16","0","7","0","0","0","24","48","18","49","13","5","7","139","2659","234","1273","169","70","75","4485"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6976,Marion,"40302","12","168","126","19","7","76","400","3","496","7","33","4","8","553","32","864","107","125","13","12","1153","78","504","168","168","16","11","938","97","192","158","48","15","4","509","427","169","357","44","23","7","1028","1533","149","784","37","46","8","2563","1973","57","699","9","54","9","2800","386","9","121","7","9","0","529","57","7","28","0","6","0","95","24","3","9","0","0","0","34","3","3","4","0","3","0","18","4","0","3","0","0","0","14","10","7","4","0","4","0","22","54","164","85","32","29","12","373","4686","2778","2663","521","219","150","11018"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6975,Burnie - Ulverstone,"60401","6","77","80","11","20","58","245","6","162","19","24","0","3","211","115","362","146","55","21","15","712","393","325","291","76","36","13","1141","348","184","336","24","41","3","935","662","50","430","5","52","13","1210","369","21","198","3","23","5","620","91","9","36","0","4","0","138","11","7","3","0","0","0","22","0","0","8","0","0","0","6","3","0","0","0","0","0","3","0","0","4","0","0","0","3","0","0","0","0","0","0","0","3","3","3","0","0","0","8","23","70","45","3","25","11","178","2029","1260","1589","201","222","124","5415"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6974,Devonport,"60402","3","63","80","8","21","63","234","5","116","5","14","7","0","152","31","286","99","50","24","10","501","190","265","207","53","41","17","768","253","146","246","46","33","10","734","708","43","484","8","49","9","1304","467","5","223","6","22","5","735","97","11","41","3","3","3","166","6","0","7","0","0","0","18","0","0","3","0","0","0","7","0","0","0","0","0","0","3","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","5","27","55","32","18","16","4","158","1798","1002","1430","207","225","115","4787"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6973,West Coast,"60403","17","13","97","10","200","87","425","9","29","16","3","9","3","65","114","36","130","18","34","4","336","177","30","142","7","37","3","392","80","5","109","0","10","0","204","152","0","66","0","3","0","219","43","0","31","0","10","3","84","8","0","5","0","0","0","18","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","16","9","32","0","51","0","107","623","120","620","45","361","103","1862"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6972,Darwin City,"70101","26","92","43","14","115","52","346","0","77","0","7","0","0","88","6","53","16","10","10","0","96","18","25","15","14","8","0","79","31","13","33","4","36","0","111","58","29","37","6","146","0","281","251","16","80","0","94","0","449","665","14","210","0","38","4","936","835","0","179","0","34","0","1059","658","3","133","0","12","4","811","402","0","85","0","9","0","498","229","0","45","0","13","0","281","127","0","26","0","8","0","154","162","0","46","0","28","0","243","109","22","51","4","237","9","422","3579","346","1001","65","795","70","5853"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6971,Darwin Suburbs,"70102","5","201","77","12","25","46","372","0","217","3","6","0","3","230","10","264","21","23","6","3","335","21","169","44","18","14","7","262","27","56","53","3","22","0","161","104","81","85","4","290","3","560","388","54","196","9","168","5","823","829","52","470","16","99","12","1470","794","85","428","0","53","9","1376","477","12","200","0","27","3","718","253","4","94","0","17","3","375","94","0","34","0","8","0","135","41","3","13","0","0","0","63","41","0","15","0","3","0","66","57","86","55","16","45","12","270","3145","1283","1786","106","779","101","7207"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6970,Litchfield,"70103","0","5","48","12","30","74","168","0","9","3","0","3","0","12","0","4","23","7","7","0","44","7","0","18","0","12","0","36","3","0","40","0","12","0","58","8","0","46","0","14","4","66","62","3","69","0","17","0","148","65","0","100","0","26","3","191","107","0","109","0","14","0","236","84","0","60","0","5","0","152","60","0","21","0","5","0","84","22","0","10","0","3","0","41","7","0","9","0","0","0","10","10","0","8","0","12","0","25","0","0","25","3","22","8","52","431","20","582","29","186","84","1332"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-696f,Norfolk Island,"90104","0","0","21","0","3","20","46","0","0","8","0","3","0","8","17","0","34","0","7","0","58","18","4","34","0","0","0","53","5","0","10","0","0","0","13","10","0","5","0","0","0","18","5","0","0","0","0","0","10","6","0","0","0","0","0","9","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","8","0","3","0","14","76","3","106","0","18","20","226"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-696e,Palmerston,"70104","10","186","30","0","87","24","333","0","192","0","0","0","0","197","6","219","11","4","8","0","247","8","104","12","0","4","3","132","12","24","11","0","18","0","68","23","42","12","0","317","0","397","173","34","58","0","49","3","320","701","39","190","0","28","4","951","833","12","293","0","32","4","1168","614","0","150","0","19","0","782","279","0","50","0","3","0","336","105","0","6","0","4","3","121","18","3","6","0","0","0","22","6","0","3","0","0","0","12","66","52","31","0","81","11","238","2853","898","864","11","647","55","5326"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-696d,Alice Springs,"70201","16","747","35","180","434","185","1595","0","255","0","20","74","4","354","6","215","22","36","140","4","425","9","76","31","23","170","0","310","24","28","36","5","41","0","139","105","37","50","10","34","0","229","271","28","89","3","35","3","428","484","27","176","3","49","0","744","366","6","152","3","23","3","555","152","3","61","0","8","0","226","61","0","20","0","11","0","92","35","0","16","0","3","0","51","8","0","3","0","3","0","14","7","0","7","0","16","0","28","34","204","34","41","268","8","593","1582","1635","723","325","1309","210","5780"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-696c,Barkly,"70202","0","115","9","65","116","54","360","0","54","0","17","3","0","73","0","98","8","31","12","0","144","6","25","10","3","23","0","64","3","17","8","0","5","0","34","17","12","18","7","16","0","65","9","4","15","0","10","0","45","21","9","24","0","3","0","56","7","3","7","0","5","0","24","0","4","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","3","0","0","0","0","0","3","0","48","9","12","76","3","150","81","380","123","134","262","59","1039"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-696b,Daly - Tiwi - West Arnhem,"70203","0","724","27","169","385","147","1454","0","235","4","20","38","3","305","0","162","13","12","45","0","234","4","84","20","8","25","0","137","0","20","16","3","16","0","55","9","13","17","0","13","3","54","5","9","32","0","14","0","58","6","3","15","0","5","0","36","0","0","5","0","0","0","19","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","3","0","4","0","0","0","0","0","0","0","3","0","4","0","15","0","21","3","101","21","18","101","6","254","36","1364","178","240","666","160","2634"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-696a,East Arnhem,"70204","54","395","6","86","541","109","1184","4","82","0","6","151","0","237","8","86","0","13","41","0","149","3","132","3","4","25","3","168","4","33","7","0","7","0","56","9","17","0","3","12","0","42","7","7","5","3","5","0","28","3","9","5","0","14","0","30","16","3","0","0","8","0","34","3","0","3","0","3","0","13","3","0","4","0","3","0","13","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","4","12","181","8","61","119","10","399","123","947","40","181","937","122","2357"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6969,Katherine,"70205","5","382","42","179","200","93","898","0","110","3","13","3","0","131","5","192","13","23","70","0","302","3","91","12","22","59","3","186","10","15","12","52","28","0","126","33","36","24","3","198","3","288","51","14","26","0","43","3","138","144","15","45","0","21","0","223","90","3","26","0","7","0","130","38","3","3","0","7","0","51","7","0","6","0","3","0","15","3","3","3","0","4","0","13","0","3","0","0","0","0","7","3","0","5","0","4","0","18","10","135","21","14","116","16","316","415","1006","237","312","761","119","2843"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6968,Belconnen,"80101","13","125","152","11","19","82","396","0","283","6","0","5","0","293","16","662","50","21","5","6","756","41","362","109","27","15","0","558","38","121","83","9","10","4","264","124","137","107","16","41","3","432","1021","129","380","10","87","4","1625","2481","175","906","11","102","11","3693","1050","22","487","0","35","3","1603","283","7","115","4","10","0","424","57","3","54","0","3","0","115","24","0","21","3","3","0","46","10","0","9","0","0","0","23","17","4","16","0","3","0","34","75","140","91","20","14","18","354","5251","2170","2573","130","357","126","10606"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6967,Canberra East,"80103","0","4","3","0","0","3","18","0","6","0","0","0","0","6","0","10","0","5","14","0","33","0","3","10","3","12","0","29","4","3","6","0","23","0","34","4","7","4","0","19","0","39","3","0","3","0","5","0","10","13","3","19","0","16","0","48","0","0","5","0","3","0","14","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","4","0","10","30","43","52","13","97","5","247"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6966,Gungahlin,"80104","10","27","63","8","3","17","126","0","74","0","3","0","0","75","11","156","22","6","3","0","199","15","85","56","14","13","0","183","21","37","37","11","21","0","119","70","39","54","6","224","3","393","763","82","182","57","363","3","1452","1592","52","555","12","137","8","2351","1106","6","370","0","49","5","1541","522","7","172","0","33","3","733","114","0","55","0","6","0","178","27","0","22","0","5","0","50","7","0","13","0","0","0","24","21","0","12","0","4","0","32","46","31","54","3","22","4","153","4323","585","1667","118","884","51","7620"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6965,North Canberra,"80105","8","147","81","22","19","64","347","0","331","5","5","3","3","350","14","587","26","24","7","5","665","42","220","57","21","4","3","346","21","119","53","8","17","0","223","164","161","107","20","101","0","553","538","81","255","23","101","0","992","1970","74","571","8","54","3","2688","1322","25","493","3","44","3","1896","531","3","201","0","9","3","750","209","3","94","0","11","0","309","88","0","46","0","0","0","137","53","0","13","0","3","0","64","68","3","29","0","3","3","104","68","100","59","11","21","6","266","5098","1859","2088","151","390","99","9689"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6964,South Canberra,"80106","9","71","49","3","9","42","185","3","130","0","5","0","0","133","0","213","12","9","3","7","240","3","92","14","28","4","0","149","8","30","13","10","3","0","64","41","45","30","9","20","0","148","189","38","77","10","13","0","320","945","26","241","3","24","3","1234","683","21","199","0","20","0","927","426","0","107","0","4","0","546","173","0","53","0","0","0","230","103","0","20","0","0","0","119","55","0","18","0","0","0","77","98","0","33","0","7","0","140","46","44","22","7","18","4","137","2782","714","892","74","123","55","4645"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6963,Tuggeranong,"80107","3","96","96","8","5","55","263","0","242","3","5","3","0","253","5","573","32","10","9","0","619","12","330","45","10","6","4","407","13","134","40","5","3","0","195","17","131","64","4","35","0","262","182","136","190","15","53","3","572","1523","163","709","11","53","7","2466","732","31","335","0","31","4","1140","174","4","48","0","9","0","234","46","0","9","0","0","0","58","15","0","8","3","0","0","24","6","0","0","0","0","0","9","0","0","3","0","0","0","13","37","104","51","12","11","13","227","2773","1954","1633","85","213","86","6739"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6962,Weston Creek,"80108","0","31","25","0","4","15","77","0","93","0","0","0","0","98","4","185","10","6","0","0","213","3","87","12","4","0","0","103","12","35","16","0","4","0","72","33","47","22","3","24","0","130","73","45","39","4","30","3","190","287","46","130","0","13","0","480","235","9","99","3","12","0","356","73","0","21","0","3","0","95","18","3","8","0","0","0","30","14","0","0","0","0","0","11","3","0","4","0","0","0","9","0","3","3","0","0","0","9","7","29","12","0","6","0","54","770","609","399","22","96","24","1921"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6961,Woden Valley,"80109","6","51","44","3","5","38","143","0","143","3","24","3","0","173","4","188","13","18","3","3","228","26","92","30","14","4","0","161","41","46","36","4","7","0","125","141","44","48","0","16","0","251","531","44","156","3","30","0","757","749","37","271","0","24","7","1093","568","18","203","0","15","0","809","201","3","48","0","5","0","252","78","0","23","0","6","0","106","44","3","13","0","0","0","57","20","0","3","0","0","0","23","24","3","5","0","0","0","37","41","49","36","3","12","4","148","2485","706","932","67","138","53","4383"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6960,Molonglo,"80110","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","4","0","0","0","4","0","0","3","0","0","0","7","0","0","0","0","5","0","15","51","0","9","0","8","0","67","66","0","25","0","0","0","91","54","3","10","0","0","0","68","20","0","6","0","0","0","28","7","0","4","0","0","0","9","5","0","0","0","0","0","9","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","3","0","0","0","3","220","12","70","3","14","0","322"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-695f,Urriarra - Namadgi,"80111","0","0","3","0","0","5","7","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","4","4","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","0","4","3","0","4","0","10","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","17","0","4","5","42"
