SA3_MAIN11,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total,SA3_NAME11
40403,8295,7807,9063,7834,7102,5429,4344,3733,1881,55488,11,19,22,16,3,4,3,4,3,85,18,7,16,8,12,21,7,4,3,96,47,6,22,14,15,25,26,9,3,167,0,5,5,5,13,16,5,3,0,52,143,335,269,177,155,156,93,88,66,1482,4,3,13,3,5,8,9,0,0,45,0,0,3,3,6,9,11,0,0,32,3,7,3,6,4,3,4,0,0,30,0,0,5,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,215,363,336,216,210,245,155,104,72,1916,226,382,358,232,213,249,158,108,75,2001,8521,8189,9421,8066,7315,5678,4502,3841,1956,57489,West Torrens
40501,6477,3468,3185,4341,4976,4269,2606,1555,727,31604,8,13,4,8,7,10,4,5,3,62,0,7,13,7,14,22,11,5,0,79,3,0,16,10,17,37,20,0,3,106,0,0,5,4,7,12,3,0,0,31,60,155,117,79,121,102,85,43,14,776,3,0,4,0,8,12,3,5,0,35,0,0,0,4,0,5,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,162,155,104,167,193,122,53,17,1039,74,175,159,112,174,203,126,58,20,1101,6551,3643,3344,4453,5150,4472,2732,1613,747,32705,Barossa
40502,4125,2031,1797,2555,3047,3078,2098,1274,587,20592,11,20,9,12,12,4,10,7,3,88,4,0,7,14,8,23,5,0,3,64,5,5,9,10,19,22,33,18,0,121,3,4,0,0,7,9,6,0,0,29,95,116,110,95,100,153,84,43,17,813,4,0,0,4,8,10,10,0,0,36,0,0,0,3,0,4,6,4,0,17,0,0,0,0,6,0,0,0,0,6,3,0,0,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,114,125,126,131,148,224,144,65,20,1097,125,145,135,143,160,228,154,72,23,1185,4250,2176,1932,2698,3207,3306,2252,1346,610,21777,Lower North
40503,5087,2727,2341,3042,3728,3531,2738,1701,682,25577,19,17,11,9,3,9,5,12,5,90,3,4,8,4,6,31,24,0,0,80,3,3,7,5,15,19,26,3,0,81,9,0,5,4,4,27,7,0,0,56,158,224,133,146,169,175,89,24,9,1127,4,0,7,5,7,5,5,3,0,36,0,0,0,3,3,3,0,0,0,9,0,4,3,3,3,4,3,0,0,20,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,177,235,166,170,210,264,154,30,9,1415,196,252,177,179,213,273,159,42,14,1505,5283,2979,2518,3221,3941,3804,2897,1743,696,27082,Mid North
40504,3754,1931,1750,2286,3084,3581,3085,1855,645,21971,20,13,13,9,18,23,11,3,7,117,3,5,3,5,4,12,6,3,0,41,0,5,4,9,12,21,19,3,0,73,3,4,5,5,6,17,9,5,0,54,137,169,141,111,177,239,226,79,22,1301,0,0,0,0,0,13,11,4,0,28,3,0,0,3,0,3,3,0,0,12,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,146,183,153,133,207,309,274,94,22,1521,166,196,166,142,225,332,285,97,29,1638,3920,2127,1916,2428,3309,3913,3370,1952,674,23609,Yorke Peninsula
40601,11088,6283,5928,7195,7622,6286,4312,2612,985,52311,44,35,24,27,17,24,7,9,3,190,8,22,17,14,37,63,63,9,0,233,17,17,26,27,32,103,87,16,3,328,4,5,5,11,20,70,53,3,0,171,275,442,439,424,493,488,278,89,51,2979,13,21,24,29,57,66,42,8,0,260,0,0,6,0,14,9,15,3,0,47,7,4,0,0,4,3,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,324,511,517,505,660,802,538,128,54,4039,368,546,541,532,677,826,545,137,57,4229,11456,6829,6469,7727,8299,7112,4857,2749,1042,56540,Eyre Peninsula and South West
40602,5470,3381,3814,3724,3726,2907,1746,849,249,25866,43,32,35,34,39,26,15,3,0,227,25,47,51,69,104,164,125,23,4,612,29,24,91,92,125,244,169,41,0,815,0,43,65,86,83,136,66,6,0,485,228,406,683,730,854,699,299,99,20,4018,8,9,31,32,48,87,45,14,0,274,6,3,13,11,27,39,23,6,0,128,9,8,13,11,10,18,6,0,0,75,0,0,0,6,5,15,16,0,0,42,0,0,0,0,0,0,0,0,0,0,305,540,947,1037,1256,1402,749,189,24,6449,348,572,982,1071,1295,1428,764,192,24,6676,5818,3953,4796,4795,5021,4335,2510,1041,273,32542,Outback - North and East
40701,7061,3760,3271,4764,5905,7094,6037,3629,1418,42939,22,19,8,9,8,28,13,4,4,115,0,3,8,11,18,23,17,14,0,94,5,10,13,11,26,35,26,17,0,143,5,3,11,9,8,17,30,3,0,86,186,244,171,163,233,272,211,74,43,1597,4,3,0,5,11,16,9,5,0,53,0,0,0,0,4,4,8,3,0,19,5,0,5,0,4,3,0,0,0,17,3,3,0,4,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,208,266,208,203,309,373,301,116,43,2027,230,285,216,212,317,401,314,120,47,2142,7291,4045,3487,4976,6222,7495,6351,3749,1465,45081,Fleurieu - Kangaroo Island
40702,12442,6633,6743,8037,8512,7531,4668,3066,1246,58878,16,20,13,11,20,19,19,6,4,128,11,23,30,13,15,30,20,6,3,151,18,73,55,44,77,92,74,20,3,456,10,5,21,17,16,14,15,3,0,101,206,350,306,222,260,281,152,77,44,1898,0,10,8,6,3,22,8,3,0,60,0,0,3,3,3,8,7,0,0,24,0,3,4,3,0,3,0,0,0,13,0,3,0,0,3,6,6,0,0,18,0,0,0,0,0,0,0,0,0,0,245,467,427,308,377,456,282,109,50,2721,261,487,440,319,397,475,301,115,54,2849,12703,7120,7183,8356,8909,8006,4969,3181,1300,61727,Limestone Coast
40703,12394,7211,6435,8332,9358,8805,6226,3724,1456,63941,35,36,29,35,38,22,14,10,5,224,3,12,27,5,20,26,54,16,0,163,14,6,29,36,32,92,95,42,6,352,0,10,9,9,18,34,20,4,6,110,256,402,311,262,276,372,258,88,48,2273,11,11,16,10,6,28,9,7,0,98,0,0,3,0,7,7,7,0,0,24,6,4,5,0,6,6,0,0,0,27,3,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,293,445,400,322,368,568,446,157,60,3059,328,481,429,357,406,590,460,167,65,3283,12722,7692,6864,8689,9764,9395,6686,3891,1521,67224,Murray and Mallee
49797,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,7,8,7,9,15,0,52,0,0,0,5,0,4,6,0,0,15,0,0,3,0,0,0,8,0,0,11,0,13,9,9,4,6,3,6,0,50,0,3,0,3,0,0,3,3,0,12,0,0,0,0,4,3,3,0,0,10,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,15,24,16,23,32,24,0,156,3,19,15,24,16,23,32,24,0,156,3,19,18,27,16,23,32,24,0,162,Migratory - Offshore - Shipping (SA)
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (SA)
50101,8668,3918,4293,5823,5353,4541,2912,1903,723,38134,19,16,8,11,5,9,6,3,0,77,8,9,23,21,40,77,30,0,0,208,4,5,30,10,32,62,33,10,3,189,8,4,6,12,19,49,23,3,0,124,4,0,0,10,14,32,25,0,0,85,306,282,373,291,296,351,205,86,30,2220,0,6,3,4,6,4,8,7,0,38,0,0,3,0,7,0,0,0,0,10,0,0,0,0,4,3,3,5,0,15,0,0,0,0,0,0,0,0,0,0,330,306,438,348,418,578,327,111,33,2889,349,322,446,359,423,587,333,114,33,2966,9017,4240,4739,6182,5776,5128,3245,2017,756,41100,Augusta - Margaret River - Busselton
50102,19642,11163,10908,12817,12702,10231,5966,3450,1280,88159,33,28,29,20,26,21,12,5,0,174,7,7,32,52,56,45,23,5,0,227,5,8,37,23,47,39,31,8,3,201,6,9,40,36,63,41,18,3,0,216,3,11,13,10,15,21,15,3,0,91,510,694,755,546,546,443,179,97,46,3816,0,0,0,4,10,12,12,0,0,38,0,4,6,7,5,5,0,0,0,27,4,0,0,0,0,0,3,3,0,10,0,0,0,0,0,3,0,0,0,3,535,733,883,678,742,609,281,119,49,4629,568,761,912,698,768,630,293,124,49,4803,20210,11924,11820,13515,13470,10861,6259,3574,1329,92962,Bunbury
50103,4307,1765,1676,2633,3153,3117,2043,905,318,19917,21,7,4,5,20,9,7,5,4,82,3,4,3,5,5,12,11,4,0,47,3,3,3,4,7,8,20,4,0,52,4,0,3,4,12,14,10,0,0,47,0,0,3,0,3,3,11,0,0,20,177,130,140,99,98,181,105,40,12,982,0,0,3,0,0,4,4,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,187,137,158,115,128,225,161,48,12,1171,208,144,162,120,148,234,168,53,16,1253,4515,1909,1838,2753,3301,3351,2211,958,334,21170,Manjimup
50201,15386,9187,7781,9443,10023,9777,8339,5181,1632,76749,17,16,7,10,15,12,7,7,0,91,8,8,10,13,28,17,30,6,0,120,12,4,10,19,14,27,31,3,0,120,9,4,10,9,15,30,9,0,0,86,3,0,3,0,4,9,9,3,0,31,354,529,359,273,229,298,170,122,58,2392,3,8,3,4,3,6,5,3,0,35,0,0,4,8,3,3,4,0,0,22,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,389,556,399,326,296,390,261,137,58,2812,406,572,406,336,311,402,268,144,58,2903,15792,9759,8187,9779,10334,10179,8607,5325,1690,79652,Mandurah
50301,11498,10226,5927,7167,8909,7483,4950,3137,1767,61064,8,43,14,10,11,3,9,0,9,107,15,12,31,28,15,19,14,6,0,140,10,12,18,10,21,23,15,10,3,122,3,7,6,6,6,18,6,3,0,55,0,8,6,8,6,3,0,8,4,43,231,540,335,219,245,285,238,198,173,2464,0,0,0,3,0,10,7,4,3,27,0,0,0,4,0,4,0,0,0,8,3,3,0,3,3,3,3,0,0,18,0,0,0,0,3,0,0,0,0,3,262,582,396,281,299,365,283,229,183,2880,270,625,410,291,310,368,292,229,192,2987,11768,10851,6337,7458,9219,7851,5242,3366,1959,64051,Cottesloe - Claremont
50302,11838,11777,20430,13443,11049,8951,4840,3292,1693,87313,36,50,40,26,16,25,13,10,6,222,12,73,276,325,355,242,98,23,0,1404,29,71,289,297,325,212,86,27,0,1336,12,54,151,178,251,133,60,8,0,847,4,16,68,72,104,82,28,9,3,386,527,844,1084,721,656,565,386,283,190,5256,4,7,13,25,30,36,12,4,0,131,5,5,20,13,11,3,7,0,0,64,6,14,51,28,51,27,4,0,0,181,0,0,3,0,0,0,0,0,0,3,599,1084,1955,1659,1783,1300,681,354,193,9608,635,1134,1995,1685,1799,1325,694,364,199,9830,12473,12911,22425,15128,12848,10276,5534,3656,1892,97143,Perth City
50401,12207,9144,11893,10898,9705,8583,5457,3549,1560,72996,10,19,13,15,8,6,8,5,0,84,3,3,12,11,5,14,10,5,0,63,0,10,15,10,5,16,13,9,0,78,3,4,3,7,4,4,0,3,0,28,3,3,3,0,8,8,7,3,0,35,226,340,339,252,191,170,98,44,22,1682,0,0,0,0,4,8,0,3,0,15,0,0,3,0,0,4,0,3,0,10,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,235,360,378,280,217,224,128,73,22,1917,245,379,391,295,225,230,136,78,22,2001,12452,9523,12284,11193,9930,8813,5593,3627,1582,74997,Bayswater - Bassendean
50402,7560,5186,3745,5506,6088,5202,3093,1527,525,38432,5,6,3,4,7,3,6,5,0,39,8,4,5,4,5,0,5,0,0,31,0,4,6,5,7,11,4,4,0,41,0,3,0,3,5,3,6,4,0,24,3,0,3,3,3,0,0,0,0,12,119,192,152,109,85,98,61,26,13,855,0,0,0,0,0,4,4,0,0,8,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,0,3,133,203,166,127,108,116,85,34,13,985,138,209,169,131,115,119,91,39,13,1024,7698,5395,3914,5637,6203,5321,3184,1566,538,39456,Mundaring
50403,22985,14059,13391,15510,13918,9781,5402,2695,882,98623,15,25,15,19,18,8,7,4,4,115,0,11,12,12,29,30,10,5,0,109,5,4,18,17,16,40,13,5,0,118,10,5,13,12,18,22,16,0,0,96,0,10,29,12,13,22,20,8,0,114,325,565,446,323,276,223,165,98,49,2470,5,3,0,4,9,8,3,3,0,35,4,8,3,3,0,0,3,0,0,21,0,0,0,4,5,4,0,0,0,13,3,0,0,0,3,0,0,0,0,6,352,606,521,387,369,349,230,119,49,2982,367,631,536,406,387,357,237,123,53,3097,23352,14690,13927,15916,14305,10138,5639,2818,935,101720,Swan
50501,28941,21977,15197,21028,23441,19340,8927,4812,1898,145561,20,25,8,6,5,15,8,3,4,94,12,18,22,26,20,37,31,6,6,178,6,9,24,16,21,32,33,13,6,160,9,12,23,26,14,35,13,4,0,136,3,6,7,3,12,16,9,4,0,60,471,725,624,338,219,238,174,149,94,3032,0,0,3,4,3,12,10,0,0,32,4,4,3,0,3,3,0,0,0,17,0,0,6,0,5,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,505,774,715,413,297,373,270,176,106,3629,525,799,723,419,302,388,278,179,110,3723,29466,22776,15920,21447,23743,19728,9205,4991,2008,149284,Joondalup
50502,30051,22058,28557,24853,21324,18326,12955,8966,3727,170817,42,38,63,34,23,11,15,7,8,241,21,23,61,63,61,43,39,9,7,327,11,22,67,44,75,78,30,8,0,335,14,18,38,40,42,37,12,3,0,204,4,12,3,18,15,10,11,3,0,76,447,756,814,477,389,375,235,139,69,3701,3,3,3,0,6,16,4,3,0,38,0,4,0,4,3,3,3,0,0,17,3,0,3,8,5,7,6,4,0,36,0,0,0,0,3,0,0,0,0,3,503,838,989,654,599,569,340,169,76,4737,545,876,1052,688,622,580,355,176,84,4978,30596,22934,29609,25541,21946,18906,13310,9142,3811,175795,Stirling
50503,36527,20395,21482,23801,18483,12428,7456,3906,1404,145882,49,41,30,24,18,15,6,10,0,193,7,13,3,10,12,25,12,0,0,82,5,8,15,7,17,22,24,5,0,103,5,7,12,18,14,9,11,10,0,86,6,3,7,4,9,9,13,4,0,55,426,668,488,284,248,210,134,60,17,2535,0,3,9,3,4,13,13,3,0,48,4,3,3,3,3,0,0,0,0,16,0,0,0,0,3,3,0,5,4,15,0,0,3,0,0,3,0,0,0,6,453,705,540,329,310,294,207,87,21,2946,502,746,570,353,328,309,213,97,21,3139,37029,21141,22052,24154,18811,12737,7669,4003,1425,149021,Wanneroo
50601,13040,8557,8772,7929,7865,6721,3836,2032,646,59398,24,13,10,16,9,4,0,9,0,85,6,5,5,9,5,11,6,3,0,50,0,3,3,9,3,10,3,3,0,34,0,0,4,3,5,9,7,3,0,31,0,3,3,0,5,6,6,0,0,23,219,338,267,165,114,177,74,35,35,1424,0,3,0,0,5,5,4,0,0,17,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,225,358,282,186,137,218,100,44,35,1585,249,371,292,202,146,222,100,53,35,1670,13289,8928,9064,8131,8011,6943,3936,2085,681,61068,Armadale
50602,9537,8643,12604,9214,7314,5957,3636,2580,1056,60541,8,13,32,16,14,6,6,3,0,98,3,17,35,70,76,61,18,5,3,288,3,14,48,87,99,69,22,4,0,346,3,20,24,82,77,37,33,3,0,279,3,8,31,39,51,44,9,12,0,197,187,466,454,323,299,221,87,54,25,2116,0,4,9,6,9,9,0,0,0,37,4,0,3,10,10,3,0,0,0,30,0,6,14,3,8,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,203,535,618,620,629,448,169,78,28,3328,211,548,650,636,643,454,175,81,28,3426,9748,9191,13254,9850,7957,6411,3811,2661,1084,63967,Belmont - Victoria Park
50603,14610,15594,12864,10961,11062,9190,5415,3586,1769,85051,20,32,23,21,10,8,6,20,26,166,4,16,10,0,7,10,9,5,0,61,5,12,10,13,9,7,15,11,0,82,0,11,6,0,6,11,0,0,0,34,0,5,4,0,5,0,5,0,0,19,207,445,363,199,204,141,95,82,122,1858,0,0,0,0,4,4,4,0,0,12,0,7,0,0,0,5,0,0,0,12,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,4,3,0,0,10,216,501,396,212,235,182,131,98,122,2093,236,533,419,233,245,190,137,118,148,2259,14846,16127,13283,11194,11307,9380,5552,3704,1917,87310,Canning
50605,10377,6949,5856,7059,7112,6501,4123,2238,736,50951,10,6,9,15,3,3,0,0,0,46,4,3,3,6,4,8,19,0,0,47,10,6,15,11,16,16,14,0,0,88,6,4,3,13,7,13,12,0,0,58,3,3,5,0,3,4,9,3,0,30,168,289,206,155,108,130,77,39,25,1197,0,0,0,5,0,6,8,0,0,19,3,3,0,0,3,3,0,0,0,12,8,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,202,308,232,193,144,180,139,42,25,1465,212,314,241,208,147,183,139,42,25,1511,10589,7263,6097,7267,7259,6684,4262,2280,761,52462,Kalamunda
50606,4116,2261,1921,2695,2472,1895,1009,388,114,16871,4,3,3,5,3,3,0,0,0,21,0,0,0,3,0,3,4,0,0,10,0,0,3,0,3,4,0,0,0,10,0,3,0,0,0,4,0,0,0,7,3,0,0,0,0,0,3,0,0,6,50,87,53,39,37,45,24,10,0,345,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,90,56,42,40,56,31,13,0,381,57,93,59,47,43,59,31,13,0,402,4173,2354,1980,2742,2515,1954,1040,401,114,17273,Serpentine - Jarrahdale
50607,5718,6643,6378,5007,4989,4726,2502,1650,1065,38678,4,11,17,3,5,3,4,3,0,50,3,0,30,27,21,40,16,4,0,141,6,12,38,33,34,21,10,8,0,162,0,3,20,26,18,20,14,3,0,104,0,0,5,7,6,6,3,0,0,27,169,303,246,148,162,120,62,21,12,1243,0,0,3,3,3,10,3,0,0,22,0,3,0,0,0,0,0,0,0,3,4,3,3,0,3,3,0,0,0,16,0,3,0,0,0,0,0,0,0,3,182,327,345,244,247,220,108,36,12,1721,186,338,362,247,252,223,112,39,12,1771,5904,6981,6740,5254,5241,4949,2614,1689,1077,40449,South Perth
50701,17990,11007,13049,13635,11043,8191,4888,2827,890,83520,14,21,17,15,9,4,0,5,0,85,10,10,3,9,19,14,16,5,0,86,8,8,9,3,10,22,24,3,0,87,3,3,13,8,3,12,4,0,0,46,3,4,4,3,3,3,9,4,0,33,236,472,328,225,191,152,87,41,15,1747,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,7,5,0,0,0,0,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,265,497,357,248,226,218,145,53,15,2024,279,518,374,263,235,222,145,58,15,2109,18269,11525,13423,13898,11278,8413,5033,2885,905,85629,Cockburn
50702,5093,3449,4248,4610,4833,4314,2555,1827,725,31654,12,5,11,4,7,8,7,0,0,54,4,15,34,25,43,38,22,9,0,190,3,17,18,46,38,52,35,3,3,215,3,8,18,27,24,18,4,3,0,105,0,9,10,26,18,26,4,3,3,99,153,243,289,240,225,214,165,127,76,1732,3,0,0,6,5,9,11,0,0,34,0,0,3,5,3,3,4,0,0,18,0,0,9,0,12,8,0,0,0,29,0,0,0,0,3,0,0,0,0,3,166,292,381,375,371,368,245,145,82,2425,178,297,392,379,378,376,252,145,82,2479,5271,3746,4640,4989,5211,4690,2807,1972,807,34133,Fremantle
50703,6527,3868,4894,4199,3277,2469,1567,809,243,27853,6,4,12,6,0,3,0,0,0,31,0,3,0,0,5,10,5,0,0,23,3,7,5,0,4,8,0,0,0,27,0,6,5,4,4,3,3,0,0,25,0,0,0,0,5,3,0,0,0,8,135,158,141,98,62,42,7,19,11,673,4,4,0,0,0,5,0,0,0,13,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,178,151,102,80,71,19,19,11,773,148,182,163,108,80,74,19,19,11,804,6675,4050,5057,4307,3357,2543,1586,828,254,28657,Kwinana
50704,16294,14197,10097,12207,13912,12238,7078,5329,2466,93818,21,32,12,13,6,4,3,7,5,103,8,4,11,8,14,19,14,12,0,90,11,11,20,12,9,12,11,3,4,93,3,10,10,10,9,16,6,0,0,64,3,4,5,4,0,11,9,10,0,46,339,508,397,229,209,211,171,136,67,2267,0,5,0,4,0,4,7,3,0,23,0,0,5,0,3,3,0,0,0,11,0,3,3,3,0,4,4,0,0,17,0,0,3,0,0,0,0,0,0,3,364,545,454,270,244,280,222,164,71,2614,385,577,466,283,250,284,225,171,76,2717,16679,14774,10563,12490,14162,12522,7303,5500,2542,96535,Melville
50705,23212,14020,12542,14732,13141,9172,6299,3760,1187,98065,33,26,24,16,18,22,5,3,3,150,3,56,63,34,27,34,25,13,4,259,16,12,15,21,23,32,20,9,0,148,9,22,29,29,9,39,20,3,0,160,0,24,30,12,14,14,8,7,0,109,335,640,452,273,249,199,135,71,24,2378,5,5,6,6,16,9,8,0,0,55,0,3,9,6,3,0,0,0,0,21,3,3,3,3,4,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,371,765,607,384,345,330,219,103,28,3152,404,791,631,400,363,352,224,106,31,3302,23616,14811,13173,15132,13504,9524,6523,3866,1218,101367,Rockingham
50801,3272,1647,1603,2084,2107,1548,1119,608,188,14176,6,3,4,0,6,9,6,0,3,37,0,0,8,3,8,36,39,4,0,98,0,3,11,6,17,21,19,0,0,77,0,5,8,3,7,12,12,3,0,50,0,0,7,5,6,10,21,0,4,53,78,148,167,156,174,139,82,30,10,984,0,3,0,0,7,3,0,0,0,13,0,3,3,3,0,3,0,0,0,12,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,78,162,204,176,219,224,177,37,14,1291,84,165,208,176,225,233,183,37,17,1328,3356,1812,1811,2260,2332,1781,1302,645,205,15504,Esperance
