sa3_code,sa3_name,year,num_bus_non_empl_bus,num_bus_1_4_empl,num_bus_5_19_empl,num_bus_20_plus_empl,num_bus_tot,num_bus_entr_non_empl_bus,num_bus_entr_1_4_empl,num_bus_entr_5_19_empl,num_bus_entr_20_plus_empl,num_bus_entr_tot,num_bus_exit_non_empl_bus,num_bus_exit_1_4_empl,num_bus_exit_5_19_empl,num_bus_exit_20_plus_empl,num_bus_exit_tot,bnkrpt_non_bus_rel_ns,bnkrpt_bus_rel,bnkrpt_tot,patent_applications,trademark_applications,lfs_lab_frc,lfs_unemployed,lfs_unemployment_rate_pc,lfs_participation_rate_pc,ye_wrk_ft_stdy_pt_pc,ye_wrk_pt_stdy_pt_pc,ye_wrk_pt_stdy_ft_pc,ye_wrk_ft_no_stdy_pc,ye_no_wrk_stdy_ft_pc,ye_wrk_ft_stdy_ft_pc,ye_fully_engaged_pc,ye_tot_age_15_19,sgpa_age_pens_ctrlnk,sgpa_age_pens_dva,sgpa_srvc_pens_dva,sgpa_inc_supp_dva,sgpa_carer_pay,sgpa_disable_supp_pens,sgpa_newstrt_allow,sgpa_newstrt_allow_365_days_plus_pc,sgpa_prnt_pay_single,sgpa_yth_all_ft_stud_apprntc,sgpa_yth_allow_oth,sgpa_family_tax_benefit_a,sgpa_family_tax_benefit_b,sgpa_tot_fam_tax_benf_recip,epi_med_emply_inc_aud,epi_tot_employ_inc_m_aud,epi_employ_inc_earners,epi_med_own_uninc_bus_inc_aud,epi_tot_own_uninc_bus_inc_m_aud,epi_own_uninc_bus_inc_earnrs,epi_med_invstmnt_inc_aud,epi_tot_invstmnt_inc_m_aud,epi_invstmnt_inc_earnrs,epi_med_supr_annuity_inc_aud,epi_tot_supr_annuity_inc_m_aud,epi_supr_annuity_inc_earnrs,epi_med_oth_inc_aud,epi_tot_oth_inc_m_aud,epi_oth_inc_earnrs,epi_med_tot_inc_aud,epi_tot_tot_inc_m_aud,epi_tot_inc_earnrs,avg_mnthly_hhld_rnt_paymnt_aud,avg_mnthly_hhld_mrtge_paymnt_aud,ba_priv_sect_hse,ba_priv_sect_dwell_excl_hse,ba_tot_priv_sect_dwell_units,ba_tot_dwell_units,ba_val_priv_sect_hses_m_aud,ba_val_priv_sect_dwell_excl_hse_m_aud,ba_val_tot_res_bld_m_aud,ba_val_tot_non_res_bld_m_aud,ba_val_tot_bld_m_aud,rpp_hse_num_trans,rpp_hse_med_sal_prc_aud,rpp_att_dwell_num_trans,rpp_att_dwell_med_sal_prc_aud
40701,Fleurieu - Kangaroo Island,2014,2728.0,1025.0,412.0,51.0,4216.0,303.0,115.0,25.0,,443.0,340.0,66.0,18.0,,424.0,28.0,16.0,44.0,4.0,45.0,,,,,,,,,,,,,10420.0,23.0,768.0,236.0,573.0,2528.0,1850.0,73.0,487.0,194.0,246.0,3949.0,3298.0,4040.0,,,,,,,,,,,,,,,,,,,,,532.0,9.0,541.0,557.0,126.0,28.0,135.0,50.0,185.0,,,,
40701,Fleurieu - Kangaroo Island,2013,2707.0,995.0,397.0,57.0,4156.0,250.0,79.0,10.0,,339.0,393.0,68.0,28.0,3.0,492.0,,,,5.0,55.0,,,,,,,,,,,,,10033.0,,792.0,241.0,496.0,2467.0,1695.0,73.0,464.0,,,4198.0,3455.0,4296.0,38511.0,728.0,16170.0,7113.0,80.0,5599.0,518.0,136.0,17121.0,24091.0,47.0,1717.0,133.0,9.0,3288.0,33820.0,1000.0,24018.0,,,544.0,10.0,554.0,554.0,115.0,6.0,121.0,30.0,150.0,888.0,325000.0,91.0,235000.0
40701,Fleurieu - Kangaroo Island,2012,2754.0,1042.0,427.0,60.0,4283.0,269.0,91.0,13.0,3.0,376.0,383.0,71.0,20.0,,474.0,,,,5.0,70.0,,,,,,,,,,,,,9537.0,,855.0,261.0,457.0,2446.0,1535.0,65.0,607.0,,,3674.0,3007.0,3767.0,,,,,,,,,,,,,,,,,,,,,491.0,126.0,617.0,617.0,129.0,30.0,158.0,13.0,172.0,,,,
40701,Fleurieu - Kangaroo Island,2011,2816.0,1083.0,403.0,50.0,4352.0,,,,,,,,,,,,,,6.0,40.0,19742.0,1152.0,5.8,50.5,1.9,1.8,20.3,8.3,39.4,0.5,72.1,2431.0,9203.0,,,,401.0,2382.0,1317.0,,624.0,,,4238.0,3408.0,4317.0,,,,,,,,,,,,,,,,,,,883.0,1443.0,611.0,64.0,675.0,688.0,154.0,13.0,169.0,20.0,189.0,,,,
40701,Fleurieu - Kangaroo Island,2010,,,,,,,,,,,,,,,,,,,8.0,65.0,,,,,,,,,,,,,,,,,,,1331.0,,662.0,,,4307.0,3415.0,4359.0,,,,,,,,,,,,,,,,,,,,,628.0,13.0,641.0,680.0,144.0,2.0,153.0,54.0,208.0,,,,
30301,Carindale,2013,2418.0,1047.0,324.0,56.0,3845.0,358.0,131.0,17.0,,506.0,509.0,104.0,17.0,3.0,633.0,38.0,20.0,58.0,8.0,61.0,,,,,,,,,,,,,4236.0,9.0,274.0,237.0,199.0,932.0,772.0,62.0,265.0,577.0,166.0,2556.0,2286.0,2788.0,55029.0,1669.0,24652.0,10993.0,94.0,3408.0,428.0,214.0,22339.0,16167.0,22.0,925.0,111.0,9.0,4444.0,52353.0,2008.0,29775.0,,,77.0,112.0,189.0,190.0,45.0,22.0,69.0,50.0,119.0,713.0,575000.0,260.0,428500.0
30304,Nathan,2013,2253.0,1019.0,484.0,101.0,3857.0,316.0,137.0,16.0,3.0,472.0,487.0,99.0,28.0,,614.0,24.0,14.0,38.0,29.0,103.0,,,,,,,,,,,,,3146.0,10.0,327.0,180.0,218.0,1103.0,983.0,59.0,270.0,882.0,150.0,2218.0,1940.0,2347.0,49952.0,1042.0,17885.0,9519.0,74.0,2737.0,383.0,116.0,15538.0,15906.0,13.0,583.0,102.0,4.0,3005.0,45886.0,1248.0,21739.0,,,91.0,39.0,130.0,130.0,47.0,7.0,56.0,27.0,83.0,605.0,500000.0,144.0,374000.0
30304,Nathan,2012,2398.0,1038.0,484.0,104.0,4024.0,414.0,164.0,19.0,3.0,600.0,454.0,96.0,21.0,3.0,574.0,22.0,12.0,34.0,20.0,114.0,,,,,,,,,,,,,3137.0,9.0,362.0,207.0,196.0,1127.0,797.0,60.0,359.0,848.0,111.0,2096.0,1807.0,2204.0,,,,,,,,,,,,,,,,,,,,,79.0,118.0,197.0,208.0,44.0,20.0,66.0,61.0,127.0,,,,
30304,Nathan,2011,2417.0,1062.0,463.0,113.0,4055.0,,,,,,,,,,,,,,17.0,85.0,18797.0,1194.0,6.4,62.5,1.1,1.2,24.4,6.0,47.8,0.3,80.7,2385.0,3078.0,,,,181.0,1196.0,759.0,59.0,396.0,902.0,141.0,2423.0,2056.0,2549.0,,,,,,,,,,,,,,,,,,,1343.0,2071.0,72.0,71.0,143.0,143.0,45.0,13.0,58.0,35.0,93.0,,,,
30304,Nathan,2010,,,,,,,,,,,,,,,,,,,19.0,82.0,,,,,,,,,,,,,,,,,,,801.0,53.0,381.0,810.0,107.0,2523.0,2116.0,2635.0,,,,,,,,,,,,,,,,,,,,,78.0,86.0,164.0,187.0,42.0,13.0,60.0,49.0,109.0,,,,
30604,Port Douglas - Daintree,2013,811.0,332.0,145.0,42.0,1330.0,79.0,31.0,,3.0,113.0,117.0,34.0,13.0,3.0,167.0,8.0,12.0,20.0,,15.0,,,,,,,,,,,,,1034.0,,48.0,15.0,97.0,562.0,610.0,62.0,164.0,35.0,71.0,1038.0,865.0,1061.0,37040.0,223.0,5036.0,9730.0,24.0,1422.0,302.0,30.0,3903.0,10000.0,4.0,186.0,97.0,2.0,796.0,36392.0,282.0,6345.0,,,43.0,,43.0,43.0,18.0,,20.0,16.0,36.0,198.0,355000.0,214.0,182500.0
30301,Carindale,2014,2421.0,1068.0,319.0,52.0,3860.0,426.0,162.0,23.0,,611.0,421.0,100.0,17.0,3.0,541.0,22.0,6.0,28.0,6.0,61.0,,,,,,,,,,,,,4259.0,8.0,247.0,216.0,237.0,929.0,823.0,64.0,268.0,568.0,157.0,2337.0,2099.0,2525.0,,,,,,,,,,,,,,,,,,,,,110.0,252.0,362.0,362.0,65.0,72.0,140.0,40.0,180.0,,,,
30301,Carindale,2012,2525.0,1091.0,321.0,66.0,4003.0,396.0,194.0,19.0,3.0,612.0,439.0,101.0,30.0,4.0,574.0,32.0,8.0,40.0,7.0,100.0,,,,,,,,,,,,,4159.0,12.0,287.0,261.0,193.0,964.0,721.0,56.0,387.0,562.0,119.0,2350.0,2084.0,2543.0,,,,,,,,,,,,,,,,,,,,,79.0,140.0,219.0,219.0,52.0,45.0,98.0,81.0,179.0,,,,
30301,Carindale,2010,,,,,,,,,,,,,,,,,,,10.0,66.0,,,,,,,,,,,,,,,,,,,682.0,50.0,441.0,539.0,126.0,3088.0,2576.0,3274.0,,,,,,,,,,,,,,,,,,,,,83.0,111.0,194.0,218.0,52.0,19.0,74.0,42.0,116.0,,,,
30306,Sunnybank,2014,2560.0,1116.0,304.0,45.0,4025.0,607.0,255.0,17.0,3.0,882.0,464.0,111.0,24.0,,599.0,29.0,12.0,41.0,7.0,76.0,,,,,,,,,,,,,3510.0,11.0,261.0,107.0,321.0,1084.0,1268.0,61.0,354.0,691.0,201.0,3715.0,3312.0,3859.0,,,,,,,,,,,,,,,,,,,,,98.0,45.0,143.0,143.0,34.0,6.0,41.0,14.0,55.0,,,,
30403,Sherwood - Indooroopilly,2013,2523.0,1110.0,332.0,90.0,4055.0,345.0,144.0,19.0,,508.0,463.0,104.0,18.0,4.0,589.0,14.0,6.0,20.0,142.0,159.0,,,,,,,,,,,,,2237.0,7.0,183.0,143.0,78.0,645.0,600.0,55.0,113.0,2355.0,133.0,1335.0,1265.0,1485.0,51446.0,1636.0,22048.0,8920.0,176.0,3081.0,698.0,365.0,21800.0,21507.0,27.0,903.0,151.0,19.0,5177.0,50205.0,2223.0,27435.0,,,83.0,83.0,166.0,166.0,73.0,19.0,94.0,37.0,131.0,524.0,723000.0,461.0,425000.0
30403,Sherwood - Indooroopilly,2012,2591.0,1152.0,325.0,92.0,4160.0,377.0,143.0,13.0,,533.0,536.0,94.0,19.0,3.0,652.0,16.0,4.0,20.0,155.0,209.0,,,,,,,,,,,,,2216.0,7.0,203.0,159.0,68.0,654.0,557.0,52.0,147.0,2173.0,67.0,1194.0,1106.0,1327.0,,,,,,,,,,,,,,,,,,,,,83.0,83.0,166.0,166.0,81.0,19.0,100.0,409.0,509.0,,,,
30403,Sherwood - Indooroopilly,2011,2728.0,1168.0,331.0,89.0,4316.0,,,,,,,,,,,,,,122.0,187.0,25509.0,1880.0,7.4,62.9,0.6,1.1,25.1,2.4,57.7,0.5,87.4,4344.0,2306.0,,,,79.0,668.0,511.0,50.0,141.0,2239.0,72.0,1402.0,1294.0,1557.0,,,,,,,,,,,,,,,,,,,1698.0,2478.0,80.0,139.0,219.0,219.0,83.0,39.0,114.0,161.0,276.0,,,,
30403,Sherwood - Indooroopilly,2010,,,,,,,,,,,,,,,,,,,81.0,174.0,,,,,,,,,,,,,,,,,,,522.0,49.0,158.0,2407.0,62.0,1525.0,1342.0,1658.0,,,,,,,,,,,,,,,,,,,,,108.0,115.0,223.0,231.0,100.0,26.0,128.0,72.0,200.0,,,,
30404,The Gap - Enoggera,2014,1846.0,870.0,215.0,54.0,2985.0,305.0,121.0,10.0,5.0,441.0,272.0,63.0,17.0,,352.0,23.0,3.0,26.0,6.0,162.0,,,,,,,,,,,,,4013.0,20.0,416.0,204.0,265.0,1194.0,938.0,65.0,323.0,472.0,192.0,2860.0,2650.0,3093.0,,,,,,,,,,,,,,,,,,,,,170.0,49.0,219.0,227.0,67.0,9.0,79.0,28.0,108.0,,,,
30404,The Gap - Enoggera,2013,1782.0,865.0,221.0,46.0,2914.0,262.0,106.0,8.0,,376.0,362.0,90.0,15.0,3.0,470.0,24.0,10.0,34.0,6.0,139.0,,,,,,,,,,,,,3929.0,21.0,456.0,216.0,218.0,1186.0,918.0,62.0,316.0,469.0,173.0,3078.0,2830.0,3364.0,56251.0,1583.0,24004.0,8166.0,80.0,3169.0,362.0,138.0,21652.0,22306.0,33.0,1225.0,111.0,7.0,4361.0,51951.0,1841.0,28883.0,,,122.0,46.0,168.0,169.0,57.0,9.0,69.0,67.0,136.0,729.0,509999.0,109.0,395000.0
30404,The Gap - Enoggera,2012,1860.0,904.0,223.0,48.0,3035.0,276.0,123.0,10.0,3.0,412.0,377.0,85.0,6.0,,468.0,30.0,14.0,44.0,8.0,93.0,,,,,,,,,,,,,3813.0,19.0,508.0,233.0,211.0,1215.0,719.0,59.0,411.0,519.0,127.0,2825.0,2518.0,3054.0,,,,,,,,,,,,,,,,,,,,,110.0,21.0,131.0,131.0,54.0,3.0,57.0,45.0,103.0,,,,
30404,The Gap - Enoggera,2011,1927.0,907.0,220.0,55.0,3109.0,,,,,,,,,,,,,,5.0,66.0,25838.0,1091.0,4.2,68.4,1.8,1.5,26.7,10.4,40.9,0.3,81.6,3267.0,3551.0,,,,174.0,1010.0,734.0,59.0,423.0,570.0,146.0,3398.0,2974.0,3662.0,,,,,,,,,,,,,,,,,,,1340.0,2168.0,140.0,137.0,277.0,306.0,65.0,36.0,112.0,28.0,140.0,,,,
30404,The Gap - Enoggera,2010,,,,,,,,,,,,,,,,,,,10.0,61.0,,,,,,,,,,,,,,,,,,,732.0,52.0,444.0,533.0,157.0,3600.0,3092.0,3850.0,,,,,,,,,,,,,,,,,,,,,145.0,67.0,212.0,322.0,73.0,15.0,111.0,33.0,144.0,,,,
30501,Brisbane Inner,2014,13524.0,4429.0,2084.0,834.0,20871.0,2134.0,774.0,143.0,36.0,3087.0,2622.0,657.0,157.0,54.0,3490.0,39.0,10.0,49.0,177.0,1397.0,,,,,,,,,,,,,2865.0,6.0,138.0,101.0,138.0,2244.0,2031.0,62.0,166.0,1312.0,206.0,1362.0,1307.0,1463.0,,,,,,,,,,,,,,,,,,,,,24.0,1881.0,1905.0,1905.0,45.0,587.0,638.0,834.0,1472.0,,,,
30501,Brisbane Inner,2013,13462.0,4377.0,2058.0,826.0,20723.0,1779.0,596.0,145.0,34.0,2554.0,2506.0,601.0,182.0,65.0,3354.0,30.0,20.0,50.0,182.0,1445.0,,,,,,,,,,,,,2829.0,6.0,147.0,100.0,128.0,2218.0,2026.0,57.0,152.0,1348.0,227.0,1483.0,1392.0,1598.0,46299.0,2301.0,35940.0,8245.0,194.0,4885.0,329.0,393.0,27610.0,17216.0,26.0,908.0,127.0,20.0,5425.0,46255.0,2934.0,41456.0,,,33.0,1610.0,1643.0,1643.0,43.0,427.0,475.0,1364.0,1838.0,383.0,725000.0,2602.0,452500.0
30306,Sunnybank,2013,2481.0,1015.0,293.0,42.0,3831.0,432.0,175.0,18.0,3.0,628.0,562.0,128.0,32.0,,722.0,20.0,10.0,30.0,11.0,79.0,,,,,,,,,,,,,3449.0,12.0,267.0,111.0,296.0,1056.0,1169.0,60.0,359.0,675.0,186.0,3858.0,3330.0,4026.0,42006.0,1064.0,21299.0,11800.0,65.0,3397.0,397.0,117.0,18405.0,14025.0,12.0,553.0,98.0,5.0,2880.0,37366.0,1264.0,26748.0,,,42.0,2.0,44.0,44.0,14.0,,15.0,27.0,41.0,637.0,487000.0,181.0,341000.0
30501,Brisbane Inner,2012,13409.0,4571.0,2137.0,861.0,20978.0,2069.0,741.0,150.0,30.0,2990.0,2227.0,523.0,178.0,56.0,2984.0,49.0,25.0,74.0,116.0,1372.0,,,,,,,,,,,,,2772.0,6.0,163.0,106.0,128.0,2228.0,1808.0,59.0,167.0,1263.0,148.0,1176.0,1096.0,1268.0,,,,,,,,,,,,,,,,,,,,,22.0,500.0,522.0,522.0,37.0,131.0,172.0,528.0,700.0,,,,
30501,Brisbane Inner,2011,12881.0,4423.0,2123.0,862.0,20289.0,,,,,,,,,,,,,,109.0,1160.0,35058.0,2194.0,6.3,65.8,0.9,0.9,19.9,5.4,49.2,0.6,77.0,2724.0,2553.0,,,,117.0,2010.0,1842.0,60.0,189.0,1358.0,151.0,1395.0,1273.0,1485.0,,,,,,,,,,,,,,,,,,,1825.0,2591.0,22.0,710.0,732.0,732.0,44.0,176.0,224.0,2424.0,2648.0,,,,
30501,Brisbane Inner,2010,,,,,,,,,,,,,,,,,,,99.0,1241.0,,,,,,,,,,,,,,,,,,,1945.0,56.0,213.0,1205.0,157.0,1473.0,1297.0,1556.0,,,,,,,,,,,,,,,,,,,,,30.0,801.0,831.0,977.0,51.0,257.0,348.0,660.0,1008.0,,,,
30502,Brisbane Inner - East,2014,3052.0,1220.0,447.0,134.0,4853.0,537.0,198.0,24.0,4.0,763.0,481.0,106.0,21.0,3.0,611.0,25.0,7.0,32.0,30.0,221.0,,,,,,,,,,,,,1925.0,,118.0,92.0,88.0,826.0,788.0,60.0,218.0,559.0,106.0,1352.0,1302.0,1484.0,,,,,,,,,,,,,,,,,,,,,115.0,415.0,530.0,530.0,90.0,101.0,193.0,8.0,202.0,,,,
30502,Brisbane Inner - East,2013,2992.0,1156.0,425.0,135.0,4708.0,465.0,174.0,18.0,,657.0,602.0,121.0,27.0,6.0,756.0,26.0,8.0,34.0,19.0,203.0,,,,,,,,,,,,,1929.0,,133.0,100.0,86.0,827.0,716.0,57.0,214.0,494.0,92.0,1459.0,1372.0,1603.0,58003.0,1664.0,21792.0,9359.0,119.0,3008.0,292.0,230.0,18442.0,19282.0,19.0,646.0,115.0,13.0,3940.0,57177.0,2044.0,25270.0,,,96.0,224.0,320.0,320.0,85.0,50.0,137.0,26.0,162.0,687.0,685000.0,517.0,477500.0
30502,Brisbane Inner - East,2012,3130.0,1171.0,437.0,129.0,4867.0,767.0,225.0,12.0,8.0,1012.0,538.0,118.0,24.0,9.0,689.0,16.0,13.0,29.0,25.0,180.0,,,,,,,,,,,,,1894.0,4.0,159.0,116.0,92.0,846.0,610.0,54.0,253.0,496.0,86.0,1297.0,1203.0,1418.0,,,,,,,,,,,,,,,,,,,,,83.0,172.0,255.0,255.0,93.0,44.0,137.0,22.0,159.0,,,,
30502,Brisbane Inner - East,2011,2859.0,1186.0,423.0,133.0,4601.0,,,,,,,,,,,,,,17.0,164.0,22867.0,923.0,4.0,73.7,1.3,1.2,26.6,6.6,45.6,0.3,81.7,1938.0,2043.0,,,,94.0,829.0,598.0,55.0,272.0,537.0,87.0,1555.0,1456.0,1719.0,,,,,,,,,,,,,,,,,,,1698.0,2666.0,101.0,153.0,254.0,261.0,84.0,36.0,121.0,23.0,144.0,,,,
30502,Brisbane Inner - East,2010,,,,,,,,,,,,,,,,,,,16.0,158.0,,,,,,,,,,,,,,,,,,,665.0,50.0,270.0,531.0,69.0,1670.0,1514.0,1829.0,,,,,,,,,,,,,,,,,,,,,98.0,208.0,306.0,343.0,80.0,44.0,131.0,26.0,157.0,,,,
30503,Brisbane Inner - North,2014,6013.0,2598.0,974.0,280.0,9865.0,1048.0,396.0,50.0,8.0,1502.0,973.0,202.0,61.0,6.0,1242.0,75.0,24.0,99.0,42.0,364.0,,,,,,,,,,,,,4178.0,,186.0,150.0,188.0,2091.0,1589.0,60.0,283.0,1560.0,230.0,2304.0,2179.0,2490.0,,,,,,,,,,,,,,,,,,,,,119.0,3079.0,3198.0,3198.0,131.0,772.0,914.0,185.0,1098.0,,,,
30503,Brisbane Inner - North,2013,5875.0,2532.0,994.0,271.0,9672.0,928.0,347.0,59.0,11.0,1345.0,1088.0,249.0,65.0,9.0,1411.0,50.0,34.0,84.0,49.0,393.0,,,,,,,,,,,,,4141.0,,224.0,168.0,184.0,2080.0,1536.0,60.0,271.0,1501.0,227.0,2453.0,2278.0,2670.0,55658.0,3210.0,42891.0,10500.0,334.0,6385.0,409.0,628.0,38074.0,18506.0,36.0,1317.0,126.0,23.0,8272.0,55623.0,4229.0,50955.0,,,78.0,537.0,615.0,615.0,113.0,120.0,236.0,271.0,507.0,939.0,708000.0,1586.0,445000.0
30503,Brisbane Inner - North,2012,5943.0,2608.0,998.0,265.0,9814.0,1019.0,385.0,82.0,15.0,1501.0,1042.0,222.0,46.0,5.0,1315.0,43.0,25.0,68.0,50.0,509.0,,,,,,,,,,,,,4047.0,,246.0,185.0,173.0,2074.0,1314.0,57.0,362.0,1465.0,157.0,2066.0,1919.0,2263.0,,,,,,,,,,,,,,,,,,,,,79.0,1927.0,2006.0,2006.0,116.0,532.0,648.0,155.0,803.0,,,,
30306,Sunnybank,2012,2600.0,1057.0,293.0,45.0,3995.0,504.0,230.0,18.0,,752.0,500.0,112.0,18.0,,630.0,35.0,11.0,46.0,11.0,79.0,,,,,,,,,,,,,3323.0,11.0,287.0,121.0,262.0,1061.0,1033.0,54.0,422.0,724.0,141.0,3469.0,2947.0,3602.0,,,,,,,,,,,,,,,,,,,,,49.0,15.0,64.0,64.0,18.0,3.0,20.0,5.0,26.0,,,,
30503,Brisbane Inner - North,2011,5937.0,2565.0,919.0,265.0,9686.0,,,,,,,,,,,,,,53.0,301.0,45473.0,2038.0,4.5,71.5,1.1,1.3,28.4,5.6,46.1,0.8,83.2,4224.0,4318.0,,,,172.0,2297.0,1350.0,55.0,391.0,1490.0,181.0,2550.0,2317.0,2783.0,,,,,,,,,,,,,,,,,,,1625.0,2653.0,95.0,664.0,759.0,759.0,125.0,180.0,305.0,214.0,520.0,,,,
30503,Brisbane Inner - North,2010,,,,,,,,,,,,,,,,,,,57.0,310.0,,,,,,,,,,,,,,,,,,,1386.0,54.0,449.0,1456.0,152.0,2668.0,2432.0,2910.0,,,,,,,,,,,,,,,,,,,,,105.0,641.0,746.0,771.0,130.0,163.0,297.0,200.0,497.0,,,,
30504,Brisbane Inner - West,2014,4483.0,2067.0,692.0,221.0,7463.0,713.0,291.0,44.0,6.0,1054.0,718.0,157.0,35.0,8.0,918.0,27.0,6.0,33.0,96.0,340.0,,,,,,,,,,,,,2395.0,,121.0,105.0,100.0,894.0,1019.0,59.0,132.0,1571.0,157.0,1324.0,1280.0,1479.0,,,,,,,,,,,,,,,,,,,,,74.0,452.0,526.0,526.0,115.0,130.0,249.0,80.0,329.0,,,,
30504,Brisbane Inner - West,2013,4529.0,2005.0,693.0,228.0,7455.0,666.0,260.0,38.0,8.0,972.0,760.0,198.0,39.0,9.0,1006.0,28.0,14.0,42.0,81.0,360.0,,,,,,,,,,,,,2421.0,4.0,143.0,117.0,89.0,877.0,940.0,54.0,131.0,1559.0,148.0,1470.0,1384.0,1642.0,55883.0,2202.0,28679.0,9271.0,230.0,4534.0,477.0,341.0,26643.0,19350.0,24.0,928.0,123.0,15.0,6146.0,55552.0,2811.0,34242.0,,,78.0,187.0,265.0,265.0,108.0,50.0,162.0,49.0,210.0,748.0,717225.0,460.0,451000.0
30504,Brisbane Inner - West,2012,4542.0,2055.0,706.0,206.0,7509.0,737.0,278.0,34.0,4.0,1053.0,760.0,177.0,45.0,3.0,985.0,24.0,10.0,34.0,64.0,351.0,,,,,,,,,,,,,2428.0,4.0,160.0,134.0,81.0,879.0,784.0,54.0,166.0,1559.0,98.0,1300.0,1233.0,1440.0,,,,,,,,,,,,,,,,,,,,,67.0,23.0,90.0,94.0,104.0,6.0,120.0,69.0,189.0,,,,
30504,Brisbane Inner - West,2011,4526.0,2115.0,711.0,181.0,7533.0,,,,,,,,,,,,,,54.0,301.0,32712.0,1478.0,4.5,73.1,1.0,1.6,29.2,4.9,48.5,0.7,86.0,3404.0,2421.0,,,,78.0,836.0,799.0,55.0,198.0,1608.0,82.0,1641.0,1529.0,1834.0,,,,,,,,,,,,,,,,,,,1735.0,2643.0,80.0,83.0,163.0,183.0,133.0,17.0,154.0,121.0,275.0,,,,
30504,Brisbane Inner - West,2010,,,,,,,,,,,,,,,,,,,56.0,364.0,,,,,,,,,,,,,,,,,,,825.0,49.0,208.0,1660.0,103.0,1762.0,1594.0,1966.0,,,,,,,,,,,,,,,,,,,,,71.0,27.0,98.0,98.0,105.0,7.0,112.0,80.0,192.0,,,,
30601,Cairns - North,2014,2333.0,1047.0,318.0,71.0,3769.0,370.0,149.0,14.0,3.0,536.0,371.0,80.0,17.0,3.0,471.0,44.0,17.0,61.0,5.0,40.0,,,,,,,,,,,,,3425.0,4.0,259.0,59.0,335.0,1187.0,1447.0,63.0,678.0,398.0,231.0,4381.0,3789.0,4555.0,,,,,,,,,,,,,,,,,,,,,332.0,,332.0,332.0,104.0,,109.0,61.0,170.0,,,,
30601,Cairns - North,2013,2312.0,1006.0,325.0,62.0,3705.0,308.0,137.0,12.0,,457.0,476.0,112.0,15.0,,603.0,54.0,32.0,86.0,5.0,52.0,,,,,,,,,,,,,3193.0,5.0,263.0,62.0,298.0,1149.0,1415.0,59.0,653.0,393.0,227.0,4659.0,4018.0,4879.0,49250.0,1492.0,25555.0,9470.0,94.0,4599.0,215.0,128.0,19698.0,18162.0,22.0,885.0,111.0,12.0,4116.0,47074.0,1748.0,30288.0,,,234.0,,234.0,234.0,75.0,,78.0,6.0,84.0,994.0,388750.0,297.0,215000.0
30601,Cairns - North,2012,2453.0,1052.0,306.0,65.0,3876.0,381.0,149.0,12.0,,542.0,467.0,80.0,19.0,3.0,569.0,50.0,31.0,81.0,8.0,46.0,,,,,,,,,,,,,2931.0,5.0,258.0,61.0,269.0,1166.0,1105.0,57.0,805.0,413.0,139.0,4233.0,3627.0,4425.0,,,,,,,,,,,,,,,,,,,,,233.0,,233.0,233.0,78.0,,78.0,15.0,93.0,,,,
30601,Cairns - North,2011,2491.0,1048.0,301.0,60.0,3900.0,,,,,,,,,,,,,,9.0,28.0,26081.0,1382.0,5.3,70.7,1.7,1.2,25.8,10.7,35.3,0.4,75.0,3296.0,3198.0,,,,275.0,1697.0,1118.0,49.0,813.0,481.0,153.0,4896.0,4115.0,5075.0,,,,,,,,,,,,,,,,,,,1347.0,1944.0,279.0,5.0,284.0,284.0,98.0,1.0,99.0,30.0,128.0,,,,
30306,Sunnybank,2011,2604.0,1026.0,282.0,37.0,3949.0,,,,,,,,,,,,,,5.0,64.0,23219.0,1783.0,7.7,61.3,0.9,0.7,20.3,5.1,55.6,0.4,82.9,3241.0,3284.0,,,,233.0,990.0,938.0,56.0,426.0,807.0,158.0,3911.0,3311.0,4056.0,,,,,,,,,,,,,,,,,,,1500.0,1967.0,44.0,72.0,116.0,124.0,18.0,11.0,31.0,10.0,41.0,,,,
30601,Cairns - North,2010,,,,,,,,,,,,,,,,,,,5.0,45.0,,,,,,,,,,,,,,,,,,,1227.0,45.0,716.0,418.0,208.0,4995.0,4140.0,5147.0,,,,,,,,,,,,,,,,,,,,,462.0,4.0,466.0,542.0,135.0,1.0,156.0,47.0,203.0,,,,
30602,Cairns - South,2014,5135.0,2436.0,1148.0,309.0,9028.0,704.0,349.0,38.0,5.0,1096.0,895.0,244.0,55.0,9.0,1203.0,91.0,24.0,115.0,17.0,216.0,,,,,,,,,,,,,7997.0,7.0,557.0,237.0,969.0,4353.0,5772.0,69.0,2614.0,503.0,1099.0,10647.0,9476.0,10879.0,,,,,,,,,,,,,,,,,,,,,230.0,2.0,232.0,232.0,71.0,1.0,80.0,91.0,172.0,,,,
30602,Cairns - South,2013,5243.0,2418.0,1157.0,308.0,9126.0,667.0,334.0,54.0,3.0,1058.0,1027.0,225.0,56.0,9.0,1317.0,94.0,37.0,131.0,13.0,210.0,,,,,,,,,,,,,7609.0,8.0,588.0,251.0,854.0,4386.0,5473.0,65.0,2605.0,496.0,1123.0,10918.0,9591.0,11146.0,43863.0,2333.0,45813.0,10937.0,152.0,7136.0,224.0,202.0,30819.0,14000.0,32.0,1477.0,90.0,14.0,5964.0,42675.0,2733.0,53236.0,,,179.0,2.0,181.0,181.0,58.0,,66.0,49.0,115.0,1311.0,325000.0,761.0,183000.0
