SA3_MAIN11,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P,SA3_NAME11
30306,22808,23259,46067,1382,1461,2843,2734,2638,5372,1648,1590,3238,2555,2372,4927,4024,3780,7804,2982,3147,6129,2757,2990,5747,2444,2621,5065,1431,1415,2846,638,816,1454,213,430,643,22169,22694,44863,640,566,1206,186,194,380,18,20,38,16,17,33,220,231,451,10670,10839,21509,11090,11476,22566,11600,11647,23247,10244,10770,21014,16495,17052,33547,159,184,343,2427,2372,4799,1254,1299,2553,1361,1344,2705,1016,1262,2278,11940,11861,23801,1132,1062,2194,2736,3046,5782,587,602,1189,796,1137,1933,210,290,500,21806,22362,44168,853,865,1718,Sunnybank
30401,15653,16410,32063,1149,1015,2164,2197,2099,4296,1132,1137,2269,978,963,1941,1881,1975,3856,2302,2603,4905,2339,2496,4835,2001,2116,4117,1054,1025,2079,458,572,1030,162,408,570,14960,15885,30845,693,524,1217,78,87,165,8,6,14,0,3,3,86,96,182,10141,10581,20722,5056,5383,10439,12062,12549,24611,3177,3455,6632,13653,14338,27991,181,175,356,2057,1969,4026,896,932,1828,401,439,840,426,647,1073,8359,8528,16887,870,894,1764,1898,2400,4298,303,351,654,256,417,673,51,68,119,14888,15618,30506,414,621,1035,Centenary
30402,21312,22310,43622,1314,1244,2558,3529,3213,6742,1809,1760,3569,1356,1243,2599,1725,1853,3578,2969,3467,6436,3229,3572,6801,2632,2768,5400,1707,1726,3433,798,902,1700,242,563,805,20336,21519,41855,977,790,1767,78,59,137,4,12,16,11,6,17,93,77,170,14182,14803,28985,6491,6729,13220,18358,18961,37319,2359,2637,4996,18376,19170,37546,322,281,603,3368,3055,6423,1519,1520,3039,696,710,1406,627,992,1619,12127,12605,24732,1042,1100,2142,1955,2499,4454,395,443,838,207,288,495,20,17,37,20299,21279,41578,476,788,1264,Kenmore - Brookfield - Moggill
30403,23133,24163,47296,1199,1067,2266,2279,2177,4456,2098,2246,4344,3927,3986,7913,4245,3982,8227,2758,2905,5663,2384,2603,4987,2109,2271,4380,1167,1354,2521,677,978,1655,290,593,883,21972,23167,45139,1162,995,2157,86,83,169,12,6,18,7,11,18,105,100,205,14704,15391,30095,7130,7489,14619,17475,18097,35572,4414,4877,9291,17695,18452,36147,229,219,448,2103,2006,4109,1825,1989,3814,2586,2730,5316,1598,1762,3360,15573,16017,31590,718,797,1515,1402,1932,3334,330,340,670,261,429,690,48,48,96,20427,21549,41976,2526,2626,5152,Sherwood - Indooroopilly
59797,383,33,416,0,0,0,0,0,0,4,0,4,31,6,37,141,12,153,100,5,105,67,3,70,31,3,34,4,3,7,5,0,5,0,0,0,356,33,389,24,3,27,4,0,4,3,0,3,0,0,0,7,0,7,214,23,237,108,6,114,283,26,309,36,5,41,260,26,286,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,145,22,167,53,3,56,105,4,109,13,0,13,3,3,6,3,0,3,0,0,0,2579,313,2892,Migratory - Offshore - Shipping (WA)
30404,23309,24063,47372,1795,1590,3385,3225,3005,6230,1747,1522,3269,2011,1572,3583,3112,3187,6299,3612,3796,7408,2902,3243,6145,2387,2640,5027,1452,1614,3066,767,1154,1921,300,739,1039,22172,23250,45422,1137,812,1949,325,302,627,47,38,85,5,16,21,377,356,733,18221,18873,37094,4306,4494,8800,20994,21689,42683,1610,1788,3398,20879,21679,42558,312,296,608,3017,2841,5858,1188,1179,2367,555,632,1187,679,1108,1787,11561,11695,23256,1374,1202,2576,3273,3997,7270,536,578,1114,586,880,1466,40,55,95,21555,23007,44562,1214,848,2062,The Gap - Enoggera
30605,18868,19367,38235,1309,1176,2485,2666,2668,5334,1198,1203,2401,802,797,1599,1614,1780,3394,2258,2559,4817,2672,2863,5535,2812,2812,5624,2194,1995,4189,1058,1089,2147,285,425,710,17339,18245,35584,1529,1121,2650,1548,1669,3217,129,128,257,150,176,326,1827,1973,3800,14880,15328,30208,2673,2897,5570,16485,17017,33502,1253,1397,2650,16737,17329,34066,138,129,267,2274,2293,4567,637,731,1368,65,130,195,212,635,847,5007,5759,10766,1271,1343,2614,4392,4511,8903,1021,968,1989,1600,1388,2988,107,114,221,17118,18033,35151,1691,1624,3315,Tablelands (East) - Kuranda
30701,22326,21085,43411,1814,1724,3538,3390,3165,6555,1350,1142,2492,1260,1095,2355,2591,2813,5404,3101,2956,6057,3149,2836,5985,2706,2370,5076,1804,1696,3500,949,898,1847,212,390,602,20466,19564,40030,1860,1520,3380,1358,1414,2772,21,27,48,28,36,64,1407,1477,2884,19211,18408,37619,1286,1285,2571,20177,19406,39583,539,482,1021,19723,18908,38631,190,193,383,2882,2667,5549,619,628,1247,108,147,255,223,574,797,5144,6410,11554,1236,1268,2504,5500,4560,10060,1293,935,2228,1959,1469,3428,107,79,186,19426,18933,38359,5005,2422,7427,Darling Downs (West) - Maranoa
30702,20471,19892,40363,1477,1486,2963,3222,2883,6105,1404,1336,2740,1082,924,2006,2025,2143,4168,2633,2731,5364,2791,2658,5449,2644,2416,5060,1910,1830,3740,990,1030,2020,293,454,747,19059,18736,37795,1411,1157,2568,764,810,1574,24,18,42,13,8,21,801,836,1637,17500,17155,34655,1388,1365,2753,18538,18248,36786,498,438,936,18116,17820,35936,190,167,357,2766,2479,5245,704,829,1533,108,149,257,246,501,747,4276,5322,9598,1145,1208,2353,5264,4883,10147,1324,941,2265,2039,1613,3652,81,50,131,18224,17967,36191,2274,1656,3930,Darling Downs - East
30703,18884,19616,38500,1297,1181,2478,2811,2657,5468,1275,1265,2540,860,823,1683,1646,1819,3465,2152,2401,4553,2535,2802,5337,2820,2854,5674,2111,2060,4171,1065,1188,2253,312,566,878,17590,18507,36097,1295,1108,2403,554,567,1121,29,33,62,20,24,44,603,624,1227,16218,16719,32937,1762,1992,3754,17432,18061,35493,697,845,1542,17411,18108,35519,147,125,272,2526,2333,4859,740,826,1566,84,133,217,264,620,884,4517,5461,9978,1117,1266,2383,4967,5092,10059,1284,1120,2404,1664,1518,3182,82,79,161,17378,18196,35574,1165,1122,2287,Granite Belt
30801,15840,13822,29662,1461,1353,2814,2401,2191,4592,1070,936,2006,1064,964,2028,2570,2372,4942,2455,2146,4601,2253,1898,4151,1578,1155,2733,700,530,1230,241,209,450,47,69,116,14528,12897,27425,1312,925,2237,899,854,1753,24,28,52,45,42,87,968,924,1892,12725,11351,24076,1592,1527,3119,13798,12385,26183,624,572,1196,13303,11870,25173,164,168,332,2075,1912,3987,524,498,1022,73,124,197,221,419,640,4095,4678,8773,1147,983,2130,3665,2751,6416,785,481,1266,705,421,1126,30,21,51,13593,12501,26094,6203,2148,8351,Central Highlands (Qld)
30802,37572,34771,72343,2906,2874,5780,5572,5276,10848,2546,2232,4778,2270,2007,4277,5051,4835,9886,5585,5296,10881,5684,5127,10811,4437,3591,8028,2295,2107,4402,995,1054,2049,231,372,603,35025,32822,67847,2547,1950,4497,1115,1154,2269,69,81,150,115,100,215,1299,1335,2634,30338,28509,58847,4337,4015,8352,33481,31315,64796,1505,1494,2999,32216,30373,62589,295,269,564,4883,4633,9516,1271,1303,2574,196,318,514,606,1182,1788,9875,10817,20692,3047,2477,5524,9114,7778,16892,1930,1527,3457,2052,1710,3762,88,75,163,33838,32023,65861,5931,3314,9245,Gladstone - Biloela
30803,54750,54586,109336,3915,3596,7511,7917,7417,15334,4216,3887,8103,3602,3371,6973,6785,6792,13577,6957,7187,14144,7617,7822,15439,6626,6303,12929,4180,4254,8434,2342,2743,5085,593,1215,1808,49973,51866,101839,4777,2722,7499,2481,2680,5161,252,202,454,203,179,382,2936,3061,5997,45329,45854,91183,5062,5035,10097,48129,49229,97358,2172,2137,4309,47082,48416,95498,318,328,646,6927,6488,13415,2339,2366,4705,498,711,1209,976,1934,2910,14917,16996,31913,3554,3428,6982,12351,12632,24983,2853,2515,5368,3737,3530,7267,208,163,371,47462,49858,97320,7156,5533,12689,Rockhampton
30901,28167,29753,57920,1553,1462,3015,2751,2617,5368,1486,1385,2871,1968,2344,4312,4622,4670,9292,4123,4001,8124,3557,3748,7305,3472,3743,7215,2519,2844,5363,1557,2045,3602,560,892,1452,26542,28482,55024,1626,1270,2896,248,218,466,16,16,32,18,15,33,282,249,531,18497,19662,38159,7025,7590,14615,23249,24586,47835,2456,2915,5371,22257,23918,46175,256,289,545,2422,2293,4715,979,933,1912,502,765,1267,804,1260,2064,11658,12715,24373,2119,2058,4177,5161,5758,10919,1138,1147,2285,871,1064,1935,56,56,112,25088,27180,52268,5234,5195,10429,Broadbeach - Burleigh
30902,24473,25626,50099,1467,1380,2847,2911,2651,5562,1586,1454,3040,1435,1509,2944,2988,3201,6189,3359,3498,6857,3423,3796,7219,3206,3325,6531,2201,2353,4554,1380,1700,3080,518,758,1276,23073,24497,47570,1401,1128,2529,432,408,840,51,37,88,36,37,73,519,482,1001,18507,19357,37864,4287,4650,8937,21921,22949,44870,1079,1294,2373,20903,22122,43025,261,210,471,2556,2349,4905,956,985,1941,295,462,757,509,1050,1559,8473,9360,17833,1974,1828,3802,5543,6081,11624,1250,1362,2612,914,937,1851,40,43,83,22448,23805,46253,3471,3696,7167,Coolangatta
30903,28569,31036,59605,1705,1580,3285,2960,2914,5874,1666,1572,3238,1892,1948,3840,3671,3829,7500,3873,4125,7998,3645,4191,7836,3678,4327,8005,3103,3386,6489,1735,2150,3885,642,1013,1655,27144,29771,56915,1425,1266,2691,321,339,660,20,25,45,10,14,24,351,378,729,17784,19200,36984,8626,9714,18340,23544,25609,49153,3054,3519,6573,22355,24411,46766,302,263,565,2577,2534,5111,1035,1018,2053,540,625,1165,666,1238,1904,10701,11862,22563,2237,2343,4580,5887,6584,12471,1324,1482,2806,1099,1407,2506,104,90,194,25969,28561,54530,2411,2531,4942,Gold Coast - North
30904,8470,8665,17135,531,477,1008,1183,1187,2370,527,484,1011,332,321,653,640,712,1352,1296,1359,2655,1350,1486,2836,1276,1362,2638,918,834,1752,331,334,665,85,110,195,7996,8239,16235,474,426,900,98,99,197,6,5,11,0,0,0,104,104,208,6172,6294,12466,1926,2007,3933,7698,7950,15648,388,417,805,7326,7564,14890,71,67,138,1073,1076,2149,378,352,730,56,88,144,138,358,496,3008,3433,6441,645,670,1315,1906,1872,3778,408,368,776,282,229,511,13,11,24,7826,8187,16013,769,523,1292,Gold Coast Hinterland
30905,15161,15915,31076,1137,1080,2217,2633,2504,5137,1217,1176,2393,752,757,1509,1506,1774,3280,2346,2716,5062,2251,2429,4680,1771,1844,3615,1039,1042,2081,423,414,837,88,178,266,14539,15363,29902,623,550,1173,136,151,287,9,14,23,9,11,20,154,176,330,10910,11370,22280,3548,3887,7435,13581,14224,27805,961,1112,2073,12974,13637,26611,232,228,460,2430,2316,4746,828,879,1707,176,247,423,308,658,966,5350,6147,11497,1213,1233,2446,3122,3207,6329,621,635,1256,331,341,672,17,19,36,14352,15142,29494,561,663,1224,Mudgeeraba - Tallebudgera
30906,30638,32035,62673,2234,2187,4421,4651,4427,9078,2315,2296,4611,1860,1861,3721,3849,4120,7969,4648,5118,9766,4247,4653,8900,3352,3522,6874,2158,2177,4335,1032,1092,2124,292,582,874,29280,30956,60236,1360,1079,2439,367,423,790,37,29,66,17,13,30,421,465,886,20596,21449,42045,8261,8789,17050,26461,27449,53910,2548,2999,5547,24553,25852,50405,394,395,789,4184,4004,8188,1475,1493,2968,394,486,880,550,1276,1826,10437,11777,22214,2570,2561,5131,6380,6712,13092,1553,1461,3014,850,879,1729,77,62,139,28606,30230,58836,1655,1653,3308,Nerang
30907,46565,47492,94057,4221,3927,8148,7623,7377,15000,3257,3109,6366,2611,2708,5319,6449,7081,13530,7439,7938,15377,6066,6305,12371,4632,4717,9349,2856,2703,5559,1129,1141,2270,281,487,768,44563,46068,90631,2002,1424,3426,566,572,1138,40,46,86,14,20,34,620,638,1258,31241,31922,63163,12842,13455,26297,41287,41981,83268,2994,3558,6552,36753,37933,74686,800,658,1458,6907,6727,13634,2142,2147,4289,499,688,1187,845,1840,2685,15725,17643,33368,3770,3770,7540,9341,9389,18730,2090,1883,3973,1176,1094,2270,90,76,166,43628,45265,88893,2294,2135,4429,Ormeau - Oxenford
31101,6076,6304,12380,433,442,875,870,911,1781,426,443,869,325,276,601,600,652,1252,769,880,1649,869,854,1723,776,779,1555,610,555,1165,304,332,636,93,180,273,5739,5993,11732,339,310,649,266,305,571,13,12,25,13,4,17,292,321,613,5080,5254,10334,667,711,1378,5605,5896,11501,115,137,252,5412,5661,11073,38,44,82,765,796,1561,246,266,512,24,49,73,60,154,214,1482,1739,3221,401,441,842,1475,1455,2930,378,376,754,502,505,1007,24,8,32,5583,5836,11419,402,399,801,Beaudesert
31105,26922,27960,54882,2134,2087,4221,3886,3727,7613,2186,2043,4229,2028,2052,4080,3771,3967,7738,3669,3966,7635,3413,3782,7195,3076,3232,6308,1812,1723,3535,701,982,1683,245,399,644,25857,27084,52941,1063,876,1939,554,587,1141,41,59,100,39,44,83,634,690,1324,18470,19051,37521,7018,7485,14503,23061,23694,46755,2595,3029,5624,22264,23226,45490,299,294,593,3470,3330,6800,1347,1350,2697,377,551,928,502,988,1490,9250,10469,19719,2062,2023,4085,5545,5637,11182,1309,1162,2471,981,1070,2051,110,124,234,25479,26678,52157,1124,1168,2292,Loganlea - Carbrook
31106,37354,38001,75355,3101,3028,6129,5520,5258,10778,2985,2742,5727,2785,2753,5538,5578,5605,11183,5117,5309,10426,4385,4789,9174,4326,4701,9027,2520,2332,4852,797,995,1792,240,489,729,35859,36847,72706,1496,1154,2650,945,1028,1973,133,129,262,87,91,178,1165,1248,2413,23245,23731,46976,11522,11978,23500,27997,28477,56474,6984,7446,14430,29072,29911,58983,412,365,777,4662,4458,9120,1714,1700,3414,525,662,1187,1043,1479,2522,12869,13503,26372,2526,2517,5043,6772,7255,14027,1739,1524,3263,1797,2011,3808,296,347,643,35035,36091,71126,1878,1728,3606,Springwood - Kingston
31201,19390,16090,35480,1576,1481,3057,2706,2398,5104,1124,894,2018,1305,1050,2355,3113,2688,5801,3057,2461,5518,2871,2258,5129,2141,1544,3685,979,748,1727,400,420,820,119,147,266,17924,15162,33086,1467,927,2394,611,580,1191,68,48,116,81,77,158,760,705,1465,14925,13048,27973,1959,1737,3696,16261,14240,30501,772,700,1472,15704,13756,29460,166,140,306,2299,2076,4375,520,466,986,88,110,198,294,489,783,4788,5119,9907,1336,1088,2424,4487,3342,7829,990,667,1657,995,711,1706,69,38,107,15722,14322,30044,14662,3578,18240,Bowen Basin - North
31202,58237,54561,112798,4159,3972,8131,8169,7661,15830,4044,3706,7750,3807,3469,7276,8185,7545,15730,8640,7961,16601,8898,8124,17022,6555,5791,12346,3588,3406,6994,1748,2091,3839,444,835,1279,51618,51713,103331,6619,2849,9468,1459,1448,2907,622,680,1302,359,344,703,2440,2472,4912,46786,45316,92102,6677,6571,13248,51293,49739,101032,2542,2591,5133,49601,48323,97924,460,416,876,7328,6864,14192,2098,2153,4251,337,566,903,873,1721,2594,15422,17474,32896,4473,3846,8319,14281,12745,27026,2945,2461,5406,3296,2962,6258,134,108,242,50895,51259,102154,5123,3399,8522,Mackay
31203,9703,8830,18533,664,578,1242,1112,1082,2194,482,449,931,649,650,1299,1543,1438,2981,1527,1407,2934,1515,1327,2842,1252,1052,2304,666,501,1167,252,243,495,42,104,146,8662,8326,16988,1040,506,1546,179,188,367,40,30,70,18,15,33,237,233,470,7043,6515,13558,1456,1517,2973,8232,7678,15910,344,433,777,7764,7283,15047,78,57,135,956,934,1890,229,228,457,52,90,142,141,319,460,2831,3112,5943,835,689,1524,2240,1889,4129,431,357,788,386,285,671,22,14,36,7616,7499,15115,3521,3197,6718,Whitsunday
31301,14826,15708,30534,702,676,1378,1681,1561,3242,823,814,1637,530,531,1061,1033,1132,2165,1511,1728,3239,1765,2001,3766,2432,2671,5103,2592,2662,5254,1391,1451,2842,365,481,846,13937,14926,28863,890,781,1671,283,321,604,27,14,41,7,16,23,317,351,668,11249,11898,23147,2660,2922,5582,13611,14399,28010,422,549,971,12958,13809,26767,97,115,212,1482,1370,2852,485,517,1002,85,94,179,170,429,599,3894,4246,8140,1010,1118,2128,3994,4526,8520,1038,1033,2071,1255,1282,2537,41,36,77,13751,14650,28401,861,964,1825,Bribie - Beachmere
31302,28886,30166,59052,2651,2465,5116,4638,4468,9106,2231,2204,4435,2089,2239,4328,3849,4244,8093,3775,4072,7847,3463,3682,7145,2958,3233,6191,1909,1930,3839,1000,1086,2086,322,544,866,27508,29150,56658,1378,1016,2394,897,950,1847,85,67,152,66,66,132,1048,1083,2131,22397,23200,45597,4280,4831,9111,25572,26695,52267,1305,1608,2913,24429,25713,50142,321,309,630,3977,3860,7837,1139,1274,2413,258,416,674,436,1044,1480,7286,8728,16014,2107,2183,4290,6569,6762,13331,1797,1755,3552,1438,1476,2914,98,78,176,26595,28172,54767,1892,1809,3701,Caboolture
31303,5942,5349,11291,335,319,654,789,770,1559,388,316,704,339,213,552,713,540,1253,844,799,1643,847,798,1645,839,818,1657,580,500,1080,220,189,409,47,86,133,5589,5058,10647,352,293,645,200,120,320,19,3,22,16,8,24,235,131,366,4820,4360,9180,794,701,1495,4878,4895,9773,219,201,420,4718,4773,9491,39,38,77,676,674,1350,204,194,398,14,39,53,81,169,250,1205,1544,2749,357,365,722,1461,1359,2820,371,279,650,473,412,885,17,13,30,4952,4995,9947,856,272,1128,Caboolture Hinterland
31304,28854,29736,58590,2331,2198,4529,4889,4625,9514,2428,2325,4753,1683,1656,3339,3127,3611,6738,4224,4635,8859,4010,4088,8098,3148,3246,6394,1910,1974,3884,868,1022,1890,236,357,593,27561,28770,56331,1292,966,2258,668,707,1375,44,45,89,41,44,85,753,796,1549,22400,22971,45371,4958,5303,10261,26259,26971,53230,1294,1497,2791,24934,25832,50766,314,305,619,4380,4129,8509,1455,1564,3019,251,371,622,374,984,1358,8050,9303,17353,2153,2143,4296,6679,6888,13567,1613,1518,3131,1364,1304,2668,62,48,110,27215,28292,55507,1056,1149,2205,Narangba - Burpengary
31305,26972,29018,55990,1673,1664,3337,3343,3117,6460,1870,1658,3528,1509,1455,2964,2933,3077,6010,3611,3926,7537,3745,4032,7777,3616,4008,7624,2592,2952,5544,1562,2082,3644,516,1047,1563,25624,27877,53501,1346,1142,2488,578,586,1164,47,42,89,20,26,46,645,654,1299,19381,20994,40375,5995,6583,12578,24011,25919,49930,1549,1842,3391,22754,24842,47596,231,238,469,2972,2739,5711,1031,1042,2073,258,357,615,460,1024,1484,8681,9679,18360,1924,1982,3906,6139,6967,13106,1516,1579,3095,1576,1890,3466,108,69,177,25061,27173,52234,1627,1771,3398,Redcliffe
31401,40050,40463,80513,3058,2882,5940,6632,6256,12888,3262,3103,6365,2303,2061,4364,4069,4490,8559,6639,7115,13754,6125,6376,12501,4551,4641,9192,2450,2283,4733,775,883,1658,187,373,560,38324,39309,77633,1725,1154,2879,349,318,667,30,27,57,20,25,45,399,370,769,31585,32320,63905,7268,7050,14318,37149,37489,74638,1880,2034,3914,36211,36764,72975,518,498,1016,6248,5911,12159,2363,2434,4797,675,743,1418,849,1485,2334,17189,18029,35218,2709,2415,5124,6937,7480,14417,1228,1057,2285,920,992,1912,42,37,79,38320,39294,77614,763,860,1623,Hills District
31402,25116,26454,51570,2539,2297,4836,3930,3976,7906,1644,1720,3364,1626,1745,3371,3764,4162,7926,4132,4371,8503,3001,3098,6099,2332,2425,4757,1316,1380,2696,594,812,1406,237,468,705,24029,25663,49692,1088,790,1878,393,441,834,20,28,48,25,16,41,438,485,923,18091,19228,37319,6013,6285,12298,22415,23607,46022,1777,2040,3817,20663,22037,42700,356,315,671,3585,3603,7188,1068,1111,2179,258,369,627,525,993,1518,8869,10032,18901,1949,1852,3801,4778,5142,9920,1012,1039,2051,863,994,1857,54,31,85,23851,25392,49243,701,781,1482,North Lakes
31403,17482,17870,35352,1419,1278,2697,2465,2317,4782,1263,1236,2499,1211,1214,2425,2741,2726,5467,2538,2536,5074,2180,2432,4612,1969,2141,4110,1128,1143,2271,447,581,1028,121,266,387,16718,17278,33996,765,592,1357,384,422,806,26,29,55,28,30,58,438,481,919,13495,13819,27314,3282,3445,6727,15740,16048,31788,1115,1333,2448,15223,15755,30978,181,179,360,2221,2120,4341,743,755,1498,207,298,505,367,646,1013,6158,6587,12745,1285,1217,2502,3783,4044,7827,753,716,1469,684,791,1475,53,53,106,16675,17221,33896,488,490,978,Strathpine
31501,15963,13917,29880,1482,1342,2824,2578,2471,5049,1127,967,2094,1154,1005,2159,2206,2042,4248,2351,2037,4388,2130,1782,3912,1720,1337,3057,854,648,1502,293,226,519,66,62,128,14594,12739,27333,1369,1176,2545,3426,3298,6724,3170,3090,6260,1280,1289,2569,7876,7677,15553,13488,12224,25712,1468,997,2465,8038,7183,15221,5798,5883,11681,13609,12796,26405,229,218,447,2215,2141,4356,444,397,841,43,65,108,200,412,612,3372,3796,7168,1053,1088,2141,3193,2672,5865,781,520,1301,1232,1030,2262,81,78,159,13130,12604,25734,4810,2543,7353,Far North
31502,17771,15361,33132,1491,1410,2901,2564,2449,5013,1136,926,2062,1398,1221,2619,3041,2695,5736,2622,2234,4856,2448,2059,4507,1767,1306,3073,910,660,1570,337,308,645,56,94,150,16434,14269,30703,1336,1093,2429,3313,3535,6848,70,72,142,119,92,211,3502,3699,7201,13306,11799,25105,2028,1759,3787,14393,12728,27121,1026,947,1973,14079,12501,26580,148,124,272,2036,1946,3982,420,372,792,74,116,190,270,490,760,4339,4632,8971,1102,927,2029,3855,2885,6740,851,620,1471,1110,756,1866,128,87,215,14109,13195,27304,7957,4171,12128,Outback - North
31503,10104,9808,19912,808,770,1578,1399,1396,2795,585,506,1091,567,591,1158,1211,1345,2556,1291,1318,2609,1501,1431,2932,1312,1110,2422,877,711,1588,442,471,913,111,159,270,9064,8936,18000,1039,873,1912,994,1114,2108,35,44,79,43,35,78,1072,1193,2265,8846,8675,17521,563,606,1169,9280,9126,18406,243,238,481,9135,8935,18070,64,66,130,1169,1163,2332,250,244,494,32,67,99,120,284,404,2312,3131,5443,535,644,1179,2454,2070,4524,707,402,1109,1066,735,1801,81,28,109,8815,8867,17682,3453,2303,5756,Outback - South
31601,21644,24096,45740,1376,1281,2657,3271,3303,6574,1771,1795,3566,1268,1275,2543,2040,2242,4282,2891,3387,6278,3083,3593,6676,2410,2680,5090,1824,2168,3992,1240,1590,2830,471,782,1253,20248,23085,43333,1397,1010,2407,264,259,523,14,14,28,11,16,27,289,289,578,15921,17858,33779,4928,5504,10432,20062,22405,42467,882,1130,2012,18763,21181,39944,280,237,517,3067,3103,6170,1231,1397,2628,427,562,989,504,997,1501,8572,9730,18302,1715,1928,3643,4139,4965,9104,903,1006,1909,625,795,1420,24,28,52,20078,22735,42813,821,1103,1924,Buderim
30908,21494,23697,45191,1346,1320,2666,2862,2712,5574,1729,1787,3516,1810,1899,3709,2895,3130,6025,2925,3336,6261,2633,3214,5847,2335,2754,5089,1695,1832,3527,940,1129,2069,324,584,908,20595,22947,43542,900,750,1650,197,188,385,9,10,19,10,11,21,216,209,425,12857,14143,27000,7159,8002,15161,17028,18503,35531,3091,3787,6878,16472,18455,34927,246,232,478,2583,2407,4990,1235,1333,2568,705,821,1526,687,1078,1765,9213,10121,19334,1587,1873,3460,3501,4285,7786,820,843,1663,499,673,1172,59,82,141,19538,21660,41198,1780,2013,3793,Robina
30909,26555,27993,54548,1505,1435,2940,2989,2771,5760,2026,1903,3929,2557,2659,5216,4156,4048,8204,3605,3860,7465,3380,3710,7090,2864,3094,5958,1943,2152,4095,1072,1492,2564,458,869,1327,25331,26983,52314,1225,1009,2234,326,343,669,18,21,39,9,8,17,353,372,725,16003,16624,32627,8372,9290,17662,20146,20992,41138,4335,4987,9322,19867,20946,40813,253,263,516,2606,2413,5019,1383,1362,2745,1082,1249,2331,1064,1494,2558,11080,12116,23196,1931,1967,3898,4516,4902,9418,1133,1067,2200,827,961,1788,97,105,202,23745,25470,49215,3121,3058,6179,Southport
