cd_code,_urban_index_of_relative_socio_economic_advantage,rural_index_of_relative_socio_economic_advantage,index_of_relative_socio_economic_disadvantage,_index_of_economic_resources,index_of_education_and_occupation_,_seifa96_population,_state_code,_sd_code,_ssd_code,_lga_code,_sla_code,poa
2272704,1007.784,,1035.379,994.2410000000001,1067.844,334,2,5,65,2310,2314,3189
2250503,1160.046,,1139.494,1149.088,1134.522,1060,2,5,50,4970,4974,3150
2250708,990.309,,976.253,958.2339999999999,1027.245,430,2,5,50,4970,4975,3150
2250710,1132.335,,1112.06,1088.128,1145.225,817,2,5,50,4970,4975,3150
2272806,1046.526,,1042.5610000000001,1066.003,1032.15,657,2,5,65,2310,2314,3165
2273302,1019.487,,1048.519,1023.69,1052.643,598,2,5,65,910,912,3190
2251505,1032.714,,1021.882,1064.0810000000001,1000.3489999999999,545,2,5,50,4970,4974,3170
2251604,1021.7439999999999,,1054.694,1067.421,1032.928,628,2,5,50,4970,4974,3170
2260103,1178.827,,1164.763,1123.577,1199.515,597,2,5,65,6350,6352,3144
2260104,1190.756,,1158.4260000000002,1152.233,1212.837,605,2,5,65,6350,6352,3144
2260202,1260.781,,1168.4,1241.295,1214.9669999999999,413,2,5,65,6350,6352,3143
2260502,1059.1589999999999,,1038.197,1035.9260000000002,1084.142,542,2,5,65,6350,6352,3148
2260507,1061.9460000000001,,1057.221,1033.229,1086.881,750,2,5,65,6350,6352,3148
2261201,1118.48,,1072.3010000000002,1050.673,1180.338,327,2,5,5,6350,6351,3181
2261403,1074.907,,1085.309,1008.197,1193.507,321,2,5,5,6350,6351,3181
2261404,1111.1580000000001,,1056.725,1070.628,1133.904,308,2,5,5,6350,6351,3181
2261410,1082.1760000000002,,1023.3889999999999,1052.28,1114.774,314,2,5,5,6350,6351,3181
2341108,1145.154,,1090.263,1180.797,1027.631,716,2,5,80,1610,1612,3805
2341806,889.7310000000001,,991.0889999999999,995.684,926.893,956,2,5,80,1450,1453,3810
2342405,,1171.5,1100.308,1092.753,1030.469,496,2,5,80,1610,1612,3805
2350106,1356.2060000000001,,1217.281,1330.7179999999998,1248.685,436,2,5,45,1110,1114,3101
2350408,1261.123,,1194.626,1228.087,1230.95,504,2,5,45,1110,1114,3101
2350611,1094.254,,1127.484,1041.183,1203.029,287,2,5,45,1110,1113,3122
2350905,1084.8419999999999,,1056.421,933.552,1141.606,124,2,5,45,1110,1113,3123
2351310,1216.087,,1174.901,1157.725,1218.361,505,2,5,45,1110,1112,3147
2360805,1192.427,,1143.1660000000002,1132.483,1165.263,832,2,5,50,6980,6985,3130
2380102,1147.576,,1090.123,1147.15,1101.424,950,2,5,50,4210,4214,3108
2380202,1066.8239999999998,,1032.279,1069.974,1031.318,797,2,5,50,4210,4214,3105
2380803,1244.371,,1133.641,1186.2060000000001,1151.392,921,2,5,50,4210,4214,3108
2381110,1198.109,,1116.053,1216.8980000000001,1107.504,656,2,5,50,4210,4214,3111
5010510,,967.0089999999999,838.8789999999999,812.393,936.6610000000001,834,5,40,10,250,250,6716
5050506,936.6460000000001,,900.242,945.8439999999999,862.3660000000001,621,5,10,10,1400,1400,6271
2361509,1205.85,,1123.302,1228.036,1095.243,766,2,5,50,6980,6984,3133
2361806,1162.059,,1152.348,1137.724,1191.174,781,2,5,50,6980,6981,3127
2362103,1042.872,,1080.053,995.7860000000001,1125.642,361,2,5,50,6980,6981,3129
2370508,905.738,,859.182,967.703,847.8389999999999,1032,2,5,75,2670,2674,3171
5010615,927.6419999999999,,1021.569,943.373,1034.191,718,5,45,10,980,980,6725
5010703,,993.225,821.154,864.993,938.9839999999999,314,5,40,5,3220,3220,6760
5010806,917.1160000000001,,1026.192,1102.045,902.444,465,5,40,5,3220,3220,6753
5011008,890.1089999999999,,975.4110000000001,1010.7819999999999,928.819,618,5,40,5,7280,7280,6722
5011102,905.567,,1066.996,1018.2280000000001,993.174,398,5,40,10,7560,7560,6718
5022511,1017.4960000000001,,1050.5410000000002,1012.27,1034.267,482,5,35,15,3500,3500,6530
5050213,940.0139999999999,,952.066,1007.967,901.97,1016,5,10,10,1190,1190,6230
5030409,955.6419999999999,,937.9960000000001,961.785,921.2360000000001,428,5,5,15,8750,8755,6035
5030702,1051.407,,1063.271,1073.326,1021.1189999999999,931,5,5,15,8750,8751,6027
5031211,1084.606,,1114.769,1141.819,1072.837,797,5,5,15,8750,8758,6026
5031508,1186.16,,1136.601,1200.951,1099.9089999999999,1225,5,5,15,8750,8758,6025
5032102,986.311,,991.6460000000001,1033.226,957.182,621,5,5,15,8750,8753,6065
5041107,,978.993,1037.299,1060.608,970.683,239,5,25,10,6720,6720,6401
5041402,,986.372,1021.107,977.148,983.664,147,5,25,10,8330,8330,6566
2081005,1104.495,,1094.0819999999999,1062.74,1118.9460000000001,570,2,20,5,570,572,3350
5041603,,965.215,1071.12,979.04,987.625,195,5,25,10,9730,9730,6302
1410504,979.1469999999999,,985.507,899.2689999999999,1087.316,713,1,5,35,7100,7100,2135
5060408,,903.81,776.186,846.9939999999999,800.7280000000001,187,5,5,20,7490,7490,6168
5060810,936.557,,949.204,1019.819,876.435,598,5,5,20,7490,7490,6169
5061204,943.592,,881.155,973.7330000000001,875.6419999999999,184,5,10,5,5110,5110,6210
5061816,992.559,,951.93,1009.186,888.304,452,5,10,5,6230,6230,6208
8024409,927.71,,1056.362,1034.948,1035.222,705,8,5,25,9399,3289,2906
5070313,1221.6989999999998,,1116.33,1166.171,1113.4660000000001,362,5,5,10,4200,4200,6076
5070410,981.8969999999999,,1021.368,1097.798,935.132,491,5,5,10,4200,4200,6058
5070608,935.4810000000001,,956.7330000000001,1006.982,905.057,434,5,5,25,3780,3780,6110
5070915,911.307,,926.135,991.738,875.071,433,5,5,25,210,210,6112
5071616,935.378,,976.957,993.284,918.4780000000001,482,5,5,25,3780,3780,6107
5080207,974.028,,992.813,997.4889999999999,947.155,660,5,5,25,1330,1330,6107
5081712,1056.109,,1084.86,1153.79,1019.6419999999999,498,5,5,20,1820,1820,6164
5081807,880.721,,828.977,844.949,839.372,319,5,5,20,1820,1820,6163
5090709,1031.377,,1028.19,1008.85,1055.224,503,5,5,20,5320,5320,6157
5091003,1209.52,,1143.106,1175.492,1193.524,341,5,5,5,2170,2170,6011
1010202,,924.56,1089.702,960.505,1003.194,109,1,55,15,7800,7800,2733
5091304,1196.114,,1100.1480000000001,1116.627,1115.442,477,5,5,5,5740,5740,6012
5092801,1070.479,,1047.356,1060.101,1033.751,392,5,5,20,5320,5320,6163
5100205,1207.177,,1119.955,1161.382,1121.298,705,5,5,15,7910,7915,6018
5100216,1154.339,,1100.237,1140.451,1095.4,643,5,5,15,7910,7915,6020
5100604,1055.624,,1056.22,1078.548,1033.3419999999999,698,5,5,15,7910,7914,6062
5101008,1059.593,,1051.465,1004.835,1054.4460000000001,442,5,5,15,7910,7915,6019
5101305,964.118,,967.44,929.7,1019.135,466,5,5,15,7910,7914,6060
5112014,845.607,,738.404,816.137,807.413,397,5,5,10,8050,8050,6056
5110104,,1125.691,1077.499,1056.9260000000002,1057.756,412,5,5,10,8050,8050,6083
5121919,1083.006,,1091.6989999999998,1102.13,1114.848,269,5,5,25,7840,7840,6151
5112111,,987.102,982.053,1041.0339999999999,914.3480000000001,842,5,5,10,8050,8050,6056
5120112,1275.04,,1172.871,1188.755,1189.024,570,5,5,5,1310,1310,6015
5120304,1142.261,,1114.912,1082.692,1151.0919999999999,604,5,5,5,1310,1310,6014
5120313,1126.135,,1122.652,1068.56,1162.317,409,5,5,5,1310,1310,6007
5120413,982.2739999999999,,979.828,933.791,1045.191,572,5,5,25,7840,7840,6152
5120809,1143.1760000000002,,1115.194,1094.978,1160.697,439,5,5,5,8570,8570,6050
5130302,,951.659,827.237,832.2510000000001,838.977,166,5,30,5,5390,5390,6436
8010511,982.199,,1116.8110000000001,1080.893,1091.492,584,8,5,40,9399,6249,2913
8010808,1067.68,,1118.414,1127.954,1099.848,216,8,5,10,9399,2259,2617
8014801,1414.4360000000001,,1232.437,1318.8020000000001,1259.968,528,8,5,35,9399,2789,2603
8021406,1094.401,,1127.027,1170.702,1097.3419999999999,679,8,5,25,9399,1549,2906
8021502,1092.333,,1105.0839999999998,1083.954,1109.734,835,8,5,20,9399,4059,2611
1010708,918.2330000000001,,937.23,893.507,923.81,492,1,55,15,5500,5500,2731
1011807,945.5089999999999,,996.752,955.951,976.441,592,1,50,15,4750,4750,2705
1011906,,1051.4489999999998,1034.692,1011.8389999999999,992.693,535,1,50,15,4750,4750,2705
1020203,,944.937,1129.23,976.447,1018.096,38,1,60,10,9399,8809,2880
1090303,881.434,,848.193,804.863,925.29,297,1,25,10,3750,3750,2444
1020403,931.842,,816.14,898.262,863.6469999999999,692,1,60,10,1250,1250,2880
1020704,,861.1010000000001,959.1389999999999,922.632,903.612,107,1,55,20,8200,8200,2648
1031602,,934.6110000000001,984.419,926.405,946.4019999999999,247,1,35,5,2950,2950,2827
1031809,791.04,,572.16,724.308,792.299,595,1,35,5,2600,2600,2830
1032001,906.672,,955.441,780.087,1028.704,513,1,35,5,2600,2600,2830
1032107,1083.7269999999999,,1094.973,1090.18,1082.2269999999999,581,1,35,5,2600,2600,2830
1032801,,1008.623,966.73,956.427,949.543,227,1,35,5,5400,5400,2852
1040506,,884.7689999999999,938.805,896.454,916.929,175,1,35,10,2150,2150,2831
1040907,,886.7769999999999,1000.721,970.2719999999999,956.068,260,1,35,5,2100,2100,2396
1042505,947.1410000000001,,985.4680000000001,937.1569999999999,985.248,574,1,30,10,3550,3550,2380
1050201,,882.069,1026.71,938.174,957.025,140,1,30,10,4200,4201,2403
1050410,944.8969999999999,,801.8660000000001,837.012,931.678,959,1,30,15,4200,4202,2360
2360307,1059.479,,1059.82,1090.732,1099.208,367,2,5,50,6980,6985,3131
1052706,954.705,,970.68,957.2339999999999,936.422,656,1,30,15,7650,7650,2358
1061106,931.932,,926.087,853.5089999999999,959.336,338,1,25,5,5000,5000,2464
2301311,950.9639999999999,,919.0060000000001,971.375,916.327,536,2,5,10,3110,3111,3025
1061204,,943.5989999999999,879.4780000000001,916.71,846.2289999999999,505,1,20,10,6600,6600,2472
1061910,933.913,,846.437,900.998,890.307,607,1,20,10,4850,4850,2480
1070410,957.8939999999999,,924.8439999999999,920.1,987.867,614,1,20,5,7550,7551,2487
1070908,905.625,,828.893,825.804,947.543,417,1,20,10,1350,1350,2483
1180803,988.7760000000001,,946.784,974.485,947.7189999999999,518,1,15,10,6950,6950,2535
1080205,,1107.128,1053.222,1034.775,1026.052,755,1,25,5,1800,1800,2450
1080905,,983.222,955.971,936.931,941.837,823,1,25,5,5700,5700,2448
1081708,926.5269999999999,,876.67,898.9960000000001,901.04,607,1,25,5,1800,1800,2452
1090110,,1061.183,997.951,984.9680000000001,985.924,509,1,25,10,3750,3750,2446
1091708,936.758,,836.086,848.205,881.155,406,1,10,10,3400,3400,2428
1091804,845.497,,787.6439999999999,780.3439999999999,869.227,253,1,10,10,3400,3400,2428
1110904,833.698,,702.45,811.6439999999999,797.023,718,1,10,5,5050,5050,2323
1111412,994.953,,980.998,975.367,965.566,348,1,10,5,6400,6400,2315
1091810,1066.579,,1000.3710000000001,1031.502,1026.393,329,1,10,10,3400,3400,2428
1100808,939.709,,949.498,943.193,959.332,460,1,10,5,5900,5902,2292
1100907,906.941,,917.822,934.77,924.202,340,1,10,5,5900,5902,2298
1101608,1001.5930000000001,,1053.4160000000002,934.423,1149.0910000000001,160,1,10,5,5900,5902,2300
1101709,1055.555,,1059.23,966.443,1162.1789999999999,410,1,10,5,5900,5901,2300
3171405,907.2139999999999,,921.918,906.812,926.8580000000001,572,3,10,5,3460,3591,4224
1102114,1113.481,,1073.233,1087.838,1069.143,755,1,10,5,5900,5902,2289
1110303,934.424,,942.02,949.18,910.453,248,1,10,10,2700,2700,2420
1291009,1081.257,,1060.746,1113.123,1003.8919999999999,674,1,5,25,4900,4900,2170
1111608,1010.091,,1007.467,1004.1669999999999,985.1030000000001,706,1,10,5,6400,6400,2315
1120501,1034.094,,1060.51,999.0110000000001,1064.589,870,1,10,5,4650,4650,2265
1310308,1105.087,,1088.146,1119.762,1057.226,619,1,5,15,7150,7150,2233
1112001,970.7510000000001,,948.296,875.357,1013.538,190,1,10,5,6400,6400,2301
1112008,1036.833,,1046.976,1011.9069999999999,1033.937,397,1,10,5,6400,6400,2301
1120607,1001.0989999999999,,1042.032,1030.725,1030.843,667,1,10,5,4650,4650,2264
1131610,,932.16,806.813,941.544,771.475,377,1,10,5,1720,1720,2326
1120711,1039.218,,989.5239999999999,1004.617,1014.785,341,1,10,5,4650,4650,2267
1121702,1089.38,,1068.448,1077.78,1052.138,809,1,10,5,4650,4650,2290
1122409,,1237.769,972.062,982.806,1108.248,50,1,10,5,4650,4650,2281
1130506,,915.703,960.5210000000001,849.3710000000001,913.96,145,1,10,10,5650,5650,2328
1130508,,900.9910000000001,972.783,956.8389999999999,907.188,263,1,10,10,5650,5650,2328
1130709,823.308,,776.638,834.5989999999999,797.809,418,1,10,10,5650,5650,2333
1131204,,996.6519999999999,919.97,983.1410000000001,873.908,306,1,10,5,1720,1720,2325
1131701,930.948,,945.533,1000.549,869.503,909,1,10,5,1720,1720,2326
1131813,924.3739999999999,,909.679,974.695,866.2869999999999,761,1,10,5,1720,1720,2327
1141102,,1013.916,949.307,973.37,939.696,91,1,40,5,850,851,2795
1141201,,962.383,1064.305,981.279,1021.216,268,1,40,10,850,852,2798
1141601,,1112.59,1079.8039999999999,1111.597,1040.601,561,1,40,5,450,450,2795
1141805,923.5310000000001,,931.664,871.3960000000001,980.671,354,1,40,5,450,450,2795
1141809,904.0039999999999,,971.153,953.408,975.12,376,1,40,5,450,450,2795
1160704,985.332,,1039.555,1034.928,988.315,544,1,55,5,50,50,2641
1142003,905.442,,939.4780000000001,959.47,874.332,596,1,40,10,6100,6100,2787
1150301,,871.7869999999999,1023.841,917.284,963.919,122,1,40,15,800,800,2671
1151009,,1079.819,1091.396,1038.856,1037.029,253,1,50,10,2000,2000,2701
1151103,,922.6010000000001,1016.062,942.643,974.319,208,1,50,10,4300,4300,2590
1152104,,944.9960000000001,978.681,958.612,957.48,163,1,45,10,3600,3600,2581
1152507,,938.5269999999999,988.543,991.405,912.418,439,1,50,10,7500,7500,2730
1152604,,1114.847,1066.312,1030.323,1059.751,170,1,50,10,7500,7500,2720
1160205,,903.132,1019.6110000000001,997.6260000000001,936.5939999999999,388,1,55,10,2300,2300,2647
1310513,926.798,,1028.035,988.6619999999999,1041.1960000000001,495,1,5,15,7150,7150,2233
1161410,997.4789999999999,,1115.37,1079.49,1108.182,544,1,50,10,7750,7750,2650
1161911,1067.884,,1093.073,1103.223,1062.155,846,1,50,10,7750,7750,2650
1162007,930.962,,943.2230000000001,910.747,939.992,327,1,50,10,7750,7750,2650
1162101,937.687,,944.177,910.303,923.189,281,1,50,10,7750,7750,2650
1171311,,1016.7230000000001,998.83,939.936,934.418,310,1,45,15,550,550,2550
1171405,927.9,,868.551,890.533,862.368,408,1,45,15,550,550,2546
1170512,,1326.2720000000002,1155.819,1183.453,1138.468,404,1,45,5,8650,8651,2620
1171009,,1084.656,1056.643,926.572,1076.763,135,1,45,20,7050,7050,2630
1171103,,1069.986,1086.647,993.448,1063.854,1493,1,45,20,7050,7050,2630
1181213,927.565,,844.79,893.831,869.5160000000001,282,1,15,10,6950,6950,2540
1181711,939.2360000000001,,992.1110000000001,976.7360000000001,965.687,419,1,45,15,2750,2750,2536
1182306,926.658,,955.934,931.701,922.204,466,1,15,10,6950,6950,2540
1210204,924.137,,920.057,948.5139999999999,894.7560000000001,565,1,5,70,8550,8550,2259
3181803,890.7230000000001,,908.972,954.918,871.288,655,3,5,5,1000,1072,4017
1190403,1006.2639999999999,,1014.3689999999999,1019.065,1036.833,509,1,15,5,8450,8450,2516
1191001,1183.007,,1132.762,1162.719,1157.769,625,1,15,5,8450,8450,2519
1191604,929.7610000000001,,952.914,891.3939999999999,1017.878,342,1,15,5,8450,8450,2505
1191710,875.064,,843.211,879.32,895.293,586,1,15,5,8450,8450,2526
1191901,924.6139999999999,,894.967,949.955,869.061,483,1,15,5,8450,8450,2502
1192011,947.268,,956.442,994.298,914.2610000000001,417,1,15,5,8450,8450,2528
1192502,967.7539999999999,,932.3439999999999,1000.375,926.47,806,1,15,5,6900,6900,2528
1200308,919.8860000000001,,976.24,956.6519999999999,953.085,548,1,45,10,3150,3150,2580
1200406,963.676,,977.802,993.367,954.005,204,1,45,10,3150,3150,2580
1200611,977.262,,1055.132,1030.307,1004.074,662,1,15,10,8350,8350,2575
1201109,983.5310000000001,,1040.982,991.15,1025.744,251,1,15,10,8350,8350,2576
1411805,895.6030000000001,,823.73,840.8989999999999,978.263,321,1,5,35,2550,2550,2046
1211105,963.712,,1056.652,1054.585,1042.2910000000002,584,1,5,70,8550,8550,2258
1211807,894.921,,894.7860000000001,890.802,902.929,547,1,5,70,8550,8550,2261
1220809,1053.984,,1095.244,1074.589,1073.08,506,1,5,70,3100,3100,2260
1221302,1082.708,,1051.552,1117.129,1016.0260000000001,620,1,5,70,3100,3100,2257
1231504,1014.5319999999999,,1025.978,1008.173,1037.151,541,1,5,45,900,900,2779
1221501,959.3330000000001,,907.45,934.9680000000001,902.1669999999999,484,1,5,70,3100,3100,2256
1221810,921.966,,908.187,948.54,893.977,319,1,5,70,3100,3100,2257
1230204,938.337,,1053.812,1072.953,965.082,809,1,5,45,3800,3800,2756
1241910,1037.066,,1093.768,1136.827,1043.5,609,1,5,65,8000,8000,2097
1242215,861.495,,967.672,900.4630000000001,964.133,242,1,5,65,8000,8000,2099
1231706,1039.995,,1048.479,1000.2189999999999,1078.858,459,1,5,45,900,900,2780
1231808,954.1339999999999,,899.798,885.687,1004.715,122,1,5,45,900,900,2780
1231810,928.002,,977.72,859.073,1054.235,455,1,5,45,900,900,2780
1240404,1040.573,,1108.704,1120.978,1094.493,900,1,5,65,6370,6370,2107
1240601,1004.487,,1086.749,1026.299,1081.4289999999999,381,1,5,65,6370,6370,2106
1242606,1009.835,,1032.509,1041.178,1036.257,676,1,5,65,8000,8000,2093
7010603,771.373,,600.845,692.559,853.334,340,7,5,5,1000,1028,820
1240806,1133.163,,1131.5739999999998,1186.954,1109.15,834,1,5,65,6370,6370,2101
1241409,1110.15,,1111.5810000000001,1171.601,1107.597,369,1,5,65,8000,8000,2087
1241501,1077.6789999999999,,1080.624,1120.964,1077.7839999999999,820,1,5,65,8000,8000,2087
1241602,1063.524,,1109.6480000000001,1192.982,1073.202,471,1,5,65,8000,8000,2100
1241810,982.197,,1007.8330000000001,1043.885,1024.018,477,1,5,65,8000,8000,2099
1242705,1019.857,,1038.002,1025.945,1076.569,731,1,5,65,5150,5150,2092
1243102,1019.377,,1074.441,1035.035,1102.465,693,1,5,65,5150,5150,2095
1250306,1135.211,,1168.617,1229.04,1159.617,765,1,5,60,4000,4000,2079
1250604,1133.104,,1096.41,1174.776,1091.992,754,1,5,60,4000,4000,2077
1251505,997.773,,1087.313,1004.0210000000001,1131.627,926,1,5,60,4000,4000,2077
1290708,795.03,,756.378,776.98,866.9060000000001,318,1,5,25,4900,4900,2170
1260901,1259.347,,1150.764,1260.797,1144.83,784,1,5,50,500,500,2154
1270407,849.538,,824.425,894.8639999999999,843.794,985,1,5,50,750,750,2770
1272202,987.403,,965.258,1011.17,952.005,653,1,5,50,750,750,2148
1280204,926.518,,942.155,981.058,909.475,469,1,5,45,6350,6350,2760
1280703,990.623,,1010.148,1026.395,986.778,835,1,5,45,6350,6350,2750
1280804,990.1439999999999,,1025.983,1056.825,1006.795,808,1,5,45,6350,6350,2750
1280909,922.3380000000001,,1036.751,1037.955,986.15,797,1,5,45,6350,6350,2747
1290606,906.541,,903.541,938.44,891.8889999999999,594,1,5,25,4900,4900,2170
1291601,935.835,,998.1439999999999,905.7239999999999,998.2460000000001,186,1,5,30,1450,1450,2570
1300105,975.8639999999999,,1057.687,1053.313,1009.225,852,1,5,30,1500,1500,2566
1310604,1055.66,,1086.145,1144.601,1038.748,783,1,5,15,7150,7150,2232
1311311,1100.226,,1087.5,1153.076,1088.634,394,1,5,15,7150,7150,2228
1311401,932.632,,1075.812,999.7919999999999,1040.221,323,1,5,15,7150,7150,2228
3043302,893.8610000000001,,888.441,800.6619999999999,905.4069999999999,479,3,45,5,7000,7058,4812
1300308,931.763,,1026.363,1073.59,971.927,590,1,5,30,1500,1500,2558
1301206,993.46,,1004.569,1024.79,1002.296,734,1,5,30,1500,1500,2565
1310205,1092.364,,1146.1960000000001,1198.057,1129.131,1033,1,5,15,7150,7150,2234
1321409,820.018,,749.212,854.797,817.74,571,1,5,25,2850,2850,2166
1311708,1192.846,,1139.379,1243.344,1115.072,939,1,5,15,7150,7150,2229
1311802,1072.472,,1085.823,1115.891,1055.77,528,1,5,15,7150,7150,2229
1311807,1128.483,,1106.9589999999998,1179.94,1082.777,472,1,5,15,7150,7150,2229
1311911,1258.518,,1155.245,1300.978,1140.683,557,1,5,15,7150,7150,2230
1312314,1196.892,,1162.877,1262.732,1152.3210000000001,508,1,5,15,7150,7150,2232
1321304,813.985,,783.707,862.72,844.961,774,1,5,25,2850,2850,2166
1321309,812.1060000000001,,754.372,833.452,854.982,489,1,5,25,2850,2850,2166
1321706,935.0039999999999,,929.579,966.914,941.002,1020,1,5,25,2850,2850,2170
1330208,1039.8319999999999,,1042.601,1083.292,1025.619,849,1,5,40,6250,6250,2146
1330411,976.008,,1020.783,927.6,1121.5510000000002,553,1,5,40,6250,6250,2145
1330504,966.445,,1035.483,917.9810000000001,1108.951,540,1,5,40,6250,6250,2151
1330610,916.933,,967.8989999999999,910.868,1001.959,328,1,5,40,6250,6250,2150
1330908,1084.613,,1090.695,1117.861,1131.412,230,1,5,40,6250,6250,2121
1331308,866.6419999999999,,932.867,838.315,992.913,643,1,5,40,6250,6250,2150
1331811,966.23,,979.872,991.831,1001.689,354,1,5,40,3950,3950,2150
1333008,908.75,,799.3539999999999,817.962,989.671,262,1,5,40,6250,6250,2117
1410901,1045.257,,1064.131,1082.815,1085.358,279,1,5,35,1300,1300,2136
1411101,990.765,,970.7289999999999,953.507,1056.37,468,1,5,35,1300,1300,2134
1333011,818.7260000000001,,722.365,761.893,898.9889999999999,560,1,5,40,6250,6250,2117
1340605,958.4,,945.9119999999999,999.888,953.7819999999999,799,1,5,40,200,200,2141
1340705,932.938,,913.6260000000001,931.8660000000001,948.6080000000001,757,1,5,40,200,200,2143
1341508,952.931,,924.0830000000001,1032.319,899.77,341,1,5,20,350,350,2200
1350711,878.61,,927.855,911.12,915.578,401,1,5,20,1550,1550,2192
1360106,957.863,,971.449,980.28,985.28,698,1,5,15,4150,4150,2210
1360607,962.7489999999999,,1012.325,1047.12,986.052,401,1,5,15,4150,4150,2220
