cd_code,state_,_seifa86_population_,index_of_relative_socio_economic_disadvantage_,_index_of_economic_resources_,index_of_education_and_occupation_,sla_,sla_name_,postal_areas_,state_name
1180501,1,454,1020.068,1033.9161,989.4185,6450,Queanbeyan (C),2620,New South Wales
2180501,2,390,1123.1926,1131.9185,1093.7917,6760,Sherbrooke (S),3159,Victoria
2180508,2,519,1072.5416,1070.9573,1030.5454,6760,Sherbrooke (S),3793,Victoria
2200201,2,557,1085.2354,1117.6235,1013.3079,2041,Cranbourne (S) - Pt A,3977,Victoria
2180606,2,335,1139.8948,1093.2555,1127.3088,4240,Lillydale (S),3788,Victoria
2180608,2,525,1070.5230000000001,1037.2725,990.0967400000001,4240,Lillydale (S),3795,Victoria
1180903,1,332,983.3876,970.995,961.0394,6950,Shoalhaven (C),2539,New South Wales
2200302,2,1212,1118.6886,1130.8544,1068.6785,2041,Cranbourne (S) - Pt A,3910,Victoria
3212602,3,499,1042.6105,986.5314300000001,1083.031,1097,Camp Hill,4152,Queensland
1180701,1,286,906.7845,907.8552,854.3996,6950,Shoalhaven (C),2539,New South Wales
2180706,2,83,1080.6996,1109.6871,979.2315,4240,Lillydale (S),3137,Victoria
2180803,2,583,1061.1151,1098.9242,1043.2681,2120,Croydon (C),3153,Victoria
2180804,2,474,1168.0444,1221.333,1152.478,2120,Croydon (C),3153,Victoria
2180901,2,604,1048.693,1017.0412,1026.9755,2120,Croydon (C),3136,Victoria
3181801,3,50,930.5243,857.5848,968.498,1236,Geebung,4034,Queensland
2200603,2,486,1004.9916,954.253,940.7471300000001,4000,Korumburra (S),3950,Victoria
3181005,3,324,1003.2783,1021.7389,910.7541,5981,Pine Riv (S) Bal in Brisb SD,4503,Queensland
3181007,3,737,987.2643,1023.0624,920.89044,5968,Kallangur,4502,Queensland
3181009,3,1010,1052.9072,1100.756,965.09564,5968,Kallangur,4503,Queensland
2200805,2,559,927.4085,874.1216400000001,927.84265,8240,Wonthaggi (B),3995,Victoria
7013808,7,264,1065.6733,1102.5369,1071.2726,1038,Karama,5793,Northern Territory
3181201,3,22,1113.855,1071.2839,1029.3667,1225,Fitzgibbon,4034,Queensland
1181306,1,359,983.5908,943.82104,1023.4469,2750,Eurobodalla (S),2537,New South Wales
1182111,1,557,1029.3007,1004.6437,1011.957,550,Bega Valley (S),2551,New South Wales
3182207,3,629,1101.1721,1122.9635,1029.9769,1138,Chermside West,4032,Queensland
1200806,1,754,1080.0524,1085.3201,1041.9336,6900,Shellharbour (M),2528,New South Wales
3201108,3,787,1030.1078,1099.4226,953.82214,1367,Manly West,4179,Queensland
3201302,3,637,960.5419,988.88214,915.4088,1637,Wynnum,4178,Queensland
2201402,2,563,1094.6505,1052.2385,1087.7932,3280,Hastings (S),3937,Victoria
1181606,1,201,909.5099,924.8611,898.5686599999999,550,Bega Valley (S),2550,New South Wales
3181701,3,6,1300.3992,1008.0067,1343.8961,1653,Zillmere,4034,Queensland
3181712,3,754,1045.9518,1033.7041,1010.2457,1653,Zillmere,4034,Queensland
2292507,2,498,824.416,834.2087,1052.1215,6480,St Kilda (C),3184,Victoria
1182211,1,112,1057.8927,932.227,990.5067,1000,Bombala (S),2633,New South Wales
2190706,2,589,1090.6348,1066.732,1058.1827,5082,Morwell (S) - Pt B,3870,Victoria
1182406,1,109,1069.3201,1022.8417,976.86395,2050,Cooma-Monaro (S),2630,New South Wales
2190811,2,474,990.52673,994.9057,949.2611,5081,Morwell (S) - Pt A,3840,Victoria
2190902,2,784,1084.2869,1085.762,989.4359,5081,Morwell (S) - Pt A,3840,Victoria
2201503,2,195,938.3692599999999,897.51807,947.2254,2800,Flinders (S),3936,Victoria
2201508,2,191,998.0911,928.74634,981.57135,2800,Flinders (S),3936,Victoria
2201806,2,286,949.3027300000001,922.4829,922.24475,2800,Flinders (S),3938,Victoria
3201905,3,607,1061.5563,1076.9376,976.0579,6254,Birkdale,4159,Queensland
1182601,1,43,1150.1901,1047.911,1062.5786,7050,Snowy River (S),2630,New South Wales
2191204,2,144,945.2432,961.40344,939.4426,4880,Moe (C),3825,Victoria
3191206,3,424,994.922,969.7307,1035.3307,1435,Northgate,4013,Queensland
3191210,3,82,880.8055400000001,997.8038,873.9352,1435,Northgate,4013,Queensland
2191304,2,674,1049.2749,984.4574,1049.5188,4880,Moe (C),3825,Victoria
3201908,3,685,1072.7206,1104.7437,1006.6586,6254,Birkdale,4159,Queensland
3212804,3,399,959.2777,963.0544,947.4454300000001,1102,Cannon Hill,4170,Queensland
1182602,1,267,1049.5227,1020.5857,1005.7456,7050,Snowy River (S),2630,New South Wales
1182707,1,866,1024.566,995.8472,1101.9734,7050,Snowy River (S),2627,New South Wales
1191907,1,143,906.54944,996.8727,924.6456,6950,Shoalhaven (C),2540,New South Wales
3191909,3,329,999.6846300000001,980.10693,1087.7765,1151,Clayfield,4011,Queensland
2210806,2,800,1159.5021,1203.4329,1137.5204,2880,Frankston (C),3199,Victoria
2190104,2,438,1053.1112,1006.9117,968.6755400000001,1360,Buln Buln (S),3821,Victoria
3190108,3,750,1029.5322,1051.7805,936.13745,1078,Brighton,4017,Queensland
3190205,3,251,897.9006,931.9444,888.5156,1078,Brighton,4017,Queensland
3190303,3,223,964.5744599999999,975.10565,987.0419300000001,1514,Sandgate,4017,Queensland
2190504,2,556,1005.7917,978.0722699999999,1028.0057,7320,Traralgon (C),3844,Victoria
2190508,2,445,1003.8351,974.448,992.6510000000001,7320,Traralgon (C),3844,Victoria
3190704,3,445,1047.2996,1035.9484,1007.9225,1064,Boondall,4034,Queensland
1210810,1,618,857.77454,882.8617,900.6271,8450,Wollongong (C),2526,New South Wales
1190907,1,398,1011.8248,983.47925,975.5600599999999,5450,Mulwarree (S),2580,New South Wales
2190914,2,645,1108.7592,1116.6572,1056.0886,5081,Morwell (S) - Pt A,3840,Victoria
1191105,1,747,981.9856599999999,954.9607,935.0752,3150,Goulburn (C),2580,New South Wales
3191105,3,579,1030.1808,993.3652,989.4341,1593,Virginia,4014,Queensland
1191201,1,542,1136.247,1123.9644,1122.8473,3150,Goulburn (C),2580,New South Wales
2191202,2,484,1049.4438,1028.7046,1023.2958,4880,Moe (C),3825,Victoria
1210909,1,562,924.1556,922.9208,901.0220300000001,8450,Wollongong (C),2505,New South Wales
3212808,3,410,1033.7366,1016.1208,994.31964,1102,Cannon Hill,4170,Queensland
1191401,1,622,1090.5582,1028.5131,1064.9253,6950,Shoalhaven (C),2535,New South Wales
2191402,2,650,1114.8851,1066.8428,1048.8381,5200,Narracan (S),3825,Victoria
3211106,3,267,948.1975,902.5622,1122.2783,1378,Milton,4064,Queensland
1281406,1,134,954.7722,887.49084,1023.6577,750,Blacktown (C),2148,New South Wales
2191417,2,199,1069.9365,1062.2018,990.52985,5200,Narracan (S),3824,Victoria
3191501,3,409,878.99634,905.4343,965.15576,1004,Albion,4010,Queensland
1191509,1,775,1083.5608,1107.9403,1042.6866,6950,Shoalhaven (C),2541,New South Wales
3191602,3,219,1126.0127,1166.6829,1205.514,1255,Hamilton,4007,Queensland
1191606,1,589,927.4647,910.6379,942.8316,6950,Shoalhaven (C),2541,New South Wales
2191607,2,1040,1016.9192,998.936,961.7008699999999,7840,Warragul (S),3820,Victoria
3191607,3,394,879.6769400000001,916.6274400000001,925.4377,1255,Hamilton,4007,Queensland
1191609,1,1029,916.1375,958.4102,920.6944,6950,Shoalhaven (C),2541,New South Wales
3191707,3,647,1123.8575,1120.3617,1204.6353,1026,Ascot,4007,Queensland
1211202,1,942,1028.1333,1043.7284,964.7557400000001,8450,Wollongong (C),2530,New South Wales
3200305,3,869,992.7688,1046.5096,913.7532,1571,Tingalpa,4173,Queensland
2200406,2,431,1049.4785,1080.0396,933.24536,2042,Cranbourne (S) - Pt B,3981,Victoria
2200411,2,315,1070.1923,1032.3234,945.00397,2042,Cranbourne (S) - Pt B,3984,Victoria
1200508,1,273,994.98553,978.1841,924.67303,8350,Wingecarribee (S),2577,New South Wales
3213001,3,1178,1100.7771,1150.8865,1051.6575,1108,Carindale,4152,Queensland
3202005,3,603,1051.2322,1074.0076,989.4482,6276,Wellington Point,4160,Queensland
3202202,3,383,890.2229,891.22485,1010.7831,6281,Redland (S) Bal in Brisb SD,4184,Queensland
2202411,2,233,993.49963,967.7362,990.8308,2800,Flinders (S),3942,Victoria
3202208,3,468,879.9888,880.9779699999999,935.9489,6281,Redland (S) Bal in Brisb SD,4165,Queensland
2202504,2,196,1110.3591,992.2169,1067.7943,2800,Flinders (S),3943,Victoria
3202513,3,537,1058.2184,1090.4792,995.8544,6257,Capalaba,4157,Queensland
3211206,3,0,,,,1525,South Brisbane,4101,Queensland
3220701,3,512,1096.0862,1023.5658,1131.2092,1031,Ashgrove,4060,Queensland
3202211,3,420,818.79315,834.4704,866.6339999999999,6281,Redland (S) Bal in Brisb SD,4165,Queensland
2202405,2,212,1005.4966,931.90704,985.3466,2800,Flinders (S),3942,Victoria
3202405,3,56,1010.4965,1096.1461,871.9725300000001,6251,Alexandra Hills,4161,Queensland
3202601,3,619,1048.5662,1048.2535,995.7509,6281,Redland (S) Bal in Brisb SD,4163,Queensland
1210104,1,665,1148.4164,1192.5001,1145.2133,8450,Wollongong (C),2526,New South Wales
3210105,3,372,939.5741,941.63306,1049.0539999999999,1421,New Farm,4005,Queensland
2210106,2,353,927.3387,914.58575,964.3823,2880,Frankston (C),3199,Victoria
1210202,1,504,1130.5931,1116.7557,1086.4707,8450,Wollongong (C),2526,New South Wales
3210209,3,140,877.80615,918.1196,946.9599,1421,New Farm,4005,Queensland
2210309,2,688,1068.4635,1079.7115,998.82495,2880,Frankston (C),3199,Victoria
1210310,1,1021,1092.3008,1070.5449,1078.3766,8450,Wollongong (C),2525,New South Wales
2210403,2,654,1008.3636,1004.8646,984.81915,2880,Frankston (C),3199,Victoria
3210505,3,133,843.5993,787.42206,938.6994,1067,Bowen Hills,4006,Queensland
1210511,1,627,905.9866,882.6180400000001,1026.4543,8450,Wollongong (C),2500,New South Wales
3210602,3,59,780.9384,785.3989,817.4734,1233,Fortitude Valley - Remainder,4006,Queensland
1211302,1,926,1002.6116,1013.2075,959.4346,8450,Wollongong (C),2530,New South Wales
3211403,3,423,836.17145,899.1293300000001,920.02704,1607,West End,4101,Queensland
2211409,2,280,1058.5339,1074.6754,1015.4919,5000,Mornington (S),3934,Victoria
1211412,1,597,799.9454,926.0921599999999,825.2079,8450,Wollongong (C),2530,New South Wales
3211602,3,198,752.2812,813.14935,1005.8094,1187,Dutton Park,4102,Queensland
3211713,3,255,849.3769,891.6471,894.4919,1631,Woolloongabba,4102,Queensland
3212016,3,368,991.0867,930.7121,1094.3584,1157,Coorparoo,4151,Queensland
3212108,3,487,1000.0716,979.6303,1007.4379,1432,Norman Park,4170,Queensland
3212112,3,260,943.8306,944.5354,998.8127400000001,1432,Norman Park,4170,Queensland
3212204,3,554,953.92725,934.37775,1032.3833,1258,Hawthorne,4171,Queensland
3212514,3,456,989.9848599999999,968.50275,1013.6010000000001,1397,Morningside,4170,Queensland
3213002,3,1285,1094.8557,1160.1199,1061.3773,1108,Carindale,4152,Queensland
1220102,1,900,1052.9967,1087.8246,999.8127,1450,Camden (M),2171,New South Wales
2220112,2,480,1115.2463,1105.0686,1122.7197,4920,Moorabbin (C),3193,Victoria
2220207,2,661,1108.5739999999998,1084.7396,1150.6586,6560,Sandringham (C),3193,Victoria
2220309,2,182,1145.3569,1172.9660000000001,1173.3861,6560,Sandringham (C),3193,Victoria
2220311,2,466,1166.2474,1166.1265,1183.2168,6560,Sandringham (C),3193,Victoria
1220401,1,750,977.6700400000001,996.0357,931.2848,8400,Wollondilly (S),2752,New South Wales
1220413,1,316,1095.8557,1047.2727,1092.6571,8400,Wollondilly (S),2568,New South Wales
1220404,1,853,1081.7683,1088.3403,1052.7799,8400,Wollondilly (S),2570,New South Wales
2220504,2,402,1039.5425,1016.6394,1079.9044,4960,Mordialloc (C),3194,Victoria
3220506,3,409,915.785,857.29297,1002.9336,1206,Enoggera (incl Mltry Camp),4051,Queensland
3220706,3,396,1038.2986,993.9271,1132.2618,1031,Ashgrove,4060,Queensland
2220802,2,450,1014.2565,983.4001,1024.758,4960,Mordialloc (C),3194,Victoria
3220805,3,413,959.97687,932.85016,1068.0312,1481,Red Hill,4059,Queensland
1270906,1,979,1166.3757,1282.0579,1169.164,500,Baulkham Hills (S),2154,New South Wales
1220510,1,0,,,,8400,Wollondilly (S),2570,New South Wales
1220511,1,440,1072.5675,1040.3394,1041.8282,8400,Wollondilly (S),2572,New South Wales
1220606,1,788,1017.5383,1091.9178,949.9266,8400,Wollondilly (S),2571,New South Wales
3220607,3,310,1065.7494,1039.8834,1135.1312,1031,Ashgrove,4060,Queensland
2220609,2,690,1060.5822,1015.632,1141.4764,4960,Mordialloc (C),3194,Victoria
2230508,2,730,1031.0171,1014.3104,1000.352,2160,Dandenong (C),3175,Victoria
2281608,2,352,1135.6484,1162.1932,1184.5767,1160,Brighton (C),3186,Victoria
3220901,3,422,1026.4473,1019.3544,1064.5344,1424,Newmarket,4051,Queensland
1220905,1,549,1046.6321,1014.2689999999999,1043.2563,8450,Wollongong (C),2515,New South Wales
2221003,2,921,1098.0883,1100.4648,1063.8251,1680,Chelsea (C),3195,Victoria
1221006,1,621,968.00726,965.6446,962.6702,8450,Wollongong (C),2517,New South Wales
1221007,1,972,1096.4189999999999,1050.2366,1067.5851,8450,Wollongong (C),2517,New South Wales
1221101,1,326,902.1419699999999,903.68256,968.1846300000001,8450,Wollongong (C),2517,New South Wales
2221105,2,372,1015.4995,1002.6873,1047.2855,1680,Chelsea (C),3196,Victoria
2221106,2,482,1007.9846,978.62585,993.0505400000001,1680,Chelsea (C),3196,Victoria
3221107,3,345,1002.0489,947.5107,1018.0421,1533,Stafford,4053,Queensland
2221111,2,414,1046.6321,1012.1339999999999,1021.7423,1680,Chelsea (C),3196,Victoria
1221204,1,440,978.81024,957.9424,955.5874,8450,Wollongong (C),2518,New South Wales
3221305,3,535,1014.6628,1021.3105,970.64264,1312,Kedron,4031,Queensland
2230510,2,668,953.1969,946.6403,966.2398,2160,Dandenong (C),3175,Victoria
1221307,1,555,988.0294,953.58704,1020.5588,8450,Wollongong (C),2519,New South Wales
3221311,3,720,1038.415,1028.9586,1037.0206,1312,Kedron,4031,Queensland
2221509,2,400,1077.6747,1075.5828,999.57654,2880,Frankston (C),3198,Victoria
3221607,3,349,974.3917,960.7639,1015.9209,1618,Wilston,4051,Queensland
3221709,3,176,824.55994,849.4702,958.3562599999999,1315,Kelvin Grove,4059,Queensland
3221710,3,479,927.0237,905.89185,1017.2019,1315,Kelvin Grove,4059,Queensland
3221801,3,380,970.6631,955.35364,1023.3514,1274,Herston,4006,Queensland
3222005,3,296,1029.9431,1011.0189999999999,1013.8641,1345,Lutwyche,4030,Queensland
2230101,2,671,1008.7725,1024.8134,948.1654699999999,6920,Springvale (C),3171,Victoria
2230302,2,1087,1131.0465,1149.4705,1067.0261,2160,Dandenong (C),3175,Victoria
2230308,2,771,1136.3572,1150.1754,1075.1128,2160,Dandenong (C),3175,Victoria
2230309,2,755,1078.3927,1111.4062,992.85913,2160,Dandenong (C),3175,Victoria
3230402,3,826,1078.2236,1009.3095,1061.4156,1217,Ferny Grove,4055,Queensland
2230411,2,646,1010.4771,1036.9773,993.497,2160,Dandenong (C),3175,Victoria
1230505,1,548,1048.5374,950.0047599999999,1057.062,3800,Hawkesbury (S),2753,New South Wales
2230507,2,551,998.5373,986.04126,1014.1688,2160,Dandenong (C),3175,Victoria
3230607,3,562,1087.6869,1041.4277,1103.8793,1566,The Gap (incl Enoggera SF),4061,Queensland
1230702,1,187,1047.4187,1036.2902,1035.7437,3800,Hawkesbury (S),2758,New South Wales
1231205,1,845,1121.5403,1083.5425,1127.2291,900,Blue Mountains (C),2774,New South Wales
3231503,3,370,1071.3219,1034.9191,1206.2397,1293,Indooroopilly,4068,Queensland
2260504,2,556,1122.7812,1119.6912,1116.815,7960,Waverley (C),3149,Victoria
1230704,1,666,1095.7245,1103.5901,1069.8617,3800,Hawkesbury (S),2753,New South Wales
2230705,2,484,873.9259599999999,899.4827,960.14124,6920,Springvale (C),3174,Victoria
3230801,3,398,1083.6857,1049.029,1150.6760000000002,1048,Bardon,4065,Queensland
3230805,3,625,1014.3012,987.97205,1090.2961,1048,Bardon,4065,Queensland
1231603,1,246,1006.8774,997.7029,1018.3642,900,Blue Mountains (C),2784,New South Wales
1230807,1,198,1109.281,1084.4559,1089.258,900,Blue Mountains (C),2785,New South Wales
3230813,3,582,1049.7767,1004.9026,1125.5115,1048,Bardon,4065,Queensland
1230902,1,526,1104.0223,1113.0563,1124.3223,900,Blue Mountains (C),2777,New South Wales
3231004,3,345,990.8941699999999,911.2243,1181.1480000000001,1574,Toowong,4066,Queensland
3231006,3,438,1025.9807,956.99786,1157.5378,1574,Toowong,4066,Queensland
1231203,1,577,1136.3822,1124.8671,1142.7653,900,Blue Mountains (C),2774,New South Wales
1260506,1,400,972.58563,927.3543,1072.903,4000,Hornsby (S),2077,New South Wales
2281809,2,203,1085.2922,1082.1353,1122.6624,1160,Brighton (C),3185,Victoria
1231604,1,436,1025.6821,987.6972699999999,1061.2124,900,Blue Mountains (C),2783,New South Wales
3231607,3,825,1114.9297,1125.2094,1164.5810000000001,1293,Indooroopilly,4068,Queensland
2231610,2,722,1125.5962,1204.7091,1091.2214,6920,Springvale (C),3197,Victoria
1240106,1,178,871.0073,893.6336,856.9497,3100,Gosford (C),2255,New South Wales
2280603,2,748,1063.5312,1043.9268,1119.9374,1600,Caulfield (C),3162,Victoria
1231712,1,227,1076.1804,965.8212,1130.5559,900,Blue Mountains (C),2780,New South Wales
1231803,1,291,834.6716,873.7674,957.98773,900,Blue Mountains (C),2780,New South Wales
3231902,3,1037,1155.2028,1207.0066,1227.1743,1127,Chapel Hill,4069,Queensland
3231909,3,935,1191.6907,1315.7766,1251.7356,1127,Chapel Hill,4069,Queensland
1231910,1,406,1004.0513,965.3001,935.56384,6100,Oberon (S),2787,New South Wales
2280705,2,485,1067.0172,992.80835,1132.2776,1160,Brighton (C),3187,Victoria
1232104,1,165,975.78033,918.5649400000001,862.9722,2802,Evans (S) - Pt B,2795,New South Wales
2240203,2,700,1060.3337,1054.7535,1033.049,3880,Knox (C),3154,Victoria
1250706,1,655,1072.683,1088.6737,1085.1284,8000,Warringah (S),2103,New South Wales
3232301,3,436,1152.055,1163.2971,1180.4987,1465,Pinjarra Hills,4069,Queensland
2240310,2,391,1127.5238,1127.5336,1111.8665,6760,Sherbrooke (S),3788,Victoria
3240404,3,492,1039.5942,992.8594,1130.1095,1247,Greenslopes,4120,Queensland
1240606,1,504,947.1189999999999,980.0513,938.5319999999999,3100,Gosford (C),2250,New South Wales
1240607,1,510,1001.704,1012.7053,957.8908,3100,Gosford (C),2250,New South Wales
3232703,3,595,1076.9917,1108.4608,1001.5839,5212,Moreton (S) Bal in Brisb SD,4305,Queensland
3232705,3,595,1008.8412,1093.276,930.15204,5212,Moreton (S) Bal in Brisb SD,4305,Queensland
2240607,2,520,1034.7577,1027.6002,1017.5113,6760,Sherbrooke (S),3158,Victoria
2250804,2,1055,1124.7756,1184.4585,1081.3727,3880,Knox (C),3152,Victoria
1250805,1,553,1128.3164,1197.7174,1127.2407,8000,Warringah (S),2101,New South Wales
1240103,1,588,1008.4465,999.7385,983.6738,3100,Gosford (C),2250,New South Wales
2240105,2,787,1059.6809,1066.4323,1029.6583,3880,Knox (C),3155,Victoria
1240702,1,829,1010.9082,1021.9575,969.3623,3100,Gosford (C),2250,New South Wales
1240205,1,920,1090.4896,1083.1669,1060.8743,3100,Gosford (C),2250,New South Wales
2240206,2,431,960.85095,935.58276,959.2557,3880,Knox (C),3155,Victoria
1240207,1,270,984.66486,1009.503,921.7691699999999,3100,Gosford (C),2251,New South Wales
2280903,2,613,1041.0166,993.8887300000001,1050.8597,4920,Moorabbin (C),3189,Victoria
1240705,1,792,1073.4801,1040.4744,1070.9493,3100,Gosford (C),2250,New South Wales
2240705,2,632,1065.43,1029.7443,1078.5403,6760,Sherbrooke (S),3160,Victoria
3240706,3,1276,1093.8625,1130.2341,1058.0807,1116,Carina Heights,4152,Queensland
1240801,1,662,1061.9666,1061.128,1046.1392,3100,Gosford (C),2260,New South Wales
1242107,1,230,990.4355,933.6084599999999,1088.4375,3100,Gosford (C),2256,New South Wales
2290105,2,144,965.1543,998.6281,1077.026,6120,Richmond (C),3121,Victoria
2240807,2,848,1122.994,1143.3442,1084.3997,5721,Pakenham (S) - Pt A,3807,Victoria
3240808,3,460,1089.8934,1097.0449,1067.2323,1372,Mansfield,4122,Queensland
3240906,3,745,1041.8794,1047.2661,1023.6376,1405,Mount Gravatt East,4122,Queensland
3241006,3,564,864.34,897.77185,895.6592400000001,1405,Mount Gravatt East,4122,Queensland
1241102,1,123,886.04535,883.57715,988.83685,3100,Gosford (C),2260,New South Wales
2250115,2,492,1005.4944,971.676,1054.9639,6160,Ringwood (C),3134,Victoria
3250809,3,690,1120.6,1141.9445,1082.1823,1626,Wishart,4122,Queensland
1250810,1,790,1165.5402,1267.5704,1151.8245,8000,Warringah (S),2101,New South Wales
2260706,2,512,1123.057,1100.4019,1104.0804,7960,Waverley (C),3150,Victoria
2290109,2,166,959.6331,929.9789,1111.6472,6120,Richmond (C),3121,Victoria
1241104,1,693,1052.5762,1071.622,1070.3682,3100,Gosford (C),2260,New South Wales
3241112,3,515,1103.1792,1111.1589,1101.2906,1282,Holland Park,4121,Queensland
2241117,2,738,1106.1956,1174.5239,1066.2775,960,Berwick (C),3802,Victoria
2241206,2,872,997.0365,1040.3086,912.33575,960,Berwick (C),3177,Victoria
3241208,3,898,1124.0812,1125.5386,1120.4396,1285,Holland Park West,4121,Queensland
