sa2_code,sa2_name,period,number_new_houses,number_new_other_residential_building,number_total_dwellings,value_new_houses_aud000,value_new_other_residential_building_aud000,value_alterations_additions_aud000,value_total_residential_building_aud000,value_non_residential_building_aud000,value_total_building_aud000,id
601021008,Lindisfarne - Rose Bay,2013-2014,18,25,43,3876.4,4860.0,1525.9,10262.3,9170.0,19432.3,7718
508031198,Boulder,2011-2012,1,0,1,189.0,0.0,2884.9,3073.9,0.0,0.0,7476
508031199,Kalgoorlie,2014-2015,21,5,26,8105.7,1499.0,1462.7,11067.4,76646.9,87714.3,7477
601021008,Lindisfarne - Rose Bay,2012-2013,5,108,113,1640.0,19770.0,1683.0,23093.0,15680.0,38773.0,7719
508031199,Kalgoorlie,2013-2014,41,0,41,14654.0,0.0,4035.0,18688.9,30692.9,49381.8,7478
508031204,Trafalgar (WA),2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7498
601021008,Lindisfarne - Rose Bay,2011-2012,14,5,20,4357.8,1063.4,3135.0,8556.1,1789.7,10345.9,7720
508031199,Kalgoorlie,2012-2013,46,16,62,15619.3,2230.1,2976.5,20825.8,,,7479
508031204,Trafalgar (WA),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,7499
601031013,Austins Ferry - Granton,2013-2014,14,3,17,3020.0,350.0,493.2,3863.2,2450.0,6313.2,7738
601031013,Austins Ferry - Granton,2012-2013,15,0,15,4178.2,0.0,242.0,4420.2,560.0,4980.2,7739
601031013,Austins Ferry - Granton,2011-2012,20,11,31,4966.6,1508.0,669.4,7143.9,477.2,7621.2,7740
601031014,Berriedale - Chigwell,2014-2015,19,2,21,4668.8,700.0,62.0,5430.8,130.0,5560.8,7741
601031014,Berriedale - Chigwell,2013-2014,9,2,12,1489.0,300.0,802.5,2591.5,112.0,2703.5,7742
601031014,Berriedale - Chigwell,2012-2013,11,0,11,2151.9,0.0,550.1,2702.0,370.0,3072.0,7743
601031014,Berriedale - Chigwell,2011-2012,27,0,27,5543.0,0.0,500.5,6043.5,1800.0,7843.5,7744
601031015,Claremont (Tas.),2014-2015,9,8,17,2178.8,1385.0,431.8,3995.6,1171.0,5166.6,7745
508031199,Kalgoorlie,2011-2012,21,10,31,8484.3,2899.4,6295.1,17678.8,0.0,0.0,7480
508031200,Kalgoorlie - North,2014-2015,14,0,14,4744.1,0.0,1579.2,6323.4,343.3,6666.6,7481
601031015,Claremont (Tas.),2013-2014,10,2,13,2262.3,210.0,227.5,2699.8,4238.0,6937.8,7746
601031015,Claremont (Tas.),2012-2013,9,12,21,1936.6,1620.0,377.0,3933.6,2803.7,6737.3,7747
601031015,Claremont (Tas.),2011-2012,8,16,24,1509.6,2222.6,590.5,4322.6,4009.0,8331.6,7748
601031016,Derwent Park - Lutana,2014-2015,5,2,7,830.0,229.6,353.0,1412.6,7094.0,8506.6,7749
601031016,Derwent Park - Lutana,2013-2014,2,2,4,262.0,325.0,198.9,785.9,4874.2,5660.1,7750
601031016,Derwent Park - Lutana,2012-2013,2,0,2,338.0,0.0,603.5,941.5,923.9,1865.4,7751
601031016,Derwent Park - Lutana,2011-2012,1,4,5,180.0,590.0,144.8,914.8,3422.1,4336.9,7752
601031017,Glenorchy,2014-2015,13,14,27,2957.8,2010.5,346.5,5314.8,32109.1,37423.9,7753
601031017,Glenorchy,2013-2014,20,13,33,3211.1,1650.0,671.2,5532.3,13844.6,19377.0,7754
601031017,Glenorchy,2012-2013,14,7,23,2697.9,970.0,679.0,4346.9,2853.0,7199.9,7755
601031017,Glenorchy,2011-2012,8,10,19,1795.0,1746.0,605.1,4146.1,5341.1,9487.2,7756
601031018,Montrose - Rosetta,2014-2015,22,0,22,5380.0,0.0,505.5,5885.5,2193.7,8079.2,7757
601031018,Montrose - Rosetta,2013-2014,15,3,18,3881.8,576.0,140.0,4597.8,123.8,4721.6,7758
508031203,Leinster - Leonora,2014-2015,15,7,22,6602.9,1000.0,13787.2,21390.0,5370.4,26760.4,7493
601031018,Montrose - Rosetta,2012-2013,5,0,5,1207.0,0.0,573.0,1780.0,0.0,1780.0,7759
601031018,Montrose - Rosetta,2011-2012,6,0,6,1259.2,0.0,421.5,1680.7,860.2,2541.0,7760
601031019,Moonah,2014-2015,5,5,11,1053.0,950.0,310.0,2313.0,3092.4,5405.4,7761
601031019,Moonah,2013-2014,3,0,3,520.0,0.0,467.8,987.8,7827.0,8814.8,7762
601031019,Moonah,2012-2013,2,3,5,285.0,780.0,457.0,1522.0,3404.8,4926.8,7763
601031019,Moonah,2011-2012,2,0,2,611.0,0.0,555.2,1166.2,8121.0,9287.2,7764
601031020,New Norfolk,2014-2015,29,0,29,5225.3,0.0,298.5,5523.8,3454.8,8978.6,7765
601031020,New Norfolk,2013-2014,32,0,32,4778.5,0.0,406.9,5185.4,8880.0,14065.4,7766
601031020,New Norfolk,2012-2013,9,8,17,2002.0,860.0,409.5,3271.5,2240.0,5511.5,7767
601031020,New Norfolk,2011-2012,22,5,27,3822.2,538.0,391.2,4751.3,4950.0,9701.3,7768
508031203,Leinster - Leonora,2013-2014,10,0,10,4155.6,0.0,9344.1,13499.7,1336.4,14836.1,7494
508031203,Leinster - Leonora,2012-2013,12,0,12,4495.3,0.0,7479.7,11975.0,,,7495
508031203,Leinster - Leonora,2011-2012,8,0,8,1479.1,0.0,1487.1,2966.2,0.0,0.0,7496
508041207,Halls Creek,2014-2015,23,11,34,10229.8,3740.3,0.0,13970.1,11617.4,25587.4,7509
508041207,Halls Creek,2013-2014,33,11,44,13661.8,3991.5,777.6,18430.9,12409.8,30840.7,7510
508041207,Halls Creek,2012-2013,32,26,58,14288.3,10262.2,293.0,24843.5,,,7511
508041207,Halls Creek,2011-2012,21,48,69,9658.4,15321.5,16279.4,41259.3,0.0,0.0,7512
508041208,Kununurra,2014-2015,27,5,32,8750.9,1625.6,1228.5,11605.0,7241.0,18846.0,7513
508041208,Kununurra,2013-2014,45,0,50,15743.7,0.0,4684.0,20427.7,16437.8,36865.5,7514
508041208,Kununurra,2012-2013,44,6,50,13202.8,1980.0,8815.5,23998.4,,,7515
508041208,Kununurra,2011-2012,47,17,66,18108.1,7140.6,1086.2,26334.9,0.0,0.0,7516
508041209,Roebuck,2014-2015,10,0,10,4038.5,0.0,577.9,4616.4,976.5,5593.0,7517
508041209,Roebuck,2013-2014,6,0,6,1978.3,0.0,1371.4,3349.6,7350.0,10699.6,7518
508041209,Roebuck,2012-2013,32,0,32,15543.4,0.0,60.0,15603.4,,,7519
508041209,Roebuck,2011-2012,6,0,6,2863.3,0.0,2304.4,5167.7,0.0,0.0,7520
508051210,Geraldton,2014-2015,30,14,44,10264.0,3487.0,2515.7,16266.7,24804.6,41071.3,7521
508051210,Geraldton,2013-2014,80,57,137,19313.4,10034.0,2682.9,32030.4,47005.9,79036.2,7522
508051210,Geraldton,2012-2013,60,16,76,16397.2,3777.1,1968.7,22143.0,,,7523
508051213,Geraldton - South,2014-2015,58,19,77,20044.6,4400.0,1968.9,26413.5,531.8,26945.4,7533
508051213,Geraldton - South,2013-2014,105,0,105,33873.1,0.0,1704.2,35577.3,450.0,36027.3,7534
508051213,Geraldton - South,2012-2013,121,0,121,37159.3,0.0,1697.4,38856.7,,,7535
508051213,Geraldton - South,2011-2012,78,4,82,23047.6,794.0,2198.4,26040.0,0.0,0.0,7536
508051214,Irwin,2014-2015,39,0,39,13643.6,0.0,1675.8,15319.4,918.5,16237.9,7537
508051214,Irwin,2013-2014,32,0,32,9632.8,0.0,992.6,10625.4,526.2,11151.6,7538
508051214,Irwin,2012-2013,22,2,24,6446.8,440.0,1387.4,8274.2,,,7539
508061220,Karratha,2014-2015,10,16,27,5393.7,2300.0,1519.6,9213.3,149648.4,158861.7,7561
701021019,Karama,2011-2012,2,0,2,502.2,0.0,2156.6,2658.8,0.0,0.0,8160
508061220,Karratha,2013-2014,150,40,190,77747.4,9265.4,2616.9,89629.7,93767.4,183397.0,7562
701021020,Leanyer,2014-2015,3,0,3,1372.1,0.0,2110.5,3482.6,1643.0,5125.6,8161
508061220,Karratha,2012-2013,273,239,514,153179.0,117463.5,4084.2,274726.7,,,7563
701021020,Leanyer,2013-2014,2,0,2,658.2,0.0,2204.2,2862.4,500.0,3362.4,8162
508061220,Karratha,2011-2012,310,289,599,163140.8,120388.8,14884.2,298413.9,0.0,0.0,7564
701021020,Leanyer,2012-2013,2,0,2,475.2,0.0,1691.5,2166.7,,,8163
508061221,Newman,2014-2015,33,8,42,14385.7,2273.0,3588.9,20247.6,37725.2,57972.8,7565
508061221,Newman,2013-2014,103,26,129,40839.5,6495.0,396.3,47730.8,88089.4,135820.2,7566
701021020,Leanyer,2011-2012,3,0,3,558.2,0.0,2930.9,3489.0,0.0,0.0,8164
701021021,Lyons (NT),2014-2015,206,36,242,83855.8,11069.4,319.4,95244.6,2760.0,98004.6,8165
508061221,Newman,2012-2013,74,38,112,31085.9,7375.9,709.8,39171.7,,,7567
508061221,Newman,2011-2012,55,46,101,19477.2,10864.2,846.9,31188.4,0.0,0.0,7568
508061222,Port Hedland,2014-2015,24,11,35,14755.4,3115.3,404.0,18274.7,20845.3,39120.0,7569
508061222,Port Hedland,2013-2014,14,26,41,7053.8,6950.0,2667.7,16671.5,74405.6,91077.0,7570
508061222,Port Hedland,2012-2013,23,60,83,12545.2,14391.1,3757.7,30694.0,,,7571
508061222,Port Hedland,2011-2012,68,63,131,33902.8,22891.4,1620.7,58415.0,0.0,0.0,7572
508061223,Roebourne,2014-2015,23,0,23,10099.3,0.0,663.0,10762.4,23839.5,34601.8,7573
508061223,Roebourne,2013-2014,171,0,171,86507.7,0.0,1995.2,88502.9,21848.0,110350.8,7574
508061223,Roebourne,2012-2013,106,8,114,56140.1,6588.8,3574.1,66303.0,,,7575
508061223,Roebourne,2011-2012,31,4,35,17647.1,2341.6,8524.7,28513.4,0.0,0.0,7576
508061224,South Hedland,2014-2015,110,103,213,48460.1,52787.1,682.2,101929.4,23751.7,125681.1,7577
509011233,McKail - Willyung,2014-2015,117,6,124,31554.1,1089.3,1875.5,34519.0,4991.0,39509.9,7613
701021021,Lyons (NT),2013-2014,232,23,255,92591.0,6352.0,810.3,99753.4,3319.0,103072.4,8166
509011233,McKail - Willyung,2013-2014,88,6,95,22757.7,1158.8,2155.7,26072.1,14201.7,40273.8,7614
701021021,Lyons (NT),2012-2013,152,10,163,58150.1,2985.0,699.3,61834.4,,,8167
509011233,McKail - Willyung,2012-2013,67,11,78,16506.1,2240.0,1359.2,20105.3,,,7615
701021021,Lyons (NT),2011-2012,41,6,47,17118.8,1508.0,31.2,18658.0,0.0,0.0,8168
509011233,McKail - Willyung,2011-2012,48,2,50,11933.3,400.0,2115.0,14448.3,0.0,0.0,7616
509011234,Plantagenet,2014-2015,31,0,31,8551.0,0.0,1121.6,9672.6,59.5,9732.1,7617
509011234,Plantagenet,2013-2014,29,0,30,6966.9,0.0,1382.6,8349.6,310.0,8659.6,7618
509011234,Plantagenet,2012-2013,26,0,26,4271.4,0.0,1353.5,5624.9,,,7619
509011234,Plantagenet,2011-2012,27,0,27,5867.1,0.0,911.4,6778.5,0.0,0.0,7620
701021024,Moil,2014-2015,3,0,3,537.7,0.0,1040.1,1577.8,510.6,2088.4,8177
701021024,Moil,2013-2014,0,0,0,0.0,0.0,926.0,926.0,1118.3,2044.3,8178
509011235,Stirling Range National Park,2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7621
601031021,West Moonah,2014-2015,7,5,12,1269.9,700.0,108.0,2077.9,0.0,2077.9,7769
509011235,Stirling Range National Park,2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7622
601031021,West Moonah,2013-2014,4,5,9,801.0,700.0,125.1,1626.1,0.0,1626.1,7770
509011235,Stirling Range National Park,2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,7623
601031021,West Moonah,2012-2013,5,0,5,1000.0,0.0,95.0,1095.0,0.0,1095.0,7771
509011235,Stirling Range National Park,2011-2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7624
601031021,West Moonah,2011-2012,10,0,10,2030.3,0.0,374.3,2404.6,0.0,2404.6,7772
601041022,Kingston - Huntingfield,2014-2015,53,4,57,11891.0,600.0,1977.2,14468.2,3893.3,18361.5,7773
601041022,Kingston - Huntingfield,2013-2014,36,0,36,9440.5,0.0,1448.8,10889.2,6679.6,17568.8,7774
601041022,Kingston - Huntingfield,2012-2013,23,0,24,4477.8,0.0,1974.5,6452.3,5499.8,11952.1,7775
509021236,Chittering,2014-2015,82,0,82,22964.2,0.0,2245.0,25209.2,4374.3,29583.6,7625
601041022,Kingston - Huntingfield,2011-2012,39,18,57,10295.5,1200.0,2198.1,13693.6,6548.0,20241.6,7776
601041023,Kingston Beach - Blackmans Bay,2014-2015,59,7,66,17584.6,2100.0,2270.7,21955.3,2598.1,24553.4,7777
601041023,Kingston Beach - Blackmans Bay,2013-2014,43,0,43,14318.6,0.0,1407.0,15725.6,184.0,15909.6,7778
601041023,Kingston Beach - Blackmans Bay,2012-2013,35,8,43,10792.4,1600.0,2000.0,14392.3,0.0,14392.3,7779
601041023,Kingston Beach - Blackmans Bay,2011-2012,35,0,35,11800.5,0.0,4571.2,16371.7,1371.0,17742.7,7780
601041024,Margate - Snug,2014-2015,51,9,60,12210.4,1600.0,1959.9,15770.4,6340.0,22110.4,7781
601041024,Margate - Snug,2013-2014,28,19,47,6671.3,6200.0,1376.6,14248.0,400.0,14648.0,7782
509021236,Chittering,2013-2014,88,0,88,23796.3,0.0,1504.7,25301.0,1118.5,26419.5,7626
601041024,Margate - Snug,2012-2013,38,0,38,7656.6,0.0,1690.2,9346.8,575.0,9921.8,7783
601041024,Margate - Snug,2011-2012,35,6,41,8338.8,1600.0,2831.1,12769.8,3020.0,15789.8,7784
601041025,Mount Wellington,2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7785
601041025,Mount Wellington,2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7786
601041025,Mount Wellington,2012-2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7787
601041025,Mount Wellington,2011-2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7788
601041026,Taroona - Bonnet Hill,2014-2015,5,0,5,1700.0,0.0,1682.7,3382.7,2883.7,6266.4,7789
509021236,Chittering,2012-2013,63,0,63,16692.3,0.0,2086.5,18778.8,,,7627
601041026,Taroona - Bonnet Hill,2013-2014,8,0,8,2284.5,0.0,1160.1,3444.6,660.0,4104.6,7790
601041026,Taroona - Bonnet Hill,2012-2013,7,0,7,2351.0,0.0,746.7,3097.7,667.3,3765.0,7791
601041026,Taroona - Bonnet Hill,2011-2012,5,0,5,1540.0,0.0,1647.7,3187.7,69.0,3256.7,7792
601051027,Hobart,2014-2015,5,33,39,3270.0,8800.0,7868.5,19938.5,127795.4,147733.8,7793
601051027,Hobart,2013-2014,4,0,4,940.0,0.0,3296.2,4236.2,336997.9,341234.1,7794
601051027,Hobart,2012-2013,7,0,9,2279.8,0.0,3453.0,5732.8,113501.1,119233.9,7795
601051027,Hobart,2011-2012,3,0,4,620.0,0.0,4758.0,5378.0,180401.7,185779.6,7796
509021236,Chittering,2011-2012,41,0,41,10408.8,0.0,1321.1,11729.9,0.0,0.0,7628
509021237,Cunderdin,2014-2015,7,0,8,2202.0,0.0,534.6,2736.6,897.4,3634.0,7629
509021237,Cunderdin,2013-2014,9,0,9,3165.9,0.0,979.2,4145.1,9259.5,13404.6,7630
509021237,Cunderdin,2012-2013,7,0,7,1717.5,0.0,627.1,2344.6,,,7631
509021237,Cunderdin,2011-2012,4,0,4,1031.0,0.0,477.9,1508.9,0.0,0.0,7632
509021238,Dowerin,2014-2015,7,0,7,1798.0,0.0,418.2,2216.2,3584.6,5800.8,7633
509021238,Dowerin,2013-2014,12,0,12,3418.9,0.0,325.5,3744.3,559.2,4303.5,7634
509021238,Dowerin,2012-2013,4,0,4,826.9,0.0,579.6,1406.6,,,7635
509021243,Northam,2014-2015,71,4,76,19264.7,1140.0,1469.9,21874.5,2602.0,24476.6,7653
601051028,Lenah Valley - Mount Stuart,2014-2015,14,0,14,3942.5,0.0,2331.8,6274.3,1684.5,7958.8,7797
601051028,Lenah Valley - Mount Stuart,2013-2014,5,0,5,2095.0,0.0,2668.0,4763.0,1342.4,6105.4,7798
601051028,Lenah Valley - Mount Stuart,2012-2013,5,0,6,1509.5,0.0,3756.3,5265.9,900.0,6165.9,7799
601051028,Lenah Valley - Mount Stuart,2011-2012,7,0,7,1810.0,0.0,3590.5,5400.5,3800.0,9200.5,7800
509021243,Northam,2013-2014,62,4,67,16162.4,1045.0,1710.3,18917.6,16732.6,35650.3,7654
601051029,Mount Nelson - Dynnyrne,2014-2015,15,19,34,6191.8,2273.7,1246.5,9712.0,330.0,10042.0,7801
601051029,Mount Nelson - Dynnyrne,2013-2014,5,0,5,1946.0,0.0,2614.5,4560.5,3810.4,8371.0,7802
601051029,Mount Nelson - Dynnyrne,2012-2013,5,3,8,1322.1,600.0,1381.0,3303.1,250.0,3553.1,7803
509021243,Northam,2012-2013,68,0,68,18243.9,0.0,2347.1,20591.0,,,7655
601051029,Mount Nelson - Dynnyrne,2011-2012,6,0,8,1873.0,0.0,2843.0,4716.0,2551.5,7267.5,7804
601051030,New Town,2014-2015,2,4,6,640.0,950.0,2505.0,4095.0,8900.0,12995.0,7805
601051030,New Town,2013-2014,3,0,3,1270.0,0.0,2321.9,3591.9,5624.8,9216.7,7806
601051030,New Town,2012-2013,1,7,8,300.0,1400.0,8042.0,9742.0,2108.8,11850.8,7807
509021243,Northam,2011-2012,42,8,50,8442.8,2511.9,1908.6,12863.3,0.0,0.0,7656
601051030,New Town,2011-2012,2,4,6,550.0,1000.0,3325.9,4875.9,771.0,5646.9,7808
601051031,Sandy Bay,2014-2015,9,0,11,2631.9,0.0,7308.2,9940.1,3057.3,12997.4,7809
601051031,Sandy Bay,2013-2014,12,0,13,5010.8,0.0,5675.4,10686.2,5607.6,16293.9,7810
601051031,Sandy Bay,2012-2013,16,4,20,5811.8,635.0,9518.4,15965.3,3919.6,19884.9,7811
509021244,Toodyay,2014-2015,24,0,25,6004.4,0.0,2338.2,8342.6,248.0,8590.6,7657
509021244,Toodyay,2013-2014,31,0,31,7385.2,0.0,1400.8,8786.0,248.0,9034.0,7658
509021244,Toodyay,2012-2013,13,0,13,2871.7,0.0,1629.9,4501.6,,,7659
509021244,Toodyay,2011-2012,24,0,24,6471.1,0.0,2847.0,9318.1,0.0,0.0,7660
509031249,Narrogin,2014-2015,7,3,10,2677.2,946.0,370.7,3993.9,2458.1,6452.1,7677
601051031,Sandy Bay,2011-2012,7,0,7,2908.0,0.0,9707.4,12615.4,2917.1,15532.5,7812
601051032,South Hobart - Fern Tree,2014-2015,16,0,16,4076.7,0.0,2562.0,6638.7,1029.4,7668.1,7813
601051032,South Hobart - Fern Tree,2013-2014,7,0,9,1989.0,0.0,2798.4,4787.4,5001.4,9788.8,7814
601051032,South Hobart - Fern Tree,2012-2013,12,0,12,2397.1,0.0,1927.6,4324.7,600.0,4924.7,7815
601051032,South Hobart - Fern Tree,2011-2012,8,0,8,2044.0,0.0,3090.1,5134.1,389.0,5523.1,7816
701021024,Moil,2012-2013,3,0,3,438.6,0.0,947.1,1385.7,,,8179
701021024,Moil,2011-2012,0,0,2,0.0,0.0,1826.3,1826.3,0.0,0.0,8180
509031249,Narrogin,2013-2014,13,0,13,3373.5,0.0,994.0,4367.6,1080.8,5448.4,7678
602011041,Newnham - Mayfield,2013-2014,32,2,34,5815.0,350.0,656.8,6821.8,2064.1,8885.9,7850
602011041,Newnham - Mayfield,2012-2013,12,6,18,2608.3,985.0,346.8,3940.1,20605.0,24545.1,7851
602011041,Newnham - Mayfield,2011-2012,27,22,49,5918.3,3206.2,610.5,9735.1,530.0,10265.1,7852
701021027,Tiwi,2013-2014,2,0,3,570.0,0.0,3016.6,3586.6,21051.7,24638.3,8190
509031249,Narrogin,2012-2013,4,0,4,1119.1,0.0,1181.7,2300.8,,,7679
602011046,Riverside,2012-2013,18,8,26,5474.3,1580.0,740.0,7794.3,225.0,8019.3,7871
602011046,Riverside,2011-2012,28,16,44,8626.6,2458.0,645.9,11730.5,580.0,12310.5,7872
701021027,Tiwi,2012-2013,1,0,1,28.0,0.0,590.7,618.7,,,8191
701021027,Tiwi,2011-2012,1,0,1,58.6,0.0,1691.3,1749.8,0.0,0.0,8192
509031249,Narrogin,2011-2012,15,0,15,5055.6,0.0,900.3,5955.9,0.0,0.0,7680
509031250,Wagin,2014-2015,20,0,20,5337.9,0.0,770.7,6108.5,4497.5,10606.0,7681
509031250,Wagin,2013-2014,16,4,20,3601.0,802.0,1839.8,6242.7,2508.2,8750.9,7682
509031250,Wagin,2012-2013,21,0,22,4428.3,0.0,411.5,4839.7,,,7683
509031250,Wagin,2011-2012,13,0,13,2692.3,0.0,427.3,3119.6,0.0,0.0,7684
597979799,Migratory - Offshore - Shipping (WA),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7685
597979799,Migratory - Offshore - Shipping (WA),2013-2014,0,0,0,0.0,0.0,0.0,0.0,5000.0,5000.0,7686
597979799,Migratory - Offshore - Shipping (WA),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,7687
597979799,Migratory - Offshore - Shipping (WA),2011-2012,0,0,0,0.0,0.0,115.0,115.0,0.0,0.0,7688
601011001,Bridgewater - Gagebrook,2014-2015,17,16,33,2959.0,2574.9,180.8,5714.7,1649.8,7364.5,7689
601011001,Bridgewater - Gagebrook,2013-2014,9,0,9,1498.5,0.0,272.8,1771.3,25160.0,26931.3,7690
601011001,Bridgewater - Gagebrook,2012-2013,14,0,14,2346.6,0.0,323.6,2670.2,1330.0,4000.2,7691
601011001,Bridgewater - Gagebrook,2011-2012,5,12,17,960.5,1817.2,317.9,3095.6,6185.0,9280.6,7692
601011002,Brighton - Pontville,2014-2015,59,10,69,12970.6,1607.4,479.9,15057.9,0.0,15057.9,7693
601011002,Brighton - Pontville,2013-2014,37,9,46,7770.5,1356.0,926.0,10052.5,467.0,10519.5,7694
601011002,Brighton - Pontville,2012-2013,24,10,34,5001.2,1350.7,420.0,6772.0,864.0,7636.0,7695
601011002,Brighton - Pontville,2011-2012,27,6,33,5895.9,925.0,777.5,7598.4,7500.0,15098.4,7696
601021009,Mornington - Warrane,2014-2015,23,2,25,4387.7,500.0,235.8,5123.5,740.0,5863.5,7721
601021009,Mornington - Warrane,2013-2014,5,0,5,886.0,0.0,244.1,1130.1,4546.0,5676.1,7722
601021009,Mornington - Warrane,2012-2013,5,0,5,907.5,0.0,567.1,1474.6,1736.0,3210.6,7723
601021009,Mornington - Warrane,2011-2012,11,0,11,1683.7,0.0,610.2,2293.9,401.7,2695.6,7724
601021010,Risdon Vale,2014-2015,19,0,19,2774.3,0.0,192.0,2966.3,1340.0,4306.3,7725
701021028,Wagaman,2014-2015,0,0,0,0.0,0.0,620.5,620.5,50.0,670.5,8193
601021010,Risdon Vale,2013-2014,8,0,8,833.0,0.0,386.2,1219.2,610.0,1829.2,7726
701021028,Wagaman,2013-2014,0,0,2,0.0,0.0,824.5,824.5,0.0,824.5,8194
601021010,Risdon Vale,2012-2013,12,0,12,2562.4,0.0,466.9,3029.3,16986.0,20015.3,7727
701021028,Wagaman,2012-2013,0,12,12,0.0,2500.0,337.2,2837.2,,,8195
601021010,Risdon Vale,2011-2012,1,8,9,120.0,1465.0,81.2,1666.2,832.0,2498.2,7728
601021011,Rokeby,2014-2015,95,33,129,18591.3,4916.6,413.5,23921.4,2255.0,26176.4,7729
601021011,Rokeby,2013-2014,35,4,39,7035.1,600.0,209.9,7845.0,1116.0,8961.0,7730
601021011,Rokeby,2012-2013,41,4,45,8109.0,540.0,199.5,8848.5,350.0,9198.5,7731
601021011,Rokeby,2011-2012,45,10,55,8730.8,1558.5,539.3,10828.6,260.0,11088.6,7732
601021012,South Arm,2014-2015,21,0,22,5270.0,0.0,2631.1,7901.1,0.0,7901.1,7733
601021012,South Arm,2013-2014,17,0,17,4855.3,0.0,2825.5,7680.8,55.0,7735.8,7734
601021012,South Arm,2012-2013,13,0,13,3253.5,0.0,2321.2,5574.7,470.8,6045.5,7735
601021012,South Arm,2011-2012,22,0,22,6633.8,0.0,2243.5,8877.4,294.0,9171.4,7736
601031013,Austins Ferry - Granton,2014-2015,26,0,26,6466.9,0.0,267.5,6734.4,1406.5,8140.9,7737
601051033,West Hobart,2014-2015,13,0,13,5629.1,0.0,4066.8,9695.8,1000.0,10695.8,7817
701021028,Wagaman,2011-2012,1,0,1,75.0,0.0,1077.5,1152.5,0.0,0.0,8196
701021029,Wanguri,2014-2015,2,0,2,207.0,0.0,652.2,859.2,2381.0,3240.2,8197
601051033,West Hobart,2013-2014,5,0,5,2270.2,0.0,1646.5,3916.7,1488.0,5404.7,7818
701021029,Wanguri,2013-2014,1,0,1,118.1,0.0,1637.3,1755.4,680.0,2435.4,8198
701021029,Wanguri,2012-2013,0,0,1,0.0,0.0,1415.5,1415.5,,,8199
601051033,West Hobart,2012-2013,1,0,1,600.0,0.0,2195.0,2795.0,0.0,2795.0,7819
701021029,Wanguri,2011-2012,1,0,1,270.0,0.0,1406.6,1676.6,0.0,0.0,8200
601051033,West Hobart,2011-2012,8,2,10,3010.0,300.0,5601.2,8911.2,0.0,8911.2,7820
601061034,Dodges Ferry - Lewisham,2014-2015,79,0,79,16525.4,0.0,1327.5,17852.9,5229.5,23082.5,7821
601061034,Dodges Ferry - Lewisham,2013-2014,82,0,82,18285.2,0.0,3203.4,21488.6,4026.2,25514.8,7822
601061034,Dodges Ferry - Lewisham,2012-2013,58,0,60,10770.6,0.0,2600.7,13371.3,315.0,13686.3,7823
601061034,Dodges Ferry - Lewisham,2011-2012,60,0,61,11622.6,0.0,2265.6,13888.2,120.0,14008.2,7824
601061035,Sorell - Richmond,2014-2015,112,7,121,23363.4,985.0,1763.2,26111.6,1298.0,27409.6,7825
601061035,Sorell - Richmond,2013-2014,58,0,59,13076.1,0.0,2145.2,15221.3,3145.0,18366.3,7826
601061035,Sorell - Richmond,2012-2013,49,0,49,10430.5,0.0,2201.0,12631.4,5089.5,17721.0,7827
601061035,Sorell - Richmond,2011-2012,62,0,64,13106.9,0.0,1813.9,14920.8,7804.6,22725.4,7828
602011036,Invermay,2014-2015,1,0,1,227.9,0.0,518.4,746.2,30134.8,30881.0,7829
602011036,Invermay,2013-2014,1,0,2,150.0,0.0,770.7,920.7,22704.5,23625.1,7830
602011036,Invermay,2012-2013,3,4,7,386.6,400.0,503.6,1290.1,1156.0,2446.1,7831
602011036,Invermay,2011-2012,2,0,2,510.6,0.0,459.3,969.9,7173.0,8142.9,7832
602011037,Kings Meadows - Punchbowl,2014-2015,30,3,33,10219.9,220.0,661.1,11101.0,1753.0,12854.0,7833
602011047,South Launceston,2014-2015,9,0,9,2252.5,0.0,1465.6,3718.0,390.0,4108.0,7873
602011037,Kings Meadows - Punchbowl,2013-2014,14,4,18,4314.9,626.1,340.3,5281.3,8025.0,13306.3,7834
602011047,South Launceston,2013-2014,9,9,19,2546.5,1900.0,1442.5,5889.0,2444.4,8333.4,7874
602011037,Kings Meadows - Punchbowl,2012-2013,16,2,18,5359.1,250.0,1020.9,6630.0,1130.0,7760.0,7835
602011047,South Launceston,2012-2013,4,2,6,1192.5,400.0,1456.8,3049.3,3455.0,6504.3,7875
602011037,Kings Meadows - Punchbowl,2011-2012,16,4,20,5148.8,486.9,775.0,6410.7,4125.0,10535.7,7836
602011038,Launceston,2014-2015,3,0,4,799.0,0.0,2977.9,3776.9,34151.8,37928.8,7837
