lga_code16,m_m2_bustot_15_24,m_m2_bustot_25_34,m_m2_bustot_35_44,m_m2_bustot_45_54,m_m2_bustot_55_64,m_m2_bustot_65_74,m_m2_bustot_75ov,m_m2_bustot_tot,m_m2_other_m2_15_24,m_m2_other_m2_25_34,m_m2_other_m2_35_44,m_m2_other_m2_45_54,m_m2_other_m2_55_64,m_m2_other_m2_65_74,m_m2_other_m2_75ov,m_m2_other_m2_tot,m_m2_tot_m2_15_24,m_m2_tot_m2_25_34,m_m2_tot_m2_35_44,m_m2_tot_m2_45_54,m_m2_tot_m2_55_64,m_m2_tot_m2_65_74,m_m2_tot_m2_75ov,m_m2_tot_m2_tot,m_m3_trn_and_2_oth_ms_15_24,m_m3_trn_and_2_oth_ms_25_34,m_m3_trn_and_2_oth_ms_35_44,m_m3_trn_and_2_oth_ms_45_54,m_m3_trn_and_2_oth_ms_55_64,m_m3_trn_and_2_oth_ms_65_74,m_m3_trn_and_2_oth_ms_75ov,m_m3_trn_and_2_oth_ms_tot,m_m3_bus2othms_ex_tn_15_24,m_m3_bus2othms_ex_tn_25_34,m_m3_bus2othms_ex_tn_35_44,m_m3_bus2othms_ex_tn_45_54,m_m3_bus2othms_ex_tn_55_64,m_m3_bus2othms_ex_tn_65_74,m_m3_bus2othms_ex_tn_75ov,m_m3_bus2othms_ex_tn_tot,m_m3_other_m3_15_24,m_m3_other_m3_25_34,m_m3_other_m3_35_44,m_m3_other_m3_45_54,m_m3_other_m3_55_64,m_m3_other_m3_65_74,m_m3_other_m3_75ov,m_m3_other_m3_tot,m_m3_tot_m3_15_24,m_m3_tot_m3_25_34,m_m3_tot_m3_35_44,m_m3_tot_m3_45_54,m_m3_tot_m3_55_64,m_m3_tot_m3_65_74,m_m3_tot_m3_75ov,m_m3_tot_m3_tot,m_wkd_at_home_15_24,m_wkd_at_home_25_34,m_wkd_at_home_35_44,m_wkd_at_home_45_54,m_wkd_at_home_55_64,m_wkd_at_home_65_74,m_wkd_at_home_75ov,m_wkd_at_home_tot,m_did_not_go_to_work_15_24,m_did_not_go_to_work_25_34,m_did_not_go_to_work_35_44,m_did_not_go_to_work_45_54,m_did_not_go_to_work_55_64,m_did_not_go_to_work_65_74,m_did_not_go_to_work_75ov,m_did_not_go_to_work_tot,m_mt_ns_15_24,m_mt_ns_25_34,m_mt_ns_35_44,m_mt_ns_45_54,m_mt_ns_55_64,m_mt_ns_65_74,m_mt_ns_75ov,m_mt_ns_tot,m_tot_15_24,m_tot_25_34,m_tot_35_44,m_tot_45_54,m_tot_55_64,m_tot_65_74,m_tot_75ov,m_tot_tot,f_m1_train_15_24,f_m1_train_25_34,f_m1_train_35_44,f_m1_train_45_54,f_m1_train_55_64,f_m1_train_65_74,f_m1_train_75ov,f_m1_train_tot,f_m1_bus_15_24,f_m1_bus_25_34,f_m1_bus_35_44,f_m1_bus_45_54,f_m1_bus_55_64,f_m1_bus_65_74,f_m1_bus_75ov,f_m1_bus_tot,f_m1_ferry_15_24,f_m1_ferry_25_34,f_m1_ferry_35_44,f_m1_ferry_45_54,f_m1_ferry_55_64,f_m1_ferry_65_74,f_m1_ferry_75ov,f_m1_ferry_tot,f_m1_tram_inc_lr_15_24,f_m1_tram_inc_lr_25_34,f_m1_tram_inc_lr_35_44,f_m1_tram_inc_lr_45_54,f_m1_tram_inc_lr_55_64,f_m1_tram_inc_lr_65_74,f_m1_tram_inc_lr_75ov,f_m1_tram_inc_lr_tot,f_m1_taxi_15_24,f_m1_taxi_25_34,f_m1_taxi_35_44,f_m1_taxi_45_54,f_m1_taxi_55_64,f_m1_taxi_65_74,f_m1_taxi_75ov,f_m1_taxi_tot,f_m1_carasdriv_15_24,f_m1_carasdriv_25_34,f_m1_carasdriv_35_44,f_m1_carasdriv_45_54,f_m1_carasdriv_55_64,f_m1_carasdriv_65_74,f_m1_carasdriv_75ov,f_m1_carasdriv_tot,f_m1_caraspas_15_24,f_m1_caraspas_25_34,f_m1_caraspas_35_44,f_m1_caraspas_45_54,f_m1_caraspas_55_64,f_m1_caraspas_65_74,f_m1_caraspas_75ov,f_m1_caraspas_tot,f_m1_truck_15_24,f_m1_truck_25_34,f_m1_truck_35_44,f_m1_truck_45_54,f_m1_truck_55_64,f_m1_truck_65_74,f_m1_truck_75ov,f_m1_truck_tot,f_m1_mbikescoot_15_24,f_m1_mbikescoot_25_34,f_m1_mbikescoot_35_44,f_m1_mbikescoot_45_54,f_m1_mbikescoot_55_64,f_m1_mbikescoot_65_74,f_m1_mbikescoot_75ov,f_m1_mbikescoot_tot,f_m1_bicycle_15_24,f_m1_bicycle_25_34,f_m1_bicycle_35_44,f_m1_bicycle_45_54,f_m1_bicycle_55_64,f_m1_bicycle_65_74,f_m1_bicycle_75ov,f_m1_bicycle_tot,f_m1_other_15_24,f_m1_other_25_34,f_m1_other_35_44,f_m1_other_45_54,f_m1_other_55_64,f_m1_other_65_74,f_m1_other_75ov,f_m1_other_tot,f_m1_wlkonly_15_24,f_m1_wlkonly_25_34,f_m1_wlkonly_35_44,f_m1_wlkonly_45_54,f_m1_wlkonly_55_64,f_m1_wlkonly_65_74,f_m1_wlkonly_75ov,f_m1_wlkonly_tot,f_m1_tot_m1_15_24,f_m1_tot_m1_25_34,f_m1_tot_m1_35_44,f_m1_tot_m1_45_54,f_m1_tot_m1_55_64,f_m1_tot_m1_65_74,f_m1_tot_m1_75ov,f_m1_tot_m1_tot,f_m2_trnbus_15_24,f_m2_trnbus_25_34,f_m2_trnbus_35_44,f_m2_trnbus_45_54,f_m2_trnbus_55_64,f_m2_trnbus_65_74,f_m2_trnbus_75ov,f_m2_trnbus_tot,lga_name16
54170,17,4,3,0,0,0,0,34,25,29,18,19,16,0,0,109,149,105,59,50,43,10,3,414,23,12,3,5,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,23,12,3,5,4,0,0,53,40,117,186,331,362,176,24,1235,732,254,194,138,183,104,12,1603,48,45,35,29,27,9,7,197,4089,3536,2997,3205,2669,862,95,17455,107,91,37,40,21,0,0,298,175,76,17,31,20,3,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,3,7,0,0,0,30,3076,3523,3989,4999,3064,458,20,19131,809,161,110,155,125,30,7,1408,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,16,13,12,8,14,6,3,0,61,10,15,24,18,24,4,0,88,158,55,63,96,59,13,0,452,4370,3940,4251,5373,3328,517,31,21811,157,91,44,24,9,7,0,329,Joondalup (C)
54200,3,3,0,0,0,0,0,12,11,15,15,8,4,3,0,62,24,23,21,8,7,3,0,86,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,8,7,38,62,90,112,64,24,396,147,67,70,63,89,54,6,500,18,7,20,11,13,7,0,86,1169,1611,1704,1624,1283,434,74,7903,5,6,0,0,0,0,0,4,22,3,5,8,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,638,833,940,1138,779,135,10,4471,192,44,40,45,28,8,0,355,0,4,3,0,0,0,0,7,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,9,0,3,3,9,3,0,0,23,50,21,16,30,39,11,3,174,907,912,1009,1238,854,154,8,5088,0,0,0,0,0,0,0,7,Kalamunda (S)
54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,10,11,7,48,0,3,0,0,3,3,0,8,0,0,0,0,0,0,0,0,17,29,53,56,46,34,6,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,9,9,0,0,51,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,5,3,5,3,8,3,0,0,20,6,14,19,18,18,0,0,79,0,0,0,0,0,0,0,0,Kulin (S)
54830,5,3,3,0,0,0,0,11,6,10,15,11,3,0,0,53,21,16,22,17,12,5,0,93,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,4,0,6,0,0,0,0,14,7,17,32,24,35,14,0,124,74,100,147,173,157,29,3,687,15,8,13,15,5,0,0,54,771,1699,1970,2097,1438,252,25,8245,3,3,0,0,0,0,0,10,22,6,8,6,3,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,750,860,776,410,58,5,3173,117,35,32,32,30,6,0,248,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,10,18,13,14,22,3,0,0,78,483,813,916,842,458,65,5,3567,9,5,0,3,0,0,0,14,Kwinana (C)
54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,17,24,5,9,88,0,0,3,5,10,8,0,26,0,3,0,4,3,0,0,10,39,73,90,107,98,36,13,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,30,32,21,9,0,132,3,0,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,9,6,4,0,32,19,40,31,48,31,15,0,186,0,0,0,0,0,0,0,0,Lake Grace (S)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,5,0,0,17,0,4,0,0,0,0,0,5,8,45,37,33,27,12,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,7,0,0,26,3,3,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,16,28,24,17,21,9,0,111,22,41,35,28,29,7,0,163,0,0,0,0,0,0,0,0,Ngaanyatjarraku (S)
54340,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,11,12,5,0,43,6,8,8,7,10,4,4,53,3,0,0,3,3,0,0,16,158,177,169,206,172,49,13,945,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,127,123,158,101,23,0,608,24,16,17,16,12,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,8,3,7,3,0,37,104,156,141,180,133,25,0,739,0,0,0,0,0,0,0,0,Katanning (S)
54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,23,3,4,3,4,3,0,3,19,0,0,0,4,0,0,0,3,23,29,32,56,45,17,4,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,22,27,17,10,0,113,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,4,10,3,0,35,15,34,31,37,25,12,0,155,0,0,0,0,0,0,0,0,Kellerberrin (S)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,11,5,3,0,40,0,0,0,0,7,0,0,7,0,0,3,0,0,0,0,5,11,26,42,44,35,11,7,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,3,0,13,3,9,14,11,9,9,0,54,0,0,0,0,0,0,0,0,Kent (S)
54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,16,28,27,21,13,112,4,4,0,9,10,4,0,37,0,0,0,3,0,3,3,12,41,78,80,123,113,53,21,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,46,74,47,11,0,224,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,4,9,0,11,6,3,0,36,31,46,46,90,52,20,0,284,0,0,0,0,0,0,0,0,Kojonup (S)
55320,23,10,12,5,3,0,0,49,24,26,15,18,15,3,0,100,106,124,95,77,48,6,4,458,13,14,12,10,6,3,0,56,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,19,8,15,6,3,0,65,22,91,146,204,283,164,54,960,430,210,172,168,181,70,19,1243,28,40,25,28,19,6,3,144,2756,3459,3199,2918,2371,808,134,15646,59,93,85,88,52,5,0,386,161,140,73,78,47,7,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,19,2276,3622,3375,3927,2575,428,19,16215,446,210,141,146,122,27,0,1105,0,3,0,0,0,0,0,4,0,3,5,4,0,0,0,13,12,24,26,25,11,3,0,102,3,5,14,15,8,7,0,59,101,53,39,78,61,12,3,355,3070,4164,3763,4366,2892,479,30,18777,85,95,46,62,36,4,0,328,Melville (C)
54620,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,7,11,5,43,9,8,13,9,10,0,0,48,0,11,6,0,3,0,0,19,32,110,113,91,78,33,12,463,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,28,20,18,6,0,104,4,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,0,3,3,6,0,0,0,9,0,7,5,9,3,0,0,27,16,29,39,40,29,7,0,159,0,0,0,0,0,0,0,0,Kondinin (S)
54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,19,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,3,4,14,24,21,30,8,5,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,7,14,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,9,4,15,3,0,42,0,0,0,0,0,0,0,0,Koorda (S)
54970,0,0,3,4,0,0,0,14,0,14,5,13,6,3,0,44,0,14,10,15,11,3,0,53,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,12,0,0,0,0,0,0,0,4,0,8,3,5,0,0,0,15,0,0,0,0,4,0,0,7,14,107,140,128,63,13,0,461,3,23,29,18,8,3,0,81,100,551,571,498,278,36,4,2041,0,0,0,0,0,0,0,0,9,16,9,7,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,6,18,16,0,0,63,5,16,6,3,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,7,5,6,0,0,38,11,22,8,15,9,3,0,69,30,90,31,57,29,3,0,250,0,0,0,0,0,0,0,0,Laverton (S)
56730,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,15,16,34,14,12,103,27,16,18,24,44,16,4,158,6,8,0,3,9,0,0,27,284,358,380,458,477,139,27,2127,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,248,316,448,382,63,4,1609,44,10,15,10,21,6,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,5,11,13,8,8,18,7,0,75,208,275,341,477,425,82,4,1814,0,0,0,0,0,0,0,0,Northam (S)
55040,0,3,3,6,3,0,0,17,0,12,17,16,10,0,0,46,0,16,18,20,12,0,0,70,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,11,0,0,3,0,0,0,0,7,0,3,5,3,3,0,0,19,0,0,3,0,3,3,0,9,17,98,126,108,60,7,0,414,4,28,16,10,11,0,0,68,101,548,495,442,236,34,0,1853,0,0,0,0,0,0,0,0,3,24,16,13,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,27,29,19,3,0,114,10,18,3,9,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,5,4,0,0,38,10,17,9,17,17,0,0,69,34,103,58,75,49,3,0,318,0,0,0,0,0,0,0,0,Leonora (S)
55110,6,3,4,0,0,0,0,11,13,23,17,11,14,3,0,76,40,39,28,12,16,5,0,145,8,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,3,0,0,0,18,15,19,42,80,113,62,18,340,241,91,102,102,99,61,9,710,23,26,19,20,8,13,4,117,1838,1546,1539,1609,1293,446,78,8358,9,3,11,9,5,3,0,31,50,19,14,12,7,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,12,1252,1628,2046,2474,1493,199,17,9106,330,95,78,88,63,15,3,671,0,0,0,0,0,0,0,0,6,3,0,5,3,0,0,14,5,3,3,4,3,0,0,27,4,5,7,14,4,3,0,38,50,30,39,44,28,14,0,201,1719,1788,2200,2653,1608,228,24,10216,16,10,7,5,0,0,0,34,Mandurah (C)
55180,0,0,0,0,0,0,0,0,0,3,3,3,0,5,0,9,0,3,3,3,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,23,42,54,40,16,179,23,17,33,37,47,19,0,180,9,4,4,3,11,0,3,35,279,301,357,480,459,186,51,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,175,270,408,268,60,5,1304,39,12,13,24,16,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,3,3,4,0,11,19,16,19,25,24,5,3,106,178,202,308,453,309,78,7,1540,0,0,0,0,0,0,0,0,Manjimup (S)
55250,0,0,0,0,0,0,0,4,0,8,6,10,0,0,0,26,0,7,6,10,3,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,4,0,0,0,3,0,4,0,13,12,53,51,55,18,0,0,185,3,10,15,13,8,3,0,53,55,279,232,226,125,26,0,945,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,18,16,4,0,76,0,7,5,8,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,4,11,3,0,0,35,4,22,7,13,7,4,0,61,14,76,39,50,39,10,0,220,0,0,0,0,0,0,0,0,Meekatharra (S)
55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,9,3,24,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,4,11,32,36,28,38,14,3,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,7,12,7,0,0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,3,4,3,0,3,0,0,17,10,14,14,12,16,3,0,65,0,0,0,0,0,0,0,0,Mukinbudin (S)
55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,4,12,27,26,30,36,13,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,9,14,9,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,14,10,10,14,19,15,0,0,66,0,0,0,0,0,0,0,0,Mingenew (S)
55390,0,4,3,0,0,0,0,3,0,0,3,0,0,0,0,5,0,7,5,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,4,30,23,20,14,0,0,84,0,10,5,3,5,0,0,25,43,176,142,115,72,5,3,561,0,0,0,0,0,0,0,0,0,10,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,4,3,0,23,0,3,7,4,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,15,0,7,3,3,10,0,0,29,13,32,14,17,23,3,0,95,0,0,0,0,0,0,0,0,Menzies (S)
55460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,8,7,3,48,10,12,9,19,13,6,0,62,0,0,0,3,0,0,0,10,115,136,128,171,139,58,17,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,88,92,110,98,8,0,456,12,4,5,4,3,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,16,9,6,11,4,7,0,51,93,101,108,128,101,17,3,555,0,0,0,0,0,0,0,0,Merredin (S)
56090,0,0,0,0,0,0,0,7,0,6,8,6,4,0,0,24,6,8,10,8,3,0,0,47,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,10,10,14,51,94,84,51,24,324,83,36,55,70,65,31,8,346,10,4,3,13,6,9,0,50,719,815,800,954,827,268,41,4416,0,3,0,0,0,0,0,4,12,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,295,431,606,799,514,108,9,2760,116,41,33,44,36,6,0,278,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,9,6,6,3,0,23,14,16,19,34,19,12,0,113,445,498,665,889,578,128,6,3215,3,3,3,0,0,0,0,5,Mundaring (S)
56790,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,5,0,3,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,10,39,29,14,4,108,5,3,8,16,15,6,0,53,0,0,3,8,0,0,0,11,48,82,93,144,153,65,10,591,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,67,80,67,15,0,279,10,5,0,3,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,14,0,3,3,0,0,0,0,11,5,3,11,17,22,5,0,67,46,45,78,106,101,23,0,403,0,0,0,0,0,0,0,0,Northampton (S)
55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,8,8,4,57,7,5,3,9,9,3,3,41,0,0,4,4,8,0,0,15,66,92,121,130,128,54,18,605,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,53,85,83,65,19,0,334,8,9,3,7,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,8,10,4,8,7,0,44,45,73,93,98,84,24,3,416,0,0,0,0,0,0,0,0,Moora (S)
