lga_code16,eafw_18_techfei_ns,eafw_18_techfei_tot,eafw_18_uniotis_ft,eafw_18_uniotis_pt,eafw_18_uniotis_ns,eafw_18_uniotis_tot,eafw_18_other,eafw_18_ns,eafw_18_tot,eafw_19_techfei_ft,eafw_19_techfei_pt,eafw_19_techfei_ns,eafw_19_techfei_tot,eafw_19_uniotis_ft,eafw_19_uniotis_pt,eafw_19_uniotis_ns,eafw_19_uniotis_tot,eafw_19_other,eafw_19_ns,eafw_19_tot,eafw_20_24_techfei_ft,eafw_20_24_techfei_pt,eafw_20_24_techfei_ns,eafw_20_24_techfei_tot,eafw_20_24_uniotis_ft,eafw_20_24_uniotis_pt,eafw_20_24_uniotis_ns,eafw_20_24_uniotis_tot,eafw_20_24_other,eafw_20_24_ns,eafw_20_24_tot,eafw_25_29_techfei_ft,eafw_25_29_techfei_pt,eafw_25_29_techfei_ns,eafw_25_29_techfei_tot,eafw_25_29_uniotis_ft,eafw_25_29_uniotis_pt,eafw_25_29_uniotis_ns,eafw_25_29_uniotis_tot,eafw_25_29_other,eafw_25_29_ns,eafw_25_29_tot,eafw_30over_techfei_ft,eafw_30over_techfei_pt,eafw_30over_techfei_ns,eafw_30over_techfei_tot,eafw_30over_uniotis_ft,eafw_30over_uniotis_pt,eafw_30over_uniotis_ns,eafw_30over_uniotis_tot,eafw_30over_other,eafw_30over_ns,eafw_30over_tot,eafw_tot_techfei_ft,eafw_tot_techfei_pt,eafw_tot_techfei_ns,eafw_tot_techfei_tot,eafw_tot_uniotis_ft,eafw_tot_uniotis_pt,eafw_tot_uniotis_ns,eafw_tot_uniotis_tot,eafw_tot_other,eafw_tot_ns,eafw_tot_tot,tot_16_techfei_ft,tot_16_techfei_pt,tot_16_techfei_ns,tot_16_techfei_tot,tot_16_uniotis_ft,tot_16_uniotis_pt,tot_16_uniotis_ns,tot_16_uniotis_tot,tot_16_other,tot_16_ns,tot_16_tot,tot_17_techfei_ft,tot_17_techfei_pt,tot_17_techfei_ns,tot_17_techfei_tot,tot_17_uniotis_ft,tot_17_uniotis_pt,tot_17_uniotis_ns,tot_17_uniotis_tot,tot_17_other,tot_17_ns,tot_17_tot,tot_18_techfei_ft,tot_18_techfei_pt,tot_18_techfei_ns,tot_18_techfei_tot,tot_18_uniotis_ft,tot_18_uniotis_pt,tot_18_uniotis_ns,tot_18_uniotis_tot,tot_18_other,tot_18_ns,tot_18_tot,tot_19_techfei_ft,tot_19_techfei_pt,tot_19_techfei_ns,tot_19_techfei_tot,tot_19_uniotis_ft,tot_19_uniotis_pt,tot_19_uniotis_ns,tot_19_uniotis_tot,tot_19_other,tot_19_ns,tot_19_tot,tot_20_24_techfei_ft,tot_20_24_techfei_pt,tot_20_24_techfei_ns,tot_20_24_techfei_tot,tot_20_24_uniotis_ft,tot_20_24_uniotis_pt,tot_20_24_uniotis_ns,tot_20_24_uniotis_tot,tot_20_24_other,tot_20_24_ns,tot_20_24_tot,tot_25_29_techfei_ft,tot_25_29_techfei_pt,tot_25_29_techfei_ns,tot_25_29_techfei_tot,tot_25_29_uniotis_ft,tot_25_29_uniotis_pt,tot_25_29_uniotis_ns,tot_25_29_uniotis_tot,tot_25_29_other,tot_25_29_ns,tot_25_29_tot,tot_30over_techfei_ft,tot_30over_techfei_pt,tot_30over_techfei_ns,tot_30over_techfei_tot,tot_30over_uniotis_ft,tot_30over_uniotis_pt,tot_30over_uniotis_ns,tot_30over_uniotis_tot,tot_30over_other,tot_30over_ns,tot_30over_tot,tot_tot_techfei_ft,tot_tot_techfei_pt,tot_tot_techfei_ns,tot_tot_techfei_tot,tot_tot_uniotis_ft,tot_tot_uniotis_pt,tot_tot_uniotis_ns,tot_tot_uniotis_tot,tot_tot_other,tot_tot_ns,tot_tot_tot,lga_name16
14850,0,0,0,0,0,0,10,0,9,0,0,0,0,7,0,0,10,0,0,9,0,6,0,6,19,4,0,23,0,0,29,0,0,0,0,7,9,0,14,0,0,17,3,7,0,10,7,17,0,23,10,13,59,3,19,0,25,34,32,0,66,45,14,153,3,5,0,11,0,0,0,0,175,3,183,8,6,0,20,0,0,0,0,203,12,233,7,23,0,26,28,3,0,32,94,7,161,9,38,3,51,42,7,0,56,8,0,112,28,93,0,120,198,100,3,304,19,10,446,17,54,3,74,74,108,0,176,13,10,279,27,194,0,220,114,428,0,545,104,140,1016,89,421,6,518,462,647,3,1110,615,182,2432,Lismore (C)
14870,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,5,0,0,5,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,7,0,7,20,0,9,0,10,5,7,0,13,14,12,46,0,5,0,7,0,0,0,0,49,0,60,0,8,0,11,0,0,0,0,54,5,64,4,14,0,18,9,0,0,10,20,3,54,3,19,0,21,10,4,0,15,6,0,43,5,50,0,54,36,31,0,65,3,12,133,4,24,0,28,11,25,0,34,6,10,78,4,66,0,70,18,96,0,115,33,94,313,21,185,0,216,80,157,0,240,172,125,750,Lithgow (C)
14900,0,7,10,0,0,11,13,0,39,3,7,0,11,32,0,0,32,3,0,43,7,15,3,29,86,20,0,108,5,8,151,3,3,0,9,16,17,0,36,3,8,56,15,18,0,25,17,35,0,56,19,64,163,32,48,4,86,171,68,0,245,135,90,549,9,23,0,30,0,0,0,0,410,11,448,15,43,0,54,9,0,0,5,408,9,481,43,90,3,141,353,22,3,382,121,12,653,44,111,4,159,479,40,0,526,32,5,716,107,282,5,390,1580,371,5,1956,124,77,2552,54,153,0,201,304,363,3,670,99,56,1028,145,473,7,633,322,898,10,1228,428,434,2719,424,1169,21,1615,3054,1694,18,4769,1615,596,8594,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,3,3,0,5,3,3,19,0,3,0,3,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,6,3,3,0,10,7,4,0,8,0,6,23,3,3,0,5,3,10,0,10,0,3,16,3,26,0,25,6,21,0,27,12,39,102,5,41,0,48,15,29,0,51,44,44,191,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,13,0,0,14,0,3,0,3,3,4,0,7,0,3,8,3,14,0,15,0,3,0,3,3,8,25,3,20,0,20,16,5,0,18,6,5,57,Lockhart (A)
15050,0,6,0,0,0,0,6,0,18,0,0,0,0,7,0,0,3,0,0,5,0,10,0,10,26,4,0,31,3,0,38,0,3,0,3,8,7,0,16,0,0,24,0,9,0,10,10,15,0,24,5,15,53,0,23,0,25,49,29,0,77,43,23,168,13,15,0,25,0,0,0,0,278,13,315,17,37,0,53,0,3,0,3,327,11,390,18,58,3,79,73,11,0,79,129,6,288,9,63,0,74,124,19,0,137,9,6,227,32,194,0,229,435,110,0,545,38,14,823,17,109,3,124,85,148,0,232,35,18,403,30,283,4,314,82,373,0,457,134,147,1055,127,747,8,889,793,660,3,1461,945,211,3499,Maitland (C)
15240,0,7,3,0,0,3,12,0,22,0,3,0,5,5,0,0,5,0,0,16,0,8,0,9,17,3,0,21,0,6,36,0,0,0,0,0,4,0,4,3,0,7,3,13,0,23,5,24,0,28,9,38,94,5,40,0,45,33,28,0,64,82,54,241,3,6,0,14,0,0,0,0,304,10,330,11,25,0,33,0,0,0,0,276,12,326,10,38,0,53,10,4,0,18,102,7,172,13,51,0,64,40,6,0,46,4,3,125,30,148,0,183,97,57,0,160,25,25,393,29,68,0,91,17,64,0,85,20,8,212,48,312,3,361,67,298,7,370,121,297,1151,148,643,9,795,239,439,7,679,851,370,2706,Mid-Coast (A)
15270,0,0,0,0,0,0,4,0,10,3,0,0,4,3,0,0,3,0,0,8,0,0,0,0,3,3,0,10,0,3,11,0,4,0,4,0,0,0,0,0,0,5,0,3,0,3,0,4,0,5,4,9,26,3,7,0,13,12,8,0,16,26,13,72,0,3,0,3,0,0,0,0,61,0,70,0,13,0,13,0,0,0,0,67,9,86,0,24,0,29,3,0,0,4,30,3,66,7,30,0,38,9,0,0,9,0,0,51,19,56,0,72,26,18,0,46,3,11,127,0,37,0,42,9,32,0,37,10,13,94,10,122,3,134,24,107,0,126,35,107,406,37,289,0,330,64,155,0,219,209,135,895,Mid-Western Regional (A)
15300,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,3,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,9,0,9,0,3,0,6,0,9,19,0,11,0,11,4,9,0,11,12,13,43,0,0,0,0,0,0,0,0,28,3,30,0,4,0,4,0,0,0,0,29,0,35,0,12,0,12,3,0,0,3,11,0,22,0,6,0,9,3,0,0,6,0,0,13,5,27,0,36,12,20,0,30,3,7,80,3,18,0,19,9,25,0,33,3,4,57,3,49,0,57,11,64,0,68,19,82,228,15,114,0,128,32,110,0,143,89,98,461,Moree Plains (A)
15350,0,0,3,0,0,3,3,0,8,0,0,0,0,7,0,0,6,0,0,9,0,4,0,7,17,3,0,18,0,3,27,0,3,0,3,3,0,0,3,0,0,3,0,4,0,4,0,7,0,6,6,7,24,5,8,0,14,28,6,0,39,14,9,73,0,0,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,0,0,38,0,45,3,4,0,11,49,0,0,45,12,0,68,4,11,0,21,90,5,0,94,0,0,121,33,52,0,87,358,63,0,424,23,12,543,20,52,0,68,87,57,0,140,29,7,245,26,94,0,118,72,135,0,215,102,36,463,81,220,0,304,662,262,0,923,248,56,1534,Mosman (A)
15520,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,0,3,10,0,0,14,12,5,37,0,0,0,0,0,0,0,0,34,0,40,0,3,0,3,0,0,0,0,38,0,44,0,8,0,6,0,0,0,0,26,0,35,0,10,0,13,11,0,0,12,3,0,24,0,29,0,27,27,5,0,39,3,7,68,7,10,3,16,4,4,0,10,5,7,39,3,35,0,37,14,34,0,42,15,52,147,7,87,5,98,54,46,0,105,121,70,392,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,4,0,3,0,3,0,6,0,0,0,0,4,0,8,0,3,0,3,3,0,0,3,0,0,7,0,5,0,8,3,3,0,4,0,0,15,0,5,0,8,0,6,0,10,0,5,17,0,15,0,18,0,12,0,12,0,18,45,3,39,0,43,8,21,0,25,17,23,111,Murrumbidgee (A)
15650,0,3,3,0,0,3,3,0,11,0,3,0,3,5,0,0,5,0,0,4,0,5,0,4,7,0,0,6,0,5,14,0,7,0,7,0,3,0,8,0,0,13,0,6,0,6,0,6,0,3,0,13,20,6,19,0,23,15,12,0,22,24,12,77,5,0,0,5,0,0,0,0,62,3,71,0,11,0,16,0,0,0,0,47,0,59,4,30,0,41,6,3,0,14,25,3,81,3,27,0,28,9,0,0,9,3,3,38,25,66,0,90,25,24,0,46,6,5,147,5,42,0,46,7,42,0,55,6,5,114,6,123,0,129,17,84,0,94,30,81,338,49,302,0,355,62,151,0,217,183,100,848,Muswellbrook (A)
15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,0,0,3,0,0,6,0,0,0,0,0,3,0,3,0,0,4,0,5,0,9,4,4,0,9,4,12,28,3,8,0,11,3,7,0,12,15,15,56,3,0,0,3,0,0,0,0,48,3,53,0,0,0,0,0,0,0,0,68,7,73,3,5,0,10,0,0,0,0,24,3,35,0,12,0,15,4,0,0,3,0,3,19,0,25,0,27,14,11,0,23,5,10,66,3,14,0,18,11,16,0,22,0,11,47,17,52,0,75,18,63,0,83,24,81,263,33,118,0,149,49,92,0,136,172,105,566,Nambucca (A)
15750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,3,0,3,0,3,0,3,3,7,18,0,3,0,3,3,3,0,9,13,12,38,0,7,0,7,0,0,0,0,48,3,53,0,0,0,0,0,0,0,0,50,3,56,0,11,0,11,0,0,0,0,15,3,30,0,16,0,16,8,0,0,6,0,0,24,4,27,0,34,13,12,0,32,3,3,75,7,15,0,22,7,19,0,29,4,8,55,3,53,0,59,4,57,0,57,24,62,197,13,123,0,143,28,94,0,126,139,81,487,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,7,0,7,6,3,0,7,3,7,16,0,0,0,0,0,0,0,0,16,0,17,0,5,0,5,0,0,0,0,13,0,17,0,0,0,0,3,0,0,3,3,0,8,0,6,0,6,3,0,0,3,3,0,17,4,14,0,19,8,9,0,19,3,3,39,3,3,0,5,0,5,0,5,0,0,13,0,21,0,24,6,20,0,32,5,29,80,6,52,0,59,20,34,0,59,42,38,186,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,0,6,0,10,0,4,0,3,0,7,16,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,12,3,8,0,4,0,3,0,0,0,0,6,0,8,0,5,0,3,0,0,0,0,0,3,9,3,9,0,19,3,3,0,7,0,0,26,0,5,0,10,4,8,0,10,0,0,20,0,20,0,16,4,21,0,21,9,30,81,9,42,0,53,15,25,0,37,38,33,168,Narromine (A)
15900,0,3,15,0,0,17,22,0,47,3,3,0,11,42,3,0,49,0,0,58,0,12,0,16,200,26,0,222,9,18,263,3,15,0,21,45,39,0,85,9,10,124,6,35,0,43,50,94,0,141,23,62,276,23,78,0,100,359,160,3,520,152,89,859,10,21,0,27,0,0,0,0,598,14,641,22,44,0,68,3,0,0,3,629,9,710,29,122,0,150,224,16,0,242,237,8,642,47,171,0,220,481,70,0,549,25,3,796,149,523,3,681,2470,594,10,3073,106,60,3915,90,317,0,408,729,738,0,1471,105,38,2022,124,1004,5,1131,530,1876,11,2417,445,471,4471,470,2198,14,2683,4430,3298,25,7748,2148,610,13193,Newcastle (C)
15950,0,3,11,3,0,8,5,0,18,3,0,0,4,27,3,0,30,0,0,32,0,7,0,11,96,15,0,112,7,9,142,3,4,0,4,34,16,0,53,14,12,85,5,13,0,25,24,46,0,77,26,39,164,13,33,0,48,191,88,0,287,73,60,468,0,5,0,7,0,0,0,0,108,0,115,3,11,0,15,5,0,0,5,108,0,124,15,38,0,48,173,17,0,187,37,7,278,29,24,0,49,391,35,3,429,11,8,494,77,165,0,242,1542,459,3,2007,148,35,2435,85,187,0,277,466,496,0,960,239,49,1529,130,485,8,617,394,1372,10,1775,558,245,3191,340,902,9,1255,2974,2373,18,5362,1213,339,8165,North Sydney (A)
15990,0,3,13,0,0,13,41,0,57,0,3,0,6,33,4,0,39,0,0,47,14,23,0,33,138,26,0,160,6,3,201,3,13,0,16,32,15,0,41,4,11,76,7,26,0,30,18,39,0,57,22,43,160,28,66,0,96,237,81,3,313,192,62,666,13,18,0,34,0,0,0,3,865,14,911,3,43,0,49,0,0,0,3,851,23,921,39,112,0,151,388,43,0,432,330,17,930,37,157,4,200,686,67,4,752,46,9,1008,170,577,0,751,2289,505,3,2803,237,47,3836,128,347,3,475,555,398,4,955,220,57,1708,205,846,9,1052,473,1100,12,1584,643,421,3694,597,2101,13,2711,4390,2119,22,6526,3189,589,13012,Northern Beaches (A)
16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,0,0,0,0,5,0,0,4,0,3,13,0,0,0,0,0,0,0,0,8,0,12,0,5,0,5,0,0,0,0,12,0,19,0,6,0,8,3,0,0,3,13,0,21,0,3,0,3,6,0,0,4,0,0,11,4,12,0,12,6,3,0,10,3,0,31,0,8,0,8,4,0,0,3,0,3,16,0,17,0,22,0,21,0,24,8,32,85,6,48,0,54,23,31,0,53,41,42,185,Oberon (A)
16150,0,3,5,0,0,5,6,0,17,0,3,0,4,5,0,0,5,0,0,11,0,4,0,3,29,0,0,31,0,0,41,0,0,0,3,0,4,0,5,0,4,19,0,14,0,13,3,22,0,23,4,24,61,8,29,0,31,41,26,0,69,36,28,172,4,8,0,8,0,0,0,0,170,6,179,3,32,0,37,0,0,0,0,179,7,222,4,40,0,43,21,3,0,21,83,3,157,12,42,0,57,39,9,0,46,0,0,102,43,134,0,182,183,74,0,254,11,18,465,20,91,0,106,55,101,0,157,27,12,305,30,308,3,338,79,410,4,492,82,170,1080,113,656,3,774,376,599,3,974,551,219,2521,Orange (C)
16200,0,0,3,0,0,3,3,0,5,0,0,0,0,3,0,0,4,0,0,4,0,3,0,3,7,0,0,7,0,0,10,0,0,0,0,0,3,0,3,0,0,3,0,3,0,7,0,3,0,3,0,7,13,0,11,0,10,20,10,0,26,14,5,57,0,3,0,3,0,0,0,0,43,0,48,3,8,0,6,0,0,0,0,62,0,70,0,11,0,16,3,0,0,3,20,4,47,6,22,0,27,8,5,0,12,0,0,40,4,48,0,55,29,27,0,55,0,7,119,0,11,0,11,5,23,0,24,7,3,44,3,83,0,88,9,64,0,68,24,60,237,21,187,0,204,55,114,3,170,156,78,612,Parkes (A)
16260,0,14,26,0,0,25,19,5,62,3,4,0,9,47,3,0,55,0,7,70,19,24,0,43,220,49,0,270,16,15,343,10,21,0,29,52,39,0,90,13,13,141,17,58,0,79,46,115,0,159,45,71,354,54,119,3,174,393,205,0,597,176,117,1062,13,18,0,35,4,0,0,4,372,8,412,9,36,0,49,11,5,0,13,407,10,479,67,93,0,154,516,33,0,553,120,7,841,60,129,0,188,808,60,3,872,37,19,1113,234,470,7,706,2953,877,15,3841,255,99,4902,145,352,3,501,835,841,3,1677,265,102,2553,294,992,16,1306,837,2215,17,3071,895,613,5881,822,2088,25,2937,5958,4028,44,10034,2354,855,16183,Parramatta (C)
16350,0,4,14,0,0,14,20,0,44,3,4,0,7,15,4,0,15,3,0,26,3,12,0,15,73,19,0,93,4,3,119,4,6,0,9,7,10,0,18,5,4,34,7,20,0,30,12,42,0,52,22,37,147,23,50,4,72,122,71,0,195,153,59,478,8,43,0,54,0,0,0,0,708,12,778,19,74,0,96,0,0,0,0,639,19,750,44,163,3,205,301,25,0,327,239,20,785,45,148,0,194,441,39,0,478,22,12,696,101,370,7,473,1228,397,3,1627,109,45,2250,63,159,6,228,276,304,0,578,91,39,935,106,500,11,618,306,913,3,1225,326,356,2525,380,1462,17,1861,2551,1673,14,4241,2127,497,8726,Penrith (C)
11300,0,0,7,0,0,7,0,0,7,0,0,0,0,13,0,0,13,0,0,10,4,0,0,3,37,3,0,40,0,0,48,0,0,0,0,6,3,0,14,3,5,27,3,5,0,8,10,11,0,17,9,5,42,6,6,0,17,74,22,0,95,39,16,164,3,4,0,5,0,0,0,0,110,4,122,0,5,0,6,0,0,0,0,74,3,87,5,6,0,18,132,4,0,138,28,3,186,8,16,0,22,211,19,0,224,4,3,262,41,58,0,101,640,106,0,747,50,14,907,25,47,0,69,154,102,3,251,64,13,399,54,136,4,192,138,288,6,428,148,61,822,146,264,4,412,1272,514,10,1792,479,97,2778,Burwood (A)
11350,0,3,0,0,0,0,7,0,15,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,7,0,0,10,0,0,14,0,4,0,4,0,7,0,9,0,0,14,3,4,0,5,0,8,0,11,3,13,32,3,13,0,18,11,13,0,28,34,14,96,0,0,0,0,0,0,0,0,107,5,118,0,10,0,11,0,0,0,0,119,3,130,0,10,0,10,9,4,0,10,52,6,82,5,17,0,17,25,0,0,24,0,0,52,15,52,0,63,69,37,0,105,13,5,195,17,34,0,52,54,48,0,101,26,12,193,39,142,0,186,69,195,3,260,102,124,680,81,263,6,343,217,279,3,499,427,161,1436,Byron (A)
11400,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,3,10,0,0,0,0,3,0,0,4,7,10,17,0,0,0,0,0,0,0,0,22,0,23,0,0,0,0,0,0,0,0,13,0,21,0,9,0,9,4,0,0,4,8,0,25,0,9,0,9,3,0,0,3,3,0,13,3,15,0,22,15,7,0,21,0,4,42,4,17,0,14,4,14,0,18,0,4,39,7,51,0,58,6,44,0,53,15,55,183,10,97,0,116,30,68,0,106,56,64,341,Cabonne (A)
11450,0,3,8,0,0,8,6,0,19,0,5,0,6,16,0,0,16,0,0,24,4,3,0,4,18,0,0,18,0,3,35,0,5,0,5,0,3,0,3,0,0,12,0,9,0,8,4,9,0,14,9,22,52,10,25,0,34,49,15,0,63,53,29,169,6,27,0,35,0,0,0,0,314,5,358,9,42,0,57,3,0,0,3,269,3,331,18,85,0,104,134,14,0,147,111,5,364,23,87,0,110,179,24,0,205,13,3,331,37,195,6,228,484,100,0,582,35,15,862,10,76,0,86,79,92,0,170,22,18,295,31,180,0,213,66,217,0,291,126,154,783,127,701,9,840,944,446,3,1393,889,204,3326,Camden (A)
11500,0,3,16,0,0,16,13,0,31,0,0,0,5,16,0,0,21,0,4,26,3,11,0,18,73,5,0,77,0,7,108,5,3,0,3,10,5,0,21,4,8,38,6,14,0,16,15,20,0,39,15,47,111,14,36,0,54,134,34,3,170,97,64,379,9,26,0,36,3,0,0,3,417,12,471,11,48,0,61,5,0,0,5,395,8,468,31,85,0,112,233,15,0,245,124,7,486,20,83,0,101,306,37,0,342,30,9,485,76,233,0,309,1035,238,11,1281,77,37,1705,25,109,0,133,195,191,0,389,73,31,622,89,331,3,426,245,570,6,822,276,316,1835,272,903,4,1182,2016,1050,15,3080,1388,417,6073,Campbelltown (C) (NSW)
11520,0,0,9,0,0,9,5,0,18,0,0,0,0,14,0,0,12,0,0,15,3,8,0,6,69,17,0,87,3,0,104,3,3,0,7,11,7,0,18,4,3,34,4,7,0,16,11,22,0,28,21,15,80,9,19,0,28,111,43,0,160,63,27,277,0,0,0,0,0,0,0,0,154,0,155,0,3,0,8,3,0,0,3,147,3,157,9,10,0,24,162,5,0,171,62,3,254,19,30,0,50,259,19,0,276,16,0,340,63,116,3,183,847,224,5,1071,90,28,1363,62,99,0,162,290,257,3,545,118,32,852,96,252,3,350,207,497,5,714,251,140,1452,250,504,8,769,1769,1003,14,2787,827,202,4585,Canada Bay (A)
11570,0,14,15,0,0,19,20,0,49,11,9,0,12,40,5,0,41,0,4,60,11,17,0,27,176,26,0,200,13,8,248,9,18,3,29,26,15,0,41,7,16,90,16,29,0,47,36,38,3,73,46,68,231,52,76,3,133,290,74,3,365,184,99,778,10,20,0,27,0,0,0,0,468,7,504,8,47,0,55,5,3,0,6,433,9,509,53,141,3,191,394,24,0,415,140,11,758,73,141,0,208,620,46,0,666,36,11,922,170,452,9,632,2129,458,9,2590,201,74,3493,123,250,8,378,540,383,9,934,207,69,1584,322,770,14,1107,606,945,14,1564,820,554,4048,754,1815,28,2600,4296,1850,27,6178,2309,721,11812,Canterbury-Bankstown (A)
11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9,0,10,0,6,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,7,0,3,0,3,0,5,0,4,0,4,12,0,5,4,8,0,6,0,6,5,14,32,3,20,4,27,3,10,0,14,21,19,77,Carrathool (A)
11650,0,16,15,0,0,10,53,0,87,4,4,0,7,24,4,0,28,3,3,37,9,27,0,40,138,25,0,157,13,12,217,8,14,0,19,32,25,0,58,9,8,92,0,43,0,43,30,60,0,91,24,105,264,33,104,0,136,238,114,0,354,249,134,873,14,31,0,41,3,0,0,3,1125,26,1200,30,106,3,139,12,4,0,12,1199,36,1386,41,196,0,240,326,38,0,368,481,22,1116,55,233,3,291,542,89,4,634,44,16,984,156,661,6,821,1672,502,4,2174,136,66,3203,58,331,0,389,414,457,8,877,120,55,1442,140,996,13,1146,428,1477,6,1905,544,679,4273,496,2548,25,3073,3387,2572,19,5977,3643,908,13600,Central Coast (C) (NSW)
11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,3,0,3,4,10,20,6,5,0,9,0,7,0,12,7,10,35,Central Darling (A)
11720,0,0,0,0,0,0,9,0,11,0,0,0,0,3,0,0,3,0,0,3,3,9,0,5,14,0,0,20,0,0,25,0,0,0,0,6,0,0,6,3,3,10,0,8,0,8,3,6,0,9,6,9,31,3,16,0,14,28,10,0,35,41,7,103,3,5,0,10,0,0,0,0,160,9,174,4,15,0,18,0,0,0,0,163,6,188,6,30,0,40,42,6,0,50,65,4,156,7,26,0,36,57,10,0,63,3,3,105,29,70,0,103,185,75,0,259,14,11,382,7,54,0,67,34,54,0,93,14,13,180,16,144,0,153,44,173,0,213,65,107,549,77,349,0,426,364,317,0,678,483,155,1742,Cessnock (C)
11730,0,0,3,0,0,3,6,0,9,0,0,0,3,0,0,0,0,0,0,8,0,5,0,7,4,0,0,6,3,0,16,0,0,0,0,0,3,0,6,0,3,7,3,12,0,10,0,15,0,15,3,21,51,6,18,0,23,10,15,0,28,49,22,118,0,5,0,5,0,0,0,0,137,5,141,5,8,0,9,0,0,0,0,178,9,200,3,26,0,32,9,5,0,16,62,3,112,3,35,0,42,11,6,0,18,3,0,66,18,104,3,124,56,40,0,89,13,10,236,8,44,0,54,20,42,0,57,11,11,140,26,188,0,217,36,212,0,252,49,164,686,71,415,3,488,132,307,3,440,461,198,1591,Clarence Valley (A)
