lga_code16,ewft_16_techfei_ft,ewft_16_techfei_pt,ewft_16_techfei_ns,ewft_16_techfei_tot,ewft_16_uniotis_ft,ewft_16_uniotis_pt,ewft_16_uniotis_ns,ewft_16_uniotis_tot,ewft_16_other,ewft_16_ns,ewft_16_tot,ewft_17_techfei_ft,ewft_17_techfei_pt,ewft_17_techfei_ns,ewft_17_techfei_tot,ewft_17_uniotis_ft,ewft_17_uniotis_pt,ewft_17_uniotis_ns,ewft_17_uniotis_tot,ewft_17_other,ewft_17_ns,ewft_17_tot,ewft_18_techfei_ft,ewft_18_techfei_pt,ewft_18_techfei_ns,ewft_18_techfei_tot,ewft_18_uniotis_ft,ewft_18_uniotis_pt,ewft_18_uniotis_ns,ewft_18_uniotis_tot,ewft_18_other,ewft_18_ns,ewft_18_tot,ewft_19_techfei_ft,ewft_19_techfei_pt,ewft_19_techfei_ns,ewft_19_techfei_tot,ewft_19_uniotis_ft,ewft_19_uniotis_pt,ewft_19_uniotis_ns,ewft_19_uniotis_tot,ewft_19_other,ewft_19_ns,ewft_19_tot,ewft_20_24_techfei_ft,ewft_20_24_techfei_pt,ewft_20_24_techfei_ns,ewft_20_24_techfei_tot,ewft_20_24_uniotis_ft,ewft_20_24_uniotis_pt,ewft_20_24_uniotis_ns,ewft_20_24_uniotis_tot,ewft_20_24_other,ewft_20_24_ns,ewft_20_24_tot,ewft_25_29_techfei_ft,ewft_25_29_techfei_pt,ewft_25_29_techfei_ns,ewft_25_29_techfei_tot,ewft_25_29_uniotis_ft,ewft_25_29_uniotis_pt,ewft_25_29_uniotis_ns,ewft_25_29_uniotis_tot,ewft_25_29_other,ewft_25_29_ns,ewft_25_29_tot,ewft_30over_techfei_ft,ewft_30over_techfei_pt,ewft_30over_techfei_ns,ewft_30over_techfei_tot,ewft_30over_uniotis_ft,ewft_30over_uniotis_pt,ewft_30over_uniotis_ns,ewft_30over_uniotis_tot,ewft_30over_other,ewft_30over_ns,ewft_30over_tot,ewft_tot_techfei_ft,ewft_tot_techfei_pt,ewft_tot_techfei_ns,ewft_tot_techfei_tot,ewft_tot_uniotis_ft,ewft_tot_uniotis_pt,ewft_tot_uniotis_ns,ewft_tot_uniotis_tot,ewft_tot_other,ewft_tot_ns,ewft_tot_tot,ewpt_16_techfei_ft,ewpt_16_techfei_pt,ewpt_16_techfei_ns,ewpt_16_techfei_tot,ewpt_16_uniotis_ft,ewpt_16_uniotis_pt,ewpt_16_uniotis_ns,ewpt_16_uniotis_tot,ewpt_16_other,ewpt_16_ns,ewpt_16_tot,ewpt_17_techfei_ft,ewpt_17_techfei_pt,ewpt_17_techfei_ns,ewpt_17_techfei_tot,ewpt_17_uniotis_ft,ewpt_17_uniotis_pt,ewpt_17_uniotis_ns,ewpt_17_uniotis_tot,ewpt_17_other,ewpt_17_ns,ewpt_17_tot,ewpt_18_techfei_ft,ewpt_18_techfei_pt,ewpt_18_techfei_ns,ewpt_18_techfei_tot,ewpt_18_uniotis_ft,ewpt_18_uniotis_pt,ewpt_18_uniotis_ns,ewpt_18_uniotis_tot,ewpt_18_other,ewpt_18_ns,ewpt_18_tot,ewpt_19_techfei_ft,ewpt_19_techfei_pt,ewpt_19_techfei_ns,ewpt_19_techfei_tot,ewpt_19_uniotis_ft,ewpt_19_uniotis_pt,ewpt_19_uniotis_ns,ewpt_19_uniotis_tot,ewpt_19_other,ewpt_19_ns,ewpt_19_tot,ewpt_20_24_techfei_ft,ewpt_20_24_techfei_pt,ewpt_20_24_techfei_ns,ewpt_20_24_techfei_tot,ewpt_20_24_uniotis_ft,ewpt_20_24_uniotis_pt,ewpt_20_24_uniotis_ns,ewpt_20_24_uniotis_tot,ewpt_20_24_other,ewpt_20_24_ns,ewpt_20_24_tot,ewpt_25_29_techfei_ft,ewpt_25_29_techfei_pt,ewpt_25_29_techfei_ns,ewpt_25_29_techfei_tot,ewpt_25_29_uniotis_ft,ewpt_25_29_uniotis_pt,ewpt_25_29_uniotis_ns,ewpt_25_29_uniotis_tot,ewpt_25_29_other,ewpt_25_29_ns,ewpt_25_29_tot,ewpt_30over_techfei_ft,ewpt_30over_techfei_pt,ewpt_30over_techfei_ns,ewpt_30over_techfei_tot,ewpt_30over_uniotis_ft,ewpt_30over_uniotis_pt,ewpt_30over_uniotis_ns,ewpt_30over_uniotis_tot,ewpt_30over_other,ewpt_30over_ns,ewpt_30over_tot,ewpt_tot_techfei_ft,ewpt_tot_techfei_pt,ewpt_tot_techfei_ns,ewpt_tot_techfei_tot,ewpt_tot_uniotis_ft,ewpt_tot_uniotis_pt,ewpt_tot_uniotis_ns,ewpt_tot_uniotis_tot,ewpt_tot_other,ewpt_tot_ns,ewpt_tot_tot,eafw_16_techfei_ft,eafw_16_techfei_pt,eafw_16_techfei_ns,eafw_16_techfei_tot,eafw_16_uniotis_ft,eafw_16_uniotis_pt,eafw_16_uniotis_ns,eafw_16_uniotis_tot,eafw_16_other,eafw_16_ns,eafw_16_tot,eafw_17_techfei_ft,eafw_17_techfei_pt,eafw_17_techfei_ns,eafw_17_techfei_tot,eafw_17_uniotis_ft,eafw_17_uniotis_pt,eafw_17_uniotis_ns,eafw_17_uniotis_tot,eafw_17_other,eafw_17_ns,eafw_17_tot,eafw_18_techfei_ft,eafw_18_techfei_pt,lga_name16
18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,4,0,4,3,11,20,0,7,0,12,0,8,0,6,5,11,39,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,8,0,8,0,3,0,3,0,6,16,3,11,0,13,5,3,0,12,17,7,42,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Weddin (A)
18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,3,6,0,5,3,3,0,7,0,0,16,0,7,0,7,0,3,0,3,0,0,9,3,13,0,15,6,9,0,15,8,22,56,3,30,0,32,4,21,0,23,10,23,93,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,6,3,0,0,3,3,0,0,3,0,0,8,7,0,0,8,9,0,0,5,0,0,22,3,8,0,6,0,0,0,0,0,0,12,5,13,0,19,3,10,0,11,4,7,39,19,21,0,37,14,10,0,18,33,10,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,Wentworth (A)
18230,0,10,0,10,0,0,0,0,0,0,8,3,19,0,20,0,0,0,0,0,0,17,3,27,0,26,0,3,0,3,0,0,35,3,51,0,56,0,3,0,5,0,0,61,10,117,0,127,27,45,0,73,9,14,219,9,60,0,62,20,83,0,101,11,8,186,10,200,3,210,26,208,3,241,59,105,610,38,477,4,517,75,338,3,420,81,129,1144,4,5,0,3,0,0,0,0,157,4,164,6,0,0,5,0,0,0,0,193,0,203,5,6,0,15,11,0,0,9,89,3,109,8,12,0,25,7,0,0,7,0,0,39,15,42,0,58,55,27,0,89,7,9,165,12,34,0,46,20,16,0,37,6,7,96,13,98,0,110,21,84,0,104,24,55,289,64,204,0,261,117,131,0,244,480,82,1071,0,3,0,3,0,0,0,0,19,0,21,0,0,0,0,0,0,0,0,18,0,17,3,0,Western Plains Regional (A)
18250,0,4,0,4,0,0,0,0,0,0,5,0,7,0,7,0,0,0,0,3,0,10,0,24,0,27,3,7,0,7,4,0,39,3,32,0,35,15,6,0,23,3,0,60,26,147,0,176,123,164,0,289,30,11,509,23,89,0,110,93,348,5,446,52,16,625,55,236,0,287,161,762,13,944,192,113,1536,104,535,3,649,391,1291,18,1704,288,141,2783,0,5,0,4,0,0,0,0,209,3,219,0,0,0,0,4,0,0,4,165,0,168,11,8,0,17,261,11,0,276,54,0,350,25,21,0,46,468,27,0,497,14,7,565,68,64,0,130,1720,253,0,1968,109,15,2224,76,69,0,143,374,123,0,495,110,22,768,104,181,4,292,243,231,3,483,231,50,1056,287,343,5,635,3074,643,3,3724,903,95,5354,0,0,0,0,0,0,0,0,19,0,16,0,0,0,0,0,0,0,0,23,0,24,0,4,Willoughby (C)
18350,0,3,0,3,0,0,0,0,0,0,3,0,8,0,7,0,0,0,0,0,0,7,0,27,0,30,0,0,0,0,3,6,38,0,27,0,32,3,3,0,3,3,0,44,6,77,3,84,10,38,0,48,16,13,158,3,33,0,34,5,28,0,31,11,9,90,3,80,0,81,20,134,3,156,46,61,348,19,259,3,281,33,202,3,243,83,88,694,3,6,0,13,0,0,0,3,176,4,188,3,5,0,12,0,0,0,0,165,3,175,12,10,0,20,40,5,0,50,73,3,141,3,12,0,10,64,6,0,71,8,4,90,12,32,0,40,157,29,0,186,16,6,257,10,22,0,31,27,17,0,41,10,3,91,9,90,0,93,38,85,3,126,52,60,334,51,173,0,223,332,148,3,481,494,78,1277,0,0,0,3,0,0,0,0,16,0,25,0,0,0,0,0,0,0,0,15,0,15,0,0,Wingecarribee (A)
18400,0,4,0,4,0,0,0,0,0,0,8,0,21,0,21,0,0,0,0,0,0,21,0,13,0,13,0,0,0,0,3,3,17,3,22,0,30,4,0,0,4,3,0,33,8,69,0,77,13,14,0,31,12,11,130,0,25,0,26,11,22,0,30,5,3,65,8,45,0,49,6,52,0,65,26,51,188,16,199,0,218,33,93,0,122,47,71,456,0,3,0,3,0,0,0,0,95,6,102,3,3,0,9,0,0,0,0,88,7,103,0,10,0,6,27,3,0,31,25,0,68,3,11,0,10,41,3,0,46,3,0,67,7,14,0,21,101,15,0,122,3,3,146,5,4,0,11,23,5,0,26,0,3,47,0,37,0,44,19,37,0,51,20,27,142,20,80,0,97,209,68,0,284,241,43,669,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,12,0,0,Wollondilly (A)
18450,3,7,0,12,0,0,0,0,0,0,13,0,49,0,51,0,0,0,0,0,3,54,9,95,0,100,3,4,0,13,4,4,115,9,111,0,120,15,16,0,32,10,6,163,48,332,0,382,124,218,3,340,51,24,800,20,147,0,162,78,230,0,301,38,25,528,31,319,4,358,110,747,3,863,174,232,1618,117,1060,12,1190,327,1217,8,1545,277,289,3303,5,5,0,8,0,0,0,3,572,8,588,13,15,0,29,8,0,0,6,577,13,620,25,36,0,63,288,20,0,308,224,11,611,23,24,0,46,567,43,0,609,18,7,690,71,100,0,170,2099,251,0,2356,45,22,2600,36,63,0,101,463,165,3,629,54,18,804,65,292,3,360,315,459,4,775,150,149,1438,242,533,3,778,3742,941,16,4694,1646,232,7348,0,0,0,0,0,0,0,0,54,0,54,0,3,0,3,0,0,0,0,56,0,56,3,8,Wollongong (C)
18500,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,5,0,6,0,5,0,0,0,0,0,0,8,3,11,0,11,3,0,0,3,0,3,14,6,43,0,51,35,53,0,82,21,7,164,11,50,0,60,20,80,0,106,22,6,197,16,76,0,95,34,213,0,244,68,44,454,40,193,0,236,95,342,0,435,107,65,841,0,0,0,0,0,0,0,0,30,0,33,0,5,0,5,0,0,0,0,27,0,34,3,3,0,3,85,3,0,85,11,0,104,8,6,0,17,169,11,0,181,5,0,202,41,37,0,79,707,76,0,779,64,6,926,54,46,0,96,209,44,0,257,82,3,441,47,78,0,130,111,100,3,205,137,39,512,159,170,0,325,1271,229,5,1511,358,62,2259,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,10,0,11,0,0,Woollahra (A)
18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,0,7,0,3,0,3,4,0,0,5,0,0,11,0,10,0,11,3,3,0,9,0,3,25,0,4,0,4,0,11,0,15,0,0,22,0,17,0,22,7,25,0,28,18,16,83,3,44,0,52,12,50,0,58,17,22,149,0,0,0,0,0,0,0,0,44,0,47,0,0,0,0,0,0,0,0,41,0,41,0,3,0,3,9,0,0,6,13,0,23,3,0,0,3,11,3,0,13,0,0,20,4,3,0,7,42,7,0,55,0,0,67,9,3,0,5,10,5,0,13,3,0,22,3,22,0,27,8,9,0,19,8,9,67,16,28,0,47,78,30,0,110,117,13,293,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,Yass Valley (A)
19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,12,0,3,0,5,0,3,0,4,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,4,0,3,0,3,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unincorporated NSW
20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,11,0,0,0,0,0,0,8,0,5,0,10,0,0,0,0,0,0,8,4,14,0,21,4,0,0,10,0,4,32,0,6,0,6,0,3,0,7,0,3,12,3,11,0,10,0,22,0,23,4,24,72,8,44,0,53,11,35,0,43,7,34,138,0,0,0,0,0,0,0,0,48,0,49,4,0,0,4,0,0,0,0,51,0,55,3,0,0,3,0,0,0,0,30,3,40,0,3,0,3,6,0,0,9,3,0,9,4,8,0,12,13,6,0,19,0,0,38,0,3,0,3,3,4,0,8,0,0,10,4,23,0,25,9,17,0,27,17,14,86,15,34,0,52,35,27,0,62,158,19,288,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,8,0,8,0,0,Alpine (S)
20260,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,4,0,11,0,0,0,0,0,0,12,0,11,0,11,3,6,0,5,0,0,25,0,3,0,3,8,11,0,13,0,4,24,0,16,0,21,7,27,0,38,10,39,100,4,42,3,51,14,42,0,56,15,45,167,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,49,0,50,0,0,0,0,0,0,0,3,19,0,25,0,0,0,0,7,3,0,8,0,0,10,5,3,0,7,20,6,0,27,0,0,40,0,3,0,3,3,3,0,5,0,3,10,0,7,0,3,4,9,0,15,8,18,40,4,10,0,14,36,28,0,61,124,18,219,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,Ararat (RC)
20570,0,0,0,0,0,0,0,0,3,0,3,0,15,0,19,0,0,0,0,4,0,23,3,28,0,35,3,0,0,3,0,3,41,5,36,0,46,3,9,0,9,10,0,65,18,133,0,158,41,78,0,124,24,24,331,8,74,0,84,37,118,0,156,23,7,275,14,161,0,179,49,457,0,510,97,148,932,51,449,7,512,132,670,3,805,164,185,1667,7,0,0,7,0,0,0,0,403,13,421,5,8,0,10,0,0,0,3,476,11,498,6,15,0,21,114,8,0,120,200,4,349,22,12,0,36,242,23,0,266,10,9,327,48,48,0,99,950,116,3,1067,22,31,1220,20,37,0,57,187,76,0,262,24,6,348,34,121,0,158,174,283,0,457,108,127,844,147,241,0,388,1675,495,7,2173,1240,193,4005,0,0,0,0,0,0,0,0,26,0,28,0,3,0,3,0,0,0,0,39,0,37,0,0,Ballarat (C)
20660,0,0,0,0,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,3,0,10,4,12,0,16,3,0,0,3,7,0,30,5,27,0,36,0,0,0,0,7,0,49,21,114,0,129,52,46,0,103,25,10,265,8,50,0,58,32,123,0,155,39,18,280,11,113,0,127,68,355,0,421,121,94,762,54,323,3,377,160,524,0,686,204,129,1390,4,0,0,4,0,0,0,0,296,3,294,3,0,0,8,3,0,0,3,345,3,365,21,8,0,32,150,5,0,153,187,0,367,26,14,0,39,316,9,0,328,13,0,377,79,47,0,130,1076,127,0,1203,23,12,1365,20,35,0,52,242,82,0,321,24,9,413,52,120,0,166,157,250,3,406,121,99,794,208,228,3,433,1938,478,7,2415,1014,121,3988,0,0,0,0,0,0,0,0,12,0,13,0,3,0,3,0,0,0,0,15,0,17,3,0,Banyule (C)
20740,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,6,0,6,0,0,0,0,0,0,13,0,13,0,9,0,0,0,0,0,0,15,5,32,0,39,9,5,0,13,8,4,57,3,8,0,15,0,15,0,20,3,3,34,4,36,0,35,7,51,0,56,10,52,158,14,96,0,108,17,70,0,81,34,64,293,0,0,0,0,0,0,0,0,102,8,110,0,0,0,3,0,0,0,0,94,3,98,6,4,0,9,4,0,0,10,65,3,92,3,7,0,6,25,0,0,25,3,0,39,5,14,0,23,73,7,0,80,6,7,115,3,12,0,18,10,3,0,16,5,3,42,16,46,0,63,17,64,0,77,38,47,229,35,88,0,125,130,78,0,208,310,74,725,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,14,0,15,0,0,Bass Coast (S)
20830,0,11,0,6,0,0,0,0,0,0,8,0,12,0,15,0,0,0,0,0,0,11,3,18,0,23,0,0,0,0,0,0,26,0,24,5,27,0,0,0,0,0,0,28,6,65,0,74,10,11,0,24,3,11,104,4,24,0,32,11,25,0,36,8,7,72,7,43,0,45,14,96,0,113,28,78,273,21,196,5,212,40,134,0,171,43,96,523,0,0,0,3,0,0,0,0,150,3,152,5,6,0,13,0,0,0,0,171,0,187,7,10,0,16,25,6,0,31,108,3,158,4,10,0,12,65,9,0,77,3,0,98,16,14,0,36,183,28,0,214,3,3,255,3,10,0,12,24,13,0,35,11,5,60,14,52,0,66,49,74,0,124,49,51,284,57,107,0,160,348,129,3,481,492,67,1196,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,16,0,16,0,0,Baw Baw (S)
20910,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,12,0,12,0,0,0,3,0,0,17,3,19,0,23,4,5,0,10,0,0,31,10,81,0,90,29,46,0,75,17,11,192,10,45,0,55,36,55,0,92,23,5,179,18,81,3,100,35,204,0,241,93,76,511,39,240,3,284,106,309,0,415,144,94,934,0,0,0,0,0,0,0,0,193,0,196,0,0,0,4,3,0,0,3,227,0,228,7,4,0,11,124,13,0,134,105,5,252,25,3,0,27,295,15,0,315,12,6,352,72,32,0,109,1036,108,10,1151,55,15,1327,43,17,0,63,202,46,0,242,36,4,352,68,97,0,162,111,129,3,240,116,43,561,218,154,0,375,1771,305,15,2091,741,75,3278,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,16,0,16,0,0,Bayside (C)
21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,0,6,4,22,0,30,0,4,0,4,3,4,33,0,7,0,7,0,3,0,3,3,3,14,0,23,0,19,0,20,3,19,6,35,83,6,55,5,65,0,28,3,32,15,35,143,0,0,0,0,0,0,0,0,49,0,52,0,0,0,0,0,0,0,0,47,0,51,0,0,0,3,0,0,0,0,19,0,19,0,7,0,7,9,0,0,10,3,0,17,3,6,0,8,13,4,0,16,0,3,28,5,4,0,8,5,5,0,8,0,3,18,3,18,0,18,0,16,0,13,6,26,71,10,32,0,39,26,23,0,50,138,34,258,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,4,0,4,0,0,Benalla (RC)
21110,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,5,0,14,0,14,7,0,0,7,0,0,21,4,29,0,34,4,3,0,5,3,0,40,25,140,0,168,112,128,0,235,45,11,460,16,121,0,141,80,269,0,348,59,17,568,41,208,0,247,142,753,10,902,207,161,1516,97,511,0,605,345,1152,10,1499,319,195,2618,4,0,0,4,3,0,0,3,343,5,358,0,0,0,0,8,0,0,8,372,3,385,12,4,0,15,357,12,0,372,167,3,558,29,6,0,37,661,27,0,685,17,6,740,148,48,0,197,2536,261,3,2801,67,33,3093,100,78,0,175,562,163,0,719,87,17,1006,114,201,0,319,350,417,6,767,265,89,1432,401,344,0,746,4468,881,4,5356,1324,163,7585,0,0,0,0,0,0,0,0,17,3,26,0,0,0,0,0,0,0,0,31,0,31,3,0,Boroondara (C)
21180,0,3,0,3,0,0,0,0,3,0,10,0,10,0,10,0,0,0,0,7,0,14,0,32,0,38,6,0,0,6,0,0,43,6,41,0,50,6,0,0,12,4,6,70,35,207,0,245,54,71,0,131,45,22,441,13,89,0,99,45,157,0,203,53,31,391,50,220,11,283,96,379,0,476,273,277,1305,106,608,15,727,215,608,0,827,381,340,2283,3,0,0,3,3,0,0,3,404,8,420,3,3,0,10,0,0,0,3,430,6,447,33,13,0,50,211,12,0,221,188,12,471,37,17,0,55,352,25,0,380,14,11,458,132,72,3,202,1238,172,5,1420,110,35,1765,43,30,0,82,241,83,3,324,62,11,481,71,127,0,199,162,215,0,377,223,113,917,326,265,5,596,2204,513,11,2729,1439,202,4966,0,0,0,3,0,0,0,0,21,0,29,0,0,0,0,0,0,0,0,44,3,44,0,3,Brimbank (C)
21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,3,6,0,6,0,0,0,3,0,0,11,0,0,0,0,0,6,0,6,0,0,11,0,8,0,8,0,14,0,14,0,16,37,3,15,0,17,0,23,0,28,0,19,61,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,6,0,0,9,0,0,0,0,0,0,0,3,0,0,4,0,3,0,3,0,17,0,19,4,10,38,4,3,0,5,14,16,0,26,76,10,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buloke (S)
21370,0,3,0,3,0,0,0,0,0,0,3,0,12,0,12,0,0,0,0,3,0,14,7,19,0,26,0,0,0,0,0,0,29,4,32,0,36,3,0,0,8,0,0,39,10,58,0,68,10,12,0,26,3,7,107,0,20,0,26,5,16,0,23,3,3,56,3,57,0,65,9,49,0,54,20,101,245,22,205,0,225,23,88,0,113,40,116,492,0,3,0,3,0,0,0,0,158,11,167,0,0,0,6,0,0,0,0,144,8,153,0,4,0,5,5,0,0,5,86,4,101,8,3,0,11,29,6,0,31,4,0,45,10,17,0,31,69,12,0,85,6,4,125,5,16,0,21,11,11,0,28,3,5,49,3,45,0,51,17,49,0,63,31,77,214,26,93,0,121,134,79,0,209,431,107,862,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,18,3,18,0,0,Campaspe (S)
21450,0,3,0,3,0,0,0,0,3,0,8,0,17,0,14,0,0,0,0,3,4,24,3,25,0,31,0,0,0,0,0,0,31,5,50,0,50,0,0,0,0,4,3,59,9,115,0,124,21,27,0,45,22,8,199,5,42,0,45,5,34,0,39,8,6,105,10,73,0,90,22,122,0,144,67,71,373,33,328,3,366,50,179,0,230,105,97,793,6,3,0,13,0,0,0,0,297,3,313,20,5,0,26,3,0,0,3,308,7,335,25,16,0,39,71,3,0,76,155,5,265,28,14,0,44,145,15,3,167,8,3,219,55,35,0,85,406,50,3,453,19,5,566,15,23,0,40,57,23,0,75,13,3,127,27,77,4,111,47,80,0,129,88,45,374,173,169,7,346,728,176,8,910,881,70,2208,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,23,0,24,0,3,Cardinia (S)
21610,0,7,0,7,0,0,0,0,0,0,9,0,13,0,20,0,0,0,0,7,0,19,0,54,0,53,3,0,0,3,3,0,65,9,78,0,83,10,8,0,19,3,6,109,27,244,3,269,74,87,4,163,38,13,485,13,108,0,114,38,122,0,162,55,26,353,42,228,9,275,65,329,3,401,195,186,1053,86,730,5,824,187,547,9,746,293,235,2099,19,5,0,17,0,0,0,0,801,12,832,39,10,0,49,5,0,0,5,865,9,926,70,34,0,103,294,18,0,308,357,10,777,71,26,0,103,531,47,0,580,41,9,733,177,104,0,281,1555,197,0,1756,70,23,2130,58,54,0,115,209,88,0,300,54,11,479,64,221,0,285,167,266,3,441,251,120,1096,496,453,7,960,2765,621,4,3388,2438,201,6980,0,0,0,0,0,0,0,0,43,3,43,0,0,0,5,0,0,0,0,55,0,60,3,3,Casey (C)
21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,5,0,5,0,5,0,0,12,0,7,0,7,0,3,0,3,0,3,10,0,8,0,8,0,17,0,20,10,25,60,3,22,0,26,0,24,0,28,11,30,92,0,0,0,0,0,0,0,0,42,0,43,0,0,0,0,0,0,0,0,54,5,54,3,0,0,5,4,0,0,3,20,3,33,4,0,0,4,10,0,0,10,0,3,16,0,6,0,6,23,11,0,35,3,0,41,4,4,0,8,3,3,0,6,3,5,21,3,8,0,15,4,15,0,23,10,17,72,13,21,0,31,49,27,0,77,134,34,274,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,4,0,0,Central Goldfields (S)
21750,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,9,0,8,0,9,0,0,0,0,3,5,14,0,13,0,19,0,0,0,0,0,0,19,3,30,0,39,0,14,0,14,3,6,56,0,15,0,18,0,10,0,17,3,3,40,0,28,0,24,4,39,0,42,13,41,124,11,104,0,120,7,66,0,71,27,54,269,0,0,0,0,0,0,0,0,87,0,92,4,0,0,5,0,0,0,0,98,0,108,0,3,0,8,3,0,0,3,52,3,65,4,0,0,10,13,0,0,15,0,0,21,8,12,0,17,46,6,0,51,3,10,84,3,6,0,16,11,10,0,14,6,0,34,12,31,0,35,17,29,0,42,27,45,145,37,51,0,87,81,43,0,128,275,56,548,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,5,0,5,0,0,Colac-Otway (S)
21830,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,12,0,12,0,0,0,0,0,0,12,3,9,0,12,0,0,0,0,0,3,18,4,13,0,21,5,0,0,3,0,6,28,0,7,0,5,0,12,0,14,3,3,20,0,23,0,22,3,31,0,27,0,47,101,10,69,3,79,3,40,0,48,8,60,190,0,0,0,0,0,0,0,0,67,0,65,3,0,0,3,0,0,0,0,65,3,67,3,0,0,3,8,0,0,8,48,0,60,3,8,0,9,22,0,0,19,0,3,32,4,6,0,13,40,10,0,52,6,0,71,3,3,0,3,0,3,0,9,0,3,16,3,18,0,25,9,14,0,18,10,42,87,18,37,0,59,76,25,0,103,196,48,399,3,0,0,3,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,10,0,10,0,0,Corangamite (S)
