lga_code16,m_m1_train_15_24,m_m1_train_25_34,m_m1_train_35_44,m_m1_train_45_54,m_m1_train_55_64,m_m1_train_65_74,m_m1_train_75ov,m_m1_train_tot,m_m1_bus_15_24,m_m1_bus_25_34,m_m1_bus_35_44,m_m1_bus_45_54,m_m1_bus_55_64,m_m1_bus_65_74,m_m1_bus_75ov,m_m1_bus_tot,m_m1_ferry_15_24,m_m1_ferry_25_34,m_m1_ferry_35_44,m_m1_ferry_45_54,m_m1_ferry_55_64,m_m1_ferry_65_74,m_m1_ferry_75ov,m_m1_ferry_tot,m_m1_tram_inc_lr_15_24,m_m1_tram_inc_lr_25_34,m_m1_tram_inc_lr_35_44,m_m1_tram_inc_lr_45_54,m_m1_tram_inc_lr_55_64,m_m1_tram_inc_lr_65_74,m_m1_tram_inc_lr_75ov,m_m1_tram_inc_lr_tot,m_m1_taxi_15_24,m_m1_taxi_25_34,m_m1_taxi_35_44,m_m1_taxi_45_54,m_m1_taxi_55_64,m_m1_taxi_65_74,m_m1_taxi_75ov,m_m1_taxi_tot,m_m1_carasdriv_15_24,m_m1_carasdriv_25_34,m_m1_carasdriv_35_44,m_m1_carasdriv_45_54,m_m1_carasdriv_55_64,m_m1_carasdriv_65_74,m_m1_carasdriv_75ov,m_m1_carasdriv_tot,m_m1_caraspas_15_24,m_m1_caraspas_25_34,m_m1_caraspas_35_44,m_m1_caraspas_45_54,m_m1_caraspas_55_64,m_m1_caraspas_65_74,m_m1_caraspas_75ov,m_m1_caraspas_tot,m_m1_truck_15_24,m_m1_truck_25_34,m_m1_truck_35_44,m_m1_truck_45_54,m_m1_truck_55_64,m_m1_truck_65_74,m_m1_truck_75ov,m_m1_truck_tot,m_m1_mbikescoot_15_24,m_m1_mbikescoot_25_34,m_m1_mbikescoot_35_44,m_m1_mbikescoot_45_54,m_m1_mbikescoot_55_64,m_m1_mbikescoot_65_74,m_m1_mbikescoot_75ov,m_m1_mbikescoot_tot,m_m1_bicycle_15_24,m_m1_bicycle_25_34,m_m1_bicycle_35_44,m_m1_bicycle_45_54,m_m1_bicycle_55_64,m_m1_bicycle_65_74,m_m1_bicycle_75ov,m_m1_bicycle_tot,m_m1_other_15_24,m_m1_other_25_34,m_m1_other_35_44,m_m1_other_45_54,m_m1_other_55_64,m_m1_other_65_74,m_m1_other_75ov,m_m1_other_tot,m_m1_wlkonly_15_24,m_m1_wlkonly_25_34,m_m1_wlkonly_35_44,m_m1_wlkonly_45_54,m_m1_wlkonly_55_64,m_m1_wlkonly_65_74,m_m1_wlkonly_75ov,m_m1_wlkonly_tot,m_m1_tot_m1_15_24,m_m1_tot_m1_25_34,m_m1_tot_m1_35_44,m_m1_tot_m1_45_54,m_m1_tot_m1_55_64,m_m1_tot_m1_65_74,m_m1_tot_m1_75ov,m_m1_tot_m1_tot,m_m2_trnbus_15_24,m_m2_trnbus_25_34,m_m2_trnbus_35_44,m_m2_trnbus_45_54,m_m2_trnbus_55_64,m_m2_trnbus_65_74,m_m2_trnbus_75ov,m_m2_trnbus_tot,m_m2_trnfer_15_24,m_m2_trnfer_25_34,m_m2_trnfer_35_44,m_m2_trnfer_45_54,m_m2_trnfer_55_64,m_m2_trnfer_65_74,m_m2_trnfer_75ov,m_m2_trnfer_tot,m_m2_trntrm_inc_lr_15_24,m_m2_trntrm_inc_lr_25_34,m_m2_trntrm_inc_lr_35_44,m_m2_trntrm_inc_lr_45_54,m_m2_trntrm_inc_lr_55_64,m_m2_trntrm_inc_lr_65_74,m_m2_trntrm_inc_lr_75ov,m_m2_trntrm_inc_lr_tot,m_m2_trncarasdriv_15_24,m_m2_trncarasdriv_25_34,m_m2_trncarasdriv_35_44,m_m2_trncarasdriv_45_54,m_m2_trncarasdriv_55_64,m_m2_trncarasdriv_65_74,m_m2_trncarasdriv_75ov,m_m2_trncarasdriv_tot,m_m2_trncaraspas_15_24,m_m2_trncaraspas_25_34,m_m2_trncaraspas_35_44,m_m2_trncaraspas_45_54,m_m2_trncaraspas_55_64,m_m2_trncaraspas_65_74,m_m2_trncaraspas_75ov,m_m2_trncaraspas_tot,m_m2_trnoth_15_24,m_m2_trnoth_25_34,m_m2_trnoth_35_44,m_m2_trnoth_45_54,m_m2_trnoth_55_64,m_m2_trnoth_65_74,m_m2_trnoth_75ov,m_m2_trnoth_tot,m_m2_train_and_tot_15_24,m_m2_train_and_tot_25_34,m_m2_train_and_tot_35_44,m_m2_train_and_tot_45_54,m_m2_train_and_tot_55_64,m_m2_train_and_tot_65_74,m_m2_train_and_tot_75ov,m_m2_train_and_tot_tot,m_m2_busfer_15_24,m_m2_busfer_25_34,m_m2_busfer_35_44,m_m2_busfer_45_54,m_m2_busfer_55_64,m_m2_busfer_65_74,m_m2_busfer_75ov,m_m2_busfer_tot,m_m2_bustrm_inc_lr_15_24,m_m2_bustrm_inc_lr_25_34,m_m2_bustrm_inc_lr_35_44,m_m2_bustrm_inc_lr_45_54,m_m2_bustrm_inc_lr_55_64,m_m2_bustrm_inc_lr_65_74,m_m2_bustrm_inc_lr_75ov,m_m2_bustrm_inc_lr_tot,m_m2_buscarasdriv_15_24,m_m2_buscarasdriv_25_34,m_m2_buscarasdriv_35_44,m_m2_buscarasdriv_45_54,m_m2_buscarasdriv_55_64,m_m2_buscarasdriv_65_74,m_m2_buscarasdriv_75ov,m_m2_buscarasdriv_tot,m_m2_buscaraspas_15_24,m_m2_buscaraspas_25_34,m_m2_buscaraspas_35_44,m_m2_buscaraspas_45_54,m_m2_buscaraspas_55_64,m_m2_buscaraspas_65_74,m_m2_buscaraspas_75ov,m_m2_buscaraspas_tot,m_m2_busoth_15_24,m_m2_busoth_25_34,m_m2_busoth_35_44,m_m2_busoth_45_54,m_m2_busoth_55_64,m_m2_busoth_65_74,m_m2_busoth_75ov,m_m2_busoth_tot,lga_name16
57210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,110,169,166,109,32,9,698,40,20,16,13,7,0,0,95,0,0,0,3,3,0,0,19,3,0,0,3,0,0,0,12,0,0,0,0,5,0,0,6,0,0,0,0,4,0,0,16,3,10,9,9,15,8,4,69,149,152,194,208,153,45,10,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plantagenet (S)
56460,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,127,134,189,169,49,7,757,19,13,3,5,3,0,0,44,0,3,0,7,5,8,0,29,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6,8,0,0,20,12,11,8,17,11,5,3,68,124,154,155,229,188,69,10,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrogin (S)
56930,0,3,3,0,0,0,0,11,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,76,61,48,40,16,8,300,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,3,3,0,0,0,15,70,87,73,52,43,15,8,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peppermint Grove (S)
57280,0,3,0,0,0,0,0,4,26,114,77,101,34,7,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,11,230,1016,873,801,456,62,6,3438,83,162,115,110,55,7,0,530,10,26,26,21,18,3,0,100,4,13,14,14,5,0,0,45,5,6,8,12,8,0,0,43,19,77,79,52,34,3,0,266,26,60,47,56,46,5,0,242,402,1482,1244,1163,654,85,5,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,9,Port Hedland (T)
57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,17,19,29,6,0,97,3,3,0,0,0,0,0,5,0,0,0,7,4,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,5,3,11,10,0,3,33,19,22,18,40,44,12,4,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quairading (S)
57420,0,0,0,0,0,0,0,0,8,35,36,33,20,3,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,56,62,56,14,0,241,3,9,7,6,4,3,0,34,0,5,3,3,3,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,6,9,0,3,26,4,7,14,5,9,4,0,46,32,110,118,111,105,27,4,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ravensthorpe (S)
57490,17,17,11,10,9,0,0,58,67,28,17,26,0,0,0,144,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,7,1546,2149,1898,1943,1216,285,34,9083,423,120,59,48,27,8,3,689,9,30,23,46,40,8,3,153,33,18,19,30,16,6,0,113,32,27,26,29,20,0,0,134,78,178,84,47,24,11,0,421,128,57,41,35,28,10,3,298,2335,2621,2180,2217,1377,326,46,11105,21,20,4,3,6,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,5,0,0,18,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11,24,24,13,15,14,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,14,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,Rockingham (C)
65010,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,63,52,82,70,22,3,321,10,4,3,3,0,0,0,16,0,0,3,10,10,5,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,7,3,0,17,3,3,3,8,19,8,0,40,34,78,67,98,110,32,9,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,3,0,0,4,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,0,0,3,0,0,0,0,8,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,206,377,333,354,240,57,8,1573,70,22,11,11,3,0,0,120,3,12,27,38,22,3,0,107,4,0,5,8,0,0,0,24,7,3,0,0,0,0,0,9,0,6,3,5,6,0,0,28,8,5,8,28,21,10,0,85,308,437,388,441,301,69,10,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,22,21,21,10,0,110,0,0,4,3,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,9,13,13,9,3,0,54,15,40,40,43,39,18,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shark Bay (S)
57840,5,8,4,3,4,0,0,25,38,37,22,6,6,0,0,114,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,13,452,953,886,784,648,196,16,3940,79,27,20,8,11,4,0,153,0,6,5,4,14,3,0,33,0,9,11,6,3,0,0,36,22,24,29,29,21,3,0,128,3,13,17,4,8,4,3,51,52,31,26,29,15,11,0,165,651,1111,1026,891,735,227,24,4663,6,6,11,5,9,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,12,11,11,14,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,South Perth (C)
57910,85,110,63,66,31,3,0,352,183,137,60,57,28,14,0,479,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,11,11,31,21,20,20,3,3,100,3376,7443,6548,5927,4043,1188,145,28675,593,315,161,102,56,18,9,1249,18,62,61,92,79,39,0,342,27,68,57,69,42,9,0,266,60,91,99,110,51,10,0,417,13,74,61,70,46,26,3,287,139,105,67,73,52,30,9,472,4496,8434,7192,6590,4448,1334,166,32659,107,141,104,74,45,15,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,19,24,10,3,0,96,14,3,0,4,7,0,0,26,6,5,4,3,3,0,0,19,131,172,131,105,60,13,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,3,3,0,0,27,20,5,3,0,3,0,0,32,7,3,0,0,0,0,0,6,Stirling (C)
57000,0,0,0,0,0,0,0,0,7,38,34,36,20,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,21,39,34,7,0,145,3,14,15,11,4,0,0,46,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,30,24,18,22,0,0,99,3,9,8,3,9,0,0,26,19,135,97,116,86,15,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perenjori (S)
65210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,35,48,52,16,0,197,7,6,3,0,0,0,0,16,0,0,0,0,5,0,0,6,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,8,0,20,27,44,45,53,62,21,3,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasman (M)
65410,4,11,3,0,0,0,0,18,4,8,5,17,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,263,279,337,265,36,7,1387,39,13,15,17,12,0,0,98,0,5,4,15,9,7,0,35,4,4,4,0,7,0,0,15,0,0,3,0,0,0,0,9,0,3,0,7,3,0,0,14,9,9,5,15,19,8,0,69,262,329,321,402,327,55,3,1698,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Waratah/Wynyard (M)
65610,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,158,156,206,137,22,4,732,19,20,9,13,12,0,0,67,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,4,0,0,17,11,20,7,11,11,3,0,62,84,199,174,240,166,22,4,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Coast (M)
65810,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,145,221,202,273,251,69,8,1162,38,10,4,7,7,0,0,66,0,7,8,10,11,0,0,39,5,0,0,0,4,0,0,8,3,3,0,0,0,0,0,12,0,0,3,4,9,0,0,19,12,10,14,11,29,8,3,87,211,245,241,312,303,81,10,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Tamar (M)
70200,0,0,0,0,0,0,0,3,3,15,6,14,5,3,0,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,14,3,4,4,0,0,30,393,887,807,793,661,163,17,3707,116,73,32,30,35,4,0,290,7,9,7,16,16,4,0,63,14,35,23,28,22,0,0,130,52,104,71,64,46,9,0,345,11,11,12,13,9,3,0,59,54,81,64,63,71,18,3,353,654,1231,1034,1016,865,204,21,5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alice Springs (T)
99399,0,0,0,0,0,0,0,7,3,9,4,9,6,0,0,41,3,4,8,3,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,126,181,199,185,86,11,846,6,20,10,14,3,0,0,63,0,3,12,19,20,6,0,61,9,5,12,6,3,4,0,41,0,4,3,4,3,0,0,18,7,14,9,14,10,3,0,58,21,38,16,18,15,3,3,122,119,224,263,299,252,105,14,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unincorp. Other Territories
60410,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,114,241,268,296,201,35,0,1167,49,12,4,0,3,0,0,76,3,11,17,27,13,8,0,74,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,3,4,5,3,3,0,24,186,282,295,331,223,50,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Brighton (M)
58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,40,52,60,24,4,224,3,3,3,3,3,0,0,18,0,0,4,4,7,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,11,7,3,3,3,7,5,0,29,41,40,47,67,73,26,6,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toodyay (S)
58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,16,10,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,5,13,16,18,18,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wandering (S)
58760,18,17,11,10,6,0,0,64,98,45,24,17,12,6,0,199,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,11,7,9,11,9,0,0,47,2452,4488,4062,3909,2438,587,65,17994,669,248,105,90,36,18,3,1180,29,85,115,130,76,25,5,462,38,26,26,29,17,4,0,144,44,26,16,21,9,0,0,112,17,47,52,54,37,11,0,221,131,40,31,40,32,13,3,304,3519,5040,4450,4318,2670,670,81,20743,32,27,6,11,8,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,3,10,0,0,34,3,3,0,0,3,0,0,9,0,0,0,0,0,0,0,6,48,36,19,13,13,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,12,12,3,0,0,0,0,0,18,3,0,0,0,3,0,0,4,Wanneroo (C)
58820,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,157,228,311,196,35,8,1013,21,13,14,21,18,0,0,93,0,3,6,6,3,0,0,19,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,5,4,3,0,23,102,178,247,348,224,42,8,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Waroona (S)
58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,14,12,0,0,42,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,15,4,8,6,14,17,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trayning (S)
