lga_code16,pvte_2000_2999_mng,pvte_2000_2999_pro,pvte_2000_2999_tectw,pvte_2000_2999_copsw,pvte_2000_2999_claw,pvte_2000_2999_swks,pvte_2000_2999_maopdv,pvte_2000_2999_lab,pvte_2000_2999_idns,pvte_2000_2999_tot,pvte_3000mo_mng,pvte_3000mo_pro,pvte_3000mo_tectw,pvte_3000mo_copsw,pvte_3000mo_claw,pvte_3000mo_swks,pvte_3000mo_maopdv,pvte_3000mo_lab,pvte_3000mo_idns,pvte_3000mo_tot,pvte_pins_mng,pvte_pins_pro,pvte_pins_tectw,pvte_pins_copsw,pvte_pins_claw,pvte_pins_swks,pvte_pins_maopdv,pvte_pins_lab,pvte_pins_idns,pvte_pins_tot,pvte_tot_mng,pvte_tot_pro,pvte_tot_tectw,pvte_tot_copsw,pvte_tot_claw,pvte_tot_swks,pvte_tot_maopdv,pvte_tot_lab,pvte_tot_idns,pvte_tot_tot,ns_nni_mng,ns_nni_pro,ns_nni_tectw,ns_nni_copsw,ns_nni_claw,ns_nni_swks,ns_nni_maopdv,ns_nni_lab,ns_nni_idns,ns_nni_tot,ns_1_149_mng,ns_1_149_pro,ns_1_149_tectw,ns_1_149_copsw,ns_1_149_claw,ns_1_149_swks,ns_1_149_maopdv,ns_1_149_lab,ns_1_149_idns,ns_1_149_tot,ns_150_299_mng,ns_150_299_pro,ns_150_299_tectw,ns_150_299_copsw,ns_150_299_claw,ns_150_299_swks,ns_150_299_maopdv,ns_150_299_lab,ns_150_299_idns,ns_150_299_tot,ns_300_399_mng,ns_300_399_pro,ns_300_399_tectw,ns_300_399_copsw,ns_300_399_claw,ns_300_399_swks,ns_300_399_maopdv,ns_300_399_lab,ns_300_399_idns,ns_300_399_tot,ns_400_499_mng,ns_400_499_pro,ns_400_499_tectw,ns_400_499_copsw,ns_400_499_claw,ns_400_499_swks,ns_400_499_maopdv,ns_400_499_lab,ns_400_499_idns,ns_400_499_tot,ns_500_649_mng,ns_500_649_pro,ns_500_649_tectw,ns_500_649_copsw,ns_500_649_claw,ns_500_649_swks,ns_500_649_maopdv,ns_500_649_lab,ns_500_649_idns,ns_500_649_tot,ns_650_799_mng,ns_650_799_pro,ns_650_799_tectw,ns_650_799_copsw,ns_650_799_claw,ns_650_799_swks,ns_650_799_maopdv,ns_650_799_lab,ns_650_799_idns,ns_650_799_tot,ns_800_999_mng,ns_800_999_pro,ns_800_999_tectw,ns_800_999_copsw,ns_800_999_claw,ns_800_999_swks,ns_800_999_maopdv,ns_800_999_lab,ns_800_999_idns,ns_800_999_tot,ns_1000_1249_mng,ns_1000_1249_pro,ns_1000_1249_tectw,ns_1000_1249_copsw,ns_1000_1249_claw,ns_1000_1249_swks,ns_1000_1249_maopdv,ns_1000_1249_lab,ns_1000_1249_idns,ns_1000_1249_tot,ns_1250_1499_mng,ns_1250_1499_pro,ns_1250_1499_tectw,ns_1250_1499_copsw,ns_1250_1499_claw,ns_1250_1499_swks,ns_1250_1499_maopdv,ns_1250_1499_lab,ns_1250_1499_idns,ns_1250_1499_tot,ns_1500_1749_mng,ns_1500_1749_pro,ns_1500_1749_tectw,ns_1500_1749_copsw,ns_1500_1749_claw,ns_1500_1749_swks,ns_1500_1749_maopdv,ns_1500_1749_lab,ns_1500_1749_idns,ns_1500_1749_tot,ns_1750_1999_mng,ns_1750_1999_pro,ns_1750_1999_tectw,ns_1750_1999_copsw,ns_1750_1999_claw,ns_1750_1999_swks,ns_1750_1999_maopdv,ns_1750_1999_lab,ns_1750_1999_idns,ns_1750_1999_tot,ns_2000_2999_mng,ns_2000_2999_pro,ns_2000_2999_tectw,ns_2000_2999_copsw,ns_2000_2999_claw,ns_2000_2999_swks,ns_2000_2999_maopdv,ns_2000_2999_lab,ns_2000_2999_idns,ns_2000_2999_tot,ns_3000mo_mng,ns_3000mo_pro,ns_3000mo_tectw,ns_3000mo_copsw,ns_3000mo_claw,ns_3000mo_swks,ns_3000mo_maopdv,ns_3000mo_lab,ns_3000mo_idns,ns_3000mo_tot,ns_pins_mng,ns_pins_pro,ns_pins_tectw,ns_pins_copsw,ns_pins_claw,ns_pins_swks,ns_pins_maopdv,ns_pins_lab,ns_pins_idns,ns_pins_tot,ns_tot_mng,ns_tot_pro,ns_tot_tectw,ns_tot_copsw,ns_tot_claw,ns_tot_swks,ns_tot_maopdv,ns_tot_lab,ns_tot_idns,ns_tot_tot,lga_name16
14170,1154,1518,329,45,222,209,49,59,45,3631,890,898,120,30,101,120,21,24,30,2237,80,117,106,75,71,55,35,42,31,614,7774,12406,7652,6444,6004,5816,2927,4591,646,54265,0,6,0,0,0,0,0,0,24,33,0,3,0,7,3,0,0,0,10,30,0,0,3,10,0,7,0,7,23,55,0,0,7,6,3,3,3,9,15,50,0,0,4,0,0,3,0,12,26,47,0,4,12,9,3,0,3,13,38,90,3,6,18,4,5,3,5,13,35,90,4,13,19,7,6,0,10,3,34,89,4,15,9,3,3,0,0,3,29,74,0,3,4,0,0,4,0,0,22,37,0,9,3,0,0,0,0,0,17,24,3,3,0,0,0,0,0,0,10,15,4,11,3,3,0,0,0,0,10,32,0,3,3,0,0,0,0,0,5,15,9,17,8,13,3,4,4,3,99,158,28,86,97,59,34,33,33,59,406,843,Inner West (A)
14200,45,43,8,0,3,16,0,0,0,118,35,32,5,0,4,6,0,4,0,89,13,5,16,10,6,6,7,17,6,94,931,587,733,605,480,673,301,995,78,5377,4,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,3,4,3,0,0,3,0,0,0,0,11,14,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,3,7,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,27,7,6,4,8,0,5,8,6,63,108,Inverell (A)
14400,54,56,23,3,11,18,5,9,5,174,32,63,5,3,10,14,0,3,4,135,12,0,18,7,6,5,3,3,3,62,673,655,783,730,530,523,185,529,52,4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,11,3,0,4,3,0,0,0,3,23,41,Kiama (A)
14500,602,1289,119,31,150,124,17,19,41,2397,683,986,51,27,98,108,3,12,56,2025,44,105,42,47,43,27,4,20,12,358,3626,8767,2560,4066,3500,2340,399,1596,338,27196,0,0,0,3,0,0,0,0,11,19,0,3,0,3,0,5,0,0,4,11,0,0,0,5,0,0,0,0,7,12,0,4,0,0,3,0,0,3,4,16,0,0,3,3,3,0,0,0,11,26,0,0,0,3,0,0,0,3,13,16,3,3,0,0,0,0,3,9,15,35,0,4,3,4,0,0,0,0,12,23,0,3,0,4,0,0,0,0,20,31,0,3,3,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,8,13,0,4,0,0,0,0,0,0,3,10,0,6,0,0,0,0,0,0,3,10,0,5,3,0,0,0,0,0,9,18,0,3,3,3,7,3,0,3,45,66,13,37,19,24,16,11,5,20,157,307,Ku-ring-gai (A)
14550,29,9,9,0,7,3,3,5,0,59,31,16,0,0,0,0,3,3,3,55,11,0,5,8,3,0,0,3,0,32,587,237,294,172,212,224,170,309,23,2234,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,12,11,0,0,0,0,0,0,0,35,55,Kyogle (A)
14600,36,25,8,0,0,4,8,0,0,80,36,12,4,0,3,0,0,4,0,60,21,4,4,0,5,3,0,6,3,49,602,169,233,177,179,169,147,225,16,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,4,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,0,5,0,3,3,0,0,26,43,Lachlan (A)
14650,589,815,364,38,159,115,261,35,13,2376,414,570,193,21,70,70,70,14,15,1439,61,90,115,97,94,107,38,73,31,708,5141,7386,8178,6720,6462,7444,3244,5528,427,50528,3,0,0,0,0,0,0,0,11,17,0,4,0,8,0,9,0,8,14,37,0,0,3,3,0,0,0,13,15,32,0,0,3,11,0,3,0,3,17,37,0,0,3,3,3,0,3,5,30,47,0,3,3,3,0,3,3,11,23,56,4,0,7,0,3,8,6,7,28,62,0,0,5,3,3,0,5,3,22,44,3,3,9,0,7,0,0,3,24,44,0,0,0,4,0,0,4,0,13,24,0,0,0,5,0,0,4,0,9,14,0,3,0,0,0,0,4,0,3,10,0,0,0,0,0,0,3,0,5,7,0,3,0,0,0,0,0,0,8,13,0,3,9,7,0,8,3,12,75,123,19,22,54,40,20,30,31,60,300,581,Lake Macquarie (C)
14700,576,901,113,24,106,84,15,25,17,1857,706,621,43,13,60,62,4,3,24,1540,23,49,27,15,29,17,3,3,7,174,2681,4768,1561,1333,2198,1310,379,832,193,15259,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,4,9,0,0,0,3,0,0,0,4,7,18,0,0,4,0,0,0,0,0,9,14,0,4,0,0,0,0,0,0,5,12,3,0,3,0,0,0,4,0,18,22,0,3,5,0,0,0,0,0,9,22,0,6,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,9,9,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,4,8,0,0,5,0,0,0,0,0,23,31,6,28,18,11,5,3,6,6,116,199,Lane Cove (A)
14750,52,44,14,0,5,4,7,4,3,134,29,22,0,3,9,0,0,0,0,67,12,3,6,7,6,4,12,20,0,72,656,390,533,240,408,322,427,856,52,3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,4,3,5,4,0,0,4,10,40,66,Leeton (A)
14850,137,240,29,12,46,13,8,6,3,500,83,197,12,3,9,9,7,0,5,320,25,23,28,33,17,23,11,25,5,198,1996,2679,1986,1932,1926,2073,845,1906,127,15467,0,0,0,0,3,0,0,0,10,14,0,0,0,0,0,4,0,0,6,19,0,4,0,0,0,0,0,3,8,14,0,0,0,3,0,0,0,0,12,16,0,4,3,7,0,0,0,3,12,33,0,0,0,0,0,0,0,7,19,27,0,0,0,3,0,0,0,4,18,23,3,4,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,3,0,3,45,57,7,14,11,18,9,9,0,24,146,248,Lismore (C)
14870,68,76,140,10,19,0,248,5,0,569,55,42,76,3,9,7,52,5,0,259,9,5,21,0,8,5,16,9,3,82,655,630,1068,609,669,580,836,666,73,5787,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,5,3,0,0,0,0,0,11,21,3,5,4,3,3,3,3,12,43,83,Lithgow (C)
14900,968,834,337,46,203,147,145,49,26,2760,634,500,77,25,87,84,31,20,26,1479,79,79,138,67,88,97,95,100,36,768,6293,7393,7632,4879,7509,6611,6709,6027,750,53812,0,3,0,0,0,3,0,5,38,47,0,3,6,0,0,3,3,3,27,44,4,0,7,6,5,8,9,8,29,77,3,0,4,5,6,3,7,18,44,87,3,3,12,10,3,0,9,12,36,83,7,6,17,10,6,6,10,20,63,140,9,4,19,11,3,7,21,25,55,153,5,6,16,8,9,5,24,13,64,152,0,13,14,13,6,0,13,11,44,112,3,4,7,3,3,3,0,3,27,53,3,5,4,3,0,0,3,0,14,31,0,0,0,0,0,0,3,0,3,10,3,4,0,0,3,0,0,0,11,22,3,0,3,0,0,0,0,0,7,20,8,4,16,14,8,3,6,13,142,219,53,68,123,79,53,45,113,116,596,1246,Liverpool (C)
14920,32,17,7,3,8,0,56,0,0,131,43,10,5,3,3,0,13,5,0,89,16,3,5,4,7,8,6,10,3,50,608,176,255,180,181,146,319,355,25,2243,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,4,3,4,3,0,6,6,5,23,49,Liverpool Plains (A)
14950,15,4,0,0,0,0,5,0,0,23,10,0,0,3,0,0,0,0,0,19,12,0,0,0,3,0,0,0,0,17,306,64,69,70,53,36,38,83,6,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,13,Lockhart (A)
15050,347,388,206,11,76,40,92,31,24,1202,234,219,60,12,31,31,12,10,6,621,28,37,63,36,24,50,29,51,12,328,2440,3344,3710,2596,2885,3141,1725,2563,210,22612,0,0,3,0,3,0,0,0,8,10,0,0,0,0,0,5,0,0,5,11,0,0,0,0,0,3,0,0,4,11,0,0,0,0,0,0,0,0,12,16,0,0,3,4,0,0,0,4,13,30,0,0,3,0,0,0,0,4,10,22,3,0,3,0,0,0,0,0,10,22,0,0,4,3,0,0,0,0,10,18,0,3,3,0,4,0,6,0,11,28,0,0,0,0,0,0,0,0,3,10,0,0,7,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,7,3,4,3,3,0,3,0,0,19,39,11,16,32,18,11,8,15,19,125,254,Maitland (C)
15240,196,216,59,12,29,48,86,10,3,650,103,200,24,13,26,21,10,11,3,406,63,31,57,48,33,81,23,64,16,414,3104,2966,3278,2964,2445,3302,1394,3230,225,22904,0,3,0,0,0,0,0,0,18,25,0,0,0,3,0,4,0,0,17,25,0,0,0,0,3,0,0,9,12,30,4,0,3,7,0,3,0,3,30,48,5,3,3,5,0,0,3,8,28,57,0,0,5,5,3,3,0,10,16,39,0,0,5,3,0,0,0,4,21,41,3,3,3,3,0,0,3,7,13,38,0,0,0,0,0,0,4,0,9,14,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,3,7,50,65,21,13,25,30,13,17,20,39,221,396,Mid-Coast (A)
15270,95,103,227,4,29,14,423,30,17,929,92,91,147,0,5,12,75,13,3,447,32,15,21,7,8,15,22,19,10,156,1323,847,1566,710,778,868,1241,994,72,8391,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,24,3,3,7,3,0,3,0,10,68,94,Mid-Western Regional (A)
15300,93,51,19,3,11,8,15,4,10,196,108,44,7,0,15,7,3,4,7,199,27,5,9,10,18,8,18,25,3,130,1100,541,566,360,564,425,472,641,51,4721,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,0,3,6,0,0,3,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,9,25,4,9,10,6,3,3,7,9,36,84,Moree Plains (A)
15350,157,241,39,9,30,50,0,3,22,549,202,299,18,9,36,62,0,3,33,656,17,25,15,16,8,16,3,5,0,105,1164,1830,1114,1155,710,932,65,468,141,7571,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,4,0,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,3,8,10,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,12,4,15,3,7,3,4,4,4,45,85,Mosman (A)
15520,42,29,6,0,8,0,6,3,3,97,37,11,3,0,4,4,3,3,0,69,31,7,12,8,7,4,10,8,0,80,1105,291,529,441,302,262,295,677,34,3927,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,3,7,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,3,0,7,0,0,4,4,8,35,63,Murray River (A)
15560,28,12,4,0,5,0,0,3,0,55,29,0,0,0,0,0,0,0,0,31,14,0,0,3,4,0,3,10,0,29,523,83,142,85,121,71,133,259,12,1428,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,18,Murrumbidgee (A)
15650,102,151,622,7,42,6,824,28,19,1794,142,95,235,4,19,7,105,0,3,604,15,7,29,4,16,14,42,15,11,157,777,685,2181,472,688,589,2075,876,87,8430,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,4,0,3,3,14,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,4,10,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,12,16,3,3,3,4,3,4,5,8,52,99,Muswellbrook (A)
15700,42,69,13,0,3,0,10,7,3,156,31,42,10,0,8,5,9,6,0,111,17,5,12,10,6,10,12,10,8,88,690,608,696,658,453,458,362,796,70,4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,10,17,0,4,8,7,3,4,0,10,38,73,Nambucca (A)
15750,88,73,138,0,12,3,228,8,9,558,99,62,78,0,13,6,31,3,5,294,30,6,13,5,13,9,16,15,6,109,974,569,862,366,500,449,1092,589,72,5463,0,0,0,0,0,0,0,0,8,11,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,0,3,4,14,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,20,4,3,5,0,0,4,3,14,49,91,Narrabri (A)
15800,26,14,3,0,3,3,4,0,0,53,23,8,0,0,3,0,3,0,0,37,11,0,3,0,3,4,4,7,0,29,482,134,207,161,153,152,148,266,13,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,3,3,5,0,5,18,38,Narrandera (A)
15850,31,24,22,0,5,0,12,0,0,102,32,10,0,0,0,0,3,0,0,50,17,0,3,3,4,4,3,5,0,44,542,171,254,159,163,152,267,199,13,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,11,4,0,3,0,0,3,0,0,16,31,Narromine (A)
15900,1487,2176,792,70,429,174,632,121,52,5934,1023,1367,183,40,196,89,67,42,32,3035,84,114,137,99,111,102,74,123,54,891,8010,15405,10805,8928,11314,7971,5316,7685,737,76162,3,0,0,0,0,0,0,3,24,34,0,3,6,3,3,4,0,3,29,47,0,3,0,3,0,0,3,5,29,48,0,3,4,4,0,6,0,6,27,55,0,7,4,6,4,3,0,8,31,63,5,4,4,11,4,9,0,17,40,96,5,7,10,8,12,3,3,16,42,105,3,4,8,3,8,0,4,7,36,75,0,9,12,9,5,3,4,3,23,65,3,3,0,0,3,0,4,0,19,37,3,0,4,3,0,0,0,0,16,29,0,3,3,0,0,0,0,0,3,9,5,3,0,0,0,0,3,0,4,16,3,4,0,0,0,0,0,3,13,26,3,14,17,10,9,0,3,10,141,210,33,65,73,67,54,27,38,82,477,916,Newcastle (C)
15950,3336,6164,422,84,719,482,29,33,96,11365,5081,4524,200,48,523,549,3,15,109,11053,110,220,54,56,84,52,3,19,51,647,14091,26688,4257,3884,9366,4600,459,1846,817,66015,0,0,3,3,0,3,0,3,22,32,3,0,0,5,0,0,0,0,20,28,0,0,0,6,0,3,0,3,23,33,0,0,5,5,6,0,0,12,27,55,0,0,0,3,4,3,0,10,27,53,0,0,9,6,3,7,4,10,25,64,0,6,10,3,4,7,3,9,41,80,5,10,4,7,3,3,4,8,43,86,6,12,7,0,8,3,3,3,40,83,0,12,0,0,9,0,0,0,20,41,0,11,0,0,3,0,0,3,12,34,0,5,0,0,0,0,0,0,12,21,3,12,0,0,0,0,0,0,24,38,0,10,0,0,3,0,0,0,12,25,4,16,8,11,9,3,4,6,126,189,33,99,45,48,49,42,19,65,476,873,North Sydney (A)
