lga_code16,sw_1000_1249_tot,sw_1250_1499_a_15_19,sw_1250_1499_a_20_24,sw_1250_1499_a_25_34,sw_1250_1499_a_35_44,sw_1250_1499_a_45_54,sw_1250_1499_a_55_64,sw_1250_1499_a_65_74,sw_1250_1499_a_75ov,sw_1250_1499_tot,sw_1500_1749_a_15_19,sw_1500_1749_a_20_24,sw_1500_1749_a_25_34,sw_1500_1749_a_35_44,sw_1500_1749_a_45_54,sw_1500_1749_a_55_64,sw_1500_1749_a_65_74,sw_1500_1749_a_75ov,sw_1500_1749_tot,sw_1750_1999_a_15_19,sw_1750_1999_a_20_24,sw_1750_1999_a_25_34,sw_1750_1999_a_35_44,sw_1750_1999_a_45_54,sw_1750_1999_a_55_64,sw_1750_1999_a_65_74,sw_1750_1999_a_75ov,sw_1750_1999_tot,sw_2000_2999_a_15_19,sw_2000_2999_a_20_24,sw_2000_2999_a_25_34,sw_2000_2999_a_35_44,sw_2000_2999_a_45_54,sw_2000_2999_a_55_64,sw_2000_2999_a_65_74,sw_2000_2999_a_75ov,sw_2000_2999_tot,sw_3000mo_a_15_19,sw_3000mo_a_20_24,sw_3000mo_a_25_34,sw_3000mo_a_35_44,sw_3000mo_a_45_54,sw_3000mo_a_55_64,sw_3000mo_a_65_74,sw_3000mo_a_75ov,sw_3000mo_tot,sw_pins_a_15_19,sw_pins_a_20_24,sw_pins_a_25_34,sw_pins_a_35_44,sw_pins_a_45_54,sw_pins_a_55_64,sw_pins_a_65_74,sw_pins_a_75ov,sw_pins_tot,sw_tot_a_15_19,sw_tot_a_20_24,sw_tot_a_25_34,sw_tot_a_35_44,sw_tot_a_45_54,sw_tot_a_55_64,sw_tot_a_65_74,sw_tot_a_75ov,sw_tot_tot,maopd_nni_a_15_19,maopd_nni_a_20_24,maopd_nni_a_25_34,maopd_nni_a_35_44,maopd_nni_a_45_54,maopd_nni_a_55_64,maopd_nni_a_65_74,maopd_nni_a_75ove,maopd_nni_tot,maopd_1_149_a_15_19,maopd_1_149_a_20_24,maopd_1_149_a_25_34,maopd_1_149_a_35_44,maopd_1_149_a_45_54,maopd_1_149_a_55_64,maopd_1_149_a_65_74,maopd_1_149_a_75ov,maopd_1_149_tot,maopd_150_299_a_15_19,maopd_150_299_a_20_24,maopd_150_299_a_25_34,maopd_150_299_a_35_44,maopd_150_299_a_45_54,maopd_150_299_a_55_64,maopd_150_299_a_65_74,maopd_150_299_a_75ov,maopd_150_299_tot,maopd_300_399_a_15_19,maopd_300_399_a_20_24,maopd_300_399_a_25_34,maopd_300_399_a_35_44,maopd_300_399_a_45_54,maopd_300_399_a_55_64,maopd_300_399_a_65_74,maopd_300_399_a_75ov,maopd_300_399_tot,maopd_400_499_a_15_19,maopd_400_499_a_20_24,maopd_400_499_a_25_34,maopd_400_499_a_35_44,maopd_400_499_a_45_54,maopd_400_499_a_55_64,maopd_400_499_a_65_74,maopd_400_499_a_75ov,maopd_400_499_tot,maopd_500_649_a_15_19,maopd_500_649_a_20_24,maopd_500_649_a_25_34,maopd_500_649_a_35_44,maopd_500_649_a_45_54,maopd_500_649_a_55_64,maopd_500_649_a_65_74,maopd_500_649_a_75ov,maopd_500_649_tot,maopd_650_799_a_15_19,maopd_650_799_a_20_24,maopd_650_799_a_25_34,maopd_650_799_a_35_44,maopd_650_799_a_45_54,maopd_650_799_a_55_64,maopd_650_799_a_65_74,maopd_650_799_a_75ov,maopd_650_799_tot,maopd_800_999_a_15_19,maopd_800_999_a_20_24,maopd_800_999_a_25_34,maopd_800_999_a_35_44,maopd_800_999_a_45_54,maopd_800_999_a_55_64,maopd_800_999_a_65_74,maopd_800_999_a_75ov,maopd_800_999_tot,maopd_1000_1249_a_15_19,maopd_1000_1249_a_20_24,maopd_1000_1249_a_25_34,maopd_1000_1249_a_35_44,maopd_1000_1249_a_45_54,maopd_1000_1249_a_55_64,maopd_1000_1249_a_65_74,maopd_1000_1249_a_75ov,maopd_1000_1249_tot,maopd_1250_1499_a_15_19,maopd_1250_1499_a_20_24,maopd_1250_1499_a_25_34,maopd_1250_1499_a_35_44,maopd_1250_1499_a_45_54,maopd_1250_1499_a_55_64,maopd_1250_1499_a_65_74,maopd_1250_1499_a_75ov,maopd_1250_1499_tot,maopd_1500_1749_a_15_19,maopd_1500_1749_a_20_24,maopd_1500_1749_a_25_34,maopd_1500_1749_a_35_44,maopd_1500_1749_a_45_54,maopd_1500_1749_a_55_64,maopd_1500_1749_a_65_74,maopd_1500_1749_a_75ov,maopd_1500_1749_tot,maopd_1750_1999_a_15_19,maopd_1750_1999_a_20_24,maopd_1750_1999_a_25_34,maopd_1750_1999_a_35_44,maopd_1750_1999_a_45_54,maopd_1750_1999_a_55_64,maopd_1750_1999_a_65_74,maopd_1750_1999_a_75ov,maopd_1750_1999_tot,maopd_2000_2999_a_15_19,maopd_2000_2999_a_20_24,maopd_2000_2999_a_25_34,maopd_2000_2999_a_35_44,maopd_2000_2999_a_45_54,maopd_2000_2999_a_55_64,maopd_2000_2999_a_65_74,maopd_2000_2999_a_75ov,maopd_2000_2999_tot,maopd_3000mo_a_15_19,maopd_3000mo_a_20_24,maopd_3000mo_a_25_34,maopd_3000mo_a_35_44,maopd_3000mo_a_45_54,maopd_3000mo_a_55_64,maopd_3000mo_a_65_74,maopd_3000mo_a_75ov,maopd_3000mo_tot,maopd_pins_a_15_19,maopd_pins_a_20_24,maopd_pins_a_25_34,maopd_pins_a_35_44,maopd_pins_a_45_54,maopd_pins_a_55_64,maopd_pins_a_65_74,maopd_pins_a_75ov,maopd_pins_tot,maopd_tot_a_15_19,lga_name16
21670,24,0,0,0,4,4,4,0,0,10,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,9,125,65,59,70,91,66,18,3,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,6,3,0,0,12,0,0,0,0,4,0,0,0,8,0,0,3,3,3,12,0,0,26,0,3,5,11,6,9,3,0,37,0,0,6,19,15,16,4,0,65,0,0,10,11,15,12,0,0,48,0,0,0,0,6,3,0,0,10,0,0,3,0,5,0,0,0,5,0,0,0,3,0,0,0,0,10,0,0,3,3,3,3,0,0,13,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,Central Goldfields (S)
21750,55,0,0,3,0,3,8,0,0,23,0,0,7,9,0,4,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,10,0,0,0,0,7,3,0,0,8,3,0,0,0,0,0,0,0,10,195,91,123,112,144,142,40,4,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,11,0,0,7,3,3,8,0,0,23,0,4,9,4,9,8,0,0,37,0,4,10,13,15,23,14,0,84,7,19,28,39,29,31,5,0,158,0,3,23,24,40,30,5,0,132,0,3,15,20,19,9,3,0,75,0,0,5,14,15,4,0,0,39,0,0,0,9,6,0,0,0,18,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,0,0,12,9,Colac-Otway (S)
21830,28,0,0,3,3,3,0,3,0,12,0,0,0,0,6,0,0,0,9,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,8,135,44,69,77,97,68,23,8,516,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,3,0,11,0,4,3,0,0,3,3,0,14,0,3,3,4,8,10,9,0,30,0,6,0,4,9,8,3,0,36,0,6,13,11,23,24,4,0,79,0,10,15,24,36,29,11,0,115,0,3,10,23,15,10,0,0,68,0,0,13,13,24,10,3,0,63,0,0,3,10,8,7,0,0,27,0,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,4,0,18,11,Corangamite (S)
21890,368,0,5,49,58,64,34,6,0,219,0,5,40,40,47,20,7,0,158,0,3,18,21,22,16,0,0,81,0,3,27,40,24,18,5,0,110,4,0,14,17,12,10,4,0,61,23,16,13,18,13,7,0,0,90,1078,1234,1061,754,798,545,127,17,5615,0,3,3,0,0,0,0,0,9,13,5,3,3,3,0,3,0,41,5,20,25,12,16,7,3,0,98,3,23,33,25,16,15,9,0,120,4,31,50,21,28,33,10,0,172,11,37,73,46,65,45,8,0,290,3,57,122,96,144,99,18,0,544,7,34,134,113,165,122,20,3,591,0,12,88,94,125,116,20,0,452,0,3,33,48,66,58,11,0,218,0,0,19,29,55,53,10,0,169,0,3,3,22,32,17,11,0,87,0,0,3,9,20,21,0,0,54,0,0,0,6,3,0,0,0,11,0,4,6,11,15,15,3,0,51,49,Darebin (C)
22110,110,0,3,9,16,8,12,0,0,48,0,0,5,9,6,14,0,0,34,0,0,0,4,5,3,4,0,16,0,0,3,3,8,4,5,0,13,4,0,3,3,5,4,0,0,21,10,0,0,3,7,3,5,0,31,360,169,216,246,288,293,82,9,1666,5,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,10,0,4,6,4,7,6,10,0,35,0,0,0,14,11,8,0,0,38,0,6,3,6,23,25,14,3,77,0,19,18,27,31,22,16,0,128,0,10,27,30,63,45,12,0,186,0,9,32,35,57,51,10,0,194,0,3,11,16,20,24,3,0,79,0,0,9,11,14,15,3,0,57,0,0,5,8,7,0,0,0,22,0,0,3,3,3,3,4,0,14,0,0,0,3,4,0,0,0,12,0,3,0,0,0,4,0,0,18,15,East Gippsland (S)
22170,354,0,3,38,46,63,44,4,0,200,0,10,19,43,40,22,6,0,135,0,0,16,20,26,9,6,0,76,0,0,10,20,35,17,3,0,82,3,0,9,12,15,11,0,0,55,30,12,8,9,12,10,3,0,94,1252,950,840,710,765,625,150,11,5301,0,0,4,0,3,3,0,0,10,13,14,3,0,3,3,3,0,41,13,18,9,3,10,13,3,0,72,3,17,12,10,6,15,5,0,73,3,11,16,13,17,10,6,4,75,9,23,31,26,40,41,17,8,191,3,30,63,66,85,75,22,0,348,9,47,89,91,129,98,15,0,476,0,5,58,64,104,86,13,0,333,0,0,20,39,50,44,16,0,169,0,8,15,28,27,23,3,0,107,0,0,3,12,17,7,0,0,45,0,3,5,23,14,14,3,0,62,0,0,5,0,3,10,3,0,17,0,7,7,5,13,11,7,0,44,59,Frankston (C)
22250,17,0,0,0,0,0,3,0,0,5,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,66,28,31,43,74,53,20,0,315,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,5,0,0,0,3,4,0,0,0,8,0,0,0,3,3,5,4,3,20,4,3,4,3,0,4,3,0,20,0,3,9,5,8,14,3,0,41,0,3,10,6,18,8,3,0,47,0,0,8,4,13,19,5,0,59,0,0,4,3,4,7,0,0,20,0,0,0,0,9,3,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,Gannawarra (S)
22830,194,0,8,29,27,26,21,3,0,111,0,0,8,15,24,13,3,0,65,0,0,6,11,7,13,0,0,29,0,0,3,12,17,8,0,0,39,7,0,0,0,9,8,0,0,24,19,6,3,10,9,7,0,0,57,760,379,407,404,519,338,101,5,2913,0,0,3,0,0,3,0,0,6,3,0,5,0,0,3,0,0,15,3,3,7,7,0,3,3,0,30,0,9,0,8,12,16,9,0,51,3,3,12,3,18,19,15,0,68,0,8,9,15,38,26,22,0,125,3,36,54,50,58,82,14,3,304,3,27,71,92,112,105,20,3,434,0,13,48,67,132,110,14,0,393,0,0,27,55,54,55,7,0,198,0,3,14,27,28,29,3,0,103,0,0,3,8,15,13,0,0,38,0,0,0,11,5,4,0,0,21,0,0,0,3,6,0,0,0,11,0,3,3,11,18,19,6,0,58,24,Greater Shepparton (C)
22910,14,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,56,38,43,62,94,71,20,3,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,0,0,14,0,3,6,0,9,6,3,0,26,0,3,10,5,4,9,4,0,34,0,0,0,3,17,6,0,0,27,0,0,0,4,7,3,0,0,14,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,Hepburn (S)
22980,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,27,14,13,23,25,27,7,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,10,6,0,17,0,3,4,3,4,3,0,0,13,0,0,0,5,7,6,0,0,19,0,0,3,6,11,3,0,0,22,0,0,3,3,0,3,0,0,14,0,0,0,0,4,4,0,0,6,0,0,0,0,0,6,0,0,7,0,0,9,12,7,9,0,0,29,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,Hindmarsh (S)
23110,232,0,0,35,31,28,16,3,0,119,0,0,21,30,26,16,0,0,96,0,0,6,21,16,4,5,0,53,0,0,10,18,29,13,0,0,80,0,0,3,19,17,8,0,0,50,10,7,19,3,5,7,0,0,55,531,427,503,443,468,294,70,13,2745,3,6,4,0,5,0,4,0,23,9,4,9,4,3,3,0,0,37,7,15,10,4,12,17,5,0,73,3,11,26,15,9,17,6,0,90,0,22,24,23,22,16,10,3,120,0,38,61,55,63,53,4,0,273,8,76,153,176,162,116,13,0,707,5,70,258,244,282,189,14,0,1067,0,33,213,230,295,232,33,0,1038,0,7,123,153,173,115,16,0,585,0,3,66,96,127,79,10,0,387,0,3,24,48,85,63,13,0,240,0,3,44,89,102,63,4,0,308,0,0,6,10,13,10,0,0,32,0,7,14,8,19,23,5,0,65,45,Hobsons Bay (C)
23190,65,0,3,3,9,7,7,3,0,37,0,0,0,7,7,5,3,0,19,0,0,0,6,3,0,0,0,10,0,0,4,10,6,0,0,5,19,0,0,0,0,4,3,0,0,10,3,5,0,0,3,9,0,0,19,217,131,160,173,191,147,24,8,1053,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,3,0,17,0,4,0,0,3,8,3,0,19,0,5,3,5,5,9,4,0,30,0,10,8,18,5,12,0,0,55,0,3,19,22,36,25,5,0,107,0,0,16,18,35,17,5,0,92,0,0,9,13,18,3,0,0,42,0,0,4,3,7,10,3,0,22,0,0,3,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,14,4,Horsham (RC)
23270,837,0,12,117,117,138,82,12,0,481,0,9,45,93,91,58,9,0,310,0,7,35,49,55,41,4,0,193,0,8,38,64,75,33,5,0,228,0,3,9,25,13,9,3,0,68,44,37,24,28,19,15,3,0,170,1583,1602,1800,1496,1503,870,162,11,9028,3,3,10,13,13,12,0,0,54,16,19,7,9,14,8,3,0,77,15,54,36,31,37,39,9,0,212,5,58,63,64,61,35,18,0,298,21,75,124,100,87,65,17,0,496,20,151,245,181,191,157,53,0,996,23,219,539,389,448,292,58,0,1969,14,203,642,591,752,465,57,4,2724,7,77,492,614,715,446,60,3,2414,0,31,307,326,375,239,32,3,1303,0,13,156,210,229,146,19,0,768,0,3,59,99,111,65,4,0,346,0,5,42,80,84,54,5,0,265,0,0,18,28,13,14,3,0,71,0,16,37,39,59,42,12,0,212,130,Hume (C)
23350,23,0,0,0,0,0,4,4,0,9,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,96,33,35,40,60,60,20,4,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,0,0,5,0,0,0,0,0,11,0,3,0,0,0,3,3,0,13,0,0,3,0,5,10,3,0,20,0,0,5,3,13,9,4,0,32,0,4,3,6,24,11,0,0,50,0,0,8,6,18,16,0,0,58,0,0,3,11,19,14,0,0,44,0,0,7,4,16,9,0,0,39,0,0,3,4,3,0,0,0,11,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Indigo (S)
23430,735,0,6,121,124,129,82,20,8,497,0,0,75,97,106,59,17,0,352,0,0,32,50,56,33,8,0,190,0,4,41,117,81,50,5,0,301,0,5,18,48,42,15,5,0,121,38,28,23,24,27,18,3,0,163,1707,1795,1561,1349,1438,978,319,33,9183,0,7,3,3,0,3,0,0,22,33,23,10,4,4,11,4,0,81,21,37,33,22,20,28,0,0,155,5,37,52,19,25,23,10,0,182,9,40,62,41,50,61,24,0,282,13,68,137,109,117,103,37,10,593,9,108,319,252,359,257,52,0,1352,4,80,318,347,450,324,65,4,1597,3,21,187,293,365,243,46,0,1160,0,5,94,146,174,119,21,0,553,0,0,40,71,103,79,8,0,308,0,3,18,38,51,27,3,0,138,0,3,17,18,33,15,4,0,89,0,0,3,3,0,9,0,0,18,0,4,15,18,30,28,3,0,96,101,Kingston (C) (Vic.)
23670,552,0,14,83,79,95,50,15,0,337,0,3,44,79,68,38,7,0,234,0,3,35,50,54,28,9,0,171,0,3,56,69,81,40,3,0,252,0,0,12,24,32,12,0,0,93,22,19,18,11,24,20,4,0,127,1681,1335,1155,1014,1171,828,207,15,7414,6,7,0,0,0,3,0,0,18,15,17,3,3,3,7,3,0,63,24,23,12,13,16,10,4,3,108,8,38,15,20,21,31,6,3,140,3,27,25,19,47,41,12,4,185,7,52,74,71,115,105,22,0,452,4,94,179,207,250,223,49,3,1020,10,70,263,310,368,278,43,0,1338,0,24,154,260,324,227,35,0,1035,0,5,81,109,129,106,15,0,443,0,0,30,61,85,50,10,0,239,0,0,18,24,40,19,0,0,100,0,0,19,21,26,19,3,0,81,0,4,3,3,4,4,0,0,14,0,3,6,17,24,16,9,0,72,87,Knox (C)
23810,171,0,0,26,32,17,10,0,0,79,0,0,8,12,13,14,0,0,48,0,0,7,13,10,7,0,0,36,0,0,6,4,10,3,0,0,30,0,0,0,4,3,4,0,0,17,19,10,10,8,8,12,5,0,59,812,490,523,487,469,313,72,15,3179,0,0,0,0,4,0,0,0,5,12,3,0,3,4,0,0,0,19,7,5,3,5,12,12,3,0,43,0,3,3,7,4,4,6,0,29,3,4,9,5,10,14,4,0,53,0,12,16,15,31,12,3,7,93,3,23,44,29,53,41,8,0,203,0,15,71,85,80,72,11,0,331,0,8,44,71,91,64,6,0,297,0,7,44,62,67,52,14,0,247,0,7,40,44,63,69,3,0,235,0,3,39,50,55,66,5,0,217,0,0,57,76,146,123,11,0,413,0,0,14,24,39,32,0,0,116,0,0,5,7,9,15,0,3,43,30,Latrobe (C) (Vic.)
23940,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,15,9,19,24,23,6,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,4,4,0,0,10,0,0,0,0,0,3,0,0,6,0,0,0,3,5,6,6,0,21,0,3,3,5,3,5,3,0,23,0,3,6,7,14,9,0,0,45,0,0,7,11,13,14,0,0,41,0,3,9,3,9,6,3,0,24,0,0,0,3,0,3,3,0,10,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,7,Loddon (S)
24130,73,0,0,10,11,13,8,5,0,48,0,0,0,3,16,13,0,0,28,0,0,0,0,3,3,0,0,16,0,0,0,3,5,8,0,0,15,0,0,0,3,4,6,4,0,22,4,9,0,3,0,0,4,0,24,334,182,145,157,242,190,46,6,1305,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12,0,3,0,0,0,3,0,0,15,0,5,0,4,3,4,5,0,21,0,4,0,4,5,8,8,0,32,0,4,5,4,11,14,17,0,50,3,10,10,4,22,12,8,0,68,0,6,11,20,23,22,11,0,93,0,3,13,18,29,29,10,0,98,0,4,13,20,22,9,0,0,67,0,0,8,11,13,10,0,0,51,0,0,0,4,0,0,0,0,12,0,0,0,0,4,0,0,0,8,0,0,0,3,0,0,0,0,9,0,0,0,0,3,3,4,0,18,17,Macedon Ranges (S)
24210,256,0,6,30,31,32,23,8,0,137,0,3,26,12,18,15,8,0,84,0,0,21,19,17,7,5,3,69,0,3,16,24,28,12,0,0,81,0,3,17,25,27,14,3,0,90,17,34,11,4,3,12,0,0,87,997,1319,763,492,652,466,152,28,4869,0,0,0,0,0,0,0,0,4,11,7,0,0,0,0,0,0,20,4,9,11,5,0,4,0,3,38,0,3,3,6,3,14,4,0,27,0,3,10,6,12,7,10,0,44,0,3,8,8,12,17,9,0,63,0,13,10,18,20,15,8,0,84,0,5,22,22,48,29,6,0,138,0,3,26,36,55,54,4,0,183,0,0,16,23,23,22,8,0,103,0,0,7,15,17,17,5,0,58,0,0,3,3,0,0,5,0,13,0,0,0,3,0,3,3,0,8,0,0,0,0,0,0,0,0,4,0,0,5,0,3,8,0,0,20,17,Manningham (C)
24250,28,0,0,0,6,3,3,0,0,7,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,55,38,41,46,78,78,20,3,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,3,0,0,3,0,9,0,0,0,0,4,0,0,0,9,0,0,0,4,0,3,0,0,12,0,3,4,3,3,12,3,0,29,0,4,0,11,9,5,0,0,29,0,0,5,6,3,4,0,0,15,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Mansfield (S)
24330,294,0,8,46,42,39,22,4,0,166,0,3,23,26,31,23,3,0,104,0,3,11,14,30,9,0,0,61,0,0,10,26,17,8,0,0,62,0,0,4,16,11,5,3,3,39,21,12,4,7,9,3,4,0,60,918,1394,1003,664,717,422,92,4,5215,3,4,0,0,4,4,0,0,12,9,3,3,4,0,3,0,0,26,13,11,24,12,6,8,0,0,73,3,21,33,16,19,12,6,0,104,7,25,38,34,27,22,6,0,151,7,25,50,46,51,36,11,0,228,6,51,105,110,111,71,7,0,465,0,45,169,112,157,119,31,3,634,0,15,101,124,134,138,30,0,552,0,7,48,75,83,74,11,0,293,0,0,25,36,41,40,10,0,158,0,0,13,15,26,17,0,0,66,0,0,5,20,8,12,3,0,56,0,0,0,6,5,6,0,0,17,0,0,10,6,16,15,0,0,47,41,Maribyrnong (C)
24410,377,0,5,47,49,59,29,8,0,199,0,0,25,32,30,25,10,0,116,0,0,15,23,21,8,5,0,74,0,0,16,36,32,22,4,0,99,0,0,7,16,11,6,0,0,41,26,21,10,12,13,13,7,0,97,1293,1231,833,676,754,591,174,13,5570,0,0,0,0,3,3,0,0,4,15,3,3,6,3,0,0,0,26,14,14,8,3,3,4,4,3,48,3,8,9,8,11,11,5,0,55,3,15,5,10,18,21,5,0,76,0,24,33,28,38,36,13,0,175,8,34,80,65,98,79,21,6,384,3,44,87,134,140,100,19,0,526,0,21,65,78,126,88,12,0,398,0,0,30,50,53,39,6,0,180,0,3,18,23,36,19,3,0,98,0,0,6,7,12,6,0,0,37,0,0,6,21,23,3,0,0,57,0,0,0,3,3,0,0,0,5,0,3,5,12,10,10,0,0,43,44,Maroondah (C)
24600,2654,4,99,727,436,253,121,26,4,1670,0,34,500,361,237,124,22,0,1287,0,13,283,294,202,75,22,3,895,0,12,411,611,384,150,31,0,1600,4,12,192,548,428,144,23,0,1350,54,74,81,66,46,37,5,7,360,2084,5958,8304,4395,2972,1606,433,66,25822,0,4,4,3,5,3,0,0,23,14,16,8,9,9,4,3,0,56,14,24,39,20,6,14,5,0,128,7,50,65,28,28,25,5,0,214,9,36,55,37,35,32,13,0,208,9,56,129,91,69,63,17,3,438,3,43,173,137,154,110,27,0,650,3,71,206,210,231,167,30,0,918,3,26,185,207,256,195,40,6,913,0,5,105,145,175,115,34,0,584,0,8,90,128,169,121,23,0,527,0,8,105,122,128,107,18,0,485,0,10,195,315,323,212,26,3,1080,0,0,20,44,46,44,7,0,174,0,7,27,29,47,28,11,0,148,62,Melbourne (C)
24650,201,0,0,19,23,28,17,5,0,103,0,4,14,24,23,18,3,0,87,0,0,11,8,18,3,0,0,36,0,0,16,15,17,9,3,0,51,0,0,7,12,8,4,0,0,28,34,6,18,12,9,3,0,0,82,878,564,545,509,465,269,61,0,3286,0,0,3,4,3,0,0,0,18,11,3,0,3,3,0,0,0,21,8,6,10,17,15,3,3,0,55,5,13,17,11,16,10,5,0,77,0,10,25,22,13,14,7,0,98,3,17,30,46,33,17,4,0,157,3,37,89,84,93,48,7,0,359,0,34,84,109,94,52,15,0,387,0,11,70,78,77,60,3,0,301,0,4,28,43,29,23,0,0,131,0,0,28,29,16,15,0,0,89,0,0,14,14,9,7,0,0,46,0,0,10,9,9,7,0,0,39,0,0,0,0,9,3,0,0,16,0,4,7,14,8,5,3,0,45,38,Melton (C)
24780,161,0,0,15,23,13,14,9,0,79,0,0,7,23,11,5,0,0,45,0,0,0,5,5,5,0,0,12,0,0,4,5,13,5,0,0,25,0,0,7,5,7,3,3,3,24,16,11,10,3,10,7,0,0,55,664,363,386,382,443,276,67,4,2588,0,3,0,0,4,3,0,0,11,4,0,0,0,0,3,0,0,15,0,0,7,8,3,3,3,0,23,0,4,10,4,7,9,0,0,39,0,11,5,7,8,11,3,0,49,0,11,12,13,18,28,12,0,108,3,16,51,43,43,55,9,0,232,5,9,74,53,83,73,6,0,302,0,9,44,45,72,53,17,0,242,0,3,18,30,36,29,3,0,114,0,3,13,26,30,18,0,0,87,0,0,3,10,25,8,3,0,44,0,0,7,4,4,9,0,0,22,0,0,3,3,0,0,0,0,8,0,0,0,5,4,14,0,0,22,21,Mildura (RC)
