lga_code_2016,m_0_299_ds_ds_sept_house,m_0_299_ds_ds_sd_row_tce_hs_t,m_0_299_ds_ds_flat_apart,m_0_299_ds_ds_other_dwg,m_0_299_ds_ns,m_0_299_tot,m_300_449_ds_separate_hse,m_300_449_ds_sd_row_tc_hse_th,m_300_449_ds_flat_apart,m_300_449_ds_other_dwg,m_300_449_ds_ns,m_300_449_tot,m_450_599_ds_separate_hse,m_450_599_ds_sd_row_tce_hs_th,m_450_599_ds_flat_apart,m_450_599_ds_other_dwg,m_450_599_ds_ns,m_450_599_tot,m_600_799_ds_separate_hse,m_600_799_ds_sd_row_tc_hs_th,m_600_799_ds_flat_apart,m_600_799_ds_other_dwg,m_600_799_ds_ns,m_600_799_tot,m_800_999_ds_separate_hse,m_800_999_ds_sd_row_tc_hs_th,m_800_999_ds_flat_apart,m_800_999_ds_other_dwg,m_800_999_ds_ns,m_800_999_tot,m_1000_1399_ds_separate_hse,m_1000_1399_ds_sd_rw_tc_h_th,m_1000_1399_ds_flat_apart,m_1000_1399_ds_other_dwg,m_1000_1399_ds_ns,m_1000_1399_tot,m_1400_1799_ds_separate_hse,m_1400_1799_ds_sd_rw_tc_h_th,m_1400_1799_ds_flat_apart,m_1400_1799_ds_other_dwg,m_1400_1799_ds_ns,m_1400_1799_tot,m_1800_2399_ds_separate_hse,m_1800_2399_ds_sd_rw_tc_h_th,m_1800_2399_ds_flat_apart,m_1800_2399_ds_other_dwg,m_1800_2399_ds_ns,m_1800_2399_tot,m_2400_2999_ds_separate_hse,m_2400_2999_ds_sd_rw_tc_h_th,m_2400_2999_ds_flat_apart,m_2400_2999_ds_other_dwg,m_2400_2999_ds_ns,m_2400_2999_tot,m_3000_3999_ds_separate_hse,m_3000_3999_ds_sd_rw_tc_h_th,m_3000_3999_ds_flt_apart,m_3000_3999_ds_other_dwg,m_3000_3999_ds_ns,m_3000_3999_tot,m_4000_over_ds_separate_hse,m_4000_ov_ds_sd_rw_tce_hs_th,m_4000_over_ds_flat_apart,m_4000_over_ds_other_dwg,m_4000_ds_over_ns,m_4000_over_tot,mort_rpmnt_ns_ds_separat_hs,mrt_rpmt_ns_ds_sd_rw_tc_hs_th,mrt_rpmt_ns_ds_flat_apart,mort_rpmnt_ns_ds_other_dwg,mort_rpmnt_ns_ds_ns,mort_rpmnt_ns_total,tot_ds_separate_hse,tot_ds_sd_row_tce_hse_thse,tot_ds_flat_apartment,tot_ds_other_dwg,tot_ds_ns,tot_tot,lga_name16
59340,8,0,0,3,0,13,7,0,0,4,0,9,6,0,0,0,0,8,8,0,0,8,0,17,9,0,0,0,0,7,27,0,3,13,0,43,41,0,0,11,0,50,67,3,3,10,4,81,42,3,0,8,0,55,41,3,0,13,0,60,35,0,0,11,0,38,25,0,0,3,0,25,306,12,8,67,9,404,Wyndham-East Kimberley (S)
59350,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,Yalgoo (S)
58570,134,45,28,0,3,210,42,10,7,0,0,59,39,11,5,0,0,55,51,18,16,0,0,87,81,18,36,0,0,134,217,80,125,0,0,421,221,83,149,3,0,455,373,172,231,3,0,784,291,138,124,5,0,565,523,175,80,3,3,784,511,99,30,0,3,651,100,20,16,0,0,140,2584,880,854,16,10,4346,Vincent (C)
58610,24,0,0,0,0,19,15,0,0,0,0,15,13,0,0,0,0,13,27,0,0,0,0,27,19,0,0,0,0,19,47,0,0,0,0,47,28,0,0,0,0,28,17,0,0,0,0,17,8,0,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,11,216,0,0,0,0,214,Wagin (S)
58680,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,4,6,3,0,0,0,0,3,12,0,0,0,0,12,13,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,6,47,Wandering (S)
58760,1018,70,0,0,0,1093,398,37,0,0,0,438,373,39,0,0,0,412,735,60,0,0,0,800,922,65,0,0,0,988,3045,283,0,3,4,3332,4481,432,6,3,0,4923,9191,597,5,3,14,9817,5798,197,0,0,3,5999,3194,115,0,3,5,3316,1369,48,0,0,0,1419,1085,65,0,0,0,1147,31590,2008,21,19,34,33672,Wanneroo (C)
58820,27,0,0,0,0,28,14,0,0,0,0,13,17,0,0,0,0,17,21,0,0,0,0,21,33,0,0,0,0,30,77,0,0,3,0,79,96,0,3,3,0,96,106,0,0,0,0,111,45,0,0,0,0,48,48,0,0,0,0,45,20,0,0,0,0,20,23,0,0,0,0,23,516,4,4,10,0,533,Waroona (S)
59030,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,Westonia (S)
72800,81,7,11,0,0,98,39,3,3,0,0,42,17,5,3,0,0,27,50,6,15,0,0,72,74,3,15,0,0,96,295,35,57,0,0,392,398,52,93,0,0,544,820,79,108,0,0,998,780,35,31,0,0,849,716,17,16,0,0,748,268,3,6,0,0,277,157,12,10,0,0,174,3701,255,361,3,6,4321,Palmerston (C)
59100,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,7,0,0,0,0,7,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,64,0,0,0,0,64,Wickepin (S)
61210,79,0,0,0,0,79,30,0,0,0,0,30,62,0,0,0,0,62,71,0,0,0,0,70,146,0,0,0,0,151,254,0,0,0,0,255,151,0,0,0,0,147,100,0,0,0,0,100,15,0,0,0,3,23,15,0,0,0,0,14,14,0,0,0,0,14,44,0,0,0,0,44,982,0,3,3,6,990,Circular Head (M)
61410,433,0,7,3,0,442,260,0,0,0,0,260,251,5,0,0,0,255,432,12,0,0,0,447,617,9,8,4,3,645,1545,32,14,4,3,1603,1568,16,13,4,4,1601,1438,8,0,3,9,1464,483,0,0,0,0,482,344,0,3,0,0,352,168,0,0,0,4,170,237,0,3,0,0,244,7774,99,46,24,19,7963,Clarence (C)
61510,71,0,0,0,0,73,65,0,0,0,0,70,74,0,0,0,0,74,121,0,0,0,0,121,187,0,0,3,0,192,403,4,3,0,0,414,240,0,0,0,0,241,141,0,0,4,3,146,48,0,0,0,0,46,22,0,0,0,0,22,10,0,0,0,0,13,41,0,0,0,0,41,1425,3,3,13,5,1451,Derwent Valley (M)
61610,129,5,0,0,0,136,117,5,0,0,0,121,122,3,3,0,0,132,195,6,0,0,0,207,339,15,3,0,0,353,872,13,0,0,0,883,526,3,0,0,0,533,296,3,0,0,4,304,72,0,0,0,0,69,51,0,0,0,0,53,25,0,0,0,0,25,89,3,0,0,0,96,2839,50,6,4,4,2901,Devonport (C)
61810,54,0,0,0,3,59,52,0,0,0,3,55,51,0,0,0,0,54,67,0,0,0,0,70,101,0,0,0,3,102,172,0,0,0,0,171,92,0,0,0,3,95,53,0,0,0,0,56,16,0,0,0,0,20,23,0,0,0,0,23,6,0,0,0,0,6,30,0,0,3,0,27,711,3,3,7,11,735,Dorset (M)
62010,14,0,0,0,0,14,5,0,0,0,0,5,6,0,0,0,0,6,11,0,0,0,0,11,15,0,0,0,0,15,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,68,0,0,0,0,68,Flinders (M) (Tas.)
62210,49,0,0,0,0,54,41,0,0,0,0,41,47,0,0,0,0,47,82,0,0,0,0,82,95,0,0,0,0,94,178,0,0,0,0,183,119,0,0,0,0,118,60,0,0,0,0,61,22,0,0,0,0,23,14,0,0,0,0,14,7,0,0,0,0,7,32,0,0,0,0,34,743,3,0,0,0,754,George Town (M)
59170,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,8,0,0,0,0,8,19,0,0,0,0,19,10,0,0,0,0,10,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,87,0,0,0,0,87,Williams (S)
59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,Wiluna (S)
89399,1953,321,142,0,3,2411,738,105,45,0,0,889,614,88,48,0,0,755,1014,212,108,0,0,1329,1360,294,170,0,0,1832,3842,910,610,8,3,5369,5028,1616,1180,4,7,7833,10661,2258,1208,5,9,14139,6885,824,400,4,3,8119,6007,633,293,0,3,6941,3366,283,176,0,0,3823,1349,201,101,0,0,1657,42810,7736,4487,26,33,55100,Unincorporated ACT
99399,17,0,0,0,0,18,9,0,0,0,0,9,6,0,0,0,0,6,13,0,0,0,0,12,20,0,0,0,0,25,62,0,3,0,0,66,54,0,3,0,0,57,42,3,0,0,0,46,19,0,0,0,0,19,14,0,0,0,0,11,10,0,0,0,0,12,13,0,0,0,0,13,286,11,11,0,3,302,Unincorp. Other Territories
62410,38,0,0,0,0,42,19,0,0,0,0,19,17,0,0,0,0,17,39,3,0,0,0,46,51,0,0,0,0,52,101,0,0,0,0,103,61,0,0,0,0,58,43,0,0,0,0,48,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,4,20,0,0,3,0,18,410,7,0,0,11,429,Glamorgan/Spring Bay (M)
62610,288,5,12,0,0,311,203,7,16,0,0,232,177,9,14,0,0,191,347,19,23,0,0,387,539,33,41,0,0,615,1659,25,60,3,4,1764,1375,14,33,0,0,1423,709,4,14,4,0,725,171,0,4,0,0,172,100,0,0,0,0,101,48,3,3,0,0,53,204,0,11,0,0,217,5807,116,236,9,7,6179,Glenorchy (C)
62810,332,26,25,0,0,385,149,11,11,0,0,171,118,11,12,0,0,144,237,22,22,0,0,275,274,25,50,0,0,349,686,72,74,0,0,824,846,75,63,3,3,993,994,60,61,5,0,1118,439,29,23,0,0,492,405,27,12,0,0,443,295,20,6,0,0,321,142,10,13,0,0,168,4919,383,364,15,7,5687,Hobart (C)
63010,162,0,0,3,0,160,118,0,0,0,0,126,101,0,0,0,0,107,178,3,0,3,0,182,207,0,0,0,0,211,521,0,0,3,0,526,458,3,0,0,0,461,292,0,0,3,0,296,82,0,0,0,0,80,53,0,0,3,0,50,23,0,0,0,0,23,97,0,0,3,3,105,2293,5,0,21,8,2327,Huon Valley (M)
59310,12,0,0,0,0,12,3,0,0,0,0,3,4,0,0,0,0,8,19,0,0,0,0,19,13,0,0,0,0,18,40,0,0,0,0,40,11,0,0,0,0,11,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,129,0,0,0,0,137,Wongan-Ballidu (S)
59320,8,0,0,0,0,8,6,0,0,0,0,6,7,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,Woodanilling (S)
59330,13,0,0,0,0,13,7,0,0,0,0,7,5,0,0,0,0,5,6,0,0,0,0,6,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,38,0,0,0,0,38,Wyalkatchem (S)
59360,8,0,0,0,0,8,14,0,0,0,0,11,8,0,0,0,0,8,16,0,0,0,0,16,13,0,0,0,0,13,18,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,6,86,0,0,3,0,92,Yilgarn (S)
59370,24,0,0,0,0,24,18,0,0,0,0,20,17,0,0,0,0,17,21,0,0,0,0,25,33,0,0,0,0,33,68,0,0,0,0,70,69,0,0,0,0,69,93,0,0,0,0,91,31,0,0,0,0,31,24,0,0,0,0,24,9,0,0,0,0,9,21,0,0,0,0,21,426,0,0,0,3,431,York (S)
60210,66,0,0,0,0,66,58,0,0,3,0,61,36,0,0,0,0,36,70,0,0,0,0,74,75,0,0,0,0,73,119,0,0,0,0,118,75,0,0,3,3,80,48,0,0,0,3,51,15,0,0,0,0,15,13,0,0,0,0,13,3,0,0,0,0,3,33,0,0,0,0,35,598,0,0,11,9,621,Break O'Day (M)
60410,83,0,11,0,0,92,83,0,4,0,0,91,60,0,8,0,0,72,178,4,9,0,0,187,220,0,15,0,0,237,562,0,41,0,4,613,514,3,21,0,0,538,332,0,4,0,0,340,91,0,0,0,0,96,40,0,0,0,0,40,13,0,0,0,0,13,82,0,3,0,0,88,2262,5,118,3,11,2397,Brighton (M)
60610,135,0,0,0,0,135,89,3,0,0,0,96,123,0,0,0,0,127,225,0,0,0,0,224,334,3,0,0,0,344,731,3,0,0,0,735,402,0,0,0,0,405,206,0,0,0,0,201,59,0,0,0,0,59,45,0,0,0,0,41,19,0,0,0,0,19,91,0,0,0,0,95,2457,19,10,3,4,2483,Burnie (C)
60810,172,4,0,0,0,177,104,0,0,0,0,105,104,3,0,3,0,110,233,3,3,0,4,245,291,7,0,0,0,298,735,5,3,5,3,754,503,6,0,3,0,512,329,0,0,0,0,326,95,0,0,0,0,96,69,0,0,0,0,69,35,0,0,0,0,41,91,0,0,0,0,93,2767,36,4,16,7,2821,Central Coast (M) (Tas.)
61010,23,0,0,0,0,23,19,0,0,0,0,19,11,0,0,0,0,11,41,0,0,0,0,45,32,0,0,0,0,32,49,0,0,0,0,49,21,0,0,0,0,25,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,228,0,0,0,4,229,Central Highlands (M) (Tas.)
70420,8,0,0,3,0,8,6,0,0,0,0,13,5,0,0,0,0,5,8,0,3,0,0,12,5,0,0,3,0,14,39,0,0,4,0,41,34,0,0,0,0,41,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,136,0,8,16,0,162,Barkly (R)
70540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belyuen (S)
70620,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9,0,0,6,0,11,Central Desert (R)
70700,12,0,0,3,0,15,6,0,0,0,0,6,6,0,0,0,0,7,8,0,0,0,0,10,8,0,0,0,0,8,19,0,0,0,0,18,13,0,0,0,0,13,10,0,0,5,0,14,6,0,0,0,0,11,10,0,0,0,0,9,5,0,0,0,0,6,4,0,0,4,0,11,101,0,0,16,0,122,Coomalie (S)
72330,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,14,MacDonnell (R)
