lga_code16,maopd_400_499_h_0,maopd_400_499_h_1_15,maopd_400_499_h_16_24,maopd_400_499_h_25_34,maopd_400_499_h_35_39,maopd_400_499_h_40,maopd_400_499_h_41_48,maopd_400_499_h_49mo,maopd_400_499_h_ns,maopd_400_499_h_tot,maopd_500_649_h_0,maopd_500_649_h_1_15,maopd_500_649_h_16_24,maopd_500_649_h_25_34,maopd_500_649_h_35_39,maopd_500_649_h_40,maopd_500_649_h_41_48,maopd_500_649_h_49mo,maopd_500_649_h_ns,maopd_500_649_h_tot,maopd_650_799_h_0,maopd_650_799_h_1_15,maopd_650_799_h_16_24,maopd_650_799_h_25_34,maopd_650_799_h_35_39,maopd_650_799_h_40,maopd_650_799_h_41_48,maopd_650_799_h_49mo,maopd_650_799_h_ns,maopd_650_799_h_tot,maopd_800_999_h_0,maopd_800_999_h_1_15,maopd_800_999_h_16_24,maopd_800_999_h_25_34,maopd_800_999_h_35_39,maopd_800_999_h_40,maopd_800_999_h_41_48,maopd_800_999_h_49mo,maopd_800_999_h_ns,maopd_800_999_h_tot,maopd_1000_1249_h_0,maopd_1000_1249_h_1_15,maopd_1000_1249_h_16_24,maopd_1000_1249_h_25_34,maopd_1000_1249_h_35_39,maopd_1000_1249_h_40,maopd_1000_1249_h_41_48,maopd_1000_1249_h_49mo,maopd_1000_1249_h_ns,maopd_1000_1249_h_tot,maopd_1250_1499_h_0,maopd_1250_1499_h_1_15,maopd_1250_1499_h_16_24,maopd_1250_1499_h_25_34,maopd_1250_1499_h_35_39,maopd_1250_1499_h_40,maopd_1250_1499_h_41_48,maopd_1250_1499_h_49mo,maopd_1250_1499_h_ns,maopd_1250_1499_h_tot,maopd_1500_1749_h_0,maopd_1500_1749_h_1_15,maopd_1500_1749_h_16_24,maopd_1500_1749_h_25_34,maopd_1500_1749_h_35_39,maopd_1500_1749_h_40,maopd_1500_1749_h_41_48,maopd_1500_1749_h_49mo,maopd_1500_1749_h_ns,maopd_1500_1749_h_tot,maopd_1750_1999_h_0,maopd_1750_1999_h_1_15,maopd_1750_1999_h_16_24,maopd_1750_1999_h_25_34,maopd_1750_1999_h_35_39,maopd_1750_1999_h_40,maopd_1750_1999_h_41_48,maopd_1750_1999_h_49mo,maopd_1750_1999_h_ns,maopd_1750_1999_h_tot,maopd_2000_2999_h_0,maopd_2000_2999_h_1_15,maopd_2000_2999_h_16_24,maopd_2000_2999_h_25_34,maopd_2000_2999_h_35_39,maopd_2000_2999_h_40,maopd_2000_2999_h_41_48,maopd_2000_2999_h_49mo,maopd_2000_2999_h_ns,maopd_2000_2999_h_tot,maopd_3000mo_h_0,maopd_3000mo_h_1_15,maopd_3000mo_h_16_24,maopd_3000mo_h_25_34,maopd_3000mo_h_35_39,maopd_3000mo_h_40,maopd_3000mo_h_41_48,maopd_3000mo_h_49mo,maopd_3000mo_h_ns,maopd_3000mo_h_tot,maopd_pins_h_0,maopd_pins_h_1_15,maopd_pins_h_16_24,maopd_pins_h_25_34,maopd_pins_h_35_39,maopd_pins_h_40,maopd_pins_h_41_48,maopd_pins_h_49mo,maopd_pins_h_ns,maopd_pins_h_tot,maopd_tot_h_0,maopd_tot_h_1_15,maopd_tot_h_16_24,maopd_tot_h_25_34,maopd_tot_h_35_39,maopd_tot_h_40,maopd_tot_h_41_48,maopd_tot_h_49mo,maopd_tot_h_ns,maopd_tot_h_tot,lab_nni_h_0,lab_nni_h_1_15,lab_nni_h_16_24,lab_nni_h_25_34,lab_nni_h_35_39,lab_nni_h_40,lab_nni_h_41_48,lab_nni_h_49mo,lab_nni_h_ns,lab_nni_h_tot,lab_1_149_h_0,lab_1_149_h_1_15,lab_1_149_h_16_24,lab_1_149_h_25_34,lab_1_149_h_35_39,lab_1_149_h_40,lab_1_149_h_41_48,lab_1_149_h_49mo,lab_1_149_h_ns,lab_1_149_h_tot,lab_150_299_h_0,lab_150_299_h_1_15,lab_150_299_h_16_24,lab_150_299_h_25_34,lab_150_299_h_35_39,lab_150_299_h_40,lab_150_299_h_41_48,lab_150_299_h_49mo,lab_150_299_h_ns,lab_150_299_h_tot,lab_300_399_h_0,lab_300_399_h_1_15,lab_300_399_h_16_24,lab_300_399_h_25_34,lab_300_399_h_35_39,lab_300_399_h_40,lab_300_399_h_41_48,lab_300_399_h_49mo,lab_300_399_h_ns,lab_300_399_h_tot,lab_400_499_h_0,lab_400_499_h_1_15,lab_400_499_h_16_24,lab_400_499_h_25_34,lab_400_499_h_35_39,lab_400_499_h_40,lab_400_499_h_41_48,lab_400_499_h_49mo,lab_400_499_h_ns,lab_400_499_h_tot,lab_500_649_h_0,lab_500_649_h_1_15,lab_500_649_h_16_24,lab_500_649_h_25_34,lab_500_649_h_35_39,lab_500_649_h_40,lab_500_649_h_41_48,lab_500_649_h_49mo,lab_500_649_h_ns,lab_500_649_h_tot,lab_650_799_h_0,lab_650_799_h_1_15,lab_650_799_h_16_24,lab_650_799_h_25_34,lab_650_799_h_35_39,lab_650_799_h_40,lab_650_799_h_41_48,lab_650_799_h_49mo,lab_650_799_h_ns,lab_650_799_h_tot,lab_800_999_h_0,lab_800_999_h_1_15,lab_800_999_h_16_24,lab_800_999_h_25_34,lab_800_999_h_35_39,lab_800_999_h_40,lab_800_999_h_41_48,lab_800_999_h_49mo,lab_800_999_h_ns,lab_800_999_h_tot,lga_name16
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,0,5,0,0,0,0,0,0,0,11,0,0,8,6,4,3,0,0,0,19,0,0,9,12,12,10,3,5,0,52,0,0,3,5,16,9,12,12,0,68,3,6,3,3,22,24,20,22,0,109,3,0,0,0,13,8,20,21,0,58,0,0,0,0,5,5,10,23,0,50,4,0,0,3,5,3,3,11,0,30,3,0,0,3,0,0,4,15,0,27,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,5,17,33,32,34,72,70,76,123,5,464,0,5,0,3,0,0,0,3,0,9,0,64,3,0,0,0,0,0,0,71,0,33,5,3,0,0,0,0,3,46,4,19,7,5,0,0,5,0,0,41,0,18,16,5,3,6,0,5,0,54,5,4,25,17,14,13,7,0,3,91,0,9,8,18,39,20,12,3,4,116,0,0,3,10,23,18,16,6,0,79,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,4,0,3,0,4,0,19,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,4,Shark Bay (S)
57840,0,3,8,0,0,0,0,0,0,15,0,7,3,7,0,4,0,0,3,18,0,0,3,3,4,0,0,0,0,16,0,0,4,3,9,6,3,6,0,32,0,3,0,0,7,4,0,8,0,32,0,0,0,0,3,0,3,10,0,17,0,0,0,0,0,7,0,6,0,12,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,8,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,22,27,15,33,25,9,51,5,193,0,4,7,0,0,0,0,0,0,10,0,83,4,0,0,0,0,0,0,89,3,80,18,3,0,0,0,0,3,107,6,45,42,11,0,0,3,0,0,103,3,24,49,17,3,0,0,3,4,105,0,20,33,39,12,5,0,3,0,113,3,13,20,33,21,14,4,5,3,110,0,7,12,12,26,15,9,6,0,81,South Perth (C)
57910,0,25,53,38,15,17,3,3,7,160,9,16,53,69,47,28,7,30,10,257,13,21,34,57,148,92,29,16,6,411,15,12,8,55,202,164,62,49,3,578,8,9,18,45,163,143,91,51,8,536,8,4,9,14,59,72,67,60,5,288,5,3,5,8,42,34,45,53,3,186,4,0,5,4,11,19,20,39,0,98,11,7,4,4,15,5,10,49,0,100,0,0,3,4,3,8,0,13,3,34,0,4,0,3,10,11,3,12,6,48,91,260,281,313,717,589,349,374,56,3019,12,26,5,3,6,0,0,3,0,53,15,445,33,19,3,8,0,4,8,536,10,350,87,23,6,4,0,3,17,499,16,263,220,48,13,7,3,0,3,580,18,166,290,88,19,20,3,3,15,622,18,119,201,229,126,57,17,26,14,798,20,70,97,196,335,154,31,29,24,960,16,56,46,101,318,230,77,62,18,927,Stirling (C)
57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,12,0,17,0,0,0,0,0,3,7,7,0,16,8,0,0,0,0,0,0,12,0,22,3,0,0,0,0,0,8,21,0,37,6,3,3,0,4,0,3,70,3,89,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,3,0,3,24,3,9,3,7,10,17,134,3,207,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Perenjori (S)
65210,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,7,4,3,0,35,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,9,3,0,0,0,0,0,0,16,0,7,8,0,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,10,3,6,0,4,0,3,0,6,0,21,0,4,5,8,3,0,0,0,0,25,3,0,0,5,3,3,4,0,0,19,Tasman (M)
65410,0,0,0,5,3,0,0,0,0,12,0,0,10,0,8,5,0,4,0,25,0,3,0,6,11,14,3,0,4,41,0,0,4,4,13,11,7,7,0,51,4,3,0,0,5,12,17,19,0,62,3,0,4,0,3,3,19,21,3,54,3,0,0,0,0,3,10,61,3,89,0,0,0,0,0,3,13,17,0,38,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,25,26,27,24,50,50,75,142,11,427,0,3,0,0,0,0,0,0,0,8,3,29,0,3,3,0,0,0,0,37,0,29,5,4,0,0,0,0,0,45,3,16,17,4,0,0,0,3,0,49,3,13,27,4,3,0,0,0,0,53,0,12,16,26,13,9,0,3,3,81,3,5,10,17,25,16,3,7,0,90,0,5,0,7,24,18,12,18,0,85,Waratah/Wynyard (M)
65610,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,3,0,5,0,0,0,4,3,3,9,3,0,25,0,0,0,0,9,0,11,17,0,38,0,0,0,0,3,3,7,25,0,37,0,0,4,0,3,3,10,25,0,59,3,0,0,0,0,3,25,15,3,50,6,0,0,0,3,3,50,44,3,109,0,0,0,0,0,0,6,7,0,13,0,0,0,0,0,0,0,0,0,3,20,5,3,15,25,22,116,143,7,362,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,17,0,15,8,3,0,0,0,0,0,27,6,21,6,0,0,0,0,0,0,30,0,13,4,3,0,0,0,0,0,23,0,11,4,3,0,0,0,3,0,27,0,0,7,9,3,5,0,0,0,28,0,0,0,10,9,11,0,5,0,41,West Coast (M)
65810,0,6,6,0,0,4,0,0,0,18,0,0,3,7,0,0,0,4,0,15,0,3,3,4,11,3,0,5,0,34,0,0,3,0,15,16,13,7,3,56,3,0,0,4,8,3,0,11,0,30,3,0,0,0,4,0,0,5,0,11,0,0,0,0,6,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,20,16,22,24,39,32,19,40,3,226,0,4,0,0,0,0,0,0,0,7,3,38,3,0,0,0,0,0,0,47,3,40,8,6,0,0,0,0,0,64,4,21,18,9,3,0,0,0,0,60,4,17,26,8,3,3,0,0,0,66,3,15,22,21,13,4,0,3,0,80,3,7,11,16,27,14,3,4,0,78,4,3,4,11,18,18,9,0,0,64,West Tamar (M)
70200,4,0,11,3,0,0,0,0,0,16,0,3,4,3,6,4,0,3,5,34,5,0,6,4,25,8,0,5,3,68,0,3,0,4,27,17,12,10,3,88,8,4,0,8,23,24,9,17,0,91,4,0,0,4,4,8,8,21,0,50,0,0,0,0,4,4,8,15,0,37,0,0,0,0,4,3,3,9,0,16,7,0,0,0,9,3,3,18,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,13,20,24,33,36,108,74,53,122,18,482,0,3,4,3,0,0,0,0,0,11,3,49,4,0,0,0,0,0,3,60,0,26,11,3,0,3,0,0,0,38,0,12,9,0,0,4,0,4,0,29,3,15,16,7,5,0,0,0,0,47,0,9,20,47,20,5,3,10,0,105,7,7,10,43,57,27,11,21,3,182,7,3,8,21,62,57,20,20,3,195,Alice Springs (T)
99399,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,10,0,0,0,0,12,4,0,0,0,21,0,0,0,0,7,3,0,7,0,18,0,0,0,0,13,0,0,0,0,18,0,0,0,0,3,4,0,6,0,18,4,3,0,0,5,4,3,3,0,22,4,0,3,0,3,0,3,3,0,14,6,0,0,0,6,0,0,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,15,3,11,51,24,15,38,11,165,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,12,0,9,3,3,0,0,0,0,3,24,3,11,5,3,3,0,0,0,0,27,0,3,4,3,0,0,0,0,0,19,3,7,0,17,15,7,0,3,0,41,0,3,0,9,18,9,0,4,0,47,0,0,7,3,12,6,4,5,0,39,Unincorp. Other Territories
60410,0,0,0,3,0,0,3,0,0,6,0,3,0,4,4,9,0,3,0,30,0,0,4,4,20,17,4,7,0,66,0,0,0,3,26,32,21,21,3,112,3,0,0,3,12,17,19,27,0,82,0,0,0,0,0,14,8,20,3,48,0,0,0,0,4,3,4,14,0,27,0,0,0,0,4,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,13,21,3,18,76,93,62,110,10,406,0,0,0,0,0,0,0,0,0,6,3,23,0,0,0,0,0,0,0,26,0,18,3,3,0,0,0,0,0,31,0,4,6,3,0,0,0,0,0,23,0,7,5,3,3,0,0,0,0,26,0,5,7,13,7,5,0,4,0,42,4,4,4,14,25,16,3,0,0,71,0,0,0,5,17,26,6,10,3,69,Brighton (M)
58330,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,3,0,9,3,0,0,3,3,3,0,0,0,15,0,0,0,0,0,4,3,8,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,7,4,9,10,17,0,74,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,12,0,6,4,0,0,0,0,0,0,15,0,12,0,0,0,0,3,0,0,11,0,3,3,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,5,Toodyay (S)
58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,0,0,8,Wandering (S)
58760,3,19,35,23,14,7,0,8,4,114,5,17,35,51,49,24,12,14,9,216,8,14,38,68,139,78,23,25,0,395,16,16,12,42,230,175,83,61,4,648,21,8,10,28,183,159,130,106,9,649,16,5,8,14,72,82,85,86,3,377,14,3,3,6,38,51,59,96,5,278,7,6,3,3,7,26,33,59,4,146,9,0,0,3,7,21,10,83,0,140,9,3,0,4,6,3,9,26,0,62,3,7,3,5,12,5,0,12,5,52,124,238,202,264,778,645,452,591,56,3344,0,35,3,7,5,4,0,0,3,56,18,460,29,15,0,3,0,0,10,536,12,311,77,15,5,3,0,0,7,442,11,189,143,44,15,10,4,3,0,421,7,94,174,98,32,19,9,15,3,448,30,83,122,174,136,55,11,14,9,641,21,38,53,167,231,126,28,23,11,692,22,21,35,81,220,160,66,60,12,673,Wanneroo (C)
58820,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,3,0,0,4,0,0,0,0,16,0,0,0,0,4,3,4,7,0,18,9,0,0,0,6,5,7,17,0,34,3,0,4,0,30,12,8,18,0,69,3,0,0,0,36,7,15,24,3,87,17,0,0,0,130,7,32,24,0,218,0,0,0,0,4,0,4,5,0,19,0,0,0,0,3,0,3,0,4,10,40,9,14,7,209,38,76,94,9,497,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,11,0,9,3,0,0,0,0,0,0,12,3,5,3,0,0,0,0,0,0,11,0,0,9,3,0,3,0,0,3,24,4,3,3,7,6,3,0,0,0,22,0,0,9,14,3,0,0,0,0,25,0,0,0,0,3,0,3,4,0,14,Waroona (S)
58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,Trayning (S)
58890,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,4,9,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,3,West Arthur (S)
59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,3,0,11,7,0,0,0,0,0,0,0,0,11,Woodanilling (S)
59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,5,Wyalkatchem (S)
58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upper Gascoyne (S)
58510,0,19,29,27,7,6,4,15,0,108,0,10,16,28,23,21,8,16,3,124,0,11,7,12,39,20,6,16,3,117,5,8,6,9,44,40,19,24,3,165,4,0,3,11,32,48,15,29,6,145,0,0,0,0,20,14,17,23,0,74,0,3,0,3,12,15,19,18,0,74,0,0,0,3,3,3,7,13,0,33,4,0,0,4,0,0,8,35,4,53,0,0,0,0,0,0,3,4,0,18,0,0,0,0,0,0,0,0,3,12,21,91,100,115,196,189,107,204,27,1044,3,6,6,0,0,0,0,0,0,22,7,83,11,10,5,3,0,0,0,130,9,90,45,9,7,0,0,0,3,165,11,70,86,11,5,0,3,3,3,192,3,48,102,29,11,5,3,4,8,201,10,45,98,84,42,17,8,13,6,313,6,16,36,87,87,46,9,16,15,325,6,13,25,66,106,55,16,15,8,308,Victoria Park (T)
59340,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,12,0,0,0,0,3,7,7,9,0,24,6,0,0,0,3,10,9,19,0,44,0,0,0,0,0,0,5,21,3,32,4,0,0,0,0,4,0,26,0,40,0,0,0,0,0,0,4,24,0,33,6,6,0,0,6,0,0,53,0,74,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,7,21,6,5,7,26,24,28,164,13,297,0,0,0,0,0,0,0,0,0,5,4,7,3,0,0,0,0,0,0,14,0,8,0,6,0,3,0,7,0,24,0,3,4,3,0,0,0,0,0,15,0,8,7,8,3,4,3,0,0,33,0,0,7,9,5,6,4,7,0,45,0,4,3,12,20,15,4,18,0,71,3,3,3,4,20,8,7,29,0,76,Wyndham-East Kimberley (S)
58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,3,11,17,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,3,4,3,0,3,0,13,0,0,0,3,3,4,0,0,0,14,Victoria Plains (S)
59350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,12,0,9,3,0,3,0,0,0,0,23,0,31,7,0,0,0,0,0,0,32,3,50,19,0,3,0,0,0,0,83,4,110,6,0,0,0,0,0,0,15,0,26,0,0,0,0,0,0,0,4,0,3,37,3,4,0,0,0,3,188,6,250,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,13,Yalgoo (S)
60610,0,8,7,3,0,0,0,0,0,30,0,8,6,5,7,4,3,3,0,41,6,0,9,10,27,25,8,7,0,92,8,0,0,10,42,32,13,23,0,130,4,5,0,3,28,21,31,53,3,155,0,3,0,0,12,13,29,38,0,88,9,0,0,3,10,10,12,26,0,72,3,0,0,0,4,5,3,20,0,41,0,0,0,3,0,3,3,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,31,42,34,47,138,122,105,196,10,725,4,3,3,0,0,0,0,0,0,12,5,102,5,0,3,0,0,0,0,120,8,58,6,3,0,0,0,0,7,78,3,61,17,15,3,0,0,3,3,103,3,31,28,14,4,3,0,3,0,93,4,27,40,30,28,13,3,14,4,160,4,15,8,33,66,35,13,6,0,178,3,3,6,14,46,54,8,11,0,151,Burnie (C)
