LGA_MAIN11,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_estat_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_estat_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_estat_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_over_LT_Real_eSte_agent,R_650_over_LT_Ste_ter_hsg_aut,R_650_over_LT_Psn_not_Sme_hhd,R_650_ovr_LT_hs_coop_com_ch_g,R_650_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_650_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot,LGA_NAME11
51960,3,10,7,14,13,10,57,0,9,0,12,5,0,26,19,17,13,0,18,0,67,71,3,14,3,9,3,103,42,0,30,0,6,3,81,68,0,23,0,3,0,94,29,0,8,0,3,3,43,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,3,3,0,3,3,15,238,42,101,29,63,22,495,Coolgardie (S)
52030,0,3,11,3,11,15,43,0,3,0,0,3,0,6,3,3,3,0,3,0,12,8,0,9,0,0,0,17,10,0,9,0,0,0,19,4,0,6,0,0,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,9,25,9,43,3,27,15,122,Coorow (S)
52100,0,3,14,0,13,4,34,0,6,3,13,0,0,22,0,12,14,5,0,0,31,0,0,19,0,6,0,25,0,0,3,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,21,61,18,22,4,126,Corrigin (S)
52520,0,0,15,0,18,8,41,0,0,5,3,3,0,11,3,6,20,0,7,0,36,0,5,7,0,0,0,12,0,0,3,0,3,0,6,0,0,4,0,0,0,4,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,4,0,10,3,17,60,6,38,8,132,Dalwallinu (S)
52590,0,6,22,0,20,24,72,0,3,0,0,4,0,7,3,3,9,3,8,3,29,12,11,20,0,5,0,48,19,4,20,0,5,0,48,22,0,20,0,0,0,42,36,0,14,0,4,0,54,10,0,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,5,24,102,27,115,3,62,32,341,Dandaragan (S)
52660,4,3,20,0,4,12,43,0,10,0,3,0,0,13,4,13,26,0,3,0,46,7,3,26,0,4,0,40,9,0,39,0,3,3,54,89,3,69,0,3,3,167,234,0,123,0,4,3,364,144,0,54,0,3,3,204,7,0,3,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,17,0,4,0,21,503,32,377,3,28,24,967,Dardanup (S)
52730,3,10,20,0,6,23,62,3,19,7,3,0,0,32,8,24,18,8,9,0,67,16,18,35,8,8,0,85,36,0,29,4,7,0,76,87,0,35,0,5,0,127,68,3,23,0,3,0,97,14,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,7,8,0,0,0,15,235,81,184,23,41,23,587,Denmark (S)
52800,3,135,10,329,92,40,609,0,48,0,19,23,0,90,3,80,4,15,66,3,171,0,45,0,10,19,0,74,0,24,5,3,9,0,41,0,17,6,3,3,0,29,3,14,5,3,3,0,28,3,7,4,0,8,0,22,7,4,6,0,0,0,17,10,0,5,0,0,0,15,9,0,5,0,4,0,18,9,24,3,16,28,3,83,47,398,53,398,255,46,1197,Derby-West Kimberley (S)
52870,3,3,17,0,9,16,48,0,11,3,0,0,0,14,4,17,22,4,3,3,53,10,0,34,0,0,0,44,9,0,27,0,3,0,39,26,0,20,0,3,0,49,38,0,13,3,3,0,57,5,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,4,0,0,4,3,14,101,35,143,7,25,22,333,Donnybrook-Balingup (S)
52170,0,3,29,0,0,20,52,0,20,3,0,0,3,26,5,4,12,0,0,0,21,3,0,10,0,0,0,13,11,0,9,0,0,0,20,28,0,22,0,4,0,54,45,0,40,0,4,0,89,84,0,54,0,0,0,138,87,3,47,0,3,0,140,56,0,31,0,0,0,87,155,0,67,0,0,0,222,9,3,9,3,0,0,24,483,33,333,3,11,23,886,Cottesloe (T)
52380,0,0,0,0,6,5,11,0,0,0,0,0,0,0,0,3,9,0,0,0,12,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,9,9,0,12,5,35,Cue (S)
52450,0,3,9,0,16,9,37,0,9,3,5,0,0,17,0,8,15,0,0,0,23,0,5,13,0,6,0,24,7,0,3,0,3,0,13,5,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,10,12,31,46,5,32,9,135,Cunderdin (S)
54480,0,3,3,0,14,7,27,0,0,3,0,5,0,8,0,6,6,0,0,0,12,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,18,0,19,7,53,Kent (S)
54550,0,3,16,3,18,20,60,0,10,0,3,3,3,19,7,13,25,0,12,0,57,9,3,22,0,4,0,38,4,0,12,0,3,0,19,3,0,5,0,3,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,10,3,19,23,32,86,6,56,26,229,Kojonup (S)
54620,0,3,5,4,15,8,35,0,7,0,0,0,0,7,0,6,13,10,10,0,39,0,0,10,0,5,0,15,3,0,3,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,11,3,22,40,14,33,8,120,Kondinin (S)
54690,0,0,4,0,11,3,18,0,8,0,0,0,0,8,0,3,6,0,0,0,9,0,0,3,0,0,3,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,11,6,45,Koorda (S)
53150,0,7,12,0,5,11,35,0,23,3,3,0,0,29,0,7,6,6,0,0,19,8,5,10,0,0,0,23,8,0,8,0,4,0,20,23,6,21,0,5,0,55,51,3,40,0,0,0,94,107,0,50,0,6,0,163,53,0,27,0,0,0,80,24,0,8,0,0,0,32,48,0,12,0,0,3,63,9,4,5,0,0,0,18,331,55,202,9,20,14,631,East Fremantle (T)
53220,9,22,7,65,426,37,566,0,18,0,13,59,0,90,3,38,3,29,231,3,307,0,11,0,12,19,0,42,0,6,0,8,22,0,36,4,0,0,4,7,0,15,0,6,0,3,8,0,17,0,4,0,3,0,0,7,0,0,0,0,6,0,6,6,0,0,0,0,0,6,14,0,12,0,11,0,37,23,29,11,5,89,3,160,59,134,33,142,878,43,1289,East Pilbara (S)
53290,0,17,58,7,78,66,226,0,53,7,13,17,3,93,14,95,57,22,44,3,235,56,45,90,3,36,3,233,72,14,73,0,9,0,168,99,5,77,0,9,3,193,125,3,84,0,3,0,215,77,0,21,0,4,3,105,15,0,7,0,0,0,22,0,0,3,0,0,0,3,0,0,9,0,0,0,9,13,11,22,0,26,3,75,471,243,508,45,226,84,1577,Esperance (S)
53360,0,24,4,3,11,8,50,0,19,0,0,4,0,23,0,26,3,0,20,0,49,0,16,3,0,12,0,31,3,9,3,0,8,0,23,5,9,4,0,9,0,27,25,3,8,0,4,0,40,55,3,16,0,3,0,77,29,0,7,0,0,0,36,9,0,3,0,0,0,12,3,3,3,0,3,0,12,8,5,3,0,0,0,16,137,117,57,3,74,8,396,Exmouth (S)
53430,8,218,62,0,5,32,325,0,367,3,3,0,0,373,9,209,41,14,8,0,281,39,96,59,6,16,0,216,33,37,66,5,9,0,150,111,33,122,11,14,4,295,332,11,235,3,18,4,603,430,5,286,3,10,5,739,285,3,146,7,3,3,447,136,3,39,0,3,0,181,133,3,40,0,4,0,180,24,86,41,3,14,3,171,1540,1071,1140,55,104,51,3961,Fremantle (C)
53520,8,83,93,5,42,71,302,4,195,10,3,12,0,224,32,224,87,32,42,0,417,200,147,137,9,83,8,584,146,53,140,3,54,0,396,321,35,221,3,42,0,622,425,12,244,3,25,5,714,452,3,171,3,17,0,646,72,3,36,0,4,0,115,8,0,4,0,0,0,12,12,3,5,0,0,4,24,30,66,45,3,21,9,174,1710,824,1193,64,342,97,4230,Geraldton-Greenough (C)
53570,0,0,25,0,25,23,73,0,0,6,0,4,0,10,3,8,16,3,3,0,33,7,9,20,4,3,0,43,3,3,20,0,6,0,32,14,3,17,0,3,4,41,28,3,21,0,0,0,52,11,0,9,0,12,0,32,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,3,14,74,26,138,7,63,30,338,Gingin (S)
52940,0,3,13,3,8,3,30,0,0,0,5,3,0,8,0,5,12,0,4,0,21,3,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,3,11,32,11,18,3,78,Dowerin (S)
53010,0,3,9,3,5,9,29,0,5,3,0,6,0,14,0,0,6,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,4,14,18,3,15,9,63,Dumbleyung (S)
53080,0,3,3,4,24,15,49,3,0,9,0,0,0,12,0,8,12,0,17,0,37,0,0,17,0,3,3,23,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,3,15,41,8,49,18,134,Dundas (S)
53640,0,5,4,0,33,18,60,0,0,3,0,3,0,6,0,11,16,3,4,0,34,5,5,3,0,3,0,16,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,3,0,11,10,24,31,3,49,18,135,Gnowangerup (S)
54760,0,5,11,0,8,12,36,0,5,5,0,0,0,10,3,6,3,0,0,3,15,3,7,0,0,0,0,10,0,0,4,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,23,23,0,15,15,82,Kulin (S)
54830,3,56,31,3,4,23,120,3,129,3,3,0,0,138,4,173,35,12,5,0,229,19,89,73,8,6,6,201,86,30,94,3,8,3,224,380,17,173,0,16,0,586,474,4,205,0,19,4,706,336,0,99,0,5,3,443,25,0,12,0,0,0,37,5,0,5,0,0,0,10,6,3,6,0,0,0,15,12,32,29,3,7,12,95,1353,533,765,32,70,51,2804,Kwinana (T)
54900,0,0,17,0,33,17,67,0,4,4,0,3,0,11,0,23,17,0,15,3,58,0,7,5,0,3,0,15,0,0,4,0,3,0,7,0,0,4,0,3,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,19,0,34,61,0,72,20,187,Lake Grace (S)
53920,0,248,5,60,76,14,403,0,33,0,6,11,0,50,0,41,3,3,19,0,66,0,12,3,0,3,0,18,0,11,0,0,0,0,11,0,8,0,0,0,0,8,0,5,0,0,0,0,5,0,3,3,0,0,0,6,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,12,4,9,14,0,39,0,373,24,78,123,14,612,Halls Creek (S)
54280,3,62,55,26,77,52,275,4,117,4,13,22,3,163,16,182,37,21,143,7,406,43,148,50,0,188,3,432,72,38,61,0,55,0,226,244,41,107,5,36,0,433,518,28,183,0,22,0,751,509,9,103,0,18,4,643,169,3,37,0,6,6,221,76,0,5,0,6,0,87,26,0,6,0,3,3,38,40,28,30,4,24,5,131,1720,656,678,69,600,83,3806,Kalgoorlie/Boulder (C)
69499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53710,0,6,9,0,11,4,30,0,3,3,0,0,0,6,3,10,3,3,5,3,27,3,6,12,0,3,0,24,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,8,9,25,36,3,27,7,107,Goomalling (S)
64010,12,204,125,42,22,91,496,17,692,42,29,12,7,799,221,402,323,74,65,21,1106,662,271,532,35,58,14,1572,487,92,382,10,37,12,1020,943,63,505,3,41,16,1571,739,16,355,13,38,5,1166,218,0,82,0,4,6,310,36,0,21,0,4,0,61,13,0,0,0,0,0,13,16,4,13,0,6,3,42,41,75,48,17,20,18,219,3405,1819,2428,223,307,193,8375,Launceston (C)
64210,0,18,63,3,24,54,162,3,51,19,3,9,0,85,26,43,73,26,20,3,191,99,23,123,8,20,3,276,68,20,83,0,16,0,187,152,15,87,0,10,7,271,105,4,58,0,0,0,167,31,0,11,0,0,0,42,3,0,3,0,0,3,9,3,0,0,0,0,0,3,3,3,7,0,0,0,13,7,7,19,3,11,3,50,500,184,546,43,110,73,1456,Meander Valley (M)
64610,0,13,64,15,64,40,196,0,51,24,4,6,0,85,20,37,75,24,28,6,190,37,20,102,7,18,0,184,39,8,41,0,4,0,92,76,17,55,0,3,0,151,58,0,26,3,3,0,90,8,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,3,5,19,7,22,3,59,244,151,418,60,148,49,1070,Northern Midlands (M)
64810,3,0,34,0,3,30,70,0,21,8,0,3,0,32,11,25,44,9,0,0,89,43,14,86,0,10,3,156,37,8,53,0,7,3,108,99,6,113,0,9,0,227,118,4,83,0,6,0,211,38,0,12,0,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,8,15,0,3,0,29,355,86,451,9,44,36,981,Sorell (M)
53780,10,109,126,13,21,85,364,3,230,14,7,3,3,260,7,278,122,60,31,10,508,44,155,186,34,47,0,466,67,65,232,4,27,3,398,226,63,391,7,28,0,715,1365,17,916,3,91,22,2414,1412,13,630,0,49,15,2119,368,3,133,0,11,3,518,40,5,14,0,0,0,59,38,4,16,0,9,0,67,43,84,109,9,25,22,292,3623,1026,2889,137,342,163,8180,Gosnells (C)
55040,0,3,3,7,131,40,184,0,5,3,3,0,0,11,0,14,3,0,11,0,28,5,5,3,0,0,0,13,0,5,0,0,3,0,8,0,3,6,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,22,0,29,5,39,24,10,173,40,291,Leonora (S)
65010,4,0,46,0,13,26,89,0,11,11,8,3,3,36,6,8,34,3,11,0,62,13,5,35,0,4,0,57,6,0,15,0,3,0,24,10,0,18,0,4,0,32,8,0,13,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,17,3,39,51,24,187,11,55,32,360,Southern Midlands (M)
60210,0,12,29,0,21,32,94,0,25,7,3,7,0,42,25,18,40,0,9,3,95,98,10,54,0,7,0,169,56,3,30,0,3,0,92,55,0,11,0,0,0,66,3,0,5,3,0,0,11,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,15,240,72,183,6,52,38,591,Break O'Day (M)
54340,0,14,18,6,12,12,62,4,21,0,7,7,0,39,50,48,23,5,16,0,142,63,31,37,0,14,0,145,13,4,20,0,3,0,40,27,0,10,0,3,0,40,7,3,6,0,0,0,16,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,9,3,4,3,0,25,170,133,120,22,58,12,515,Katanning (S)
54410,0,10,7,11,8,8,44,0,4,6,0,0,0,10,3,12,17,0,5,0,37,3,3,11,0,0,0,17,0,0,3,0,3,0,6,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,32,44,11,22,8,123,Kellerberrin (S)
54970,0,14,0,38,21,5,78,0,0,0,9,0,3,12,0,0,5,21,0,0,26,3,3,3,0,0,0,9,0,0,7,0,0,0,7,0,0,4,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,3,20,22,68,24,8,145,Laverton (S)
55110,8,87,132,26,18,85,356,4,173,13,20,5,3,218,37,235,152,56,26,3,509,200,144,280,46,34,6,710,293,43,299,5,37,4,681,1110,31,525,9,37,11,1723,1759,9,566,11,55,17,2417,903,5,247,3,20,7,1185,131,0,31,0,4,0,166,46,0,8,0,0,0,54,35,4,20,0,3,7,69,45,42,63,8,13,20,191,4571,773,2336,184,252,163,8279,Mandurah (C)
55180,0,19,32,3,26,49,129,3,39,14,17,9,3,85,84,53,62,0,23,3,225,107,24,60,6,17,0,214,46,5,28,0,4,0,83,55,3,20,0,3,3,84,51,0,12,0,0,0,63,4,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,3,12,3,9,0,33,356,146,249,29,91,58,929,Manjimup (S)
55250,0,23,0,3,30,6,62,0,9,0,8,8,0,25,0,25,6,8,4,0,43,0,18,5,0,0,0,23,0,3,3,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,10,0,22,0,90,17,22,52,6,187,Meekatharra (S)
55320,9,148,220,20,13,117,527,3,244,14,17,14,8,300,12,211,119,31,5,4,382,50,91,161,30,32,6,370,78,26,135,3,19,5,266,176,25,225,7,12,0,445,799,18,574,4,25,5,1425,1511,3,728,7,35,5,2289,704,3,264,0,21,4,996,259,3,96,3,3,3,367,361,10,139,6,16,4,536,53,51,94,11,16,16,241,4015,833,2769,139,211,177,8144,Melville (C)
55390,0,4,0,8,7,0,19,0,0,0,5,0,0,5,0,0,0,8,6,0,14,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,33,13,0,50,Menzies (S)
55460,0,11,17,3,33,9,73,4,21,5,5,4,0,39,3,41,13,6,26,3,92,4,21,33,0,9,0,67,5,3,23,0,0,0,31,4,0,16,0,4,0,24,6,0,9,0,0,0,15,3,0,7,0,0,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,4,0,19,34,102,128,14,83,12,373,Merredin (S)
55530,0,3,3,0,10,6,22,0,0,3,0,0,0,3,0,3,7,0,4,0,14,3,3,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,12,3,9,22,0,26,6,66,Mingenew (S)
55600,0,9,21,0,11,21,62,0,13,4,4,0,0,21,7,20,14,5,8,0,54,9,24,18,0,4,0,55,5,0,9,0,7,0,21,10,0,7,0,4,0,21,4,0,4,0,0,0,8,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,4,0,17,39,75,84,9,38,21,266,Moora (S)
65210,0,0,9,0,5,9,23,0,0,3,0,0,0,3,0,4,17,3,0,0,24,17,0,40,0,4,3,64,10,0,15,0,0,0,25,5,0,11,0,4,0,20,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,41,4,98,3,13,12,171,Tasman (M)
65410,4,33,31,10,8,23,109,3,119,17,16,3,0,158,44,72,72,12,16,3,219,106,69,110,8,15,0,308,79,8,79,0,4,3,173,117,6,62,0,3,3,191,46,0,20,0,0,0,66,6,3,5,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,6,3,19,15,0,6,3,46,408,329,414,46,61,38,1296,Waratah/Wynyard (M)
65610,9,5,19,0,92,16,141,6,9,10,0,0,0,25,78,7,66,5,18,3,177,52,5,46,0,9,0,112,10,0,13,0,3,0,26,12,0,3,0,0,0,15,3,0,7,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,3,7,3,16,3,39,177,32,175,8,138,22,552,West Coast (M)
65810,0,8,44,0,10,40,102,3,46,9,14,9,0,81,28,27,71,3,12,3,144,120,18,121,6,21,3,289,76,7,63,0,3,0,149,189,5,86,3,12,3,298,196,6,86,0,10,0,298,58,0,11,0,0,0,69,15,0,3,0,0,0,18,3,0,0,0,0,0,3,3,0,4,0,0,0,7,9,4,12,3,9,3,40,700,121,510,29,86,52,1498,West Tamar (M)
69399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55670,0,0,8,0,19,5,32,0,0,4,0,0,0,4,0,4,12,0,5,0,21,8,3,4,3,5,0,23,4,0,0,0,0,0,4,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,12,18,13,31,3,32,5,102,Morawa (S)
55810,0,4,5,3,11,3,26,0,5,0,0,0,0,5,4,18,6,0,3,0,31,4,9,14,0,3,0,30,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,36,29,3,25,3,104,Mount Magnet (S)
55740,5,37,27,0,0,9,78,0,64,0,5,0,0,69,9,51,16,3,3,0,82,32,17,19,3,3,0,74,59,10,27,3,4,0,103,104,8,45,0,5,3,165,124,3,64,3,4,3,201,144,0,54,0,0,3,201,71,3,20,5,0,0,99,28,0,10,0,0,0,38,91,0,29,0,0,0,120,10,7,7,3,3,0,30,677,200,318,25,22,18,1260,Mosman Park (T)
55880,0,3,11,0,9,5,28,0,3,3,0,0,3,9,0,3,3,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,12,20,0,13,8,53,Mount Marshall (S)
