lga_code16,mng_nni_h_0,mng_nni_h_1_15,mng_nni_h_16_24,mng_nni_h_25_34,mng_nni_h_35_39,mng_nni_h_40,mng_nni_h_41_48,mng_nni_h_49mo,mng_nni_h_ns,mng_nni_h_tot,mng_1_149_h_0,mng_1_149_h_1_15,mng_1_149_h_16_24,mng_1_149_h_25_34,mng_1_149_h_35_39,mng_1_149_h_40,mng_1_149_h_41_48,mng_1_149_h_49mo,mng_1_149_h_ns,mng_1_149_h_tot,mng_150_299_h_0,mng_150_299_h_1_15,mng_150_299_h_16_24,mng_150_299_h_25_34,mng_150_299_h_35_39,mng_150_299_h_40,mng_150_299_h_41_48,mng_150_299_h_49mo,mng_150_299_h_ns,mng_150_299_h_tot,mng_300_399_h_0,mng_300_399_h_1_15,mng_300_399_h_16_24,mng_300_399_h_25_34,mng_300_399_h_35_39,mng_300_399_h_40,mng_300_399_h_41_48,mng_300_399_h_49mo,mng_300_399_h_ns,mng_300_399_h_tot,mng_400_499_h_0,mng_400_499_h_1_15,mng_400_499_h_16_24,mng_400_499_h_25_34,mng_400_499_h_35_39,mng_400_499_h_40,mng_400_499_h_41_48,mng_400_499_h_49mo,mng_400_499_h_ns,mng_400_499_h_tot,mng_500_649_h_0,mng_500_649_h_1_15,mng_500_649_h_16_24,mng_500_649_h_25_34,mng_500_649_h_35_39,mng_500_649_h_40,mng_500_649_h_41_48,mng_500_649_h_49mo,mng_500_649_h_ns,mng_500_649_h_tot,mng_650_799_h_0,mng_650_799_h_1_15,mng_650_799_h_16_24,mng_650_799_h_25_34,mng_650_799_h_35_39,mng_650_799_h_40,mng_650_799_h_41_48,mng_650_799_h_49mo,mng_650_799_h_ns,mng_650_799_h_tot,mng_800_999_h_0,mng_800_999_h_1_15,mng_800_999_h_16_24,mng_800_999_h_25_34,mng_800_999_h_35_39,mng_800_999_h_40,mng_800_999_h_41_48,mng_800_999_h_49mo,mng_800_999_h_ns,mng_800_999_h_tot,mng_1000_1249_h_0,mng_1000_1249_h_1_15,mng_1000_1249_h_16_24,mng_1000_1249_h_25_34,mng_1000_1249_h_35_39,mng_1000_1249_h_40,mng_1000_1249_h_41_48,mng_1000_1249_h_49mo,mng_1000_1249_h_ns,mng_1000_1249_h_tot,mng_1250_1499_h_0,mng_1250_1499_h_1_15,mng_1250_1499_h_16_24,mng_1250_1499_h_25_34,mng_1250_1499_h_35_39,mng_1250_1499_h_40,mng_1250_1499_h_41_48,mng_1250_1499_h_49mo,mng_1250_1499_h_ns,mng_1250_1499_h_tot,mng_1500_1749_h_0,mng_1500_1749_h_1_15,mng_1500_1749_h_16_24,mng_1500_1749_h_25_34,mng_1500_1749_h_35_39,mng_1500_1749_h_40,mng_1500_1749_h_41_48,mng_1500_1749_h_49mo,mng_1500_1749_h_ns,mng_1500_1749_h_tot,mng_1750_1999_h_0,mng_1750_1999_h_1_15,mng_1750_1999_h_16_24,mng_1750_1999_h_25_34,mng_1750_1999_h_35_39,mng_1750_1999_h_40,mng_1750_1999_h_41_48,mng_1750_1999_h_49mo,mng_1750_1999_h_ns,mng_1750_1999_h_tot,mng_2000_2999_h_0,mng_2000_2999_h_1_15,mng_2000_2999_h_16_24,mng_2000_2999_h_25_34,mng_2000_2999_h_35_39,mng_2000_2999_h_40,mng_2000_2999_h_41_48,mng_2000_2999_h_49mo,mng_2000_2999_h_ns,mng_2000_2999_h_tot,mng_3000mo_h_0,mng_3000mo_h_1_15,mng_3000mo_h_16_24,mng_3000mo_h_25_34,mng_3000mo_h_35_39,mng_3000mo_h_40,mng_3000mo_h_41_48,mng_3000mo_h_49mo,mng_3000mo_h_ns,mng_3000mo_h_tot,mng_pins_h_0,mng_pins_h_1_15,mng_pins_h_16_24,mng_pins_h_25_34,mng_pins_h_35_39,mng_pins_h_40,mng_pins_h_41_48,mng_pins_h_49mo,mng_pins_h_ns,mng_pins_h_tot,mng_tot_h_0,mng_tot_h_1_15,mng_tot_h_16_24,mng_tot_h_25_34,mng_tot_h_35_39,mng_tot_h_40,mng_tot_h_41_48,mng_tot_h_49mo,mng_tot_h_ns,mng_tot_h_tot,pro_nni_h_0,pro_nni_h_1_15,pro_nni_h_16_24,pro_nni_h_25_34,pro_nni_h_35_39,pro_nni_h_40,pro_nni_h_41_48,pro_nni_h_49mo,pro_nni_h_ns,pro_nni_h_tot,pro_1_149_h_0,pro_1_149_h_1_15,pro_1_149_h_16_24,pro_1_149_h_25_34,pro_1_149_h_35_39,pro_1_149_h_40,pro_1_149_h_41_48,pro_1_149_h_49mo,pro_1_149_h_ns,pro_1_149_h_tot,pro_150_299_h_0,pro_150_299_h_1_15,pro_150_299_h_16_24,pro_150_299_h_25_34,pro_150_299_h_35_39,pro_150_299_h_40,pro_150_299_h_41_48,pro_150_299_h_49mo,pro_150_299_h_ns,pro_150_299_h_tot,pro_300_399_h_0,pro_300_399_h_1_15,pro_300_399_h_16_24,pro_300_399_h_25_34,pro_300_399_h_35_39,pro_300_399_h_40,pro_300_399_h_41_48,pro_300_399_h_49mo,pro_300_399_h_ns,pro_300_399_h_tot,lga_name16
57490,0,6,9,6,3,4,4,22,0,53,0,11,3,5,0,0,0,6,0,26,3,13,4,5,3,0,0,5,0,29,0,7,14,6,0,3,0,10,0,49,3,6,23,16,9,7,4,10,0,75,9,12,31,34,18,12,9,16,0,136,12,16,23,32,61,37,18,19,3,211,13,4,14,43,93,102,28,64,0,360,7,3,12,22,71,109,55,76,0,359,4,6,7,9,59,74,57,84,0,311,8,3,7,7,52,77,66,99,0,313,9,0,4,8,37,54,54,100,0,263,24,10,10,15,41,135,122,238,3,589,10,8,4,0,4,48,38,114,0,224,0,0,7,0,3,3,0,10,3,29,94,103,151,207,459,663,470,859,15,3024,5,4,3,5,3,0,0,6,0,27,9,58,3,6,0,0,0,5,0,88,9,64,11,5,3,3,3,0,0,108,4,55,30,10,10,3,0,0,0,110,Rockingham (C)
65010,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,3,3,7,0,19,0,0,0,3,0,3,0,9,4,16,0,3,0,5,0,0,0,10,0,24,0,6,5,0,0,0,3,7,0,25,0,6,0,6,0,0,3,17,0,41,0,0,0,0,0,3,3,14,0,28,0,0,0,3,3,6,3,16,0,33,0,0,3,0,0,7,7,9,0,29,0,3,3,0,0,6,7,8,0,29,0,0,0,3,0,3,0,9,0,14,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,4,0,6,0,20,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,3,3,19,17,23,11,40,35,146,3,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,0,0,0,0,0,3,0,9,0,10,0,4,0,0,0,0,0,5,0,18,0,4,0,4,0,0,0,3,0,18,0,3,9,5,0,3,0,3,0,34,3,5,4,4,0,0,0,3,0,22,0,3,6,4,0,0,0,7,0,28,0,3,4,6,3,4,0,13,0,30,0,0,3,9,12,22,11,24,0,71,0,4,6,9,13,16,12,24,0,87,0,4,0,3,3,13,6,17,0,46,4,0,0,0,3,11,7,28,0,54,0,0,0,0,14,6,9,15,0,47,0,0,0,4,0,19,8,34,0,69,0,3,3,3,0,5,4,33,0,58,0,0,0,0,0,0,3,11,0,16,19,43,41,50,52,106,60,231,0,598,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,3,7,3,0,0,0,0,0,0,12,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,3,3,6,0,12,0,0,0,0,0,3,3,7,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,14,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,3,3,3,7,3,3,5,9,36,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,Shark Bay (S)
57840,3,0,0,5,3,0,0,7,0,23,0,3,0,0,0,0,0,0,0,7,0,6,0,0,0,3,0,3,0,15,0,5,4,4,0,3,0,3,0,19,0,5,4,6,0,3,0,0,0,24,4,12,10,7,0,3,3,11,0,57,0,8,8,21,9,13,5,10,0,75,0,8,9,14,42,22,11,11,0,127,5,6,4,11,38,35,17,22,3,142,4,4,7,10,28,41,19,32,3,138,6,4,5,14,33,33,18,37,0,148,3,8,0,12,24,34,16,23,0,113,16,7,9,13,47,77,69,97,3,339,9,17,11,16,15,52,45,131,0,284,0,0,0,0,3,4,0,3,0,13,46,95,80,128,242,315,217,384,19,1535,3,3,0,0,3,0,0,0,0,14,7,33,0,0,0,0,0,0,0,46,5,50,12,3,3,0,0,3,0,74,3,44,18,7,0,0,0,0,0,77,South Perth (C)
57910,3,10,8,11,12,22,3,31,0,93,0,21,8,8,4,3,3,4,3,59,0,31,12,10,6,7,3,7,0,77,3,39,26,20,12,9,4,15,4,129,5,34,36,25,17,17,5,25,0,161,8,29,47,58,33,38,4,42,5,252,10,37,43,74,119,82,20,51,5,445,17,32,51,77,223,179,80,100,3,760,23,27,48,67,245,317,149,187,4,1063,21,23,36,60,194,239,131,213,4,914,25,22,24,57,186,262,155,279,4,1002,11,14,15,30,140,217,141,218,8,797,45,33,28,70,254,501,363,705,13,2012,23,27,34,60,78,264,231,775,11,1504,4,5,3,7,9,34,9,26,10,101,206,386,400,619,1533,2184,1306,2674,67,9379,13,24,6,0,3,8,3,9,0,66,16,178,16,10,0,3,4,3,0,228,9,188,33,13,7,10,0,18,9,287,7,167,56,16,7,10,5,11,0,282,Stirling (C)
57000,0,0,0,0,0,4,0,4,0,13,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,8,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,8,0,13,0,0,0,0,0,3,3,11,0,14,0,0,0,0,3,0,3,6,0,16,0,0,0,0,0,0,3,9,0,15,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,15,0,17,0,0,3,3,0,0,4,23,0,32,0,0,0,0,0,0,0,3,0,3,9,3,3,7,7,12,17,95,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perenjori (S)
65210,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,10,0,3,0,0,0,3,0,4,0,14,3,0,0,3,0,3,0,3,0,13,0,0,0,0,0,0,0,3,0,15,0,0,0,0,3,4,0,4,0,13,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,3,3,7,0,9,0,0,0,3,3,6,0,7,0,12,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,6,0,0,0,8,0,0,0,0,3,0,3,3,0,9,0,0,0,0,0,4,0,8,0,10,0,0,0,0,0,0,0,0,0,0,12,13,5,11,12,27,7,49,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasman (M)
65410,0,0,0,0,0,0,0,17,0,20,0,3,0,0,0,0,0,3,3,16,0,8,3,3,0,0,3,7,0,27,0,3,3,7,0,0,0,4,0,17,3,3,3,4,0,3,0,14,0,26,0,4,3,5,3,3,0,22,0,41,0,3,0,0,6,9,3,25,0,54,0,0,0,8,15,20,3,18,0,57,4,0,0,6,10,13,10,30,0,71,0,0,0,4,3,9,5,15,0,44,0,0,4,0,0,12,6,13,0,39,0,0,0,0,0,6,6,15,0,34,0,0,0,0,0,5,3,31,0,50,0,0,0,0,0,0,0,21,0,20,0,0,0,0,0,0,0,0,0,12,17,25,23,38,46,84,50,226,10,520,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,13,Waratah/Wynyard (M)
65610,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,13,3,0,5,3,0,3,0,0,0,16,0,3,3,0,0,6,0,0,0,15,0,0,0,4,3,3,0,4,0,14,0,0,0,0,7,6,3,3,0,18,0,0,0,0,3,6,3,6,0,22,0,3,0,0,0,5,0,9,0,22,0,0,0,0,0,0,4,7,0,14,0,0,0,0,0,0,0,5,0,12,0,0,0,0,3,0,9,16,0,28,0,0,0,0,0,0,0,21,0,27,0,0,0,0,0,0,0,4,0,4,8,5,12,9,18,31,17,91,3,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,West Coast (M)
65810,0,0,0,0,0,0,0,3,0,10,0,8,0,0,0,0,0,0,0,10,0,3,4,4,0,5,0,4,0,21,0,5,4,0,0,3,0,7,0,31,0,4,16,9,3,6,0,5,0,40,4,6,10,0,0,6,9,11,0,45,0,6,10,10,8,8,5,15,0,67,6,3,3,5,12,23,5,20,0,79,5,3,4,4,11,22,8,15,0,73,0,0,0,3,8,16,7,13,0,55,0,0,5,0,3,3,0,15,0,27,3,0,3,3,0,3,4,10,0,27,0,0,0,4,3,4,7,27,0,50,0,0,0,0,0,0,3,9,0,13,0,3,0,0,3,0,0,6,0,15,20,41,50,45,59,101,53,170,6,554,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,3,13,3,0,0,3,0,3,0,25,0,11,0,0,0,0,0,6,0,19,West Tamar (M)
70200,0,3,0,0,0,6,0,8,0,14,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,4,0,21,0,0,0,0,0,3,0,3,0,9,4,7,3,5,3,0,0,6,0,25,3,4,3,4,7,3,0,7,0,34,0,3,9,14,6,4,10,18,0,65,3,5,8,9,26,21,16,29,0,122,7,0,4,8,51,54,31,56,3,214,10,3,4,7,50,33,29,61,4,195,3,3,0,4,62,34,29,62,0,197,3,0,0,3,32,44,26,42,5,167,12,5,0,0,50,51,48,128,3,294,11,0,0,0,6,19,17,62,0,105,0,0,0,0,3,0,3,6,3,22,53,47,38,63,302,275,203,490,19,1480,0,0,0,0,3,0,0,3,0,5,3,13,4,0,0,3,0,0,0,18,3,13,3,0,0,3,0,0,0,26,3,13,9,3,3,0,0,3,0,32,Alice Springs (T)
99399,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,3,3,3,0,3,0,3,0,16,0,3,0,4,0,8,0,6,0,31,0,3,0,3,0,3,0,11,4,25,0,4,0,0,6,3,3,12,0,31,0,0,0,3,13,10,7,25,0,59,0,0,0,0,7,9,8,20,0,49,0,3,0,5,9,7,3,18,0,43,0,0,0,3,3,4,15,13,0,35,3,3,0,0,5,4,9,11,0,39,5,0,0,0,11,17,13,31,0,79,4,0,0,3,0,8,3,14,0,41,0,0,0,0,0,0,0,0,0,3,18,24,12,30,65,77,63,159,10,469,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,6,3,0,0,0,0,0,0,13,3,5,0,0,0,0,0,0,0,7,Unincorp. Other Territories
60410,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,11,0,0,0,0,0,3,0,4,0,6,0,0,0,3,3,0,5,4,0,17,0,3,0,5,9,3,0,9,0,26,0,0,0,0,10,3,0,12,0,33,3,0,0,5,3,17,10,5,0,47,0,0,0,4,6,5,6,5,0,29,0,0,0,0,4,7,5,12,0,36,0,0,0,0,0,0,4,8,0,17,0,0,0,0,4,8,7,16,3,36,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,6,17,10,13,12,48,59,44,80,6,282,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,Brighton (M)
58330,0,0,0,3,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,3,0,14,0,0,4,0,0,0,0,6,0,13,0,0,6,3,0,0,0,7,0,19,0,0,0,4,0,0,0,4,0,11,0,0,0,0,3,3,3,5,0,15,0,0,0,0,3,12,5,7,0,25,0,0,0,0,0,4,3,9,0,19,0,3,0,3,3,0,0,4,0,17,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,11,0,22,0,0,0,0,0,0,3,7,0,10,0,3,0,0,0,0,0,0,0,6,3,16,18,14,16,27,16,77,3,188,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Toodyay (S)
58680,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,3,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,4,4,9,11,0,15,5,44,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wandering (S)
58760,3,3,4,4,7,13,0,35,3,74,0,20,3,8,0,5,3,8,3,55,0,35,17,5,3,4,0,9,0,67,5,17,22,16,6,4,3,12,3,90,3,27,43,28,5,14,3,18,3,138,5,20,38,37,30,24,12,29,3,195,9,11,19,61,90,74,23,53,8,336,4,18,26,49,116,112,51,89,6,468,25,22,13,46,130,181,102,149,3,660,13,7,13,25,99,147,95,136,4,540,4,14,8,19,86,152,89,192,4,564,7,3,10,20,46,88,54,156,3,394,12,6,7,30,79,184,140,388,8,851,7,10,13,18,35,84,62,285,3,520,4,0,3,3,5,5,5,15,7,59,102,220,235,368,723,1085,639,1579,57,5006,0,19,0,0,0,12,0,4,0,32,6,77,11,10,0,5,0,7,0,120,6,98,22,10,4,9,3,0,0,157,5,75,35,7,6,6,0,10,3,156,Wanneroo (C)
58820,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,7,0,16,0,0,0,0,5,0,4,3,0,14,0,0,3,0,3,3,0,6,0,16,0,0,0,0,7,4,0,8,0,15,0,0,0,0,0,3,0,9,0,15,4,0,0,3,3,0,0,8,0,20,0,0,0,0,0,0,0,6,0,14,0,0,0,3,0,7,7,10,0,34,0,0,0,0,3,8,7,17,0,37,0,0,0,0,4,0,0,0,0,8,10,3,6,17,22,26,22,85,3,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,Waroona (S)
58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,3,3,6,0,3,11,9,30,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trayning (S)
58890,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,6,0,16,0,0,3,0,0,0,0,6,0,14,0,0,3,0,3,3,6,10,0,25,0,0,0,0,0,4,0,14,0,23,0,3,5,3,0,0,3,10,0,22,0,5,0,3,3,9,0,15,0,33,0,3,0,0,0,4,3,9,0,18,0,0,3,0,0,0,0,5,0,9,0,0,0,3,3,0,3,3,0,11,0,0,3,0,0,0,0,10,0,13,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,4,17,23,17,6,24,17,98,4,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Arthur (S)
59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,3,10,0,13,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,11,5,3,3,8,16,6,46,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woodanilling (S)
59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,0,0,11,0,12,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,9,3,9,0,6,0,39,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyalkatchem (S)
58470,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upper Gascoyne (S)
58510,0,0,5,6,0,7,0,14,0,36,0,18,0,0,0,0,0,0,0,22,3,19,8,0,0,0,0,4,0,37,0,13,9,7,0,3,3,6,0,45,3,14,16,11,0,11,3,13,0,63,4,13,17,18,13,6,0,13,0,84,0,7,19,16,26,24,21,20,3,137,3,3,25,19,49,61,18,28,0,205,11,6,14,18,85,110,34,56,0,332,4,3,4,23,56,84,44,60,3,286,12,4,5,18,80,86,52,100,0,365,10,3,5,15,53,84,54,67,3,295,24,4,4,24,117,192,134,237,5,742,12,3,11,13,34,155,109,329,3,671,0,0,3,3,3,7,4,3,4,25,80,115,152,191,513,838,476,952,32,3343,3,0,4,0,0,0,0,0,0,22,9,50,4,3,0,0,0,3,0,78,11,99,14,8,0,4,0,3,0,142,9,79,19,16,0,3,0,0,8,130,Victoria Park (T)
59340,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,17,0,4,5,0,0,0,0,3,0,11,0,0,0,0,0,4,0,5,0,11,0,0,0,0,0,0,0,10,0,18,3,0,0,4,3,3,3,8,0,24,0,0,0,0,3,16,4,21,0,44,0,0,0,3,4,13,5,29,0,59,0,0,0,0,6,6,4,33,0,49,3,0,0,3,4,12,11,19,0,48,0,0,0,0,11,11,4,26,0,56,6,0,0,0,4,15,15,34,0,77,0,0,3,0,0,12,6,36,0,64,0,0,0,0,0,0,0,8,0,11,13,4,9,24,40,89,60,238,5,497,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,11,Wyndham-East Kimberley (S)
58540,0,0,5,3,0,0,0,8,0,18,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,3,0,7,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,12,0,11,3,0,0,0,0,3,3,9,0,14,0,0,3,0,3,8,0,16,0,31,0,3,3,3,4,5,5,8,0,37,0,0,0,0,0,0,7,8,0,11,0,3,3,0,0,0,0,15,0,20,0,0,0,0,0,0,0,13,0,13,3,0,0,0,0,3,0,11,0,19,0,0,0,0,0,3,0,12,0,15,0,0,0,0,0,0,0,0,0,0,12,11,16,14,11,27,21,110,3,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victoria Plains (S)
