lga_code_2016,ireland_2011,ireland_2012,ireland_2013,ireland_2014,ireland_2015,ireland_2016,ireland_yr_arrival_notstated,ireland_tot,italy_before_1946,italy_1946_1955,italy_1956_1965,italy_1966_1975,italy_1976_1985,italy_1986_1995,italy_1996_2005,italy_2006_2010,italy_2011,italy_2012,italy_2013,italy_2014,italy_2015,italy_2016,italy_yr_arrival_notstated,italy_tot,japan_before_1946,japan_1946_1955,japan_1956_1965,japan_1966_1975,japan_1976_1985,japan_1986_1995,japan_1996_2005,japan_2006_2010,japan_2011,japan_2012,japan_2013,japan_2014,japan_2015,japan_2016,japan_yr_arrival_notstated,japan_tot,korea_rep_sth_before_1946,korea_rep_sth_1946_1955,korea_rep_sth_1956_1965,korea_rep_sth_1966_1975,korea_rep_sth_1976_1985,korea_rep_sth_1986_1995,korea_rep_sth_1996_2005,korea_rep_sth_2006_2010,korea_republic_south_2011,korea_republic_south_2012,korea_republic_south_2013,korea_republic_south_2014,korea_republic_south_2015,korea_republic_south_2016,korea_repub_sth_arrival_notstated,korea_republic_south_tot,lebanon_before_1946,lebanon_1946_1955,lebanon_1956_1965,lebanon_1966_1975,lebanon_1976_1985,lebanon_1986_1995,lebanon_1996_2005,lebanon_2006_2010,lebanon_2011,lebanon_2012,lebanon_2013,lebanon_2014,lebanon_2015,lebanon_2016,lebanon_yr_arrival_notstated,lebanon_tot,malaysia_before_1946,malaysia_1946_1955,malaysia_1956_1965,malaysia_1966_1975,malaysia_1976_1985,malaysia_1986_1995,malaysia_1996_2005,malaysia_2006_2010,malaysia_2011,malaysia_2012,malaysia_2013,malaysia_2014,malaysia_2015,malaysia_2016,malaysia_yr_arrival_notstated,malaysia_tot,malta_before_1946,malta_1946_1955,malta_1956_1965,malta_1966_1975,malta_1976_1985,malta_1986_1995,malta_1996_2005,malta_2006_2010,malta_2011,malta_2012,malta_2013,malta_2014,malta_2015,malta_2016,malta_yr_arrival_notstated,malta_tot,netherlands_before_1946,netherlands_1946_1955,netherlands_1956_1965,netherlands_1966_1975,netherlands_1976_1985,netherlands_1986_1995,netherlands_1996_2005,netherlands_2006_2010,netherlands_2011,netherlands_2012,netherlands_2013,netherlands_2014,netherlands_2015,netherlands_2016,netherlands_yr_arrival_notstated,netherlands_tot,new_zealand_before_1946,new_zealand_1946_1955,new_zealand_1956_1965,new_zealand_1966_1975,new_zealand_1976_1985,new_zealand_1986_1995,new_zealand_1996_2005,new_zealand_2006_2010,new_zealand_2011,new_zealand_2012,new_zealand_2013,new_zealand_2014,new_zealand_2015,new_zealand_2016,new_zealand_yr_arrival_notstated,new_zealand_tot,pakistan_before_1946,pakistan_1946_1955,pakistan_1956_1965,pakistan_1966_1975,pakistan_1976_1985,pakistan_1986_1995,pakistan_1996_2005,pakistan_2006_2010,pakistan_2011,pakistan_2012,pakistan_2013,pakistan_2014,pakistan_2015,pakistan_2016,pakistan_yr_arrival_notstated,pakistan_tot,philippines_before_1946,philippines_1946_1955,philippines_1956_1965,philippines_1966_1975,philippines_1976_1985,philippines_1986_1995,philippines_1996_2005,philippines_2006_2010,philippines_2011,philippines_2012,philippines_2013,philippines_2014,philippines_2015,philippines_2016,philippines_yr_arrival_notstated,philippines_tot,poland_before_1946,poland_1946_1955,poland_1956_1965,poland_1966_1975,poland_1976_1985,poland_1986_1995,poland_1996_2005,poland_2006_2010,poland_2011,poland_2012,poland_2013,poland_2014,poland_2015,poland_2016,poland_yr_arrival_notstated,poland_tot,singapore_before_1946,singapore_1946_1955,singapore_1956_1965,singapore_1966_1975,singapore_1976_1985,singapore_1986_1995,singapore_1996_2005,singapore_2006_2010,singapore_2011,singapore_2012,singapore_2013,singapore_2014,singapore_2015,singapore_2016,singapore_yr_arrival_notstated,singapore_tot,lga_name16
21370,4,6,0,3,0,0,3,51,3,62,55,13,0,3,0,0,0,0,0,0,0,0,11,154,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,4,0,0,3,0,12,3,3,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,6,0,0,0,0,3,3,0,26,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,42,33,4,9,0,3,4,0,0,0,0,0,0,10,102,0,0,6,31,70,67,87,44,8,14,6,5,14,7,22,393,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,10,24,18,51,26,20,8,10,21,15,6,206,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Campaspe (S)
21450,9,12,0,16,5,0,6,213,5,87,136,76,10,7,3,9,0,0,4,3,0,0,14,358,0,3,0,0,3,3,9,12,0,7,0,0,0,0,4,46,0,0,0,0,0,4,11,27,0,0,3,3,0,4,0,60,0,0,0,4,6,9,13,11,0,0,0,0,0,0,0,42,0,0,7,7,18,23,33,59,8,3,4,6,7,6,0,183,0,24,35,12,4,0,3,0,0,0,0,0,0,0,4,90,0,196,190,50,68,16,22,10,0,0,0,0,0,0,23,586,5,12,20,80,203,267,417,239,113,81,36,45,40,18,52,1624,0,0,0,0,3,7,16,51,12,8,12,9,16,3,8,142,0,0,0,3,31,87,83,257,20,38,35,8,24,13,7,610,0,8,11,12,46,27,10,4,0,0,0,3,0,0,0,119,0,0,4,9,10,10,20,43,8,8,0,0,7,0,9,119,Cardinia (S)
21610,21,17,27,5,5,5,18,546,12,266,642,448,81,36,30,36,6,11,13,3,4,8,79,1668,0,0,0,3,3,14,43,27,7,8,0,0,3,4,6,118,0,0,0,0,8,21,109,167,30,26,24,15,10,4,7,419,0,3,6,140,151,170,120,38,6,5,18,16,8,3,21,706,0,3,7,59,133,313,340,354,44,76,59,38,55,33,24,1528,0,117,128,62,35,10,6,0,0,0,0,0,0,0,17,379,0,382,425,108,96,37,28,20,0,3,0,0,0,11,52,1167,6,8,33,173,635,1036,1866,1310,383,461,348,248,196,103,267,7074,0,3,0,10,30,157,459,588,175,227,248,246,147,76,50,2407,0,0,3,25,292,1030,893,1303,222,206,208,175,131,89,98,4670,0,24,52,71,397,438,160,49,9,11,0,5,15,0,21,1254,0,0,3,29,28,153,209,138,25,35,20,32,43,25,14,747,Casey (C)
21670,0,0,0,0,0,0,0,9,0,9,4,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,19,0,13,40,10,4,3,0,0,0,0,0,0,0,0,8,71,0,0,4,22,38,13,13,7,0,3,0,0,0,0,4,101,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,5,7,0,9,0,9,6,8,6,8,0,57,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Central Goldfields (S)
21750,3,0,0,0,0,0,0,29,0,24,22,6,0,0,0,0,0,0,0,0,0,0,3,63,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,7,0,0,25,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,10,0,24,27,0,4,3,3,3,0,0,0,0,0,0,3,66,0,0,7,23,41,32,49,43,11,10,4,6,0,0,21,241,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,3,0,3,9,12,16,3,0,0,5,3,4,3,66,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Colac-Otway (S)
21830,0,0,5,0,3,0,0,14,0,0,6,3,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,0,4,0,0,0,0,0,0,0,11,0,49,11,4,7,0,3,0,0,0,0,0,0,0,8,89,0,0,6,6,24,22,115,48,3,6,0,3,9,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,13,0,3,11,3,12,4,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,Corangamite (S)
21890,34,26,11,9,6,3,20,456,15,1359,2598,1249,120,59,62,49,17,30,53,54,46,24,318,6064,0,3,0,4,13,40,95,64,13,11,3,14,19,16,13,291,0,0,0,3,11,13,37,51,8,8,13,9,9,4,14,186,0,15,82,314,268,216,115,45,7,7,10,13,8,5,39,1165,0,0,11,28,102,168,143,129,24,21,51,60,74,51,36,907,0,114,117,54,21,3,4,4,0,3,0,0,0,0,21,353,0,31,32,11,15,9,27,10,6,0,0,3,8,7,3,175,0,6,27,69,225,291,535,378,124,148,99,84,69,47,77,2182,0,0,0,0,5,18,45,92,37,53,61,84,96,44,8,548,0,0,0,7,74,229,99,143,29,53,68,69,56,40,27,896,0,17,30,24,45,38,15,10,4,0,3,8,0,0,3,214,0,0,0,13,26,36,91,38,8,12,15,13,28,14,9,304,Darebin (C)
22110,0,8,0,0,0,0,3,71,0,67,51,11,9,5,0,0,0,0,0,0,0,0,12,155,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,3,0,4,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,4,5,11,0,0,3,11,0,0,3,45,0,24,10,8,0,0,0,0,0,0,0,0,0,0,0,51,0,97,119,13,13,6,3,6,0,0,0,0,0,0,18,274,3,12,19,54,101,69,69,34,4,12,3,3,0,0,31,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,17,32,28,23,7,12,9,11,9,11,6,169,0,5,10,6,3,5,3,0,0,0,0,3,0,0,0,35,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,19,East Gippsland (S)
22170,16,12,13,4,0,3,12,440,3,137,190,120,32,10,15,11,4,4,6,3,5,0,34,586,0,0,0,0,0,3,42,11,0,3,0,3,0,3,4,73,0,0,0,0,3,10,12,19,8,3,0,0,0,0,3,70,0,0,6,29,28,33,21,5,0,0,0,3,0,0,3,141,0,0,13,30,51,51,67,51,16,3,9,6,12,10,6,319,0,39,29,18,9,0,0,0,0,0,0,0,0,0,0,101,0,211,247,64,48,15,13,19,8,4,0,0,0,0,56,679,10,12,45,171,509,591,698,439,151,119,103,51,72,15,123,3108,0,0,3,11,3,18,18,13,4,6,11,8,3,3,0,107,0,0,0,13,81,239,192,236,30,52,52,69,36,24,30,1063,0,12,29,20,115,99,46,12,3,0,6,0,0,0,7,340,0,3,0,13,9,33,47,17,4,0,6,3,0,3,0,137,Frankston (C)
22250,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,18,14,0,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,9,12,13,10,9,7,0,0,0,0,0,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,19,3,0,0,8,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,Gannawarra (S)
22830,9,3,0,3,3,0,0,79,13,272,323,137,16,3,3,3,0,0,0,3,3,3,53,845,0,0,0,0,0,0,6,3,0,0,0,5,0,0,3,15,0,0,0,0,0,3,3,13,3,0,0,0,0,3,0,25,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,12,0,0,3,9,14,10,27,32,8,11,8,29,26,14,7,207,0,9,4,3,3,0,0,0,0,0,0,0,0,0,0,21,0,57,76,9,15,0,4,7,0,5,0,0,0,0,8,191,0,3,12,41,105,88,173,97,23,31,33,39,26,4,44,721,0,0,0,0,0,0,9,41,18,29,73,22,24,14,0,222,0,0,0,0,23,62,53,71,22,38,28,20,39,20,16,398,0,4,0,3,3,4,0,3,0,0,0,0,3,0,0,22,0,0,0,0,0,3,3,3,0,4,0,0,0,0,0,24,Greater Shepparton (C)
22910,0,0,0,0,0,0,0,28,0,8,10,5,3,0,0,6,0,0,0,3,0,3,0,45,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,3,0,0,0,0,3,0,0,3,24,0,7,17,3,0,0,0,0,0,0,3,0,0,0,4,27,0,39,36,7,5,8,4,4,0,0,0,0,0,0,4,108,0,0,4,19,62,34,41,14,3,3,0,0,0,0,7,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,4,3,3,6,0,0,3,36,0,0,5,0,10,0,0,0,0,0,0,0,0,0,3,12,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,9,Hepburn (S)
22980,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,5,10,8,6,4,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,5,13,0,0,0,5,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hindmarsh (S)
23110,39,22,10,11,6,0,14,422,3,272,643,317,50,16,20,24,4,10,19,19,6,9,68,1480,0,0,0,4,5,13,28,32,4,16,4,4,4,3,7,128,0,0,0,0,0,6,23,23,7,3,0,5,3,10,3,81,0,4,16,150,162,178,178,135,14,26,20,41,26,4,35,998,0,3,6,19,37,73,81,61,16,16,11,14,10,6,12,375,3,301,473,212,70,16,12,0,4,0,0,0,0,0,42,1135,0,57,41,12,9,8,10,18,3,4,10,0,4,5,10,186,0,4,13,68,193,266,480,339,101,105,119,63,84,44,63,1939,0,0,0,0,0,3,16,43,24,29,32,49,31,22,13,268,0,0,0,13,142,296,138,108,39,67,53,48,62,27,26,1020,0,43,48,16,85,62,18,11,3,6,4,0,3,0,4,307,0,0,3,4,9,40,41,16,9,4,11,13,6,0,0,156,Hobsons Bay (C)
23190,0,0,0,3,0,0,0,13,0,20,25,9,7,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,19,3,3,0,0,3,0,0,0,0,0,0,3,42,0,0,0,5,15,14,32,16,0,0,5,0,4,0,4,94,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,6,0,0,0,0,8,3,5,42,3,4,3,3,18,11,3,103,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,Horsham (RC)
23270,17,16,0,4,3,0,10,287,4,517,1313,944,125,46,65,32,4,8,12,3,11,3,141,3224,0,3,3,0,0,3,25,12,0,7,0,0,3,0,0,64,0,0,0,3,3,0,27,26,0,4,0,3,3,3,7,89,0,3,30,457,690,655,612,435,66,74,88,74,65,40,188,3477,0,0,8,24,50,75,73,74,13,28,27,12,26,12,25,441,0,263,482,230,63,35,24,3,3,0,4,0,3,0,48,1157,0,90,75,16,14,7,8,3,3,0,3,0,0,0,6,232,5,13,15,76,243,387,859,565,198,201,213,187,160,77,151,3352,0,0,0,3,9,62,322,455,132,209,171,280,216,159,53,2063,0,3,8,47,202,701,528,592,82,83,99,86,99,46,54,2618,0,32,30,26,95,92,18,15,3,0,0,0,3,3,0,316,0,0,3,8,13,49,107,75,19,28,14,16,10,10,3,350,Hume (C)
23350,0,0,0,0,0,0,0,17,0,8,9,3,0,0,3,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,22,7,3,4,6,0,0,0,0,0,0,0,0,62,0,3,4,23,36,20,29,3,9,0,0,0,0,0,8,143,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,5,4,0,0,0,3,0,3,34,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,10,Indigo (S)
23430,53,53,27,10,5,3,13,642,9,298,610,325,78,20,32,23,8,16,26,16,11,3,70,1539,0,3,3,7,12,68,117,53,9,20,4,18,10,8,18,343,0,0,0,4,6,20,79,97,4,20,7,24,17,3,10,293,0,3,7,70,92,35,31,21,3,3,0,3,0,0,8,281,0,3,11,49,123,163,119,90,14,16,17,12,29,19,21,682,3,50,67,11,22,3,0,4,0,0,0,0,0,0,6,172,0,107,108,46,31,11,26,33,0,3,0,3,0,4,8,388,9,8,40,162,358,371,665,318,119,99,62,53,31,36,72,2392,0,0,0,10,11,25,36,41,8,15,28,26,31,8,9,254,0,0,0,21,180,421,203,184,54,59,73,47,66,47,35,1397,4,24,43,38,207,155,57,28,3,6,4,4,12,3,16,595,0,3,5,21,20,61,78,53,3,11,0,0,5,4,3,272,Kingston (C) (Vic.)
23670,7,20,17,3,3,3,17,414,6,220,419,307,48,13,15,8,0,0,6,10,0,0,38,1097,0,3,0,7,4,20,52,22,6,8,3,6,5,4,4,142,0,0,0,0,12,47,150,224,35,22,22,13,21,11,10,558,0,3,5,39,54,50,13,9,3,0,4,0,0,0,6,187,3,0,26,117,331,903,635,699,111,100,69,83,62,46,37,3221,0,53,58,33,18,3,0,0,0,0,0,0,0,0,0,166,0,257,324,84,56,17,12,13,3,0,0,0,5,0,24,805,9,13,36,139,318,365,450,248,73,72,30,49,35,20,51,1919,0,0,0,3,9,34,53,29,15,12,4,20,7,0,3,188,0,0,0,33,168,376,221,235,45,44,58,50,37,27,43,1337,0,33,40,42,161,166,44,11,0,5,4,0,3,0,13,517,3,0,8,30,61,138,240,264,26,31,32,23,33,15,13,914,Knox (C)
23810,6,0,0,0,0,0,3,113,3,109,286,135,19,0,3,6,0,0,0,0,0,0,39,605,0,0,0,0,0,5,4,3,0,3,3,0,0,3,5,30,0,0,0,0,3,0,3,6,3,0,3,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,16,13,10,15,18,4,0,12,7,9,4,0,108,0,151,120,37,21,3,0,0,0,3,0,0,0,0,15,349,0,254,233,50,53,17,15,11,0,0,0,0,0,0,13,649,0,5,10,70,160,81,125,72,20,6,21,15,6,9,27,634,0,0,0,0,0,0,0,26,0,3,3,0,3,0,0,37,0,0,0,0,60,100,73,54,9,18,16,23,22,14,18,412,0,27,13,4,26,24,5,0,0,0,0,0,0,0,6,103,0,0,0,0,0,3,5,3,0,3,3,4,0,0,0,27,Latrobe (C) (Vic.)
23940,3,0,5,0,0,0,0,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,9,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,32,0,3,0,8,18,11,9,4,0,0,0,0,0,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,3,5,16,0,3,3,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Loddon (S)
24130,3,0,3,3,0,0,3,121,0,61,89,50,4,7,0,3,0,0,0,3,0,0,6,224,0,0,0,0,0,4,8,0,0,3,0,0,0,0,0,19,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,13,0,0,9,6,16,9,6,4,0,0,0,0,0,0,0,53,0,51,61,22,10,11,3,0,0,0,0,0,0,0,5,163,0,44,50,15,17,7,12,13,0,0,0,0,0,0,8,175,0,3,19,47,116,114,138,73,13,6,6,9,4,0,32,578,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,9,11,11,3,4,11,25,8,8,0,8,99,0,3,3,3,18,6,5,0,0,0,0,0,0,0,0,40,0,0,3,3,6,4,5,11,0,0,0,0,0,0,0,33,Macedon Ranges (S)
24210,12,3,3,0,0,0,7,173,26,995,1344,391,50,44,31,31,7,13,14,10,4,3,166,3134,0,5,3,18,24,19,64,37,3,6,11,3,0,5,3,196,0,0,0,3,21,93,237,254,42,44,16,17,8,14,30,788,0,12,52,113,100,76,32,3,0,0,3,3,0,0,8,394,0,12,52,193,570,837,708,636,125,123,132,118,175,86,83,3846,0,88,67,11,12,4,4,0,3,0,0,0,0,0,6,192,0,79,74,19,19,3,10,10,3,0,3,0,0,0,11,238,13,17,35,75,164,159,311,133,38,31,26,18,15,9,27,1059,0,0,5,9,10,26,48,61,23,18,23,35,50,43,13,366,0,0,4,18,66,111,59,59,12,17,15,23,14,13,16,430,4,32,39,12,39,46,6,3,0,0,0,0,0,0,4,198,0,3,12,42,92,127,305,170,17,25,19,26,26,14,10,894,Manningham (C)
24250,0,0,0,0,0,0,0,9,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,3,14,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,15,3,4,3,3,0,0,0,0,0,0,0,0,41,0,0,8,7,20,12,18,7,3,0,0,0,0,0,4,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,14,Mansfield (S)
24330,21,6,13,3,12,6,11,261,5,170,377,180,25,11,9,16,4,15,19,19,5,4,49,904,0,4,0,0,3,18,47,40,7,5,12,11,14,19,7,193,0,0,0,0,4,13,52,77,13,4,6,10,16,12,9,223,0,0,0,31,30,24,12,0,0,0,0,0,0,3,11,109,0,0,4,17,78,88,167,125,33,35,60,55,75,51,36,825,0,46,74,30,10,3,0,4,0,0,0,3,0,0,7,181,0,12,14,8,6,7,18,15,7,3,0,7,3,7,0,104,0,0,13,60,154,162,409,323,103,125,76,61,59,30,65,1638,0,0,0,3,0,0,21,81,27,72,46,62,44,16,24,406,0,0,0,13,136,306,151,122,24,43,62,56,76,35,35,1061,0,32,21,21,77,29,17,3,4,4,0,3,0,3,11,215,0,0,0,10,9,38,75,36,11,13,9,4,7,3,12,227,Maribyrnong (C)
24410,3,0,8,4,4,0,7,256,5,141,185,112,18,6,18,7,0,4,6,4,3,0,29,542,0,4,0,4,8,15,34,17,3,4,3,7,3,3,3,103,0,0,0,3,3,21,76,96,9,4,6,3,4,10,7,249,0,0,0,12,13,20,7,10,0,0,0,0,0,0,0,74,0,3,14,46,78,137,173,216,43,62,53,40,53,29,26,975,0,50,33,10,7,3,3,0,0,0,0,0,0,0,9,112,0,196,184,42,49,16,24,6,0,4,0,7,0,0,17,549,10,18,25,125,231,238,290,123,41,31,32,26,29,6,45,1274,0,4,0,0,9,3,16,40,5,8,3,11,17,0,3,116,0,0,0,13,58,152,95,111,19,25,16,24,24,17,12,547,0,11,29,16,77,64,16,10,3,3,0,7,0,0,7,238,3,0,6,21,15,29,76,54,8,9,7,5,5,0,9,239,Maroondah (C)
24600,59,47,24,36,68,23,7,493,4,163,235,94,14,11,34,78,33,75,126,133,157,95,65,1320,0,0,0,7,17,57,157,114,40,72,61,116,169,172,162,1139,0,0,0,3,20,63,359,580,154,212,260,349,400,422,328,3155,0,0,6,20,24,21,11,15,0,6,3,0,0,5,10,116,0,3,10,70,166,351,833,1018,252,413,511,839,1021,944,281,6716,0,24,41,23,7,5,0,0,0,0,0,0,0,0,4,109,0,38,41,15,20,12,21,21,4,11,8,12,13,18,15,242,9,8,27,100,258,296,523,481,170,224,220,221,274,210,127,3138,0,0,0,5,4,5,35,36,9,22,11,29,50,56,4,272,0,0,0,16,57,206,128,176,54,73,80,103,127,132,47,1198,3,21,24,6,46,34,5,10,5,10,5,17,20,11,6,235,0,0,7,15,40,91,303,295,96,129,145,228,277,290,68,1985,Melbourne (C)
24650,7,3,8,8,3,0,7,221,0,122,356,276,64,32,36,16,10,0,3,3,6,0,47,974,0,0,3,0,0,7,33,12,3,0,0,0,4,0,5,68,0,0,0,0,3,7,36,46,6,9,4,9,15,0,4,149,0,0,3,61,72,59,69,33,3,5,6,6,10,3,18,343,0,0,0,20,48,86,119,111,44,19,24,14,12,3,11,514,0,306,673,455,224,79,65,69,17,17,0,4,5,3,62,1965,0,58,72,12,25,3,10,19,0,4,0,0,0,0,10,209,0,0,17,65,191,311,631,574,189,234,178,132,83,61,160,2810,0,0,0,3,18,49,191,188,44,51,47,37,41,33,15,723,0,0,4,29,272,871,864,1090,141,142,137,113,145,63,70,3946,0,12,11,11,132,156,45,19,0,0,3,6,3,0,11,414,0,0,0,10,10,21,82,70,8,5,3,7,22,11,3,245,Melton (C)
24780,0,3,0,0,3,9,0,50,7,185,243,83,13,4,0,0,6,7,3,3,5,6,50,622,0,0,0,0,0,0,0,9,0,4,0,0,0,6,10,32,0,0,0,0,0,0,21,11,0,0,0,0,0,13,15,63,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,3,3,10,21,9,11,11,14,50,64,42,245,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,34,27,5,3,3,3,3,0,0,3,0,3,0,5,98,0,0,9,31,60,86,122,37,14,13,29,3,16,12,18,456,0,0,0,0,0,0,4,10,5,11,0,3,9,3,0,47,0,0,0,0,7,42,36,53,19,4,16,15,10,15,3,223,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,Mildura (RC)
