lga_code16,sws_nni_h_0,sws_nni_h_1_15,sws_nni_h_16_24,sws_nni_h_25_34,sws_nni_h_35_39,sws_nni_h_40,sws_nni_h_41_48,sws_nni_h_49mo,sws_nni_h_ns,sws_nni_h_tot,sws_1_149_h_0,sws_1_149_h_1_15,sws_1_149_h_16_24,sws_1_149_h_25_34,sws_1_149_h_35_39,sws_1_149_h_40,sws_1_149_h_41_48,sws_1_149_h_49mo,sws_1_149_h_ns,sws_1_149_h_tot,sws_150_299_h_0,sws_150_299_h_1_15,sws_150_299_h_16_24,sws_150_299_h_25_34,sws_150_299_h_35_39,sws_150_299_h_40,sws_150_299_h_41_48,sws_150_299_h_49mo,sws_150_299_h_ns,sws_150_299_h_tot,sws_300_399_h_0,sws_300_399_h_1_15,sws_300_399_h_16_24,sws_300_399_h_25_34,sws_300_399_h_35_39,sws_300_399_h_40,sws_300_399_h_41_48,sws_300_399_h_49mo,sws_300_399_h_ns,sws_300_399_h_tot,sws_400_499_h_0,sws_400_499_h_1_15,sws_400_499_h_16_24,sws_400_499_h_25_34,sws_400_499_h_35_39,sws_400_499_h_40,sws_400_499_h_41_48,sws_400_499_h_49mo,sws_400_499_h_ns,sws_400_499_h_tot,sws_500_649_h_0,sws_500_649_h_1_15,sws_500_649_h_16_24,sws_500_649_h_25_34,sws_500_649_h_35_39,sws_500_649_h_40,sws_500_649_h_41_48,sws_500_649_h_49mo,sws_500_649_h_ns,sws_500_649_h_tot,sws_650_799_h_0,sws_650_799_h_1_15,sws_650_799_h_16_24,sws_650_799_h_25_34,sws_650_799_h_35_39,sws_650_799_h_40,sws_650_799_h_41_48,sws_650_799_h_49mo,sws_650_799_h_ns,sws_650_799_h_tot,sws_800_999_h_0,sws_800_999_h_1_15,sws_800_999_h_16_24,sws_800_999_h_25_34,sws_800_999_h_35_39,sws_800_999_h_40,sws_800_999_h_41_48,sws_800_999_h_49mo,sws_800_999_h_ns,sws_800_999_h_tot,sws_1000_1249_h_0,sws_1000_1249_h_1_15,sws_1000_1249_h_16_24,sws_1000_1249_h_25_34,sws_1000_1249_h_35_39,sws_1000_1249_h_40,sws_1000_1249_h_41_48,sws_1000_1249_h_49mo,sws_1000_1249_h_ns,sws_1000_1249_h_tot,sws_1250_1499_h_0,sws_1250_1499_h_1_15,sws_1250_1499_h_16_24,sws_1250_1499_h_25_34,sws_1250_1499_h_35_39,sws_1250_1499_h_40,sws_1250_1499_h_41_48,sws_1250_1499_h_49mo,sws_1250_1499_h_ns,sws_1250_1499_h_tot,sws_1500_1749_h_0,sws_1500_1749_h_1_15,sws_1500_1749_h_16_24,sws_1500_1749_h_25_34,sws_1500_1749_h_35_39,sws_1500_1749_h_40,sws_1500_1749_h_41_48,sws_1500_1749_h_49mo,sws_1500_1749_h_ns,sws_1500_1749_h_tot,sws_1750_1999_h_0,sws_1750_1999_h_1_15,sws_1750_1999_h_16_24,sws_1750_1999_h_25_34,sws_1750_1999_h_35_39,sws_1750_1999_h_40,sws_1750_1999_h_41_48,sws_1750_1999_h_49mo,sws_1750_1999_h_ns,sws_1750_1999_h_tot,sws_2000_2999_h_0,sws_2000_2999_h_1_15,sws_2000_2999_h_16_24,sws_2000_2999_h_25_34,sws_2000_2999_h_35_39,sws_2000_2999_h_40,sws_2000_2999_h_41_48,sws_2000_2999_h_49mo,sws_2000_2999_h_ns,sws_2000_2999_h_tot,sws_3000mo_h_0,sws_3000mo_h_1_15,sws_3000mo_h_16_24,sws_3000mo_h_25_34,sws_3000mo_h_35_39,sws_3000mo_h_40,sws_3000mo_h_41_48,sws_3000mo_h_49mo,sws_3000mo_h_ns,sws_3000mo_h_tot,sws_pins_h_0,sws_pins_h_1_15,sws_pins_h_16_24,sws_pins_h_25_34,sws_pins_h_35_39,sws_pins_h_40,sws_pins_h_41_48,sws_pins_h_49mo,sws_pins_h_ns,sws_pins_h_tot,sws_tot_h_0,sws_tot_h_1_15,sws_tot_h_16_24,sws_tot_h_25_34,sws_tot_h_35_39,sws_tot_h_40,sws_tot_h_41_48,sws_tot_h_49mo,sws_tot_h_ns,sws_tot_h_tot,maopd_nni_h_0,maopd_nni_h_1_15,maopd_nni_h_16_24,maopd_nni_h_25_34,maopd_nni_h_35_39,maopd_nni_h_40,maopd_nni_h_41_48,maopd_nni_h_49mo,maopd_nni_h_ns,maopd_nni_h_tot,maopd_1_149_h_0,maopd_1_149_h_1_15,maopd_1_149_h_16_24,maopd_1_149_h_25_34,maopd_1_149_h_35_39,maopd_1_149_h_40,maopd_1_149_h_41_48,maopd_1_149_h_49mo,maopd_1_149_h_ns,maopd_1_149_h_tot,maopd_150_299_h_0,maopd_150_299_h_1_15,maopd_150_299_h_16_24,maopd_150_299_h_25_34,maopd_150_299_h_35_39,maopd_150_299_h_40,maopd_150_299_h_41_48,maopd_150_299_h_49mo,maopd_150_299_h_ns,maopd_150_299_h_tot,maopd_300_399_h_0,maopd_300_399_h_1_15,maopd_300_399_h_16_24,maopd_300_399_h_25_34,maopd_300_399_h_35_39,maopd_300_399_h_40,maopd_300_399_h_41_48,maopd_300_399_h_49mo,maopd_300_399_h_ns,maopd_300_399_h_tot,lga_name16
14100,0,0,3,0,0,0,0,0,0,3,0,16,4,0,0,0,0,0,0,21,3,16,3,0,0,0,0,0,0,26,0,9,9,0,0,0,0,0,0,20,0,3,12,3,0,0,0,0,0,21,0,4,6,4,3,0,0,0,0,20,0,3,7,8,10,11,3,3,0,34,0,0,0,3,7,9,3,0,0,25,0,0,0,8,4,9,4,4,0,29,0,0,0,0,0,3,3,9,0,14,0,3,3,0,0,0,0,6,0,14,0,0,0,0,0,0,0,4,0,5,0,0,0,3,3,0,0,4,0,9,0,0,3,0,0,5,0,4,0,18,0,0,0,0,0,0,0,0,0,3,7,53,47,28,25,39,15,39,4,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,Hunters Hill (A)
14170,4,23,5,8,0,3,0,6,3,61,33,403,42,3,3,0,0,4,7,512,11,322,105,21,3,4,0,4,8,477,5,192,237,49,20,15,3,4,11,537,11,112,222,86,17,21,4,7,6,493,25,76,167,209,81,55,21,19,9,652,18,27,84,183,283,93,36,37,12,773,15,25,52,75,234,191,81,65,4,746,10,16,12,32,126,147,88,90,4,524,7,5,6,21,71,102,59,77,4,348,4,6,7,14,33,86,38,59,4,244,4,3,5,11,19,53,25,50,0,165,4,5,3,5,23,68,32,70,0,214,3,0,3,7,16,27,15,48,0,121,0,13,8,8,3,9,0,6,12,57,163,1224,964,740,937,871,395,553,85,5932,0,3,5,0,0,4,0,0,0,13,0,20,8,3,3,0,0,3,0,44,3,56,25,12,4,4,0,3,0,113,4,40,69,33,10,22,4,13,3,190,Inner West (A)
14200,0,0,0,0,0,0,0,0,0,10,10,70,6,0,0,0,0,0,3,86,3,33,10,3,0,0,0,0,3,56,0,20,22,12,0,0,3,0,0,58,3,10,19,18,9,0,0,4,0,69,8,18,23,27,23,6,7,3,3,115,6,4,9,14,32,11,3,7,0,94,0,0,0,3,41,17,15,6,0,91,0,0,0,4,13,14,6,7,0,49,0,0,0,0,4,8,8,7,0,17,0,0,0,0,0,0,3,6,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,0,16,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,10,33,165,95,82,123,64,52,43,19,684,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,0,13,0,3,6,0,0,3,0,0,0,11,Inverell (A)
14400,0,3,0,0,0,0,0,0,0,4,7,78,6,3,0,0,0,0,0,91,3,41,12,6,0,0,0,0,0,65,3,22,21,3,0,0,0,0,0,48,4,9,24,11,4,0,0,0,0,57,3,4,18,25,8,5,3,0,0,71,0,4,9,15,9,9,8,5,0,60,3,4,4,8,9,5,3,0,0,40,0,3,3,0,5,0,8,3,0,24,0,0,0,0,0,7,3,5,0,17,0,4,0,0,4,0,0,3,0,10,0,0,3,0,0,0,0,3,0,7,0,7,0,3,3,0,0,4,0,18,0,0,0,0,0,0,0,9,0,14,0,3,0,0,0,0,0,0,0,4,25,187,101,74,59,32,27,34,5,536,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,6,3,0,0,0,0,0,0,14,0,3,3,0,0,0,0,0,0,11,Kiama (A)
14500,0,23,6,0,0,0,0,8,0,36,23,333,13,4,0,4,0,0,4,389,7,159,31,11,3,5,0,0,3,219,3,71,59,18,0,6,0,0,3,172,6,45,85,28,4,3,3,0,0,175,3,22,66,63,30,6,3,3,0,196,5,19,34,53,70,36,3,10,0,240,3,13,17,36,63,48,16,24,0,218,0,15,21,15,39,39,23,31,0,180,3,7,14,9,13,26,15,11,0,96,4,0,3,8,13,34,11,25,3,100,0,4,7,4,8,16,9,21,0,70,0,12,5,10,13,33,18,37,0,124,3,9,3,6,8,20,10,56,0,116,0,3,9,3,3,3,0,7,3,31,74,734,375,269,270,281,122,234,18,2371,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,34,0,28,4,0,0,0,0,0,0,37,0,18,3,3,0,0,0,0,0,25,Ku-ring-gai (A)
14550,0,3,0,0,0,0,0,0,0,7,0,37,0,0,0,0,0,0,0,37,0,21,0,0,0,0,0,0,0,26,0,3,7,3,3,3,0,0,0,25,0,4,4,4,3,0,0,0,0,20,0,3,7,13,10,0,0,0,0,35,0,0,0,3,12,3,0,0,0,27,0,0,0,0,3,7,0,4,0,23,0,0,0,0,0,3,3,7,0,8,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,73,24,32,31,27,5,23,0,224,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,10,Kyogle (A)
14600,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,13,0,10,3,0,0,0,0,0,3,14,0,0,4,3,0,0,0,0,0,9,0,5,0,7,0,0,0,0,3,19,0,3,4,11,3,0,4,0,0,29,3,0,7,7,11,7,3,5,0,37,4,0,0,0,3,6,0,3,0,21,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,36,22,28,21,28,5,20,8,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,Lachlan (A)
14650,3,30,9,3,3,0,0,3,0,55,60,1003,68,19,3,0,0,3,21,1169,35,541,199,55,6,0,0,0,15,862,28,285,272,100,23,11,7,9,7,736,36,152,350,142,47,18,11,8,4,766,37,105,252,393,129,43,9,16,7,993,26,45,93,243,337,118,42,31,9,934,20,22,34,87,285,150,87,47,0,722,17,15,16,32,121,119,77,91,0,484,7,3,13,12,58,75,41,59,0,265,0,8,8,9,31,35,27,55,0,169,0,7,0,0,11,21,9,39,0,81,0,8,6,4,8,25,16,44,3,115,0,8,3,3,0,13,11,35,0,70,7,48,14,16,6,10,0,7,11,114,281,2262,1330,1108,1070,624,338,435,80,7530,0,3,7,0,3,0,0,6,0,23,8,48,10,0,0,0,0,0,0,71,0,55,20,4,3,4,0,3,3,97,6,49,45,17,5,4,4,3,0,132,Lake Macquarie (C)
14700,0,5,0,0,0,3,0,0,0,16,3,104,8,0,0,0,0,0,3,120,3,63,16,3,0,0,0,0,0,99,0,40,43,6,4,0,0,0,0,92,0,25,27,18,3,0,0,0,3,82,8,25,36,33,12,8,4,3,3,140,3,12,19,25,43,19,11,0,3,135,0,4,9,14,34,35,16,9,0,122,3,3,4,13,30,71,17,24,0,164,3,0,4,3,13,24,15,6,0,76,0,0,0,8,11,29,17,9,0,79,0,0,0,4,6,13,12,9,0,45,0,3,0,3,13,21,9,23,0,84,0,0,3,0,0,17,11,29,0,62,0,0,3,0,0,5,0,5,0,16,35,289,172,137,179,249,118,122,19,1324,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,10,4,0,0,0,0,0,0,10,0,0,3,6,0,0,0,0,0,10,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,66,0,11,11,0,0,0,0,3,0,19,0,5,10,5,0,3,0,0,4,23,0,5,6,6,0,0,0,0,0,23,3,0,4,12,16,3,3,3,0,39,3,4,0,16,31,6,4,3,3,65,0,3,3,4,15,4,3,3,0,38,0,0,0,0,7,9,6,6,0,28,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,11,91,35,45,66,30,21,26,4,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,12,Leeton (A)
14850,0,5,0,0,0,0,0,3,0,10,16,262,9,0,3,3,0,0,6,305,13,118,41,20,0,3,0,4,5,204,8,73,60,28,4,3,3,0,3,183,4,42,102,49,10,11,0,3,4,221,11,51,54,109,57,14,6,10,4,317,10,16,20,58,119,32,34,11,0,301,8,5,8,17,105,52,37,16,0,253,0,8,4,8,32,40,23,32,0,144,0,0,0,0,12,18,7,19,0,64,0,0,3,0,9,9,3,10,0,34,0,0,0,0,0,5,0,7,0,14,0,0,0,0,0,0,4,10,0,13,0,0,0,0,0,3,0,0,0,9,3,4,7,3,4,3,0,0,0,25,72,586,308,306,363,196,124,126,34,2096,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,10,3,0,0,0,0,0,0,21,0,10,10,5,3,0,0,4,0,29,Lismore (C)
14870,0,6,0,0,0,0,0,0,0,3,5,57,0,0,0,0,0,0,0,72,5,49,14,5,6,0,0,3,0,79,3,24,20,4,3,3,0,0,3,62,0,11,26,14,9,0,0,0,3,68,6,7,17,31,21,3,0,3,0,87,3,9,4,22,26,11,3,5,0,89,3,0,4,5,29,7,4,8,0,62,0,0,0,3,6,3,3,4,0,29,0,0,0,0,3,7,5,3,0,16,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,8,34,155,94,85,101,44,18,41,12,588,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,4,4,0,0,0,0,0,0,11,0,5,10,0,0,0,0,3,0,16,Lithgow (C)
14900,9,36,10,3,3,3,0,4,9,74,48,645,50,9,5,3,0,0,19,787,31,556,213,43,4,3,3,4,16,861,9,229,238,77,20,13,0,7,7,600,10,109,238,112,27,31,7,13,8,567,18,85,173,255,116,45,18,17,11,737,12,38,66,184,301,132,24,32,16,811,15,24,35,68,285,175,73,66,16,764,6,13,12,30,159,160,63,75,11,523,3,4,0,6,76,110,61,41,0,305,3,0,6,6,44,78,34,54,3,228,0,0,0,0,26,48,20,38,3,139,3,0,3,4,16,35,18,68,0,151,3,3,3,0,3,21,11,33,3,85,8,17,19,10,13,18,3,6,15,105,185,1753,1078,815,1092,872,338,453,134,6727,3,4,5,0,4,0,0,4,3,30,3,32,13,0,0,0,0,3,0,57,3,70,36,8,10,0,3,3,3,141,5,61,77,27,15,12,3,12,3,217,Liverpool (C)
14920,0,3,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,13,0,0,5,8,3,0,0,0,0,19,0,3,4,9,5,0,0,0,0,26,0,0,0,4,8,3,3,0,0,17,0,0,0,0,9,0,3,3,0,19,0,0,0,0,3,6,0,3,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,9,4,34,25,28,26,10,7,12,7,152,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,6,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,5,4,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Lockhart (A)
15050,3,18,3,0,0,0,0,0,0,27,30,431,33,4,0,3,0,0,3,507,11,217,86,18,7,5,0,0,6,355,19,125,133,40,9,3,0,3,3,333,10,56,115,73,18,8,3,0,0,285,15,50,100,144,58,15,4,11,3,409,6,24,44,110,152,43,24,10,0,418,7,10,18,42,140,65,32,25,4,337,8,5,7,12,50,45,33,32,0,189,3,0,4,0,22,24,18,21,0,94,0,3,3,0,11,18,5,26,4,66,3,0,0,0,0,3,12,17,0,35,0,0,0,0,3,15,0,19,0,41,0,3,0,0,0,4,3,17,0,31,0,16,9,7,12,0,0,0,3,47,124,957,550,460,482,253,141,174,36,3174,0,7,3,0,0,0,0,0,0,16,3,38,3,0,0,3,0,0,0,45,3,25,10,8,0,0,0,0,0,39,0,19,15,9,3,0,0,3,0,52,Maitland (C)
15240,4,15,5,3,3,0,0,0,3,37,30,439,21,3,0,0,0,0,10,515,24,159,56,19,6,3,3,11,3,279,11,97,82,39,9,9,3,7,7,272,16,73,148,68,16,16,7,12,3,360,23,62,112,215,77,18,11,15,3,547,9,28,47,127,175,61,22,22,0,502,11,19,14,38,154,58,55,26,3,381,0,5,3,16,41,42,32,33,7,179,3,0,0,7,13,25,13,22,0,89,0,0,0,0,6,5,6,5,0,29,0,0,3,0,0,3,5,8,0,23,0,0,0,3,5,10,4,19,0,47,0,3,0,3,0,5,0,4,3,21,3,30,15,7,3,4,3,4,9,77,139,932,518,547,508,255,185,198,62,3346,0,3,3,3,0,0,0,3,0,13,0,15,0,0,0,3,0,9,0,23,8,16,0,0,3,3,0,0,0,35,3,22,9,4,5,8,0,3,0,53,Mid-Coast (A)
15270,0,10,0,0,0,0,0,0,0,13,8,83,8,0,0,0,0,0,4,115,0,64,14,8,0,0,0,0,3,90,6,20,27,8,8,0,0,0,0,77,0,16,40,19,8,4,0,3,0,90,5,18,20,43,18,10,0,3,0,115,3,7,13,37,57,15,13,6,0,145,0,4,9,16,34,14,17,9,0,99,4,0,3,5,23,8,7,8,0,56,3,0,0,3,0,4,3,11,0,22,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,3,10,0,7,0,0,0,0,0,3,0,5,0,14,0,0,3,0,0,3,0,3,0,12,0,3,0,3,0,4,0,0,0,15,36,236,138,145,143,65,44,70,9,884,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,4,3,3,0,0,3,0,20,Mid-Western Regional (A)
15300,0,0,0,0,0,0,0,0,0,8,4,30,3,0,0,0,0,0,0,47,0,19,5,0,0,0,0,3,3,31,0,8,9,7,0,3,0,0,0,27,0,8,13,8,0,0,0,3,0,32,4,6,3,19,16,7,0,0,0,61,0,0,6,14,32,7,0,7,0,69,0,0,0,8,17,17,12,7,0,54,0,0,0,0,5,8,8,9,0,32,0,0,0,0,10,7,3,15,0,31,0,0,0,0,3,3,0,3,0,7,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,5,0,11,18,81,48,56,80,52,29,54,12,426,0,0,0,0,3,0,0,3,0,4,0,4,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,9,0,6,0,3,5,0,0,3,0,19,Moree Plains (A)
15350,0,3,0,0,0,0,0,3,0,6,3,54,3,0,0,0,0,0,3,71,3,54,23,3,0,0,0,0,0,84,3,29,25,9,0,0,0,3,0,66,4,25,46,13,0,3,4,0,0,99,3,11,33,30,12,7,0,0,3,95,6,7,23,28,28,11,7,4,3,113,0,5,4,17,27,18,9,12,0,105,0,0,0,4,15,13,12,13,0,63,0,5,6,6,0,10,3,9,0,47,0,3,4,8,4,10,7,11,0,53,0,0,0,0,0,0,9,9,0,24,0,3,0,6,3,7,7,30,0,50,4,9,3,6,4,3,11,29,0,62,0,3,4,0,0,0,0,4,0,13,24,216,190,123,91,92,72,130,9,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,Mosman (A)
15520,0,0,0,0,0,0,0,0,0,0,7,36,3,0,0,0,0,0,3,44,3,15,3,0,0,0,0,0,0,19,0,6,9,0,0,0,0,0,0,22,0,7,7,3,0,0,0,0,0,23,3,11,12,16,5,0,0,3,0,47,0,0,10,9,16,0,0,7,0,36,0,0,0,0,12,0,0,3,0,20,0,0,3,0,5,3,0,3,0,18,0,0,0,0,0,8,3,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,13,79,43,35,40,12,8,25,8,264,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,11,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,15,0,0,0,0,0,5,0,3,0,10,0,0,3,0,3,4,0,0,0,7,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,12,17,3,16,0,4,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,Murrumbidgee (A)
15650,0,4,0,0,0,0,0,0,0,8,11,78,17,5,0,0,0,0,0,107,10,31,7,0,3,0,0,0,0,52,0,29,24,6,4,4,0,3,3,69,0,14,28,8,4,3,0,0,0,54,4,13,12,27,14,10,0,3,0,86,3,0,7,19,31,10,5,7,3,80,4,3,3,3,16,19,5,0,0,52,0,0,0,5,4,8,4,3,0,29,0,0,0,0,4,3,7,0,0,17,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,3,0,7,0,8,4,3,0,0,0,0,0,14,37,172,98,85,88,59,28,20,5,601,0,0,3,0,0,0,3,0,0,7,3,3,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,7,Muswellbrook (A)
15700,0,4,0,0,0,0,0,3,0,4,5,48,4,0,0,0,0,0,0,54,3,27,11,0,3,4,0,3,0,51,0,14,14,8,3,0,0,4,0,44,0,12,16,15,4,3,0,3,0,50,0,14,22,24,16,3,0,0,0,79,3,4,3,18,34,3,4,4,3,84,0,0,0,0,16,9,5,4,0,39,0,0,0,0,3,4,9,5,0,30,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,10,15,132,74,65,88,35,18,38,4,468,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,11,Nambucca (A)
15750,0,0,0,0,0,0,0,0,0,5,0,71,8,0,0,0,0,0,0,83,0,24,9,3,0,0,0,0,0,39,0,17,9,3,0,0,0,0,0,31,0,7,13,13,0,0,0,3,0,43,0,4,10,30,13,9,4,9,0,74,3,0,3,14,27,8,9,0,0,69,0,0,0,3,20,4,12,9,0,51,0,0,3,3,5,13,4,6,0,28,0,0,0,0,0,7,3,3,0,16,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,6,0,5,0,0,0,3,0,0,0,7,10,132,57,68,65,46,34,36,4,458,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,3,0,0,3,0,0,0,0,7,3,4,5,3,0,0,0,0,0,18,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,9,0,7,5,0,0,0,0,0,0,13,3,3,8,0,0,3,0,0,0,13,0,4,10,8,0,0,0,0,0,20,5,0,6,12,7,0,0,0,0,27,0,4,0,9,9,3,5,0,0,31,0,0,0,0,3,6,0,3,0,18,0,0,0,0,4,0,0,4,0,16,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,39,23,30,26,14,3,11,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,9,4,0,0,0,0,0,0,14,0,3,5,0,0,0,0,0,0,16,0,0,4,3,0,0,0,0,0,13,0,3,10,11,3,0,0,0,3,31,0,0,0,7,11,5,0,0,0,25,0,0,0,0,3,3,5,0,0,19,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,42,19,28,18,16,15,14,5,159,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,7,Narromine (A)
