lga_code16,ng_nni_mng,ng_nni_pro,ng_nni_tectw,ng_nni_copsw,ng_nni_claw,ng_nni_swks,ng_nni_maopdv,ng_nni_lab,ng_nni_idns,ng_nni_tot,ng_1_149_mng,ng_1_149_pro,ng_1_149_tectw,ng_1_149_copsw,ng_1_149_claw,ng_1_149_swks,ng_1_149_maopdv,ng_1_149_lab,ng_1_149_idns,ng_1_149_tot,ng_150_299_mng,ng_150_299_pro,ng_150_299_tectw,ng_150_299_copsw,ng_150_299_claw,ng_150_299_swks,ng_150_299_maopdv,ng_150_299_lab,ng_150_299_idns,ng_150_299_tot,ng_300_399_mng,ng_300_399_pro,ng_300_399_tectw,ng_300_399_copsw,ng_300_399_claw,ng_300_399_swks,ng_300_399_maopdv,ng_300_399_lab,ng_300_399_idns,ng_300_399_tot,ng_400_499_mng,ng_400_499_pro,ng_400_499_tectw,ng_400_499_copsw,ng_400_499_claw,ng_400_499_swks,ng_400_499_maopdv,ng_400_499_lab,ng_400_499_idns,ng_400_499_tot,ng_500_649_mng,ng_500_649_pro,ng_500_649_tectw,ng_500_649_copsw,ng_500_649_claw,ng_500_649_swks,ng_500_649_maopdv,ng_500_649_lab,ng_500_649_idns,ng_500_649_tot,ng_650_799_mng,ng_650_799_pro,ng_650_799_tectw,ng_650_799_copsw,ng_650_799_claw,ng_650_799_swks,ng_650_799_maopdv,ng_650_799_lab,ng_650_799_idns,ng_650_799_tot,ng_800_999_mng,ng_800_999_pro,ng_800_999_tectw,ng_800_999_copsw,ng_800_999_claw,ng_800_999_swks,ng_800_999_maopdv,ng_800_999_lab,ng_800_999_idns,ng_800_999_tot,ng_1000_1249_mng,ng_1000_1249_pro,ng_1000_1249_tectw,ng_1000_1249_copsw,ng_1000_1249_claw,ng_1000_1249_swks,ng_1000_1249_maopdv,ng_1000_1249_lab,ng_1000_1249_idns,ng_1000_1249_tot,ng_1250_1499_mng,ng_1250_1499_pro,ng_1250_1499_tectw,ng_1250_1499_copsw,ng_1250_1499_claw,ng_1250_1499_swks,ng_1250_1499_maopdv,ng_1250_1499_lab,ng_1250_1499_idns,ng_1250_1499_tot,ng_1500_1749_mng,ng_1500_1749_pro,ng_1500_1749_tectw,ng_1500_1749_copsw,ng_1500_1749_claw,ng_1500_1749_swks,ng_1500_1749_maopdv,ng_1500_1749_lab,ng_1500_1749_idns,ng_1500_1749_tot,ng_1750_1999_mng,ng_1750_1999_pro,ng_1750_1999_tectw,ng_1750_1999_copsw,ng_1750_1999_claw,ng_1750_1999_swks,ng_1750_1999_maopdv,ng_1750_1999_lab,ng_1750_1999_idns,ng_1750_1999_tot,ng_2000_2999_mng,ng_2000_2999_pro,ng_2000_2999_tectw,ng_2000_2999_copsw,ng_2000_2999_claw,ng_2000_2999_swks,ng_2000_2999_maopdv,ng_2000_2999_lab,ng_2000_2999_idns,ng_2000_2999_tot,ng_3000mo_mng,ng_3000mo_pro,ng_3000mo_tectw,ng_3000mo_copsw,ng_3000mo_claw,ng_3000mo_swks,ng_3000mo_maopdv,ng_3000mo_lab,ng_3000mo_idns,ng_3000mo_tot,ng_pins_mng,ng_pins_pro,ng_pins_tectw,ng_pins_copsw,ng_pins_claw,ng_pins_swks,ng_pins_maopdv,ng_pins_lab,ng_pins_idns,ng_pins_tot,ng_tot_mng,ng_tot_pro,ng_tot_tectw,ng_tot_copsw,ng_tot_claw,ng_tot_swks,ng_tot_maopdv,ng_tot_lab,ng_tot_idns,ng_tot_tot,sg_nni_mng,sg_nni_pro,sg_nni_tectw,sg_nni_copsw,sg_nni_claw,sg_nni_swks,sg_nni_maopdv,sg_nni_lab,sg_nni_idns,sg_nni_tot,sg_1_149_mng,sg_1_149_pro,sg_1_149_tectw,sg_1_149_copsw,sg_1_149_claw,sg_1_149_swks,sg_1_149_maopdv,sg_1_149_lab,sg_1_149_idns,sg_1_149_tot,sg_150_299_mng,sg_150_299_pro,sg_150_299_tectw,sg_150_299_copsw,sg_150_299_claw,sg_150_299_swks,sg_150_299_maopdv,sg_150_299_lab,sg_150_299_idns,sg_150_299_tot,sg_300_399_mng,sg_300_399_pro,sg_300_399_tectw,sg_300_399_copsw,sg_300_399_claw,sg_300_399_swks,sg_300_399_maopdv,sg_300_399_lab,sg_300_399_idns,sg_300_399_tot,lga_name16
22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,5,0,9,0,0,0,3,3,0,0,5,0,11,Hindmarsh (S)
23110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,0,3,0,0,9,3,0,0,0,15,3,5,0,11,9,3,0,0,0,26,0,0,3,0,10,3,3,0,0,28,4,13,6,10,18,0,0,0,0,49,8,31,7,4,23,0,0,0,0,74,11,26,10,3,9,0,4,0,0,65,8,12,10,5,5,0,0,0,3,40,33,28,4,0,12,0,0,0,0,76,4,6,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,81,125,31,41,104,11,10,0,9,417,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,14,0,16,4,0,0,0,0,32,0,3,0,14,8,0,0,0,0,25,Hobsons Bay (C)
23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,3,0,5,3,0,0,0,0,7,0,5,0,0,8,0,0,0,0,7,0,3,0,3,5,0,0,0,0,15,0,4,0,3,9,0,0,0,0,26,0,3,4,3,10,0,0,0,0,19,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,8,15,47,10,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,12,0,4,4,3,3,0,0,3,0,22,0,0,0,8,4,0,0,0,0,21,Horsham (RC)
23270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,3,5,3,9,0,0,0,0,26,0,0,0,3,16,3,0,0,0,28,0,3,3,15,15,0,0,6,0,49,3,9,7,11,27,15,11,3,0,75,4,18,11,7,56,10,10,7,6,127,10,50,22,15,121,16,14,7,3,258,20,38,48,17,251,3,13,6,10,405,17,66,65,18,177,4,7,12,6,381,24,88,59,39,127,4,3,10,7,359,38,94,50,26,79,8,0,4,5,299,96,200,42,37,58,3,0,0,13,455,60,238,3,0,16,3,0,0,0,316,3,3,3,4,13,3,0,0,3,31,268,818,322,200,973,63,67,56,56,2826,0,6,0,3,0,0,0,0,0,10,0,11,3,8,4,0,0,0,0,25,0,26,5,11,7,0,0,3,0,54,3,24,4,35,18,3,0,3,0,87,Hume (C)
23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,0,0,3,0,12,0,0,0,4,3,0,0,0,0,14,Indigo (S)
23430,0,3,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,6,11,4,9,0,0,26,0,3,0,0,15,7,9,0,3,39,3,3,0,0,30,6,4,0,0,46,0,3,0,4,48,3,7,0,0,75,0,15,4,4,60,3,9,0,8,100,3,19,4,0,66,0,4,0,0,97,6,23,4,0,22,0,0,0,0,57,7,17,0,0,10,0,0,0,0,43,10,30,0,0,4,0,0,0,0,48,3,19,0,0,0,0,0,0,0,24,0,0,0,0,6,0,0,0,0,11,34,146,16,18,277,21,50,4,14,579,0,4,0,0,0,0,0,0,0,9,0,8,0,3,3,0,0,0,0,20,0,21,4,15,3,0,0,3,0,48,0,18,3,29,7,0,0,0,0,64,Kingston (C) (Vic.)
23670,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,10,0,3,0,0,3,0,0,0,0,10,0,3,0,5,3,3,0,0,0,18,0,4,0,0,16,6,3,0,0,35,0,12,0,6,26,3,14,3,0,62,7,10,3,11,39,11,20,7,3,112,3,19,3,3,61,0,10,0,7,110,8,14,0,5,40,0,7,0,3,85,14,24,3,3,25,0,0,0,6,72,6,4,0,3,7,0,0,0,0,28,19,7,0,0,6,0,0,0,0,29,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,56,113,14,39,247,29,56,13,16,585,0,5,0,3,0,0,0,0,0,10,0,11,0,8,3,0,3,6,0,32,3,15,3,24,4,0,0,0,0,52,0,29,9,37,10,0,0,0,0,83,Knox (C)
23810,0,0,0,0,5,0,0,0,0,8,0,3,3,0,13,0,0,0,0,15,0,4,3,0,13,0,0,0,0,25,0,3,4,0,19,0,0,0,0,25,0,11,0,0,23,0,0,0,0,38,0,16,4,9,85,5,3,0,0,124,0,15,4,4,117,6,0,0,3,153,0,18,6,3,145,8,4,0,6,192,3,36,12,8,214,8,3,0,18,296,9,45,8,9,133,0,0,0,6,213,20,49,3,6,64,0,0,0,4,151,19,43,0,0,23,0,0,0,0,83,20,50,0,0,11,0,0,0,3,88,4,11,0,0,0,0,0,0,0,15,0,7,0,0,12,0,0,0,0,14,77,324,51,37,866,33,10,3,46,1442,0,0,0,3,0,0,0,0,0,3,0,6,0,8,3,0,0,0,0,18,0,14,0,10,6,0,0,0,0,33,0,31,3,28,27,0,0,4,0,85,Latrobe (C) (Vic.)
23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,7,Loddon (S)
24130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,4,0,0,0,0,10,0,0,0,3,3,0,0,0,0,11,0,6,0,5,4,0,0,0,0,17,4,6,0,0,4,0,0,0,0,11,4,4,5,6,0,0,0,0,0,22,4,6,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,26,16,26,28,9,3,3,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,12,3,11,0,0,0,0,0,28,3,16,0,10,0,0,0,0,0,32,Macedon Ranges (S)
24210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,7,0,0,4,3,0,0,0,16,0,3,0,0,9,0,0,0,0,16,0,3,0,3,8,7,0,0,0,18,0,0,0,8,20,0,0,0,0,30,0,4,0,0,12,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,10,27,0,18,57,8,0,0,0,128,0,6,0,3,0,0,0,0,0,5,0,17,3,11,0,0,0,0,0,30,0,19,3,16,4,0,0,7,0,49,0,11,0,34,10,0,0,3,0,61,Manningham (C)
24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,3,0,7,Mansfield (S)
24330,0,3,0,0,3,0,0,0,0,6,3,8,0,3,12,3,0,0,0,29,3,29,0,5,15,0,0,0,0,47,0,27,0,4,11,0,0,0,0,40,0,28,3,10,13,0,0,0,0,57,0,55,3,11,31,0,0,0,0,99,3,45,0,10,22,0,0,0,0,87,9,57,7,6,36,3,0,0,3,122,7,87,19,4,71,0,0,0,0,190,15,112,18,15,83,0,0,0,4,237,16,143,3,6,36,0,0,0,0,213,29,134,0,5,16,0,0,0,0,176,48,162,0,0,20,0,0,0,4,224,39,48,0,0,0,0,0,0,0,84,3,7,0,0,3,0,0,0,0,14,172,944,52,78,358,7,0,3,16,1636,0,7,0,0,3,0,0,0,0,10,0,4,0,5,3,0,0,3,0,19,3,7,0,12,5,0,3,3,0,37,0,28,5,14,12,0,0,0,3,69,Maribyrnong (C)
24410,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,12,0,0,0,0,12,0,0,0,0,15,0,0,0,4,4,0,0,0,0,10,0,5,0,3,6,0,0,0,0,19,0,8,0,8,9,0,0,0,0,29,0,7,0,3,3,0,0,0,0,19,0,9,3,5,22,3,0,0,0,53,6,20,0,7,18,0,0,0,3,53,3,6,0,4,24,0,0,0,0,47,4,24,0,3,5,0,0,0,0,43,3,6,0,3,0,0,0,0,0,11,6,9,0,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,24,102,14,44,125,7,6,0,3,327,0,3,0,0,0,0,0,0,0,7,0,7,0,4,0,0,0,3,0,19,4,29,7,18,10,0,0,3,0,74,0,22,10,32,7,0,0,7,0,80,Maroondah (C)
24600,3,39,3,3,22,0,0,0,5,77,3,182,22,28,64,5,3,6,6,317,4,335,29,30,126,15,6,4,10,553,4,266,20,18,123,10,3,12,0,464,14,363,24,33,157,14,3,7,8,617,23,745,36,38,269,31,0,11,12,1171,41,666,53,49,379,41,0,9,19,1249,110,941,77,67,841,72,6,12,31,2161,252,1469,229,84,1865,63,7,14,85,4068,378,1999,246,97,2038,29,0,3,126,4918,666,2986,208,128,1471,23,5,3,104,5596,732,2252,127,114,572,10,0,4,82,3899,2013,4154,193,207,726,37,0,6,99,7445,1217,1669,34,28,223,24,0,0,32,3219,45,114,14,9,72,3,0,0,15,269,5506,18177,1303,935,8952,392,51,82,616,36020,5,44,3,8,20,0,0,3,0,85,3,49,12,16,27,3,0,7,3,127,0,125,15,45,68,5,0,19,0,288,5,159,14,56,125,8,3,19,6,401,Melbourne (C)
24650,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,6,0,0,3,0,3,0,0,0,0,13,0,3,0,0,6,3,0,0,0,17,0,3,0,3,16,3,0,0,0,27,0,5,0,3,10,0,0,0,0,20,0,3,0,0,6,0,0,0,0,16,8,3,0,0,3,4,0,0,0,16,0,0,0,0,4,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,25,3,16,69,9,3,3,7,149,0,3,0,0,3,0,0,0,0,3,0,4,0,3,0,0,0,0,0,9,0,7,0,5,3,0,0,0,0,27,0,6,0,20,0,0,0,0,0,33,Melton (C)
24780,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,3,8,0,0,0,0,16,3,0,0,0,4,3,0,0,0,20,0,4,0,3,5,0,0,0,0,19,0,7,0,0,5,0,0,0,0,21,0,16,0,3,22,0,0,0,0,43,5,13,3,0,20,0,0,0,0,42,5,7,0,0,3,0,0,0,0,16,3,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,19,63,7,14,91,8,4,0,5,217,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,5,0,13,3,0,0,0,0,18,0,10,0,11,3,0,0,0,0,30,Mildura (RC)
24850,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,3,0,0,19,0,0,0,0,6,0,0,0,0,7,0,0,3,8,6,0,3,0,0,27,19,4,11,58,4,0,34,0,4,138,17,6,6,65,11,0,17,0,3,128,24,13,6,69,45,0,11,3,4,176,24,36,10,66,31,0,17,0,0,185,61,35,4,52,18,0,3,0,3,177,56,21,0,33,3,0,0,3,0,119,62,15,0,23,4,0,0,0,0,107,5,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,275,126,45,382,148,6,96,8,18,1105,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,16,0,12,0,12,0,0,0,3,0,22,0,11,0,13,3,0,0,0,0,29,Mitchell (S)
24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,21,11,0,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,3,3,0,0,4,0,17,Moira (S)
24970,0,17,0,4,3,0,0,0,0,26,3,93,14,26,18,0,0,8,0,161,3,152,26,30,32,3,3,4,6,255,3,126,11,18,27,0,3,3,0,193,9,148,13,23,41,7,3,6,3,257,17,324,17,28,56,12,12,10,3,472,8,217,34,22,91,7,10,0,6,406,17,217,50,21,171,6,12,5,3,499,44,395,72,20,278,12,20,0,6,840,74,463,101,16,345,4,3,3,7,1012,127,797,60,15,181,7,3,6,9,1202,120,576,27,3,41,8,0,0,5,786,277,885,27,7,53,0,0,0,7,1259,148,294,3,0,14,0,0,0,0,465,5,38,4,0,20,0,0,3,0,74,862,4741,454,227,1388,75,64,42,58,7914,0,8,0,0,3,0,0,0,0,14,0,17,3,6,5,0,0,4,0,36,0,50,5,47,23,0,0,4,0,129,3,58,12,50,41,0,0,6,0,179,Monash (C)
25060,0,0,0,0,3,0,0,0,0,8,0,0,0,3,3,0,0,0,0,5,0,0,0,3,9,0,0,0,0,11,0,0,0,3,11,0,0,0,0,14,0,3,0,3,25,3,0,0,0,40,0,4,0,8,52,9,0,0,3,71,3,10,0,3,55,7,3,0,3,87,5,20,3,3,102,3,0,0,3,136,0,41,0,4,200,0,4,0,21,274,8,78,3,0,179,0,0,0,9,281,24,91,3,0,91,0,0,0,9,217,20,34,0,3,41,0,0,0,10,107,72,64,0,0,58,0,0,0,8,204,16,20,0,0,5,0,0,0,0,43,0,4,0,3,5,0,0,0,0,11,147,382,13,39,820,26,14,3,62,1502,0,3,0,0,0,0,0,0,0,3,0,6,0,7,0,0,0,0,0,9,0,12,0,7,0,0,0,0,0,25,0,3,0,19,7,0,0,3,0,34,Moonee Valley (C)
25150,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,5,0,0,0,0,8,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,34,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,6,0,18,0,0,0,0,0,29,0,10,3,17,3,0,0,12,0,45,Moorabool (S)
25250,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,9,0,3,9,3,0,0,0,22,0,3,0,4,3,0,0,0,0,16,0,7,3,5,10,4,0,0,0,21,0,10,3,7,24,5,0,0,0,47,0,18,3,0,44,4,0,0,0,68,4,32,0,3,31,0,0,0,0,69,0,31,3,0,65,3,0,0,4,105,11,35,8,3,62,0,0,0,0,119,5,51,6,3,26,0,0,0,7,95,7,14,0,3,9,0,0,0,0,28,17,14,0,0,3,0,0,0,0,39,3,4,0,0,0,0,0,0,0,6,0,3,0,0,6,0,0,0,0,9,47,238,25,34,286,17,0,3,13,660,0,6,0,3,0,0,0,0,0,10,3,4,0,6,0,0,0,3,0,19,0,10,0,25,0,3,0,9,0,56,0,16,3,39,8,0,0,3,0,67,Moreland (C)
25340,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,4,0,0,0,6,7,0,0,0,0,14,0,0,0,8,12,0,0,0,0,16,0,0,0,8,7,3,0,0,0,22,8,4,11,49,22,6,3,3,0,106,32,15,132,171,20,11,0,3,8,397,26,15,164,103,34,12,6,3,8,365,20,25,103,79,57,0,3,0,6,296,44,47,54,59,58,0,0,0,3,268,39,48,33,45,20,0,4,0,9,192,51,25,27,24,7,0,0,0,0,130,50,36,4,9,3,0,0,0,3,110,10,4,0,9,0,0,0,0,0,22,0,3,7,5,0,0,0,0,0,13,276,238,532,566,238,37,19,13,40,1966,4,0,0,0,0,0,0,0,0,3,0,8,0,4,7,0,0,0,0,22,0,16,3,17,3,0,0,3,0,39,0,26,0,24,6,0,0,0,0,60,Mornington Peninsula (S)
17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,6,0,0,5,0,0,0,0,12,0,8,0,3,6,0,0,0,0,13,0,3,0,0,25,3,0,0,0,31,0,7,3,0,69,4,3,0,0,81,0,8,3,0,188,3,0,0,0,207,3,10,3,0,271,3,7,0,5,298,3,7,7,0,124,0,4,4,3,156,0,19,9,0,47,0,0,0,0,74,8,6,8,0,25,0,0,0,0,54,15,9,10,0,8,0,3,0,3,55,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,3,0,0,12,41,72,43,4,778,25,25,4,14,1009,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,15,0,5,0,8,3,0,0,0,0,11,0,3,0,3,0,0,0,0,0,15,Strathfield (A)
17150,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,8,0,0,3,0,0,0,0,18,0,6,0,3,5,0,0,0,0,14,0,8,0,8,18,0,0,0,0,33,4,6,4,4,25,5,0,0,0,45,0,13,9,6,28,5,0,0,0,56,3,33,3,6,47,10,8,3,0,111,5,34,26,8,68,3,10,3,6,162,22,54,63,8,68,0,7,3,8,226,20,103,56,6,27,0,0,6,3,225,24,89,43,0,13,0,3,3,3,185,94,174,30,12,29,0,3,3,0,337,53,35,0,0,3,0,0,0,0,92,0,3,3,4,3,0,0,0,0,12,222,571,233,54,334,23,27,28,25,1521,0,3,0,0,0,0,0,0,0,7,0,16,0,15,11,0,0,0,0,47,5,27,3,35,11,0,3,15,0,89,3,39,0,44,22,3,0,6,0,122,Sutherland Shire (A)
17200,6,29,3,0,15,0,0,3,3,60,8,184,15,26,80,11,0,0,4,329,3,287,16,21,131,10,0,9,7,492,10,226,15,28,106,9,3,7,8,403,14,275,26,29,127,18,9,14,5,515,29,541,47,37,224,20,7,9,13,932,38,508,52,82,380,19,25,19,5,1124,85,669,154,130,773,38,37,21,27,1933,176,1107,385,294,1497,48,42,24,74,3631,313,1548,498,329,1664,24,28,26,59,4482,538,2067,495,326,1215,15,12,10,68,4744,614,1817,300,192,601,15,4,9,39,3589,1744,3738,294,288,647,33,5,4,67,6813,1096,1689,20,52,206,11,0,0,23,3092,29,117,12,15,69,0,0,0,8,248,4698,14790,2318,1836,7728,263,176,147,409,32384,12,21,4,4,20,0,0,4,3,68,0,32,5,32,21,0,0,4,0,93,3,59,0,57,30,11,3,17,0,182,5,64,11,57,69,7,4,19,0,236,Sydney (C)
17310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,3,0,0,11,0,0,0,0,18,0,5,0,0,14,0,3,0,0,21,6,12,0,0,17,4,0,0,0,46,6,28,0,7,33,0,0,0,0,72,5,30,0,6,35,0,0,0,3,82,9,45,3,0,8,0,0,0,4,70,8,15,3,0,5,0,0,0,0,41,3,32,0,0,9,0,0,0,0,47,3,13,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,51,185,14,17,151,8,6,0,10,451,0,3,3,0,0,0,0,0,0,3,0,7,0,7,0,0,0,3,0,17,0,8,0,6,3,0,3,0,0,22,0,12,3,20,9,0,0,14,0,58,Tamworth Regional (A)
