lga_code16,p_philippines_e,p_philippines_om_ie,p_philippines_om_uie,p_philippines_cfw,p_philippines_es_ns,p_philippines_tot,p_poland_e,p_poland_om_ie,p_poland_om_uie,p_poland_cfw,p_poland_es_ns,p_poland_tot,p_singapore_e,p_singapore_om_ie,p_singapore_om_uie,p_singapore_cfw,p_singapore_es_ns,p_singapore_tot,p_sthafrica_e,p_sthafrica_om_ie,p_sthafrica_om_uie,p_sthafrica_cfw,p_sthafrica_es_ns,p_sthafrica_tot,p_srilanka_e,p_srilanka_om_ie,p_srilanka_om_uie,p_srilanka_cfw,p_srilanka_es_ns,p_srilanka_tot,p_thailand_e,p_thailand_om_ie,p_thailand_om_uie,p_thailand_cfw,p_thailand_es_ns,p_thailand_tot,p_turkey_e,p_turkey_om_ie,p_turkey_om_uie,p_turkey_cfw,p_turkey_es_ns,p_turkey_tot,p_uk_e,p_uk_om_ie,p_uk_om_uie,p_uk_cfw,p_uk_es_ns,p_uk_tot,p_usa_e,p_usa_om_ie,p_usa_om_uie,p_usa_cfw,p_usa_es_ns,p_usa_tot,p_vietnam_e,p_vietnam_om_ie,p_vietnam_om_uie,p_vietnam_cfw,p_vietnam_es_ns,p_vietnam_tot,p_zimbabwe_e,p_zimbabwe_om_ie,p_zimbabwe_om_uie,p_zimbabwe_cfw,p_zimbabwe_es_ns,p_zimbabwe_tot,p_elsewhere_e,p_elsewhere_om_ie,p_elsewhere_om_uie,p_elsewhere_cfw,p_elsewhere_es_ns,p_elsewhere_tot,p_cob_ns_e,p_cob_ns_om_ie,p_cob_ns_om_uie,p_cob_ns_cfw,p_cob_ns_es_ns,p_cob_ns_tot,p_tot_e,p_tot_om_ie,p_tot_om_uie,p_tot_cfw,p_tot_es_ns,p_tot_tot,lga_name16
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,9,4,0,46,Sandstone (S)
57700,31,0,0,0,0,37,5,0,0,0,0,5,11,5,0,0,0,17,62,7,8,0,0,82,11,0,0,0,0,7,7,0,0,0,0,11,0,0,0,0,0,0,355,58,88,23,0,522,13,0,0,0,0,17,15,0,0,0,0,17,12,3,3,0,0,21,118,8,20,7,3,160,52,6,16,13,4,85,3193,459,690,187,54,4585,Serpentine-Jarrahdale (S)
57770,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,33,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,9,0,0,0,0,9,337,26,42,9,4,420,Shark Bay (S)
57840,158,5,0,0,4,173,17,0,12,3,0,29,81,8,20,3,0,112,190,27,26,8,0,248,45,0,3,0,0,50,52,0,3,0,3,60,3,8,8,3,0,17,917,119,115,18,5,1171,48,4,3,0,0,60,63,6,22,0,3,89,88,6,6,0,0,100,833,53,68,16,8,972,53,12,11,0,4,75,10337,1132,1078,216,94,12856,South Perth (C)
57910,957,10,24,5,5,1003,215,19,47,4,3,296,418,29,24,8,4,483,1726,190,158,22,10,2100,270,20,13,0,6,303,190,8,21,5,4,223,23,5,7,0,0,31,7071,548,578,63,43,8298,254,28,29,3,0,313,829,76,170,44,14,1124,526,42,34,0,0,607,4657,274,435,81,63,5507,527,29,59,10,42,663,62996,5456,5588,856,605,75495,Stirling (C)
57980,220,0,0,3,0,224,104,6,3,0,0,119,294,13,6,0,0,321,576,49,23,0,0,648,115,0,8,0,0,126,70,3,0,0,0,75,11,0,3,0,0,14,2577,167,136,11,19,2909,197,14,8,0,0,223,126,10,15,3,3,157,180,15,3,0,0,197,1695,70,62,11,15,1855,140,6,10,0,8,169,23151,1622,1106,153,149,26182,Subiaco (C)
58050,907,7,13,6,4,943,119,14,22,4,0,158,334,10,11,0,0,363,1070,107,65,9,4,1258,171,18,10,0,0,197,144,0,7,0,3,159,15,4,3,0,0,25,4928,384,410,76,39,5833,162,9,11,3,0,194,693,66,152,35,7,952,375,24,24,3,0,427,2792,208,250,42,33,3317,504,40,55,12,33,643,46939,3530,3657,840,444,55407,Swan (C)
58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,102,24,33,11,3,174,Tammin (S)
58260,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,3,0,0,0,0,5,186,23,42,27,3,281,Three Springs (S)
74050,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,552,3,9,0,3,572,Tiwi Islands (R)
57000,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,53,0,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,0,0,0,0,19,7,0,3,0,0,8,649,27,51,38,7,770,Perenjori (S)
57080,1416,13,16,4,7,1453,382,18,17,3,3,424,1481,61,28,15,3,1586,3449,134,78,7,16,3680,771,13,10,3,3,794,412,7,11,4,3,432,52,0,10,5,0,65,14651,489,350,27,68,15569,802,25,16,3,0,849,840,47,58,26,9,980,993,26,18,4,0,1043,8572,214,202,36,50,9070,846,36,26,15,47,965,120573,4133,2728,434,647,128511,Perth (C)
57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,6,183,48,62,32,4,336,Pingelly (S)
58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,44,7,18,7,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,0,14,21,5,7,3,0,31,494,81,195,78,15,856,Toodyay (S)
74550,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,23,0,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,13,0,3,0,0,18,681,31,32,16,20,790,Victoria Daly (R)
58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,7,78,26,26,16,5,152,Trayning (S)
74560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,16,0,0,47,Wagait (S)
74660,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,4,0,0,0,0,4,6,0,0,0,0,4,0,0,0,0,0,0,39,0,0,0,0,44,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,63,0,0,0,0,63,33,0,3,0,0,37,1732,22,14,5,13,1780,West Arnhem (R)
74680,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,12,526,12,4,0,8,551,West Daly (R)
58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,64,5,3,4,0,77,Upper Gascoyne (S)
58510,542,8,3,0,8,554,86,3,7,0,0,91,356,21,12,7,3,399,482,32,19,4,4,543,248,11,3,0,3,258,207,3,10,3,0,221,16,5,3,0,0,29,2282,127,127,14,10,2565,128,4,3,4,0,144,250,21,36,15,3,333,171,3,3,0,3,181,2127,85,124,14,28,2374,208,7,19,3,13,248,24913,1387,1276,227,185,27996,Victoria Park (T)
70200,334,0,0,0,3,339,8,0,0,0,0,8,23,0,0,0,0,26,85,5,6,0,0,98,57,3,0,0,0,60,33,0,3,0,0,37,3,0,0,0,0,3,479,39,38,0,3,557,159,4,3,0,0,170,35,6,7,0,0,51,123,0,3,0,0,131,555,17,33,5,5,612,150,11,11,3,4,182,10590,581,539,70,100,11884,Alice Springs (T)
58540,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,3,0,9,260,53,80,67,14,475,Victoria Plains (S)
79399,189,0,0,4,0,196,5,0,0,0,0,6,8,0,0,0,0,8,53,0,0,0,0,53,18,0,0,0,0,18,20,0,3,0,0,26,0,0,0,0,0,0,247,6,3,0,3,261,27,0,6,0,0,30,27,10,21,4,3,71,24,0,0,0,0,25,341,9,4,4,3,362,101,4,8,9,12,129,5870,231,170,52,78,6401,Unincorporated NT
58570,241,3,3,3,3,247,61,3,5,0,0,73,162,16,16,3,0,195,358,46,26,3,3,434,81,4,4,0,0,90,93,12,10,4,0,114,10,0,5,0,0,12,1667,173,162,24,9,2035,86,5,8,0,0,108,270,48,69,17,4,403,118,12,3,0,3,136,1363,88,83,13,17,1567,123,7,16,0,13,164,16922,1721,1599,259,148,20651,Vincent (C)
58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,3,5,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,8,3,3,0,0,16,434,75,110,58,14,681,Wagin (S)
58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,70,37,33,22,7,160,Wandering (S)
58760,567,7,10,11,6,607,102,12,38,4,0,154,163,13,12,4,0,191,1241,177,215,40,10,1680,74,12,6,0,0,95,122,6,14,3,3,145,6,3,4,3,0,24,6069,683,1134,108,66,8066,101,5,14,3,0,127,668,82,262,50,14,1083,337,42,35,9,3,421,1920,230,345,68,37,2589,376,44,59,12,22,521,34170,3684,4961,809,378,44004,Wanneroo (C)
58820,16,0,3,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,136,4,12,0,0,157,6,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,11,24,0,0,0,0,25,34,3,3,0,3,39,1899,68,112,52,33,2172,Waroona (S)
59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,6,0,0,0,0,6,235,6,25,22,0,285,Westonia (S)
72800,343,8,13,0,0,369,3,0,0,0,0,4,7,0,0,0,0,10,38,0,0,0,0,43,17,8,3,0,0,29,33,3,8,0,0,42,0,0,3,0,0,3,277,33,24,0,0,337,14,0,4,0,0,20,26,3,0,0,0,31,40,0,0,0,0,39,297,26,20,8,0,353,90,3,9,0,12,112,6355,472,441,64,73,7412,Palmerston (C)
59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,126,44,77,46,3,293,Wickepin (S)
59340,26,0,0,0,4,28,0,0,0,0,0,0,6,0,0,0,0,6,25,0,0,0,0,22,10,0,0,0,0,10,17,0,0,0,0,17,0,0,0,0,0,3,204,11,11,3,3,232,6,0,0,4,0,14,12,0,0,0,0,19,7,0,0,3,0,15,127,8,0,0,0,141,59,5,11,0,4,73,3220,195,173,51,49,3693,Wyndham-East Kimberley (S)
59350,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,12,0,0,0,0,17,5,0,0,0,0,5,667,7,13,11,4,711,Yalgoo (S)
59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,5,0,7,0,0,9,233,43,116,52,11,457,Williams (S)
59250,16,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,45,0,0,0,0,45,11,0,0,0,0,6,1127,11,11,3,9,1157,Wiluna (S)
89399,2603,40,37,14,18,2711,434,40,38,0,0,511,528,22,19,4,0,573,1330,69,54,7,4,1458,1757,42,44,10,4,1851,730,32,36,9,6,813,118,11,12,0,4,148,8227,413,392,48,37,9119,1526,68,71,8,6,1680,1805,93,127,36,20,2085,457,17,10,0,3,486,10987,469,493,98,93,12145,1224,73,59,11,72,1441,201286,9197,7719,1301,1151,220648,Unincorporated ACT
99399,33,0,3,0,0,42,4,0,0,0,0,4,34,0,4,0,0,38,15,4,0,0,0,23,0,0,0,0,0,3,20,0,0,0,0,20,0,0,0,0,0,0,99,6,15,4,3,122,3,0,4,0,0,7,3,0,0,0,0,6,4,0,0,0,0,3,59,7,14,4,0,77,46,3,7,0,8,69,2215,93,272,49,62,2692,Unincorp. Other Territories
61010,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,19,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,16,3,5,0,3,24,439,49,108,54,21,666,Central Highlands (M) (Tas.)
61210,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,5,10,4,0,56,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,6,20,0,3,0,0,26,89,15,22,10,5,130,2795,199,404,155,66,3618,Circular Head (M)
61410,34,0,0,0,0,39,9,0,5,0,0,15,12,0,3,0,0,21,59,10,3,0,0,71,14,0,0,0,0,15,14,0,3,0,3,15,0,0,0,0,0,0,461,35,74,11,4,586,34,5,9,3,0,44,12,0,3,0,0,19,7,3,0,0,0,12,213,10,38,3,4,268,200,14,14,7,9,240,12914,789,1362,194,147,15410,Clarence (C)
59310,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,3,0,35,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,3,9,0,5,3,0,17,445,91,98,40,14,689,Wongan-Ballidu (S)
59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,90,28,42,26,9,189,Woodanilling (S)
59330,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,125,31,27,28,0,214,Wyalkatchem (S)
59360,32,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,75,0,7,0,3,92,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,8,16,0,0,0,0,19,18,0,6,0,7,27,1107,36,84,53,27,1303,Yilgarn (S)
59370,10,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,0,6,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,62,9,16,0,3,90,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,12,17,0,7,0,0,31,667,110,158,76,19,1031,York (S)
60210,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,44,13,15,8,0,80,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,0,0,19,40,0,10,0,0,45,1203,123,270,83,20,1707,Break O'Day (M)
60410,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,13,0,0,69,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,3,0,16,50,0,10,3,3,68,2326,137,264,34,42,2806,Brighton (M)
60610,23,0,0,0,0,20,5,0,0,0,0,8,11,0,0,0,0,11,32,0,0,0,0,29,5,0,0,0,0,8,4,0,3,0,0,11,3,0,0,0,0,3,307,15,16,7,5,348,19,0,0,0,0,21,0,0,0,0,0,3,9,0,0,0,0,16,62,3,6,0,0,77,158,6,10,4,12,184,9208,412,437,119,113,10292,Burnie (C)
60810,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,11,4,3,0,0,0,11,9,0,0,0,0,12,0,0,0,0,0,0,129,12,27,11,0,180,6,3,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,59,5,11,3,0,74,109,7,20,4,11,149,4507,332,619,163,102,5723,Central Coast (M) (Tas.)
70420,49,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,5,0,3,0,0,9,0,0,0,0,0,0,54,6,3,0,0,66,7,0,0,0,0,7,0,0,0,0,0,0,15,0,0,0,0,16,59,3,0,0,0,66,60,0,6,0,0,68,1888,86,64,25,38,2097,Barkly (R)
70540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,Belyuen (S)
70620,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,42,0,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,35,0,0,0,0,35,20,0,0,0,0,23,1317,17,23,4,8,1375,Central Desert (R)
70700,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,24,0,3,4,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,13,0,3,3,0,14,477,39,39,15,9,574,Coomalie (S)
72330,27,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,11,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,54,0,0,0,0,56,262,0,0,0,0,262,3,0,0,0,0,3,8,0,0,0,0,7,62,0,0,0,0,61,28,0,0,0,0,24,2051,15,41,4,21,2132,MacDonnell (R)
