lga_code_2016,south_africa_before_1946,south_africa_1946_1955,south_africa_1956_1965,south_africa_1966_1975,south_africa_1976_1985,south_africa_1986_1995,south_africa_1996_2005,south_africa_2006_2010,south_africa_2011,south_africa_2012,south_africa_2013,south_africa_2014,south_africa_2015,south_africa_2016,south_africa_yr_arrival_notstated,south_africa_tot,sri_lanka_before_1946,sri_lanka_1946_1955,sri_lanka_1956_1965,sri_lanka_1966_1975,sri_lanka_1976_1985,sri_lanka_1986_1995,sri_lanka_1996_2005,sri_lanka_2006_2010,sri_lanka_2011,sri_lanka_2012,sri_lanka_2013,sri_lanka_2014,sri_lanka_2015,sri_lanka_2016,sri_lanka_yr_arrival_notstated,sri_lanka_tot,thailand_before_1946,thailand_1946_1955,thailand_1956_1965,thailand_1966_1975,thailand_1976_1985,thailand_1986_1995,thailand_1996_2005,thailand_2006_2010,thailand_2011,thailand_2012,thailand_2013,thailand_2014,thailand_2015,thailand_2016,thailand_yr_arrival_notstated,thailand_tot,fmr_yugoslav_rep_of_macedonia_before_1946,fmr_yugoslav_rep_of_macedonia_1946_1955,fmr_yugoslav_rep_of_macedonia_1956_1965,fmr_yugoslav_rep_of_macedonia_1966_1975,fmr_yugoslav_rep_of_macedonia_1976_1985,fmr_yugoslav_rep_of_macedonia_1986_1995,fmr_yugoslav_rep_of_macedonia_1996_2005,fmr_yugoslav_rep_of_macedonia_2006_2010,fmr_yugoslav_rep_of_macedonia_2011,fmr_yugoslav_rep_of_macedonia_2012,fmr_yugoslav_rep_of_macedonia_2013,fmr_yugoslav_rep_of_macedonia_2014,fmr_yugoslav_rep_of_macedonia_2015,fmr_yugoslav_rep_of_macedonia_2016,fmr_yugoslav_rep_of_macedonia_arrival_notstated,fmr_yugoslav_rep_of_macedonia_tot,turkey_before_1946,turkey_1946_1955,turkey_1956_1965,turkey_1966_1975,turkey_1976_1985,turkey_1986_1995,turkey_1996_2005,turkey_2006_2010,turkey_2011,turkey_2012,turkey_2013,turkey_2014,turkey_2015,turkey_2016,turkey_yr_arrival_notstated,turkey_tot,united_kingdom_before_1946,united_kingdom_1946_1955,united_kingdom_1956_1965,united_kingdom_1966_1975,united_kingdom_1976_1985,united_kingdom_1986_1995,united_kingdom_1996_2005,united_kingdom_2006_2010,united_kingdom_2011,united_kingdom_2012,united_kingdom_2013,united_kingdom_2014,united_kingdom_2015,united_kingdom_2016,united_kingdom_yr_arrival_notstated,united_kingdom_tot,usa_before_1946,usa_1946_1955,usa_1956_1965,usa_1966_1975,usa_1976_1985,usa_1986_1995,usa_1996_2005,usa_2006_2010,united_states_america_2011,united_states_america_2012,united_states_america_2013,united_states_america_2014,united_states_america_2015,united_states_america_2016,usa_year_of_arrival_notstated,usa_total,vietnam_before_1946,vietnam_1946_1955,vietnam_1956_1965,vietnam_1966_1975,vietnam_1976_1985,vietnam_1986_1995,vietnam_1996_2005,vietnam_2006_2010,vietnam_2011,vietnam_2012,vietnam_2013,vietnam_2014,vietnam_2015,vietnam_2016,vietnam_yr_arrival_notstated,vietnam_tot,zimbabwe_before_1946,zimbabwe_1946_1955,zimbabwe_1956_1965,zimbabwe_1966_1975,zimbabwe_1976_1985,zimbabwe_1986_1995,zimbabwe_1996_2005,zimbabwe_2006_2010,zimbabwe_2011,zimbabwe_2012,zimbabwe_2013,zimbabwe_2014,zimbabwe_2015,zimbabwe_2016,zimbabwe_yr_arrival_notstated,zimbabwe_tot,born_elsewhere_before_1946,born_elsewhere_1946_1955,born_elsewhere_1956_1965,born_elsewhere_1966_1975,born_elsewhere_1976_1985,born_elsewhere_1986_1995,born_elsewhere_1996_2005,born_elsewhere_2006_2010,born_elsewhere_2011,born_elsewhere_2012,born_elsewhere_2013,born_elsewhere_2014,born_elsewhere_2015,born_elsewhere_2016,born_elsewhere_yr_arrival_notstated,born_elsewhere_tot,tot_before_1946,tot_1946_1955,tot_1956_1965,tot_1966_1975,tot_1976_1985,tot_1986_1995,tot_1996_2005,tot_2006_2010,tot_2011,tot_2012,tot_2013,tot_2014,tot_2015,tot_2016,tot_yr_arrival_notstated,tot_tot,lga_name16
20660,0,0,11,21,57,49,104,94,15,9,5,9,20,4,13,414,3,12,22,52,67,203,141,107,19,29,21,20,36,23,14,769,0,0,0,4,22,38,56,57,10,10,10,9,8,3,14,239,0,11,64,175,34,62,29,7,0,0,0,0,3,0,15,396,0,3,3,36,10,15,4,7,0,0,0,0,0,4,0,88,30,303,642,801,480,395,529,383,87,59,71,56,55,19,114,4030,0,3,20,42,46,50,87,78,27,28,32,22,31,7,13,469,0,0,0,4,186,115,79,93,21,31,29,55,58,36,19,729,0,0,4,3,4,0,25,18,4,7,3,3,0,0,3,73,8,212,276,523,325,698,852,577,157,151,142,181,161,81,148,4499,94,1795,2996,3183,2324,3601,4477,3920,907,892,935,955,972,582,948,28593,Banyule (C)
20740,0,0,0,12,14,7,16,5,0,0,0,6,0,0,0,70,0,0,4,17,6,3,3,5,0,0,0,0,0,0,0,47,0,0,0,0,0,7,9,12,8,7,10,3,3,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,15,234,488,615,184,100,100,59,18,7,3,9,15,3,96,1949,0,3,3,11,10,15,13,5,0,3,0,9,3,0,0,80,0,0,0,3,3,3,4,10,6,0,4,0,0,0,0,38,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,0,43,58,94,50,43,57,94,7,15,6,8,3,3,17,502,32,616,910,976,489,335,382,380,70,71,60,64,54,25,205,4652,Bass Coast (S)
20830,0,0,4,13,24,19,21,32,4,6,6,0,0,0,4,127,0,0,6,17,3,8,6,16,0,0,3,3,0,0,3,68,0,0,0,0,0,4,3,9,0,3,0,0,7,0,4,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,6,241,456,572,218,105,145,113,10,35,26,18,3,4,60,2004,0,8,0,23,12,6,22,8,0,5,3,5,0,0,0,94,0,0,0,0,0,5,0,7,0,0,0,0,3,0,12,28,0,0,0,0,3,0,6,8,3,4,0,0,0,0,0,22,5,38,69,133,67,58,69,65,17,18,4,12,24,8,37,612,21,621,847,1010,566,392,524,473,88,118,65,76,69,32,212,5115,Baw Baw (S)
20910,0,4,8,39,129,182,336,212,25,30,22,38,51,53,14,1149,0,8,21,76,41,58,23,12,0,4,5,3,0,0,9,256,0,0,0,3,15,11,28,35,7,13,13,4,4,6,4,143,0,3,3,15,14,3,4,0,0,0,0,0,0,0,3,38,0,3,3,46,18,19,18,5,0,0,4,0,3,0,3,123,39,390,700,882,591,639,1183,989,269,233,223,193,218,126,151,6832,0,9,17,54,58,75,175,149,37,45,39,55,61,43,22,835,0,0,0,3,75,26,13,21,3,8,4,3,10,3,7,170,0,0,0,6,14,5,20,17,3,0,0,0,4,3,0,72,26,250,287,420,525,937,674,401,124,118,95,144,118,63,97,4282,143,1321,2129,2663,2426,3224,4113,3174,755,797,753,843,909,546,634,24428,Bayside (C)
21010,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,116,105,24,15,22,8,3,0,0,3,3,0,18,368,0,0,0,4,3,3,6,0,0,0,3,0,0,3,3,33,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,15,25,27,11,7,14,18,0,3,0,3,4,0,5,129,8,150,244,170,103,55,117,85,12,17,13,14,29,3,54,1076,Benalla (RC)
21110,3,0,29,60,176,165,296,152,13,21,13,21,17,10,16,1000,0,8,34,144,132,258,196,172,29,32,47,44,64,58,34,1239,0,0,0,12,26,36,109,101,16,30,18,31,38,17,24,458,0,17,30,38,0,19,14,9,0,0,0,0,0,0,3,138,0,0,3,47,26,25,19,12,4,4,6,11,7,9,7,173,73,404,717,979,555,636,864,622,175,129,108,108,146,66,152,5738,0,7,32,90,89,116,243,165,58,44,35,58,58,36,46,1065,0,0,5,34,776,291,117,198,48,59,82,93,135,85,60,1989,0,0,3,0,19,15,42,26,5,0,3,3,5,3,4,133,39,365,323,535,489,932,834,741,149,196,252,328,367,286,239,6082,213,2061,3423,3996,4676,7225,8053,7250,1597,1906,2152,2581,2896,1731,1612,51377,Boroondara (C)
21180,0,3,3,5,27,22,56,34,4,3,0,7,3,0,3,182,0,3,7,63,60,301,258,366,96,317,214,89,55,46,46,1914,0,0,0,7,43,103,106,122,32,14,25,32,17,18,17,530,0,6,105,1698,330,382,234,67,17,14,33,25,28,3,103,3044,0,0,7,203,123,101,117,40,7,12,11,7,5,10,32,671,4,225,429,622,239,138,132,136,40,23,23,31,12,6,91,2151,0,0,3,19,18,37,53,66,10,15,12,5,16,3,9,264,0,0,6,38,4436,7171,3128,2718,466,541,787,618,574,277,880,21642,0,0,0,4,4,9,10,26,0,4,4,0,7,0,0,68,4,456,655,2310,2051,2972,3527,2835,569,766,847,699,735,395,588,19408,39,3107,6110,10068,10016,16029,12538,13530,2359,3332,3997,3347,3109,1833,3302,92716,Brimbank (C)
21270,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,34,9,4,0,0,0,0,3,0,0,0,6,99,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,10,3,0,0,3,3,0,0,0,32,3,27,51,59,34,28,27,36,3,8,17,8,6,4,23,331,Buloke (S)
21370,0,0,0,5,6,4,8,11,4,0,0,0,0,0,0,41,0,0,0,3,0,0,0,16,4,8,7,0,0,0,0,36,0,0,0,0,0,3,3,7,3,0,4,3,0,0,0,25,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,13,5,127,213,213,78,39,19,29,3,10,0,3,3,3,41,787,0,0,0,8,8,5,12,3,3,0,5,0,3,0,4,53,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,10,0,0,0,0,4,0,3,3,0,0,5,0,0,0,0,10,0,30,38,33,21,25,24,21,4,9,13,10,3,3,11,243,17,319,399,362,224,199,235,266,71,76,67,53,74,42,137,2543,Campaspe (S)
21450,0,3,5,25,68,48,115,107,11,23,15,15,3,4,11,448,0,0,8,45,30,96,150,320,53,44,24,26,42,10,32,873,0,0,0,0,5,15,32,26,4,6,10,8,4,3,10,121,0,0,0,6,3,0,4,0,4,0,0,0,0,0,0,20,0,0,0,18,11,7,7,0,0,0,0,0,0,0,0,41,20,293,762,1307,642,447,448,527,87,69,49,40,33,12,142,4878,0,3,7,18,23,20,46,42,6,3,11,3,10,3,7,200,0,0,0,0,18,32,10,17,0,9,3,3,7,0,3,96,0,0,0,0,12,8,13,42,14,10,4,11,0,0,5,113,3,48,125,415,294,468,774,670,90,78,84,57,79,46,84,3312,44,820,1517,2402,1672,1818,2781,3527,554,519,445,369,425,204,534,17629,Cardinia (S)
21610,3,5,20,76,401,286,557,408,57,64,33,42,38,19,37,2041,0,9,56,438,443,1992,2305,3376,442,663,426,317,336,223,231,11262,0,0,0,0,61,146,161,130,29,26,18,14,22,15,24,649,0,0,13,146,88,117,65,38,3,0,12,0,3,6,17,523,0,0,3,278,146,167,88,42,3,3,0,4,13,0,20,785,25,566,1686,2927,1567,1011,877,937,136,142,119,90,84,37,317,10520,0,9,15,47,32,65,148,93,28,33,24,22,17,14,16,575,0,0,0,10,340,477,291,273,38,41,47,30,31,27,39,1646,0,0,3,4,13,24,121,219,16,10,16,21,20,15,7,486,7,170,544,2593,2676,5940,7662,5447,1002,972,1214,871,850,582,785,31319,68,1895,4476,9453,8893,16916,23753,25056,3793,4219,4168,3217,3000,1931,3019,113861,Casey (C)
21670,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,70,167,175,52,16,11,10,0,0,3,0,0,0,22,538,0,0,4,3,0,3,3,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,15,15,9,8,18,14,0,3,0,3,0,0,7,108,10,118,275,257,138,70,61,73,11,17,18,20,17,7,64,1147,Central Goldfields (S)
21750,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,11,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,156,144,36,38,30,25,3,0,3,3,3,0,29,564,0,0,5,6,0,3,3,3,0,0,0,0,0,3,0,34,0,0,0,0,4,3,3,4,0,0,3,0,0,0,0,17,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,18,0,15,29,20,3,12,51,48,17,16,18,11,15,10,14,280,6,154,287,259,115,134,207,214,66,53,63,39,47,38,100,1772,Colac-Otway (S)
21830,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,43,77,85,35,13,29,12,3,4,0,0,3,0,13,319,0,3,0,3,0,0,5,0,0,0,0,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,9,12,8,8,3,14,12,0,5,4,0,8,0,3,87,10,115,136,130,81,64,191,110,10,32,19,20,34,12,46,1005,Corangamite (S)
21890,0,0,6,7,53,68,74,57,11,9,6,12,11,9,11,342,0,3,16,28,41,162,109,144,17,48,52,76,61,57,22,835,0,0,0,0,17,48,77,82,18,21,38,22,42,23,18,409,0,47,122,530,123,179,57,15,4,3,14,0,13,0,34,1132,0,3,0,85,37,39,25,21,3,0,8,6,3,5,7,248,9,145,370,542,368,379,506,438,97,104,91,112,92,41,129,3422,0,3,5,52,45,79,105,80,30,31,27,24,25,16,29,556,0,0,0,17,740,623,246,264,63,105,99,192,198,132,87,2771,0,0,0,0,9,4,21,36,7,0,3,3,3,3,3,86,4,145,231,702,560,737,1032,1227,251,366,504,724,717,497,249,7951,51,2297,5830,5727,3458,4927,5471,6706,1311,1747,2221,2691,2597,1728,1751,48514,Darebin (C)
22110,0,0,5,8,12,8,27,14,3,0,4,9,0,0,0,95,0,0,0,5,0,0,3,3,0,6,4,3,0,0,0,28,0,0,0,0,0,7,7,3,0,4,0,4,6,0,0,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,22,279,491,574,160,116,102,80,7,9,0,9,3,3,94,1950,0,3,4,21,14,4,14,13,0,0,3,0,0,0,3,80,0,0,0,3,9,3,23,6,0,0,4,3,4,0,0,58,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,12,4,40,75,106,56,33,38,38,0,20,0,20,24,6,25,478,42,662,916,919,467,350,394,363,48,89,60,89,67,25,241,4721,East Gippsland (S)
22170,0,0,11,27,110,87,245,163,46,37,36,20,30,6,31,852,0,7,44,107,53,104,100,83,16,12,12,15,10,10,18,594,0,0,0,0,14,19,54,71,10,15,22,21,26,11,16,274,0,3,0,15,4,4,7,6,0,0,0,0,0,0,0,44,0,0,0,41,10,11,18,9,0,0,0,0,0,0,6,91,34,618,1654,2476,1288,840,767,678,146,140,111,66,50,41,309,9222,0,6,10,38,36,59,93,61,16,20,7,10,11,7,10,385,0,0,0,0,29,37,34,25,5,8,14,6,6,6,10,183,0,0,4,4,11,12,65,68,4,5,4,4,0,0,3,182,0,139,264,615,491,718,989,625,102,100,105,93,72,40,131,4489,59,1460,3043,4428,3295,3539,4483,3783,746,699,711,609,512,307,971,28637,Frankston (C)
22250,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,49,48,12,9,0,3,0,3,0,4,0,0,9,165,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,8,4,0,8,12,0,0,7,3,0,0,3,58,8,73,93,71,36,38,59,68,10,8,10,13,13,3,26,537,Gannawarra (S)
22830,0,0,0,0,3,3,37,33,5,5,0,18,8,4,4,117,0,0,0,0,4,8,20,43,4,16,4,11,17,5,5,141,0,0,0,0,0,13,28,17,0,0,4,3,0,0,9,74,0,6,36,18,3,6,3,0,0,0,0,0,0,0,7,76,0,0,0,59,31,57,54,11,3,0,0,5,0,6,15,237,6,115,246,273,74,58,80,49,32,22,15,9,10,7,53,1057,0,3,0,4,5,3,22,14,3,4,8,0,3,7,3,86,0,0,0,0,3,5,10,9,0,3,4,3,0,0,7,49,0,0,0,0,0,0,5,19,0,0,3,3,5,3,0,34,3,43,53,67,40,98,505,600,95,114,233,149,164,78,99,2327,28,596,877,716,400,574,1498,1878,336,382,557,473,450,237,433,9430,Greater Shepparton (C)
22910,0,0,3,0,10,6,6,9,4,0,0,0,0,0,0,33,0,6,3,3,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,84,161,213,88,55,68,40,7,8,3,3,0,0,29,764,0,0,4,7,10,12,9,14,0,3,0,0,4,0,3,69,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,26,29,69,34,39,33,20,3,3,6,6,15,4,8,288,12,215,331,409,273,189,202,159,32,21,19,32,25,15,78,2026,Hepburn (S)
22980,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,34,0,3,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,30,34,10,6,3,0,0,0,0,0,0,0,6,109,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,4,3,8,3,4,3,70,7,4,3,3,4,0,0,119,0,32,51,58,23,26,47,137,21,21,12,20,11,0,14,468,Hindmarsh (S)
23110,0,0,4,27,37,43,60,64,12,12,8,24,10,0,15,330,0,5,0,17,12,45,39,42,15,18,3,10,7,8,7,224,0,0,0,3,18,24,47,106,24,18,27,30,39,19,15,368,0,3,51,407,80,80,29,14,3,3,0,3,0,0,15,687,0,0,0,21,12,7,11,6,0,0,0,0,0,0,0,60,19,277,688,695,319,305,466,389,109,107,84,58,64,38,96,3710,0,3,4,22,34,39,64,64,17,9,15,22,6,9,9,321,0,0,0,6,521,490,137,99,21,31,21,14,26,8,44,1426,0,0,3,0,5,3,8,12,3,4,3,0,0,0,0,44,3,143,295,683,469,547,666,592,148,151,170,174,183,119,134,4462,41,1420,3085,3490,2502,3045,3509,3707,833,904,958,1023,951,571,844,26889,Hobsons Bay (C)
23190,0,0,4,0,3,3,13,5,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,6,0,9,0,0,0,3,0,19,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,20,5,43,64,82,25,14,14,17,0,5,11,6,0,0,6,300,0,0,0,3,3,0,4,5,3,3,0,0,0,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11,3,11,14,13,11,13,26,51,10,3,0,0,0,0,8,175,11,106,145,140,87,61,133,284,40,44,33,35,30,24,48,1206,Horsham (RC)
23270,0,0,3,22,42,39,69,91,18,9,0,16,19,8,7,347,0,3,13,143,77,620,562,912,101,196,106,104,94,80,86,3102,0,0,0,0,16,93,105,76,7,14,18,14,20,14,21,402,0,5,19,154,35,58,40,14,3,3,0,4,4,0,20,359,0,3,15,1657,982,1456,1066,443,104,66,65,52,51,39,227,6228,14,221,786,1053,399,309,286,250,59,62,34,22,27,11,104,3643,0,0,4,16,26,27,80,58,7,16,16,15,20,8,12,303,0,0,0,9,353,478,149,120,22,28,33,30,17,16,47,1314,0,0,0,0,0,7,15,81,4,3,5,4,6,0,4,132,0,148,349,1262,948,1734,1906,1669,358,369,514,552,643,452,451,11355,21,1666,3980,7525,5064,9415,12493,12830,2381,2364,3253,2741,2462,1821,2436,70449,Hume (C)
23350,0,0,0,9,6,0,3,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,43,113,153,72,59,36,34,3,4,7,8,9,0,33,567,0,0,0,10,7,0,7,5,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,26,35,14,17,8,20,4,0,0,0,0,0,19,170,4,148,228,276,163,129,116,96,21,12,15,18,16,8,101,1348,Indigo (S)
23430,0,0,16,52,177,154,287,259,59,51,48,44,46,22,14,1243,0,11,52,299,208,364,191,191,15,53,34,33,46,18,40,1555,0,0,0,11,45,47,101,71,9,6,18,18,31,10,19,390,3,0,8,29,9,14,10,0,0,0,0,0,0,0,0,73,0,4,19,211,65,69,36,28,8,3,3,8,8,4,13,484,30,453,981,1422,799,619,950,922,204,214,191,154,123,53,200,7304,0,4,7,36,37,70,116,85,27,18,26,28,18,23,17,508,0,0,0,19,620,370,142,97,21,35,27,40,26,16,57,1466,0,0,3,3,24,8,24,40,6,10,4,6,6,4,0,126,6,154,359,1179,1423,1781,1656,1022,230,247,282,272,305,180,232,9335,71,1505,3781,6101,5330,6541,7225,6511,1290,1488,1501,1559,1628,979,1423,46934,Kingston (C) (Vic.)
23670,0,3,15,46,236,206,277,161,22,34,9,20,22,6,12,1076,0,4,49,266,208,721,802,692,96,85,65,58,42,33,50,3163,0,0,0,7,39,53,78,74,5,13,17,10,17,13,15,343,0,0,13,28,3,6,6,0,0,0,0,0,0,0,3,61,0,0,3,54,22,18,10,9,0,0,0,0,0,0,3,112,26,514,1318,2037,912,649,493,345,70,62,43,49,27,10,218,6767,0,3,4,37,33,54,101,71,15,10,12,9,13,9,12,396,0,0,3,15,498,381,131,119,16,10,10,17,19,9,30,1257,0,0,5,4,17,3,30,28,11,4,4,5,6,0,0,109,24,270,412,892,998,1171,989,532,90,121,87,96,78,43,149,5949,85,1761,3589,5278,4984,7466,8278,7483,1238,1242,1053,1094,912,495,1239,46193,Knox (C)
23810,0,3,0,4,25,3,44,49,4,9,4,3,0,3,8,155,0,4,8,6,3,7,10,34,8,6,10,7,9,0,0,109,0,0,0,0,3,5,18,24,3,4,10,8,4,3,8,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,13,547,688,603,280,142,90,75,27,13,3,10,13,8,108,2615,0,0,4,18,9,9,23,21,0,3,4,3,4,0,0,105,0,0,0,3,8,14,12,11,0,5,0,4,0,3,7,65,0,0,0,0,8,0,3,18,0,3,0,4,0,0,0,29,3,107,115,205,113,70,182,247,31,22,29,21,19,20,36,1226,35,1503,1691,1309,878,592,775,950,135,150,156,174,168,91,344,8937,Latrobe (C) (Vic.)
23940,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,61,66,13,11,7,5,0,0,0,0,0,0,10,203,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,19,3,3,3,0,4,0,0,0,0,0,3,60,0,64,133,121,56,36,31,62,11,13,26,13,9,12,27,610,Loddon (S)
24130,0,0,3,8,10,19,52,36,5,0,3,3,3,0,3,147,0,0,7,16,4,5,5,0,0,3,0,3,0,0,4,52,0,0,0,0,0,4,8,6,0,0,0,3,5,0,3,36,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,11,5,166,421,617,251,196,303,177,36,19,16,18,4,3,87,2331,0,0,3,35,17,21,33,21,6,0,0,0,3,4,4,148,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,18,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,16,3,39,73,112,70,48,84,40,13,9,17,22,30,4,21,597,20,503,889,1113,627,548,786,494,93,78,92,87,67,28,227,5659,Macedon Ranges (S)
24210,0,3,11,24,120,144,410,281,27,35,18,36,34,35,9,1186,0,10,43,75,61,206,113,81,14,11,11,11,12,3,15,662,0,0,0,3,17,23,40,42,9,13,7,11,14,4,8,181,0,17,52,103,23,19,14,3,0,0,0,0,3,0,13,252,0,0,11,64,30,26,25,4,0,0,3,0,0,0,3,170,32,308,499,604,312,275,374,289,49,66,40,25,33,14,79,2997,0,6,3,35,32,50,86,47,9,19,15,16,21,12,15,361,0,0,0,0,597,215,73,39,8,7,20,20,18,18,23,1042,0,0,3,4,19,11,42,15,0,4,3,5,8,3,0,104,15,356,383,506,510,882,746,354,62,106,92,102,127,58,134,4434,120,2605,4481,3929,4201,7558,7833,6107,1197,1427,1399,1488,1494,794,1423,46062,Manningham (C)
