lga_code16,fts_none_mng,fts_none_pro,fts_none_tectw,fts_none_copsw,fts_none_claw,fts_none_swks,fts_none_maopdv,fts_none_lab,fts_none_idns,fts_none_tot,fts_1_15_mng,fts_1_15_pro,fts_1_15_tectw,fts_1_15_copsw,fts_1_15_claw,fts_1_15_swks,fts_1_15_maopdv,fts_1_15_lab,fts_1_15_idns,fts_1_15_tot,fts_16_24_mng,fts_16_24_pro,fts_16_24_tectw,fts_16_24_copsw,fts_16_24_claw,fts_16_24_swks,fts_16_24_maopdv,fts_16_24_lab,fts_16_24_idns,fts_16_24_tot,fts_25_34_mng,fts_25_34_pro,fts_25_34_tectw,fts_25_34_copsw,fts_25_34_claw,fts_25_34_swks,fts_25_34_maopdv,fts_25_34_lab,fts_25_34_idns,fts_25_34_tot,fts_35_39_mng,fts_35_39_pro,fts_35_39_tectw,fts_35_39_copsw,fts_35_39_claw,fts_35_39_swks,fts_35_39_maopdv,fts_35_39_lab,fts_35_39_idns,fts_35_39_tot,fts_40_mng,fts_40_pro,fts_40_tectw,fts_40_copsw,fts_40_claw,fts_40_swks,fts_40_maopdv,fts_40_lab,fts_40_idns,fts_40_tot,fts_41_48_mng,fts_41_48_pro,fts_41_48_tectw,fts_41_48_copsw,fts_41_48_claw,fts_41_48_swks,fts_41_48_maopdv,fts_41_48_lab,fts_41_48_idns,fts_41_48_tot,fts_49mo_mng,fts_49mo_pro,fts_49mo_tectw,fts_49mo_copsw,fts_49mo_claw,fts_49mo_swks,fts_49mo_maopdv,fts_49mo_lab,fts_49mo_idns,fts_49mo_tot,fts_ns_mng,fts_ns_pro,fts_ns_tectw,fts_ns_copsw,fts_ns_claw,fts_ns_swks,fts_ns_maopdv,fts_ns_lab,fts_ns_idns,fts_ns_tot,fts_tot_mng,fts_tot_pro,fts_tot_tectw,fts_tot_copsw,fts_tot_claw,fts_tot_swks,fts_tot_maopdv,fts_tot_lab,fts_tot_inad_des_tot,fts_tot_tot,pts_none_mng,pts_none_pro,pts_none_tectw,pts_none_copsw,pts_none_claw,pts_none_swks,pts_none_maopdv,pts_none_lab,pts_none_idns,pts_none_tot,pts_1_15_mng,pts_1_15_pro,pts_1_15_tectw,pts_1_15_copsw,pts_1_15_claw,pts_1_15_swks,pts_1_15_maopdv,pts_1_15_lab,pts_1_15_idns,pts_1_15_tot,pts_16_24_mng,pts_16_24_pro,pts_16_24_tectw,pts_16_24_copsw,pts_16_24_claw,pts_16_24_swks,pts_16_24_maopdv,pts_16_24_lab,pts_16_24_idns,pts_16_24_tot,pts_25_34_mng,pts_25_34_pro,pts_25_34_tectw,pts_25_34_copsw,pts_25_34_claw,pts_25_34_swks,pts_25_34_maopdv,pts_25_34_lab,pts_25_34_idns,pts_25_34_tot,pts_35_39_mng,pts_35_39_pro,pts_35_39_tectw,pts_35_39_copsw,pts_35_39_claw,pts_35_39_swks,pts_35_39_maopdv,pts_35_39_lab,pts_35_39_idns,pts_35_39_tot,pts_40_mng,pts_40_pro,pts_40_tectw,pts_40_copsw,pts_40_claw,pts_40_swks,pts_40_maopdv,pts_40_lab,pts_40_idns,pts_40_tot,pts_41_48_mng,pts_41_48_pro,pts_41_48_tectw,pts_41_48_copsw,pts_41_48_claw,pts_41_48_swks,pts_41_48_maopdv,pts_41_48_lab,pts_41_48_idns,pts_41_48_tot,pts_49mo_mng,pts_49mo_pro,pts_49mo_tectw,pts_49mo_copsw,pts_49mo_claw,pts_49mo_swks,pts_49mo_maopdv,pts_49mo_lab,pts_49mo_idns,pts_49mo_tot,pts_ns_mng,pts_ns_pro,pts_ns_tectw,pts_ns_copsw,pts_ns_claw,pts_ns_swks,pts_ns_maopdv,pts_ns_lab,pts_ns_idns,pts_ns_tot,pts_tot_mng,pts_tot_pro,pts_tot_tectw,pts_tot_copsw,pts_tot_claw,pts_tot_swks,pts_tot_maopdv,pts_tot_lab,pts_tot_inad_des_tot,pts_tot_tot,lga_name16
21890,3,3,9,23,12,60,8,15,0,130,16,125,40,438,129,1158,43,327,15,2295,17,20,31,131,52,276,36,146,5,725,9,10,5,47,22,72,8,17,0,186,3,3,10,8,8,13,0,3,0,48,0,3,9,7,4,5,0,0,0,24,3,0,3,3,3,3,0,0,0,15,0,0,0,3,0,0,0,0,0,15,0,4,3,23,3,31,0,11,21,96,54,178,113,686,228,1605,94,525,43,3534,0,0,0,6,3,3,0,0,0,6,3,6,3,30,14,58,0,18,0,132,0,6,10,25,4,26,8,18,0,95,5,7,10,8,3,11,0,9,0,59,3,11,51,11,10,3,0,4,0,99,3,6,63,9,7,4,0,3,0,94,3,3,24,0,3,0,3,0,0,32,0,0,12,3,0,0,0,0,0,12,0,0,4,3,0,3,0,0,6,21,20,36,183,91,42,113,13,53,7,556,Darebin (C)
22110,0,0,0,4,0,20,0,10,0,39,4,4,4,75,8,235,3,114,9,452,0,0,0,8,0,13,0,3,0,34,0,0,0,4,0,5,0,0,0,14,0,0,6,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,9,0,3,12,31,9,8,22,102,11,290,8,140,18,601,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,5,0,5,0,27,0,0,5,3,0,12,0,3,0,23,0,3,0,13,0,0,0,3,0,19,0,3,25,4,4,5,0,0,0,44,3,0,21,3,5,0,0,0,0,33,0,3,8,0,3,0,0,0,0,17,0,0,3,4,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,3,8,12,70,32,14,24,0,17,0,182,East Gippsland (S)
22170,3,0,3,22,3,50,0,20,0,92,24,35,28,377,77,1066,40,486,14,2143,17,16,16,75,30,208,16,69,4,449,3,11,7,22,13,43,0,15,0,112,3,0,8,8,4,10,0,6,0,36,3,3,7,3,3,4,0,0,0,19,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,8,3,0,0,12,3,28,0,12,25,82,58,66,66,521,128,1403,56,609,42,2959,0,0,3,0,0,3,0,0,0,12,0,3,4,34,6,50,4,11,0,114,0,4,14,20,6,29,4,16,0,95,3,8,7,23,3,10,0,10,0,65,0,14,81,20,6,9,0,5,0,134,4,10,108,8,3,0,0,0,0,134,0,0,36,0,3,0,0,0,0,40,3,3,21,7,0,0,0,0,0,33,0,0,7,0,0,0,0,3,5,17,17,41,270,114,33,111,5,53,13,649,Frankston (C)
22250,0,0,0,0,0,3,0,0,0,10,4,0,0,26,0,47,0,30,0,108,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,3,4,24,6,55,0,37,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,3,5,3,0,0,0,37,Gannawarra (S)
22830,0,0,3,13,10,44,4,12,0,85,9,9,15,132,48,564,7,234,8,1027,4,5,6,11,7,41,0,28,3,111,3,8,0,12,3,13,0,9,0,48,0,8,7,4,0,3,0,0,0,28,0,4,3,4,3,0,0,0,0,13,0,3,3,0,0,0,0,0,0,10,0,0,4,3,0,0,0,0,0,7,0,0,0,6,0,25,3,5,16,55,19,43,38,189,78,693,14,285,29,1388,0,0,0,0,0,0,0,0,0,5,0,3,3,7,3,22,0,5,0,47,3,4,3,4,0,8,0,5,0,31,0,3,4,18,0,7,0,0,3,39,4,8,66,19,10,3,0,0,0,114,3,5,69,11,6,0,0,0,0,99,4,3,25,4,4,3,0,0,0,36,0,4,7,3,0,0,0,0,0,16,0,0,3,0,0,0,0,0,4,5,13,38,179,62,29,40,0,16,13,389,Greater Shepparton (C)
22910,0,0,0,9,0,4,0,3,0,17,0,0,0,46,4,44,0,34,0,131,0,0,3,10,3,8,0,3,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8,71,9,58,0,39,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,5,0,0,12,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,4,0,4,0,54,Hepburn (S)
22980,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,25,0,18,0,42,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,24,0,22,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,4,0,24,Hindmarsh (S)
23110,0,0,0,20,0,18,0,14,0,59,10,38,23,250,64,496,21,206,3,1117,8,7,19,59,22,108,26,55,3,303,3,0,3,10,8,17,4,8,0,56,0,0,3,9,3,0,3,3,0,22,0,0,4,3,0,0,0,3,0,13,0,0,3,3,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,10,3,0,4,10,3,4,3,3,17,49,25,50,58,364,102,658,58,298,21,1633,0,0,4,0,0,5,0,0,0,11,0,0,4,12,7,21,0,13,0,53,4,3,12,8,9,17,7,4,0,57,0,3,4,13,5,5,3,0,0,41,3,3,56,8,3,5,3,4,0,87,0,3,63,4,3,3,3,9,0,82,0,0,26,0,0,0,0,0,0,25,0,0,12,7,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,6,9,17,177,60,25,54,10,33,3,384,Hobsons Bay (C)
23190,0,0,0,3,0,9,0,4,0,24,0,0,5,52,3,143,3,105,0,316,0,0,4,3,0,11,0,6,0,28,0,3,0,5,0,0,0,0,0,9,0,0,3,0,5,0,0,0,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,4,0,16,3,3,21,70,7,172,3,122,6,412,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,0,17,0,0,0,0,0,3,0,5,0,12,0,3,3,0,0,0,0,3,0,12,0,5,10,0,5,3,0,0,0,25,0,7,15,0,0,0,0,0,0,28,0,0,9,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,18,47,11,14,12,0,14,0,114,Horsham (RC)
23270,3,0,3,22,9,78,3,38,0,155,30,83,55,405,101,1379,72,593,20,2738,20,26,51,152,71,355,90,229,4,998,12,5,7,45,20,85,14,36,3,224,9,7,18,9,7,13,7,7,0,81,8,5,10,10,9,7,3,5,7,58,3,4,6,0,5,3,0,0,0,16,0,0,3,6,0,3,0,3,0,16,4,8,11,16,5,41,4,11,35,132,83,128,158,671,230,1963,191,928,74,4417,0,0,5,6,0,3,3,3,0,20,0,5,7,39,5,76,15,24,0,165,5,5,13,39,3,53,20,41,3,182,4,3,23,21,17,21,8,11,0,108,4,18,120,15,19,11,4,11,6,206,10,11,150,22,13,3,7,9,0,225,4,3,50,4,8,0,3,3,0,76,6,8,27,4,7,0,0,3,0,54,0,0,12,0,3,9,0,3,10,42,41,51,395,142,78,182,65,106,21,1084,Hume (C)
23350,0,0,0,3,0,0,3,8,0,14,3,0,8,47,0,72,0,40,0,163,0,0,0,0,0,5,0,6,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,0,8,56,5,83,4,56,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,0,15,0,0,14,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,7,3,12,0,3,0,54,Indigo (S)
23430,0,3,5,29,4,92,9,42,3,186,36,138,61,678,126,1773,84,590,18,3506,30,31,44,182,53,352,60,188,7,944,8,7,7,28,15,90,6,32,0,191,3,4,18,9,5,12,3,7,3,64,7,4,18,6,3,0,3,4,0,37,4,5,7,0,0,3,3,0,0,19,3,0,3,0,3,4,0,0,0,9,0,4,0,13,0,32,0,10,25,93,92,195,157,953,211,2355,156,872,64,5057,0,0,7,0,4,5,0,0,0,18,0,5,10,42,16,81,6,23,0,176,3,4,16,37,16,72,8,19,0,181,4,3,24,19,10,29,3,11,0,110,10,16,107,19,7,8,7,0,0,183,0,4,126,3,5,0,0,7,0,158,3,6,47,5,7,3,0,3,0,75,4,3,17,3,0,3,3,0,0,37,0,0,4,3,10,5,0,0,7,24,35,41,371,131,76,205,26,66,8,957,Kingston (C) (Vic.)
23670,4,0,6,23,3,67,10,38,0,146,40,120,47,637,103,1611,56,608,20,3247,29,26,41,144,48,296,33,168,7,786,10,0,4,51,13,63,5,22,0,167,6,17,16,7,3,16,5,7,0,73,3,8,11,3,8,0,0,3,0,37,3,3,0,3,0,3,0,3,0,14,0,0,4,3,0,3,0,0,0,8,0,0,8,10,5,25,3,11,22,84,97,179,131,883,188,2076,115,849,48,4559,0,0,8,0,3,0,0,3,0,19,0,3,12,36,7,77,3,29,0,170,7,11,14,33,8,43,13,23,0,154,7,6,21,34,7,17,3,10,0,101,7,6,105,18,6,6,3,7,3,167,6,12,146,8,8,4,0,3,0,185,0,3,53,5,4,3,0,0,0,68,3,7,20,3,0,0,0,0,0,27,0,0,6,3,0,6,0,3,3,23,27,43,385,129,52,164,26,85,11,917,Knox (C)
23810,3,0,3,11,9,30,0,13,0,62,15,14,16,187,41,615,17,247,6,1166,0,6,3,37,7,92,3,19,0,172,0,7,3,23,3,10,0,4,0,49,0,3,14,7,7,3,0,0,0,34,0,3,9,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,3,0,3,0,18,0,11,15,54,22,39,48,271,68,772,18,299,28,1563,0,0,9,0,0,3,0,0,0,9,0,0,3,18,7,29,4,11,0,78,0,4,6,9,3,14,0,4,0,47,3,6,14,23,4,6,0,5,0,62,0,10,74,8,18,7,0,3,0,116,0,10,79,4,9,0,0,0,0,105,0,3,21,0,3,0,0,0,0,34,0,7,25,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,7,10,31,229,72,46,59,8,32,0,482,Latrobe (C) (Vic.)
23940,0,0,0,0,0,0,0,3,0,7,3,0,0,7,0,24,0,25,0,63,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,6,0,0,8,0,33,0,35,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,5,0,11,Loddon (S)
24130,0,0,0,13,0,17,0,11,0,36,0,11,20,173,22,291,16,190,7,729,3,3,4,32,7,26,3,23,0,93,3,0,3,7,0,4,0,3,0,28,0,3,6,0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,14,0,6,3,26,11,19,48,229,28,349,17,232,11,941,0,0,0,0,0,0,0,0,0,5,0,0,3,13,3,12,3,5,0,42,0,0,0,4,0,6,0,7,0,24,0,0,3,3,0,3,0,0,0,17,0,4,28,3,3,3,0,3,0,45,0,0,27,3,3,0,0,0,0,38,0,3,12,0,0,0,0,3,0,17,0,0,6,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,6,3,5,92,35,10,27,7,24,0,209,Macedon Ranges (S)
24210,0,0,8,19,8,52,0,8,0,97,22,102,36,525,93,1222,27,361,10,2402,16,17,30,132,33,283,10,106,0,628,9,8,13,20,16,77,0,7,3,153,6,0,12,8,3,5,0,0,0,35,3,0,7,3,0,3,0,0,3,21,3,0,7,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,24,0,4,6,45,66,134,107,715,155,1669,38,495,22,3398,0,0,3,3,0,9,0,3,0,12,0,5,7,26,5,70,4,13,3,131,5,5,5,20,11,34,0,19,0,95,0,3,10,12,4,24,0,5,0,52,7,3,42,6,3,4,0,0,0,70,3,6,48,5,0,4,0,0,0,69,3,0,16,4,4,0,0,0,0,25,3,0,8,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,18,25,146,79,30,141,4,38,0,483,Manningham (C)
24250,0,0,0,3,0,0,0,0,0,3,3,0,13,25,3,35,0,34,0,116,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,4,21,28,3,44,3,38,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,10,0,0,9,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,24,8,0,3,0,3,0,44,Mansfield (S)
24330,0,3,4,21,12,56,0,8,0,115,21,78,27,383,78,1030,32,228,10,1881,16,18,27,96,50,311,29,93,9,649,10,3,6,35,22,95,7,15,0,189,3,3,4,7,4,10,0,3,0,40,3,0,4,3,0,3,0,4,0,16,0,0,0,3,0,3,0,0,0,12,0,0,3,6,0,3,0,0,0,12,0,0,0,11,3,27,0,7,20,73,56,109,85,555,172,1538,62,361,38,2977,0,0,0,0,0,3,0,0,0,10,3,0,9,16,9,57,5,10,0,107,3,3,6,19,6,43,4,19,0,104,3,10,6,19,5,11,3,6,0,59,3,3,27,15,8,5,3,0,0,68,0,12,37,11,8,4,6,4,0,74,0,7,9,4,0,3,0,0,0,26,0,3,0,0,0,0,0,5,0,16,0,0,0,4,0,4,0,0,3,15,15,38,95,79,45,135,23,44,9,478,Maribyrnong (C)
24410,0,3,3,27,6,66,0,22,4,132,25,77,31,522,117,1239,21,482,10,2527,17,13,25,132,37,272,21,88,0,609,3,10,3,48,9,80,0,7,0,165,5,8,11,18,4,10,0,0,0,52,0,0,12,6,0,3,0,0,0,31,0,0,4,3,0,5,0,0,0,14,0,3,0,0,0,0,0,0,0,5,0,0,3,7,4,27,0,4,12,62,62,118,91,760,179,1704,45,612,30,3597,0,0,6,3,0,8,0,0,0,20,3,5,9,34,9,56,5,25,0,144,4,5,9,23,12,50,3,19,3,127,11,11,15,19,3,28,0,4,0,87,10,7,88,15,13,9,3,0,0,145,0,12,118,3,5,8,0,4,0,155,3,0,37,0,3,0,0,3,0,49,0,0,18,5,0,0,0,0,0,31,0,0,7,0,0,0,0,0,0,14,31,42,315,97,48,156,15,56,10,766,Maroondah (C)
24600,9,90,9,170,78,184,3,84,18,649,129,967,217,2330,1063,2684,68,1143,118,8723,113,365,277,1210,769,1289,64,927,50,5074,42,111,45,342,215,309,9,82,10,1173,36,112,35,86,118,78,0,15,3,490,17,135,40,47,75,18,7,8,0,349,11,45,11,28,27,11,0,3,5,131,16,59,15,20,12,11,0,8,7,142,10,50,24,114,51,131,4,97,212,695,380,1935,683,4344,2404,4724,157,2371,424,17423,0,9,12,10,15,8,0,5,3,55,12,57,32,163,74,137,10,87,15,585,25,91,75,178,145,146,9,140,9,827,23,94,29,106,121,98,3,28,9,507,34,194,148,55,226,65,0,18,14,752,43,235,182,52,162,28,0,13,6,726,24,100,57,42,48,15,0,3,0,280,18,101,59,30,35,14,0,5,7,266,3,7,13,21,4,17,0,9,52,132,182,896,604,654,836,523,22,307,118,4139,Melbourne (C)
24650,0,0,0,9,0,31,0,10,3,60,12,30,20,262,45,726,24,317,12,1441,4,6,19,56,20,144,17,62,0,332,8,0,3,12,6,31,0,13,3,66,0,0,3,3,3,3,0,0,0,17,0,3,5,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,13,3,0,6,10,3,7,0,13,9,45,28,44,61,367,79,948,40,411,21,1994,0,0,3,0,0,3,0,3,0,10,0,3,0,21,3,29,0,11,0,74,0,0,6,8,3,21,3,7,0,47,0,3,12,6,9,11,0,3,0,45,3,4,42,5,3,0,0,0,0,69,0,3,65,7,0,4,0,0,0,82,0,0,20,0,0,0,0,0,0,25,0,0,5,3,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,13,15,158,58,25,66,4,30,3,367,Melton (C)
24780,0,0,0,12,0,32,0,11,0,63,8,16,23,86,19,473,4,154,6,784,0,0,3,23,6,40,3,24,0,97,0,0,0,9,0,16,0,4,0,31,3,3,5,3,3,3,0,3,0,20,0,0,3,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,6,0,9,3,5,6,27,8,25,40,145,29,578,10,197,13,1046,0,0,3,4,0,0,0,0,0,6,0,3,9,3,3,23,3,5,0,49,4,3,3,15,4,13,4,3,0,46,0,3,3,9,3,8,0,3,0,27,0,5,35,9,10,6,0,0,0,66,3,4,37,0,9,0,0,0,0,52,0,0,13,0,0,0,0,0,0,13,0,0,9,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,28,111,41,26,49,3,15,0,278,Mildura (RC)
24850,0,0,0,4,0,13,0,6,0,26,6,7,17,75,22,261,3,135,7,526,3,3,5,24,8,39,0,26,0,106,0,3,0,6,0,9,0,5,0,25,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,14,0,0,0,7,0,3,0,7,6,23,15,15,27,115,27,331,15,178,14,739,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,16,0,4,0,26,0,0,0,4,0,4,0,6,0,15,0,0,3,7,0,7,0,4,0,23,0,0,19,8,3,3,0,0,0,35,0,0,25,0,3,0,0,3,0,36,0,0,3,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,11,7,7,54,29,11,32,0,19,3,163,Mitchell (S)
24900,0,0,0,10,0,25,0,9,0,42,6,0,16,50,10,178,4,118,3,380,0,0,4,4,3,13,0,3,0,28,0,0,0,3,0,3,0,3,0,3,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,8,6,24,9,4,19,71,15,226,4,134,14,499,0,0,0,0,0,0,0,3,0,5,0,0,4,3,0,8,0,6,0,26,0,0,3,5,3,0,0,5,0,17,0,0,3,7,0,0,0,0,0,17,0,3,20,8,3,4,0,3,0,45,0,0,30,0,6,0,0,0,0,37,0,0,12,0,0,0,0,0,0,13,3,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,6,10,75,29,14,15,0,20,4,174,Moira (S)
24970,0,19,14,49,12,72,4,28,4,196,46,416,98,974,309,1380,76,477,31,3801,19,73,93,237,147,316,54,206,15,1161,9,29,14,60,44,69,13,21,3,271,4,28,22,26,17,9,5,3,0,113,4,17,14,30,9,4,3,6,3,95,0,11,7,3,7,3,0,0,0,25,6,4,7,0,3,0,0,0,0,27,4,17,4,31,12,28,0,16,52,156,93,619,270,1412,559,1884,160,752,107,5851,0,3,4,3,4,3,0,0,0,19,5,21,5,35,15,51,3,25,3,159,4,22,14,50,25,34,7,22,3,176,6,22,21,25,17,20,4,14,0,134,0,23,107,12,33,15,8,3,3,206,3,38,115,16,20,6,4,3,4,206,3,13,48,0,3,5,0,3,0,77,0,7,17,3,10,3,0,0,0,43,0,3,13,3,3,0,6,0,10,31,27,149,355,141,122,135,33,73,22,1048,Monash (C)
25060,0,9,0,28,9,46,3,13,0,115,13,94,31,517,128,1154,23,285,16,2272,14,25,21,140,39,209,22,86,12,564,4,6,3,37,20,50,0,15,0,136,8,8,12,3,14,4,0,3,0,48,0,3,12,6,10,3,0,0,0,34,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,20,4,11,0,11,19,63,41,150,80,757,221,1484,44,423,51,3245,0,0,0,0,0,4,0,0,0,5,3,5,3,33,9,60,3,17,0,128,0,3,4,28,4,24,0,14,0,80,0,3,8,16,12,10,0,3,0,51,0,12,59,15,13,13,0,0,0,114,3,5,52,3,6,3,0,0,0,73,0,3,16,0,0,3,0,3,0,33,0,3,10,0,0,4,0,3,0,17,0,0,3,0,0,3,0,0,4,11,14,42,154,99,40,119,6,34,9,514,Moonee Valley (C)
25150,0,3,0,3,0,7,0,3,0,23,9,6,4,89,11,179,4,123,6,432,4,4,0,22,3,15,0,21,0,70,3,0,3,3,3,0,0,3,0,12,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,14,12,11,20,124,21,207,10,153,7,563,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,6,0,16,0,0,4,4,3,7,0,0,0,14,3,0,0,3,0,3,0,0,0,12,0,0,12,0,0,0,0,0,0,17,3,0,22,0,0,0,0,0,0,32,0,0,11,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,7,4,56,20,7,7,3,7,0,115,Moorabool (S)
