lga_code16,m1_train_mng,m1_train_pro,m1_train_tectw,m1_train_copsw,m1_train_claw,m1_train_swks,m1_train_maopdv,m1_train_lab,m1_train_idns,m1_train_tot,m1_bus_mng,m1_bus_pro,m1_bus_tectw,m1_bus_copsw,m1_bus_claw,m1_bus_swks,m1_bus_maopdv,m1_bus_lab,m1_bus_idns,m1_bus_tot,m1_ferry_mng,m1_ferry_pro,m1_ferry_tectw,m1_ferry_copsw,m1_ferry_claw,m1_ferry_swks,m1_ferry_maopdv,m1_ferry_lab,m1_ferry_idns,m1_ferry_tot,m1_tram_inc_lr_mng,m1_tram_inc_lr_pro,m1_tram_inc_lr_tectw,m1_tram_inc_lr_copsw,m1_tram_inc_lr_claw,m1_tram_inc_lr_swks,m1_tram_inc_lr_maopdv,m1_tram_inc_lr_lab,m1_tram_inc_lr_idns,m1_tram_inc_lr_tot,m1_taxi_mng,m1_taxi_pro,m1_taxi_tectw,m1_taxi_copsw,m1_taxi_claw,m1_taxi_swks,m1_taxi_maopdv,m1_taxi_lab,m1_taxi_idns,m1_taxi_tot,m1_carasdriv_mng,m1_carasdriv_pro,m1_carasdriv_tectw,m1_carasdriv_copsw,m1_carasdriv_claw,m1_carasdriv_swks,m1_carasdriv_maopdv,m1_carasdriv_lab,m1_carasdriv_idns,m1_carasdriv_tot,m1_caraspas_mng,m1_caraspas_pro,m1_caraspas_tectw,m1_caraspas_copsw,m1_caraspas_claw,m1_caraspas_swks,m1_caraspas_maopdv,m1_caraspas_lab,m1_caraspas_idns,m1_caraspas_tot,m1_truck_mng,m1_truck_pro,m1_truck_tectw,m1_truck_copsw,m1_truck_claw,m1_truck_swks,m1_truck_maopdv,m1_truck_lab,m1_truck_idns,m1_truck_tot,m1_mbikescoot_mng,m1_mbikescoot_pro,m1_mbikescoot_tectw,m1_mbikescoot_copsw,m1_mbikescoot_claw,m1_mbikescoot_swks,m1_mbikescoot_maopdv,m1_mbikescoot_lab,m1_mbikescoot_idns,m1_mbikescoot_tot,m1_bicycle_mng,m1_bicycle_pro,m1_bicycle_tectw,m1_bicycle_copsw,m1_bicycle_claw,m1_bicycle_swks,m1_bicycle_maopdv,m1_bicycle_lab,m1_bicycle_idns,m1_bicycle_tot,m1_oth_mng,m1_oth_pro,m1_oth_tectw,m1_oth_copsw,m1_oth_claw,m1_oth_swks,m1_oth_maopdv,m1_oth_lab,m1_oth_idns,m1_oth_tot,m1_wlkonly_mng,m1_wlkonly_pro,m1_wlkonly_tectw,m1_wlkonly_copsw,m1_wlkonly_claw,m1_wlkonly_swks,m1_wlkonly_maopdv,m1_wlkonly_lab,m1_wlkonly_idns,m1_wlkonly_tot,m1_tot_m1_mng,m1_tot_m1_pro,m1_tot_m1_tectw,m1_tot_m1_copsw,m1_tot_m1_claw,m1_tot_m1_swks,m1_tot_m1_maopdv,m1_tot_m1_lab,m1_tot_m1_idns,m1_tot_m1_tot,m2_trnbus_mng,m2_trnbus_pro,m2_trnbus_tectw,m2_trnbus_copsw,m2_trnbus_claw,m2_trnbus_swks,m2_trnbus_maopdv,m2_trnbus_lab,m2_trnbus_idns,m2_trnbus_tot,m2_trnfer_mng,m2_trnfer_pro,m2_trnfer_tectw,m2_trnfer_copsw,m2_trnfer_claw,m2_trnfer_swks,m2_trnfer_maopdv,m2_trnfer_lab,m2_trnfer_idns,m2_trnfer_tot,m2_trntrm_inc_lr_mng,m2_trntrm_inc_lr_pro,m2_trntrm_inc_lr_tectw,m2_trntrm_inc_lr_copsw,m2_trntrm_inc_lr_claw,m2_trntrm_inc_lr_swks,m2_trntrm_inc_lr_maopdv,m2_trntrm_inc_lr_lab,m2_trntrm_inc_lr_idns,m2_trntrm_inc_lr_tot,m2_trncarasdriv_mng,m2_trncarasdriv_pro,m2_trncarasdriv_tectw,m2_trncarasdriv_copsw,m2_trncarasdriv_claw,m2_trncarasdriv_swks,m2_trncarasdriv_maopdv,m2_trncarasdriv_lab,m2_trncarasdriv_idns,m2_trncarasdriv_tot,m2_trncaraspa_mng,m2_trncaraspa_pro,m2_trncaraspa_tectw,m2_trncaraspa_copsw,m2_trncaraspa_claw,m2_trncaraspa_swks,m2_trncaraspa_maopdv,m2_trncaraspa_lab,m2_trncaraspa_idns,m2_trncaraspa_tot,m2_trnoth_mng,m2_trnoth_pro,m2_trnoth_tectw,m2_trnoth_copsw,m2_trnoth_claw,m2_trnoth_swks,m2_trnoth_maopdv,m2_trnoth_lab,m2_trnoth_idns,m2_trnoth_tot,m2_trn_and_tot_mng,m2_trn_and_tot_pro,m2_trn_and_tot_tectw,m2_trn_and_tot_copsw,m2_trn_and_tot_claw,m2_trn_and_tot_swks,m2_trn_and_tot_maopdv,m2_trn_and_tot_lab,m2_trn_and_tot_idns,m2_trn_and_tot_tot,lga_name16
53800,0,0,0,0,0,0,0,0,0,4,0,0,12,12,0,15,10,23,3,80,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,8,3,4,3,3,3,3,0,39,1321,2081,1875,1382,1597,1040,813,1043,147,11310,57,81,126,100,71,206,43,194,15,893,17,0,29,0,11,3,42,14,0,124,6,10,34,11,9,22,14,23,3,133,14,63,22,21,13,16,13,27,3,188,15,10,24,7,3,0,14,16,0,90,76,83,48,55,30,59,18,64,3,441,1513,2347,2179,1581,1742,1366,971,1417,176,13296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,Greater Geraldton (C)
53920,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,9,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,9,39,66,26,41,30,8,11,26,15,251,8,14,12,12,10,3,4,10,0,69,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,5,4,3,0,0,0,0,0,8,0,18,36,85,30,79,17,22,4,56,7,338,87,179,87,140,52,28,34,102,27,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Halls Creek (S)
53990,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,7,7,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,514,722,858,460,399,310,528,761,75,4622,21,15,62,25,9,74,43,156,3,418,7,0,9,0,0,0,13,7,0,42,5,4,9,0,0,3,4,11,0,38,0,0,4,8,3,6,3,5,0,33,7,9,5,0,3,3,7,10,0,39,44,12,12,17,16,13,5,26,3,156,601,766,980,516,433,412,610,988,82,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Harvey (S)
53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,22,20,27,11,17,25,4,190,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,3,0,0,0,0,0,0,16,23,3,0,4,3,3,0,3,0,43,79,29,24,22,33,14,22,34,4,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goomalling (S)
53780,7,22,26,17,15,34,6,33,3,159,8,21,33,37,9,62,11,37,3,212,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,6,3,0,3,0,3,16,4,0,37,1983,2820,3177,2606,1850,1777,1417,1683,202,17510,75,71,222,156,94,304,56,290,20,1276,24,0,51,5,4,4,86,36,3,212,0,9,14,10,3,8,11,11,0,77,17,14,18,14,6,14,23,25,0,133,17,11,54,27,12,8,33,20,7,190,38,27,41,53,38,85,31,70,7,392,2168,2992,3634,2932,2029,2290,1692,2206,243,20189,6,20,16,16,14,29,5,26,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,0,0,0,3,0,24,0,3,4,0,0,0,0,3,0,17,0,0,3,0,0,0,0,4,0,8,10,33,23,27,14,31,8,33,3,183,Gosnells (C)
54060,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,77,151,60,82,51,33,94,14,639,3,3,7,3,3,9,0,7,0,35,3,0,4,0,0,0,3,0,0,11,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,3,0,6,4,0,0,0,0,0,3,0,0,10,14,8,9,5,3,3,3,10,0,53,98,84,178,75,92,68,43,126,12,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Irwin (S)
54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,22,41,22,20,12,32,45,0,287,3,0,0,0,3,0,3,6,0,22,3,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,31,3,6,4,4,0,0,8,0,62,146,26,53,29,30,13,39,64,7,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jerramungup (S)
54170,36,109,42,89,61,109,10,61,7,529,19,45,34,97,31,165,15,92,7,508,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,11,5,4,8,10,0,47,3033,7770,3559,5107,3745,4258,732,2271,334,30821,126,195,221,367,142,698,33,403,21,2208,15,3,83,0,13,6,52,53,3,228,17,25,26,32,16,17,6,7,7,155,24,81,14,31,17,26,3,38,6,244,24,35,52,16,31,15,14,28,17,233,58,132,49,149,74,195,18,104,10,789,3352,8399,4097,5908,4129,5505,894,3074,412,35765,34,71,42,104,59,141,5,70,7,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,3,17,13,11,3,3,3,77,0,7,3,3,4,11,0,0,0,35,0,3,0,3,0,3,0,6,0,15,40,100,45,129,76,165,10,79,7,661,Joondalup (C)
54200,0,3,0,4,0,3,0,3,0,11,4,5,16,12,3,26,9,9,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,1199,1554,1865,1110,1379,806,1377,976,134,10401,33,32,96,82,34,147,72,176,11,679,23,0,40,0,17,3,90,22,3,200,4,12,11,4,3,3,13,9,4,68,3,12,4,3,4,3,5,16,3,46,6,7,19,3,16,9,18,6,3,82,54,36,35,45,21,61,21,56,5,335,1324,1656,2081,1264,1483,1055,1603,1277,168,11916,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,4,7,4,4,0,4,0,24,Kalamunda (S)
54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,13,16,12,10,4,13,22,0,157,0,0,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,3,3,0,22,26,3,7,3,3,9,9,3,0,54,105,21,25,11,12,14,23,31,3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kulin (S)
54830,6,3,7,0,0,4,3,4,0,26,0,9,20,15,5,25,6,18,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,1067,1436,2421,892,956,411,1409,1048,194,9842,25,25,101,44,32,89,48,148,7,521,3,0,15,0,0,5,30,12,0,70,5,4,28,4,0,3,20,5,0,73,4,0,9,0,0,3,7,3,0,31,0,0,14,4,4,0,6,5,0,44,6,12,14,24,9,22,5,26,0,119,1116,1493,2642,992,1020,560,1531,1276,208,10837,3,4,3,8,0,7,5,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,5,3,6,8,8,3,8,8,5,5,49,Kwinana (C)
54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,44,51,18,28,20,42,32,3,362,4,0,6,0,0,3,4,10,0,27,4,0,3,0,0,0,5,3,0,16,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,10,23,4,17,5,5,8,5,11,0,76,168,46,85,23,39,31,58,59,4,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Grace (S)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,4,4,6,3,0,6,0,66,0,14,0,5,3,0,0,0,3,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,24,52,12,60,11,9,3,13,3,188,44,90,16,75,24,16,4,31,6,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ngaanyatjarraku (S)
54340,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,145,213,194,124,169,106,68,248,20,1285,3,8,15,12,9,19,4,75,3,151,5,0,6,0,4,0,0,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,5,0,3,0,0,0,3,3,0,13,25,10,8,0,3,10,5,10,0,72,175,234,243,142,178,139,76,347,25,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Katanning (S)
54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,31,45,25,17,18,30,0,232,0,4,3,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,7,21,6,0,14,3,0,5,13,0,62,81,28,40,54,32,17,25,47,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kellerberrin (S)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,9,4,10,3,8,20,0,113,3,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,14,20,0,0,0,3,3,3,3,0,33,90,8,10,8,11,6,20,27,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kent (S)
54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,69,57,33,45,31,42,73,3,477,6,0,0,0,0,4,0,13,0,23,3,0,0,0,0,0,3,3,0,12,5,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,0,3,0,0,22,35,4,3,9,6,6,0,11,3,77,184,73,66,48,62,42,56,97,9,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kojonup (S)
55320,31,244,50,78,91,34,3,57,15,593,32,182,71,127,73,182,25,134,14,830,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,8,3,3,3,7,4,9,0,0,37,2807,8305,3143,3269,3555,3037,658,1977,280,27031,83,288,175,203,154,418,36,296,21,1679,12,0,47,0,3,3,23,25,5,108,11,40,22,13,16,6,3,3,4,114,29,182,33,35,22,19,11,18,4,344,22,47,30,16,14,13,5,20,9,178,47,143,51,115,52,124,17,82,6,631,3081,9441,3615,3851,3982,3830,790,2606,349,31544,36,151,63,75,92,66,9,65,6,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,82,21,23,38,4,4,12,0,200,3,8,3,4,3,0,0,3,0,28,0,13,3,4,3,0,0,0,0,29,47,255,89,107,135,73,15,79,3,807,Melville (C)
54620,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,14,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,28,61,26,23,8,24,34,3,286,0,3,16,0,0,0,9,3,0,35,7,0,0,0,0,0,3,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,3,0,13,9,4,14,0,3,0,15,0,0,44,18,5,5,8,4,6,10,11,0,62,126,53,112,37,36,13,80,57,5,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kondinin (S)
54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,14,7,5,3,10,16,0,98,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,11,40,7,19,6,13,3,17,18,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koorda (S)
54970,0,0,0,0,0,0,0,0,0,0,10,18,154,0,5,0,280,20,4,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,50,115,19,19,6,72,21,3,354,8,41,93,3,11,0,71,15,7,257,0,0,6,0,0,0,17,9,0,26,0,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,4,0,0,13,11,50,104,3,7,0,142,31,5,354,17,17,31,24,10,3,4,41,8,159,92,187,505,49,58,16,596,145,29,1665,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Laverton (S)
56730,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,645,441,437,449,249,207,325,38,3181,9,22,34,23,23,35,8,32,6,204,3,0,10,0,0,0,15,7,0,41,0,0,3,0,0,0,0,0,0,7,3,3,5,4,0,0,0,0,0,20,6,0,0,3,0,0,9,3,0,21,36,19,19,23,11,21,12,22,0,161,441,696,517,492,481,311,255,399,51,3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northam (S)
55040,0,0,0,0,0,0,0,0,0,3,9,42,124,0,15,0,260,33,4,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,65,80,138,32,43,3,84,46,6,498,11,32,56,6,11,3,61,16,3,202,0,0,5,0,0,0,8,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,25,57,74,3,11,0,81,17,5,267,18,12,15,12,6,7,17,29,3,122,127,222,431,52,81,16,507,137,21,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leonora (S)
55110,5,19,12,4,8,10,0,13,0,74,6,12,27,30,0,47,5,48,3,183,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,3,0,6,6,0,3,4,3,0,19,1418,2808,2162,2443,1807,2050,728,1455,132,15011,47,78,162,174,82,304,21,253,18,1149,14,0,50,0,0,0,39,25,0,130,15,7,24,6,10,15,6,16,3,105,8,15,19,16,4,15,5,21,3,110,13,16,29,8,20,8,13,6,3,119,31,36,38,66,23,56,17,66,4,343,1558,3002,2522,2757,1961,2522,845,1907,166,17239,0,14,9,12,7,5,0,7,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,3,0,4,0,0,24,0,3,0,0,0,0,0,3,0,10,0,5,0,4,0,4,0,3,0,12,7,27,7,18,10,17,7,17,0,104,Mandurah (C)
55180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,370,386,262,330,237,202,423,32,2668,20,14,28,15,11,32,17,73,0,212,5,0,12,0,0,0,12,4,0,27,10,0,5,0,0,0,3,0,0,18,0,11,4,0,0,0,3,14,0,33,19,0,4,3,0,0,3,7,0,39,70,26,21,23,15,30,9,41,3,245,562,426,450,302,360,310,250,558,36,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manjimup (S)
55250,0,0,0,0,0,0,0,0,0,0,7,7,34,0,3,0,103,4,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,32,55,52,25,20,3,30,29,5,255,4,20,31,3,0,0,45,13,0,110,4,0,4,0,0,0,5,4,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,8,28,60,6,4,0,62,22,0,196,24,17,21,22,12,3,10,21,0,129,77,128,210,49,40,9,258,92,8,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meekatharra (S)
55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,14,4,8,12,14,12,0,114,0,0,0,0,3,0,0,0,0,4,3,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,8,10,0,0,0,0,0,0,7,0,15,11,7,3,0,4,0,3,3,0,31,58,15,24,9,18,12,25,23,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mukinbudin (S)
