LGA_MAIN11,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot,LGA_NAME11
22170,0,3,0,8,9,37,11,28,3,6,4,3,3,4,3,122,0,0,8,18,90,123,106,197,26,32,68,31,23,12,12,746,0,8,17,62,22,7,34,0,0,0,0,0,0,0,5,155,0,3,20,65,67,116,101,46,27,21,29,17,17,23,27,579,0,0,0,0,3,26,31,33,10,9,15,15,4,4,12,162,0,0,0,9,31,10,12,7,4,0,0,3,0,0,0,76,50,349,1136,2947,1790,1433,525,557,130,185,148,120,110,44,471,9995,3,3,10,19,40,49,67,58,10,16,13,20,18,8,10,344,0,0,0,3,11,32,36,8,3,4,4,4,4,0,10,119,4,99,201,411,510,664,654,545,142,160,160,131,84,50,121,3936,78,709,2715,4762,3607,4365,3264,2764,711,876,912,764,577,328,1149,27581,Frankston (C)
22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,0,0,0,0,0,0,0,0,26,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,46,62,23,9,4,0,0,0,0,3,0,3,17,181,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,6,3,3,3,0,3,3,3,0,0,45,9,27,120,97,50,41,56,28,3,0,14,12,19,16,27,519,Gannawarra (S)
22310,3,0,8,13,36,47,51,71,14,15,15,21,28,14,6,342,3,3,12,43,224,735,994,533,51,70,143,71,70,25,50,3027,0,4,24,66,18,20,26,3,4,0,0,0,0,0,0,165,0,3,24,113,177,175,95,95,41,54,55,44,38,28,28,970,0,0,0,0,10,27,50,56,11,13,11,25,27,15,12,257,0,0,4,28,13,23,9,10,5,3,0,0,8,7,0,110,69,204,525,889,688,558,385,400,116,91,103,122,118,69,216,4553,3,0,20,39,96,107,164,139,32,39,36,49,57,40,38,859,0,0,0,0,123,149,61,39,20,28,28,40,42,17,15,562,77,525,985,682,1585,1855,2824,1171,299,360,436,399,363,222,379,12162,390,1584,3755,4434,4430,5917,6990,5083,1585,2241,2482,2340,1979,1062,1656,45928,Glen Eira (C)
22410,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,9,10,6,6,3,0,3,0,3,43,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,4,0,0,3,13,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,7,27,119,213,90,55,15,12,9,0,6,0,3,0,27,583,0,0,0,4,3,3,4,4,6,0,0,0,0,0,3,27,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,11,0,9,14,19,9,13,19,17,8,12,7,9,3,7,5,151,7,53,272,302,166,185,136,97,59,33,39,48,27,28,74,1526,Glenelg (S)
22490,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,3,0,4,0,0,0,0,0,5,0,0,19,0,0,4,12,12,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,133,289,141,126,45,48,9,20,10,20,9,3,52,941,0,0,0,6,8,15,4,4,0,0,0,0,3,0,0,40,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,23,24,29,27,11,7,0,8,3,4,5,0,10,156,0,68,359,466,288,260,140,102,21,35,33,39,31,9,95,1946,Golden Plains (S)
22620,0,0,0,5,7,3,7,6,3,0,0,4,0,0,3,38,0,0,0,0,15,23,41,19,4,12,23,7,7,6,11,168,0,3,0,5,9,0,0,0,0,0,0,0,0,0,3,20,0,0,3,16,10,16,24,18,9,15,7,9,9,0,3,139,0,0,0,0,0,5,12,12,8,28,24,54,17,11,11,182,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,22,135,392,697,374,225,158,112,31,15,31,27,30,7,127,2383,0,0,5,5,26,11,25,19,6,9,3,6,4,7,6,132,0,0,0,0,4,5,5,6,0,7,3,5,0,0,12,47,6,35,65,83,92,64,80,105,33,54,80,96,52,17,46,908,41,303,896,1127,853,729,678,598,192,239,344,347,236,102,343,7028,Greater Bendigo (C)
22670,0,0,0,9,11,62,44,40,8,5,18,15,8,6,7,233,0,0,3,13,115,141,46,44,14,6,7,11,5,4,7,416,0,5,26,214,168,38,263,40,0,10,7,3,0,0,21,795,4,3,30,194,360,916,1067,600,305,434,548,536,408,180,199,5784,0,0,0,3,13,306,140,95,36,35,62,69,33,11,49,852,0,0,0,101,256,198,156,64,10,19,20,20,20,8,38,910,22,108,474,971,515,260,75,64,14,7,21,21,22,8,174,2756,0,0,3,9,14,17,23,22,5,3,3,20,11,3,9,142,0,0,3,10,1070,4497,3094,911,189,251,368,399,245,111,589,11737,11,123,262,937,1555,2370,2459,2381,798,741,879,1045,868,460,699,15588,56,543,2744,5686,6393,14125,14423,8637,2841,3596,4620,4853,2796,1431,3386,76130,Greater Dandenong (C)
22750,0,0,3,10,30,36,33,69,12,12,12,4,7,6,8,242,3,3,7,31,98,79,75,81,22,21,32,25,20,15,16,528,0,16,99,243,116,21,49,0,3,0,0,0,0,0,28,575,0,0,11,13,12,47,37,23,23,24,34,25,12,10,10,281,0,0,0,0,14,29,40,47,7,25,62,49,40,23,35,371,0,0,3,32,40,23,12,14,3,0,3,3,3,0,12,148,89,475,1625,3289,1415,936,529,495,173,133,175,148,130,69,474,10155,0,8,4,37,79,59,78,78,21,23,22,25,22,18,15,489,0,0,0,0,43,132,57,24,3,16,13,19,12,20,37,376,8,294,613,650,444,394,367,419,128,135,206,234,298,104,240,4534,141,1536,5784,7157,3575,3210,2811,2324,820,824,1125,1059,986,516,1674,33542,Greater Geelong (C)
22830,0,0,0,0,3,3,0,3,3,3,0,4,0,0,0,19,0,0,0,3,0,3,23,20,4,3,0,12,4,4,3,79,0,0,6,21,3,3,3,0,0,0,0,0,0,0,3,39,0,0,0,0,0,6,7,25,17,3,9,17,7,3,3,97,0,0,0,0,0,4,24,18,0,0,10,5,4,0,3,68,0,0,0,43,88,47,88,29,4,3,8,0,4,4,13,331,16,71,202,343,105,79,42,64,9,9,8,20,26,9,81,1084,0,0,0,3,10,3,11,21,0,0,4,7,3,9,5,76,0,0,0,0,3,5,6,3,0,0,0,0,0,0,12,29,6,23,56,56,37,51,287,454,235,119,118,166,152,103,104,1967,50,242,1065,933,480,467,1032,1071,412,340,395,467,329,214,451,7948,Greater Shepparton (C)
22910,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,9,0,0,3,0,5,6,4,5,3,0,0,3,3,0,0,32,0,0,4,25,3,3,0,0,0,0,0,0,0,0,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,33,143,219,146,71,50,28,5,4,3,4,3,3,26,744,0,0,0,3,10,8,13,5,3,0,0,13,0,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,45,50,42,18,9,3,3,3,0,3,3,14,236,10,72,359,435,314,224,148,72,29,13,18,49,22,18,73,1856,Hepburn (S)
22980,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,6,5,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,45,21,5,3,3,0,0,0,0,0,0,8,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,7,8,0,6,12,7,16,9,3,0,5,87,0,11,54,65,40,26,20,41,24,24,29,26,10,9,19,398,Hindmarsh (S)
23110,0,3,0,7,16,26,35,24,0,3,8,3,3,0,0,128,0,0,0,13,41,45,38,41,14,17,24,15,15,4,5,272,0,10,36,191,75,20,52,5,0,0,0,0,0,0,11,400,0,0,3,6,16,30,30,29,14,16,22,9,7,3,5,190,0,0,0,0,11,29,29,29,29,41,47,28,15,3,13,274,0,0,0,8,21,14,5,8,0,3,0,0,3,0,0,62,20,109,588,1048,454,353,290,314,94,77,55,86,93,40,191,3812,0,0,4,12,31,28,33,46,16,15,14,15,18,17,16,265,0,0,0,4,219,653,247,61,15,14,17,14,26,10,56,1336,6,119,280,401,421,543,458,473,147,224,208,218,179,82,167,3926,41,603,2956,4408,2733,3408,2827,2363,729,999,1205,1209,791,461,1137,25870,Hobsons Bay (C)
23190,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,5,8,0,3,5,4,0,0,0,36,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,6,0,0,15,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,20,6,22,49,82,46,24,13,3,3,10,7,4,0,6,21,296,0,0,0,3,3,0,3,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,14,7,18,15,27,18,13,19,15,3,4,0,170,12,55,181,166,107,78,71,96,45,50,69,64,45,29,41,1109,Horsham (RC)
23270,0,0,3,5,19,57,20,90,33,17,10,29,12,8,13,316,0,0,5,9,40,43,49,40,7,37,16,14,13,3,10,286,0,0,32,150,61,13,35,3,0,0,0,0,0,0,15,309,0,3,11,70,132,296,682,302,128,144,213,131,103,49,60,2324,0,0,0,0,0,48,75,49,6,10,19,7,19,0,16,249,3,0,6,796,1690,1423,1106,599,48,104,100,99,91,58,334,6457,10,88,510,1332,587,447,201,188,45,66,59,57,25,43,186,3844,0,3,3,7,17,42,49,46,4,23,6,9,11,3,15,238,0,0,0,0,119,569,279,60,21,17,24,30,18,12,67,1216,0,101,293,662,1154,1598,1561,930,241,252,292,353,337,183,382,8339,19,525,3391,7174,6236,7717,9671,6590,1782,1859,2102,2195,1390,907,2411,53969,Hume (C)
23350,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,9,0,0,3,3,3,0,0,0,0,0,21,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,27,85,152,101,78,40,18,14,0,0,3,0,0,41,562,0,0,0,5,7,4,0,5,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,9,0,22,27,33,13,20,5,4,0,0,4,5,4,5,16,158,6,69,238,257,188,172,90,48,26,3,14,16,12,12,115,1266,Indigo (S)
23430,0,0,3,9,23,58,45,64,19,11,15,7,12,5,3,274,0,0,12,28,167,177,198,161,40,41,88,46,59,14,25,1056,0,0,12,102,41,25,37,7,0,0,0,0,0,0,5,229,0,3,29,150,254,459,232,143,43,57,84,55,32,29,38,1608,0,0,0,0,19,61,52,44,16,16,7,16,13,12,8,264,0,3,10,113,230,99,58,9,0,13,6,0,6,0,18,565,66,250,828,1718,996,847,579,687,194,191,195,173,203,63,384,7374,0,3,9,20,39,62,87,76,19,18,31,40,24,6,22,456,0,0,0,4,359,559,231,47,13,10,24,42,23,7,26,1345,11,141,293,631,1266,1259,1514,760,226,238,234,246,240,120,212,7391,134,731,3123,6264,5620,7084,6244,4378,1219,1508,1746,1625,1218,578,1533,43005,Kingston (C)
23670,0,3,8,16,62,157,103,201,71,89,49,28,30,11,13,841,0,3,3,34,172,348,171,196,43,36,59,39,18,19,16,1157,0,6,29,111,44,25,40,0,0,0,0,0,0,0,3,258,0,8,19,152,217,616,635,447,125,128,91,80,51,18,51,2638,0,0,0,3,21,64,55,54,18,12,16,15,6,4,8,276,0,3,3,24,60,16,11,8,0,0,0,0,3,0,3,131,44,257,1004,2578,1363,1165,479,397,110,73,86,61,79,39,331,8066,3,3,3,18,43,47,91,49,14,15,20,22,22,7,9,366,0,0,0,0,313,453,188,44,19,21,18,6,16,5,40,1123,9,268,408,562,880,1118,982,620,95,121,130,139,121,55,166,5674,88,858,3603,5470,5048,8107,6436,4743,1182,1190,1271,936,753,390,1422,41497,Knox (C)
23810,0,0,0,0,0,0,4,13,5,4,0,4,6,9,0,45,3,3,0,0,13,10,30,19,8,12,18,3,0,9,6,134,0,6,19,26,7,5,0,0,0,0,0,0,0,0,0,63,0,3,4,11,0,7,9,4,17,3,6,5,4,0,3,76,0,0,0,0,0,5,5,4,4,3,8,0,0,0,3,32,0,0,4,0,5,4,0,0,0,0,0,0,0,0,0,13,28,289,819,906,343,283,71,75,27,15,18,16,24,16,193,3123,0,0,0,8,27,9,15,17,5,4,7,6,3,4,0,105,0,0,0,0,3,14,13,7,0,3,3,0,3,0,3,49,3,83,132,167,140,86,90,177,70,76,87,69,43,31,79,1333,46,685,2449,1862,933,939,586,571,212,233,268,266,243,143,507,9943,Latrobe (C)
23940,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,7,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,65,78,35,11,4,0,4,3,0,0,0,0,13,224,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,3,13,15,5,7,4,4,0,3,0,0,0,3,3,63,3,24,138,157,82,51,15,24,4,10,11,24,0,3,27,573,Loddon (S)
24130,0,0,0,3,8,7,5,10,12,3,4,0,3,0,0,55,3,0,3,8,16,14,33,19,0,9,0,0,3,0,3,111,0,4,5,16,6,0,0,0,0,0,0,0,0,0,0,31,0,0,8,9,5,7,5,0,0,0,0,0,0,0,0,34,0,0,0,0,0,4,7,3,0,3,0,3,0,0,0,20,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,11,8,65,304,702,374,256,236,146,47,32,62,13,17,13,121,2396,0,0,0,17,31,22,19,34,5,9,0,6,3,3,8,157,0,0,3,0,7,4,0,0,0,3,0,0,0,0,0,17,3,39,69,92,99,59,31,45,9,11,7,10,3,3,25,505,23,238,842,1209,828,614,562,379,102,88,122,60,52,29,267,5415,Macedon Ranges (S)
24210,0,3,12,24,56,168,160,190,45,41,31,14,25,10,23,802,0,3,5,17,86,219,333,292,49,69,102,81,64,31,55,1406,0,5,30,58,23,9,7,0,0,0,3,0,0,0,3,138,0,4,25,57,59,199,141,74,14,26,33,14,18,7,13,684,0,3,3,3,8,23,20,16,8,4,3,4,3,6,7,111,0,3,4,28,93,31,14,16,3,0,0,3,0,0,7,202,49,166,505,756,477,435,309,274,63,72,81,51,75,23,123,3459,3,3,10,14,48,46,75,67,15,7,6,19,15,12,12,352,0,0,0,0,370,351,97,19,8,3,15,4,9,8,55,939,7,230,489,408,572,1062,1134,569,162,123,151,150,164,87,159,5467,138,993,5029,5001,3983,7310,6890,4130,941,1067,1226,1094,987,485,1396,40670,Manningham (C)
24250,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,4,6,0,0,0,0,0,0,0,20,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,58,118,42,38,21,17,0,3,7,4,0,5,25,363,0,0,0,0,3,7,4,4,0,0,0,4,0,0,5,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,29,21,17,17,8,12,0,0,0,0,8,4,0,127,7,61,194,184,111,109,73,58,0,14,14,19,27,21,42,934,Mansfield (S)
24330,3,0,0,5,14,25,35,40,10,15,7,14,6,3,3,180,0,0,3,9,10,35,16,20,3,5,0,0,10,5,3,119,0,6,7,72,53,4,24,3,3,0,0,0,0,0,3,175,0,3,3,22,10,30,23,28,12,32,30,33,20,25,27,298,0,0,0,3,12,37,23,42,24,16,18,9,14,3,4,205,0,0,0,27,67,35,20,13,4,3,5,0,3,3,11,191,22,29,133,321,250,248,214,218,57,54,38,43,57,28,132,1844,0,0,0,4,15,35,48,34,13,10,5,16,20,9,8,217,0,0,3,5,852,2898,1360,388,122,180,207,238,129,69,327,6778,3,74,87,222,508,557,742,793,259,334,414,419,361,208,228,5209,39,296,1140,2346,2754,5349,3939,3061,1048,1424,1737,1870,1297,754,1369,28423,Maribyrnong (C)
24410,0,3,3,6,17,27,38,47,6,4,12,4,6,0,8,181,3,0,4,24,90,146,155,105,30,36,31,24,13,5,27,693,0,3,4,29,8,7,14,0,0,0,0,0,0,0,4,69,3,3,11,61,70,80,58,75,19,23,33,17,20,7,8,488,0,0,0,3,10,31,34,36,17,27,36,41,14,3,12,264,0,0,0,4,9,5,9,3,0,0,0,0,0,0,0,30,65,251,872,1871,1026,754,365,265,73,80,57,51,46,36,273,6085,0,3,9,20,39,33,69,48,6,12,13,18,14,6,13,303,0,0,3,0,97,142,81,24,7,8,28,15,3,0,16,424,9,106,245,251,362,451,426,411,184,249,321,214,189,91,136,3645,106,609,2431,3238,2526,3088,2450,2187,739,882,1007,761,569,331,884,21808,Maroondah (C)
24600,0,0,4,13,27,81,151,308,94,151,190,249,228,245,95,1836,0,3,0,11,42,60,83,59,15,21,18,26,21,16,17,392,0,0,5,20,6,3,15,3,0,0,3,0,0,0,3,58,0,0,7,6,22,93,61,48,23,29,26,31,47,32,20,445,0,0,0,0,5,39,76,147,49,89,76,130,113,64,65,853,0,0,0,30,45,30,25,18,0,9,10,7,4,3,11,192,14,69,214,380,352,392,322,323,108,122,133,196,302,239,180,3346,0,0,10,26,45,96,91,100,34,36,59,89,108,95,44,833,0,0,0,5,238,351,211,76,40,47,58,76,66,30,79,1277,18,57,97,147,255,597,1182,894,298,378,498,700,759,592,340,6812,71,274,885,1216,1691,3495,5023,6354,2380,3115,3819,4787,5347,3825,2247,44529,Melbourne (C)
24650,0,0,0,0,19,21,27,60,11,14,14,18,5,5,5,199,0,0,5,9,23,39,63,70,20,29,23,30,11,9,18,349,0,5,18,97,66,22,51,12,0,0,0,0,0,0,17,288,0,0,4,11,27,112,254,144,69,42,63,30,38,18,22,834,0,0,0,0,7,19,35,28,9,9,18,14,5,3,9,156,0,0,3,35,67,39,37,11,0,3,4,3,3,3,11,219,10,77,401,1044,576,422,167,168,67,49,63,64,48,21,151,3328,0,0,0,3,16,14,25,37,12,10,10,5,11,3,7,153,0,0,0,0,129,499,346,124,16,35,34,49,21,14,156,1423,3,45,138,344,861,1342,1317,1075,205,164,164,105,128,110,275,6276,22,346,1728,3615,3411,4853,5335,4082,1147,1137,1138,850,652,509,1540,30365,Melton (S)
24780,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,9,5,23,0,14,8,4,5,0,0,75,9,3,19,23,3,0,3,0,0,0,0,0,0,0,0,60,0,0,0,3,3,5,6,14,0,8,7,5,9,0,0,60,0,0,0,3,0,3,0,4,0,0,3,5,8,3,0,29,0,0,0,68,110,67,64,25,0,3,0,10,6,4,11,368,18,62,131,263,134,74,53,51,17,5,9,17,30,10,66,940,0,0,0,5,7,3,0,4,0,0,3,4,3,0,4,33,0,0,0,0,6,12,28,6,0,0,3,3,9,3,12,82,3,21,70,45,38,97,175,127,53,54,69,54,69,41,64,980,63,206,783,781,476,474,556,441,116,131,210,252,215,126,337,5167,Mildura (RC)
24850,4,0,0,0,3,0,3,16,0,0,0,3,3,0,3,35,0,0,0,0,13,9,19,14,0,4,10,3,4,0,6,82,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,8,0,9,3,0,3,0,4,0,0,0,0,31,0,0,0,0,0,4,9,3,3,0,3,3,3,3,5,36,0,0,0,3,4,8,3,3,0,0,0,0,0,0,3,24,9,38,189,392,215,100,65,47,32,30,20,25,16,8,62,1248,0,0,0,0,10,7,18,8,0,0,3,3,3,3,3,58,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,0,39,43,61,77,45,50,22,7,10,7,12,17,3,21,414,18,154,582,781,499,408,348,245,72,88,120,106,109,68,207,3805,Mitchell (S)
24900,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,10,11,3,0,0,0,3,0,0,33,0,0,6,14,3,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,3,10,0,0,3,3,4,0,0,23,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,15,47,162,274,107,45,32,19,3,3,4,4,10,8,53,786,0,3,0,3,5,5,0,7,0,0,0,9,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,25,20,27,23,14,25,11,4,7,10,5,9,7,198,22,127,448,492,238,165,247,209,78,69,119,105,39,40,124,2522,Moira (S)
24970,0,0,3,13,84,202,188,282,79,73,118,112,123,118,72,1467,0,0,11,22,115,192,205,174,32,49,71,41,47,20,18,997,0,5,33,99,47,16,20,12,0,3,0,0,0,0,8,243,0,3,47,185,356,1056,976,929,313,397,469,385,275,188,132,5711,0,0,0,9,21,60,95,73,21,18,33,27,29,15,27,428,0,3,11,34,154,111,43,17,0,9,0,4,3,0,18,407,66,259,743,1243,697,587,390,305,82,84,70,88,93,71,267,5045,0,4,3,25,53,77,84,78,34,29,20,19,41,22,23,512,0,0,0,11,602,905,335,123,34,64,83,78,52,42,102,2431,16,216,569,749,1049,1301,1676,1118,302,379,514,506,470,291,315,9471,152,933,4639,7670,6214,10953,11170,9315,2841,3779,4765,4489,3822,2231,2833,75806,Monash (C)
25060,0,0,0,3,28,24,23,54,14,7,8,0,9,4,8,182,0,3,8,8,21,25,27,18,6,3,7,9,10,6,8,159,0,10,38,61,29,5,16,0,0,4,7,0,0,0,0,170,0,4,9,46,52,75,87,45,23,26,38,26,29,11,10,481,0,0,5,0,13,13,28,31,8,17,17,18,14,4,6,174,0,0,0,38,93,61,29,15,6,3,8,8,0,3,10,274,19,112,338,587,349,304,204,162,51,44,74,72,60,34,119,2529,3,0,15,12,34,37,46,39,6,10,14,12,22,22,12,284,0,0,3,3,352,834,379,98,14,32,38,39,31,9,152,1984,0,183,279,421,601,567,919,658,154,184,235,250,223,106,179,4959,76,848,4610,5233,3039,3504,3187,2359,723,930,1189,1071,892,501,1246,29408,Moonee Valley (C)
