lga_code16,p_m3_trn_and_2_oth_ms_15_24,p_m3_trn_and_2_oth_ms_25_34,p_m3_trn_and_2_oth_ms_35_44,p_m3_trn_and_2_oth_ms_45_54,p_m3_trn_and_2_oth_ms_55_64,p_m3_trn_and_2_oth_ms_65_74,p_m3_trn_and_2_oth_ms_75ov,p_m3_trn_and_2_oth_ms_tot,p_m3_bus2othms_ex_tn_15_24,p_m3_bus2othms_ex_tn_25_34,p_m3_bus2othms_ex_tn_35_44,p_m3_bus2othms_ex_tn_45_54,p_m3_bus2othms_ex_tn_55_64,p_m3_bus2othms_ex_tn_65_74,p_m3_bus2othms_ex_tn_75ov,p_m3_bus2othms_ex_tn_tot,p_m3_other_m3_15_24,p_m3_other_m3_25_34,p_m3_other_m3_35_44,p_m3_other_m3_45_54,p_m3_other_m3_55_64,p_m3_other_m3_65_74,p_m3_other_m3_75ov,p_m3_other_m3_tot,p_m3_tot_m3_15_24,p_m3_tot_m3_25_34,p_m3_tot_m3_35_44,p_m3_tot_m3_45_54,p_m3_tot_m3_55_64,p_m3_tot_m3_65_74,p_m3_tot_m3_75ov,p_m3_tot_m3_tot,p_wkd_at_home_15_24,p_wkd_at_home_25_34,p_wkd_at_home_35_44,p_wkd_at_home_45_54,p_wkd_at_home_55_64,p_wkd_at_home_65_74,p_wkd_at_home_75ov,p_wkd_at_home_tot,p_did_not_go_to_work_15_24,p_did_not_go_to_work_25_34,p_did_not_go_to_work_35_44,p_did_not_go_to_work_45_54,p_did_not_go_to_work_55_64,p_did_not_go_to_work_65_74,p_did_not_go_to_work_75ov,p_did_not_go_to_work_tot,p_mt_ns_15_24,p_mt_ns_25_34,p_mt_ns_35_44,p_mt_ns_45_54,p_mt_ns_55_64,p_mt_ns_65_74,p_mt_ns_75ov,p_mt_ns_tot,p_tot_15_24,p_tot_25_34,p_tot_35_44,p_tot_45_54,p_tot_55_64,p_tot_65_74,p_tot_75ov,p_tot_tot,lga_name16
33620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,36,136,246,273,397,235,71,1393,307,230,268,347,353,93,12,1617,46,16,39,53,37,25,21,239,2206,2457,3058,3930,3094,798,155,15698,Gympie (R)
33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,39,57,67,61,37,299,82,68,50,73,74,33,6,397,8,6,8,13,15,6,11,71,570,595,735,1069,920,323,105,4307,Hinchinbrook (S)
37300,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,3,7,3,0,0,28,17,41,25,27,11,3,0,124,3,4,8,0,0,0,0,17,163,309,249,275,136,24,3,1157,Weipa (T)
37310,0,3,0,8,0,0,0,15,0,4,4,12,3,0,0,24,0,7,8,0,5,0,0,23,0,16,13,13,7,3,0,60,51,163,265,347,382,276,104,1600,271,408,351,305,296,103,9,1742,36,16,30,40,28,21,9,186,2261,3294,3449,3540,2598,880,213,16242,Western Downs (R)
37340,3,0,0,0,0,0,0,3,3,3,3,3,4,0,0,20,0,3,3,3,0,0,0,13,4,8,8,10,4,0,0,31,17,93,175,188,206,104,45,818,298,335,274,274,252,53,7,1488,27,28,39,34,36,14,8,181,2331,3420,3068,3137,2445,597,108,15102,Whitsunday (R)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,16,0,0,0,0,0,0,0,0,33,75,73,83,44,4,0,317,Hope Vale (S)
33960,32,15,15,8,4,0,0,77,3,0,0,3,0,0,0,4,5,9,3,3,3,0,0,25,42,22,15,12,3,3,0,104,79,427,607,580,451,173,50,2372,1536,1346,1072,968,842,204,27,5992,121,97,93,112,61,21,18,525,10647,14044,13802,13415,8535,1683,186,62312,Ipswich (C)
33980,0,7,13,11,8,0,0,35,3,27,39,27,5,0,0,108,0,4,7,6,3,0,0,27,5,40,57,42,17,0,0,165,45,153,150,159,137,69,22,729,229,1021,1055,887,471,36,5,3702,35,44,45,59,35,12,10,230,1726,5237,5355,4771,2531,353,57,20036,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,40,53,59,59,44,3,0,260,Kowanyama (S)
34530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,18,87,175,185,229,123,27,844,206,144,160,179,172,43,3,903,24,26,16,15,17,3,6,111,1503,1549,1727,2059,1576,392,79,8883,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,34,42,42,37,32,7,3,199,Lockhart River (S)
34580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,70,157,217,216,141,40,875,300,212,173,214,169,68,11,1144,24,22,25,29,27,16,10,146,1906,2214,2104,2472,1839,570,102,11199,Lockyer Valley (R)
34590,30,24,8,5,6,0,0,77,18,10,0,3,0,0,0,35,4,3,3,6,4,0,0,25,56,44,13,18,9,0,0,133,171,688,1192,1147,1046,379,58,4671,2161,1738,1333,1186,1124,324,29,7897,168,174,152,133,109,36,20,790,15653,19581,19572,18571,12641,2834,240,89093,Logan (C)
43920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,51,55,49,32,13,223,24,23,21,32,20,3,0,132,9,7,3,7,3,6,0,31,251,401,444,441,276,121,21,1961,Mallala (DC)
32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,6,6,0,3,5,0,13,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,40,36,38,29,12,0,184,Diamantina (S)
41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,65,90,106,73,26,405,87,80,70,80,132,49,3,499,7,3,0,8,10,8,4,42,518,706,700,956,877,288,61,4114,Clare and Gilbert Valleys (DC)
40910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,10,21,83,171,186,144,83,14,702,264,170,146,140,159,47,3,937,3,13,10,24,11,5,9,72,1443,1850,1889,2171,1629,438,58,9483,Campbelltown (C) (SA)
41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,17,29,22,13,0,97,26,44,29,23,36,6,0,166,6,0,4,8,3,3,0,29,221,293,295,350,304,97,9,1575,Ceduna (DC)
32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,5,3,0,0,24,0,3,3,3,0,0,0,6,41,79,99,65,38,3,0,332,Doomadgee (S)
32810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,82,97,121,67,27,408,87,111,77,119,99,27,8,538,15,9,18,18,8,5,0,74,648,1103,1108,1318,1037,303,60,5585,Douglas (S)
33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11,33,19,5,0,86,5,5,8,3,3,6,0,27,0,0,0,0,0,0,0,5,35,69,61,97,69,30,8,379,Etheridge (S)
33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,23,26,36,27,17,165,8,5,5,12,13,11,0,49,6,0,0,4,4,3,3,17,113,134,119,179,153,74,27,802,Flinders (S) (Qld)
33220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,4,0,3,0,0,0,8,38,134,311,355,444,208,71,1562,637,500,560,592,633,148,13,3086,64,45,50,63,57,33,19,323,4219,4732,6126,7153,5599,1141,181,29137,Fraser Coast (R)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,17,14,25,13,6,107,9,12,7,7,10,4,0,49,0,0,0,7,0,3,0,14,79,101,92,137,125,39,9,581,Winton (S)
41060,9,9,10,6,3,3,0,33,7,3,6,0,0,0,0,15,0,0,4,3,5,0,0,17,19,8,18,9,9,3,0,66,37,217,345,392,304,165,30,1478,1076,814,653,628,574,194,25,3971,47,61,48,59,51,21,19,304,6219,8415,7962,8983,6600,1522,183,39879,Charles Sturt (C)
44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,25,58,64,36,12,218,10,10,4,5,27,5,0,64,5,0,0,3,3,0,4,13,82,91,114,216,225,83,25,839,Mount Remarkable (DC)
45040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,6,14,37,57,90,88,57,16,365,181,181,136,165,145,38,11,849,20,22,16,13,11,10,6,101,1447,1836,1720,2056,1518,347,71,8994,Murray Bridge (RC)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,9,3,0,0,0,19,0,0,0,0,0,0,0,6,39,49,52,64,48,9,0,264,Woorabinda (S)
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,9,0,32,8,16,22,13,7,3,3,70,0,4,3,3,0,0,0,16,51,162,142,142,125,51,12,677,Coober Pedy (DC)
41560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,47,60,57,27,14,230,128,95,79,99,127,32,4,570,15,14,11,11,7,8,6,70,706,721,766,1056,873,191,56,4365,Copper Coast (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,27,24,44,18,0,121,5,12,4,10,17,3,0,53,0,0,4,0,7,0,0,5,37,59,80,117,145,33,3,460,Elliston (DC)
50420,18,25,7,0,4,0,0,52,0,4,0,0,0,0,0,6,0,0,0,0,3,0,0,5,20,28,7,0,6,0,0,62,25,154,255,219,182,80,11,927,602,407,262,278,276,121,11,1957,37,49,31,39,25,8,6,190,3700,4550,3857,4036,3089,888,95,20215,Bayswater (C)
50490,25,23,17,7,8,0,0,75,3,4,5,4,0,0,0,12,0,4,3,3,0,0,0,12,30,25,23,16,10,0,0,96,19,107,130,105,83,47,11,503,477,877,716,571,446,129,10,3226,55,96,72,51,46,26,8,348,4517,10114,9076,8213,5277,1096,100,38400,Belmont (C)
50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,21,25,32,16,11,114,3,9,9,5,23,5,3,56,0,0,0,3,3,3,0,13,42,64,85,108,117,55,17,486,Beverley (S)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,3,0,0,0,3,0,10,15,12,18,29,23,3,0,104,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,9,0,0,0,19,10,3,3,0,0,0,0,15,56,105,99,117,64,4,0,446,Yarrabah (S)
42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,49,87,87,62,37,352,21,34,32,46,44,30,5,220,3,0,0,3,7,4,3,31,221,364,435,577,416,182,62,2263,Grant (DC)
50630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,12,8,5,17,4,45,26,107,124,103,56,13,0,426,9,6,4,7,10,3,0,37,162,498,560,526,307,58,18,2125,Boddington (S)
50770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,10,32,37,32,39,10,165,5,9,9,13,20,13,3,73,0,0,4,4,0,0,0,5,35,65,151,148,146,83,24,654,Boyup Brook (S)
50840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,29,39,69,43,11,202,23,19,37,38,50,20,3,186,4,0,6,4,8,3,0,31,187,189,318,404,423,142,24,1674,Bridgetown-Greenbushes (S)
50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,23,15,17,3,83,8,7,10,5,7,11,0,45,0,3,0,0,0,0,3,8,50,50,60,111,78,63,8,427,Brookton (S)
50980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,4,41,78,67,66,21,4,274,88,177,150,140,111,27,0,696,30,29,22,28,22,8,0,134,804,1913,1739,1555,1149,218,20,7401,Broome (S)
40070,79,118,115,73,55,11,0,453,54,65,60,36,18,4,0,233,12,36,11,22,3,0,0,82,142,218,176,132,78,17,0,761,44,255,379,308,194,137,27,1341,2252,3529,2871,2002,1772,472,38,12930,142,171,153,153,82,42,25,766,13364,30158,28154,25326,17025,3254,320,117609,Adelaide (C)
40120,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,9,35,81,249,342,350,254,42,1355,367,167,178,182,191,82,11,1177,20,8,12,13,15,11,3,86,1647,1493,1792,2200,1878,724,106,9836,Adelaide Hills (DC)
40220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,43,126,162,220,140,42,744,183,95,134,145,143,47,12,761,16,12,8,14,18,4,9,75,866,956,1235,1509,1400,470,101,6542,Alexandrina (DC)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,6,0,8,9,12,11,4,0,40,13,4,10,8,3,0,0,38,81,137,117,129,124,27,9,624,Anangu Pitjantjatjara (AC)
40310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,20,63,113,147,173,110,36,661,283,184,169,226,211,77,3,1157,13,18,14,19,14,9,9,95,1410,1686,2053,2459,1896,504,82,10098,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,32,45,34,15,5,151,6,10,15,20,26,9,6,81,0,0,0,0,0,4,0,13,53,94,132,196,173,57,15,720,Barunga West (DC)
40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,36,49,60,62,11,232,81,84,74,92,95,15,3,445,10,13,9,13,8,7,7,67,559,761,900,1073,965,240,35,4530,Berri and Barmera (DC)
42750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,30,55,75,53,10,255,38,52,43,51,74,22,6,291,0,0,3,3,3,3,0,10,209,319,347,483,467,192,35,2048,Kangaroo Island (DC)
40700,0,3,3,4,0,0,0,8,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,7,7,6,4,5,0,0,0,19,39,91,223,300,290,236,54,1225,418,376,307,298,290,95,14,1801,22,33,20,27,9,8,5,129,2246,3430,3493,3646,2852,943,139,16760,Burnside (C)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,39,31,38,13,3,135,15,11,16,23,18,12,0,98,0,0,0,0,0,0,3,14,84,138,157,195,194,50,12,827,Cleve (DC)
43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,37,34,29,4,126,3,8,14,13,13,0,0,52,0,0,0,0,4,0,0,7,40,54,89,131,97,47,10,468,Karoonda East Murray (DC)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,19,13,3,61,13,11,8,18,9,3,0,63,0,3,0,0,0,0,0,5,60,71,77,114,127,41,5,505,Flinders Ranges (DC)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,15,8,3,0,43,12,16,16,19,14,12,0,78,0,0,0,0,0,0,0,6,50,72,87,116,88,39,8,454,Franklin Harbour (DC)
42030,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,9,39,53,73,75,28,3,281,263,153,120,135,117,40,6,822,10,6,9,5,7,3,3,47,1293,1219,1202,1433,1092,225,27,6484,Gawler (T)
42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,51,65,86,34,15,271,23,24,18,25,23,8,3,123,0,0,6,3,6,0,0,20,126,194,246,311,325,93,40,1339,Goyder (DC)
42600,3,0,0,0,0,0,0,9,3,3,0,3,0,0,0,9,0,0,0,3,0,0,0,3,11,7,0,3,0,0,0,21,20,63,145,197,183,117,28,749,557,289,214,196,254,72,11,1600,21,10,16,15,15,11,8,95,2572,2440,2153,2399,2096,595,94,12348,Holdfast Bay (C)
43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,25,24,21,7,3,101,9,10,7,10,9,0,0,44,0,0,0,0,0,0,0,3,59,118,95,125,93,36,9,535,Kimba (DC)
43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,15,41,24,13,120,22,12,12,19,26,14,3,108,0,0,0,3,6,0,0,12,104,155,151,170,222,89,22,916,Kingston (DC) (SA)
43650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,52,79,109,113,75,20,453,83,104,81,75,82,34,3,466,16,7,12,10,10,5,3,63,558,930,1027,1092,893,276,56,4843,Light (RegC)
43710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,3,29,56,72,55,29,10,252,20,26,32,29,31,17,3,154,3,8,3,3,3,0,0,21,150,236,328,356,299,103,25,1494,Lower Eyre Peninsula (DC)
43790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,48,83,113,54,27,357,101,69,63,76,81,30,0,435,10,7,5,6,6,11,3,54,611,726,817,1055,928,275,66,4486,Loxton Waikerie (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,Maralinga Tjarutja (AC)
44060,3,0,4,3,0,0,0,17,3,0,3,0,0,0,0,6,0,0,0,0,3,0,0,3,9,0,7,3,3,0,0,26,31,163,276,244,239,127,25,1110,675,486,413,378,411,141,9,2513,19,39,28,23,22,14,8,160,3628,4476,4332,4621,3622,922,99,21697,Marion (C)
44210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,39,79,95,45,24,307,40,27,34,56,58,23,3,241,5,5,0,11,5,5,0,29,284,297,380,612,562,172,45,2351,Mid Murray (DC)
44340,7,4,3,3,3,0,0,21,10,4,3,0,3,0,0,17,0,4,0,3,0,0,0,9,12,13,4,5,7,3,0,51,48,129,305,345,323,206,58,1412,696,768,684,594,596,173,22,3528,29,33,33,35,35,20,8,204,3685,5529,5755,6272,4892,1167,165,27474,Mitcham (C)
44550,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,19,77,155,214,196,121,34,814,429,220,201,209,197,62,10,1342,27,13,16,19,9,7,5,95,1968,1823,2003,2402,1710,490,84,10480,Mount Barker (DC)
44620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,6,34,52,54,77,31,7,248,337,245,230,239,224,53,15,1341,33,18,23,26,21,8,5,128,2112,2323,2488,2952,2255,443,60,12634,Mount Gambier (C)
45090,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,0,0,4,10,27,67,98,96,103,28,433,72,79,62,70,80,28,10,409,12,3,11,20,17,6,3,74,556,698,801,887,760,283,72,4057,Naracoorte and Lucindale (DC)
45120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,33,54,91,55,17,279,31,30,24,37,39,14,3,178,8,4,3,0,0,4,0,22,194,249,314,375,398,159,37,1728,Northern Areas (DC)
45290,4,9,8,5,0,0,0,26,5,3,4,3,0,0,0,12,3,3,3,4,0,0,0,12,10,9,12,7,3,0,0,48,26,103,194,198,191,89,26,833,632,454,365,297,276,115,17,2147,36,38,28,25,28,11,7,176,3754,5089,4716,4877,3561,921,136,23048,Norwood Payneham St Peters (C)
45340,18,9,5,3,3,0,0,35,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,20,11,5,6,3,0,0,40,61,290,536,576,534,320,39,2351,1247,888,724,673,662,188,23,4405,71,51,54,55,49,22,12,312,6674,7107,7624,8305,6301,1552,157,37728,Onkaparinga (C)
51310,15,22,14,20,6,3,0,73,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,15,21,15,16,6,3,0,74,14,60,177,268,187,94,42,831,287,275,256,215,191,73,10,1306,11,30,13,25,25,12,6,116,1836,3046,2718,2792,2010,606,109,13119,Cambridge (T)
51330,47,26,17,12,15,4,0,123,8,0,7,0,3,0,0,16,0,0,3,0,0,0,0,10,55,29,23,13,15,4,0,147,45,167,287,324,282,136,21,1268,1145,823,655,610,623,213,18,4091,83,129,98,87,56,27,11,485,8332,12995,11641,11629,8226,1893,163,54889,Canning (C)
51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,47,74,91,75,37,7,332,62,65,85,87,72,19,3,400,5,3,5,10,6,3,0,41,484,581,784,876,667,157,24,3567,Capel (S)
51470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,14,0,0,30,3,0,3,5,9,3,0,22,0,0,0,0,0,0,0,5,38,53,52,66,80,16,0,311,Carnamah (S)
51540,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,6,11,28,43,44,53,16,6,204,21,77,53,67,34,15,3,280,5,12,7,9,9,5,0,56,287,601,587,636,469,142,27,2741,Carnarvon (S)
51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,17,12,13,7,70,0,7,6,5,14,3,0,32,0,0,0,0,0,0,0,8,25,51,72,76,61,44,9,337,Chapman Valley (S)
45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,13,26,12,5,64,0,3,14,7,12,3,0,44,0,0,0,0,0,0,3,6,28,54,64,70,109,36,13,377,Orroroo/Carrieton (DC)
45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,7,12,3,0,38,14,3,3,9,13,6,3,52,0,0,0,0,4,0,0,3,62,66,62,92,147,29,5,474,Peterborough (DC)
45680,8,10,4,0,0,0,0,21,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,9,4,3,0,0,0,26,26,118,154,228,153,66,17,750,622,728,438,424,402,70,6,2681,51,46,54,40,32,9,7,236,3914,5534,5044,5422,3652,623,63,24249,Playford (C)
45890,4,9,8,6,4,0,0,37,6,8,4,3,0,0,0,22,0,0,3,3,5,0,0,17,13,12,17,12,9,0,0,73,29,210,302,331,262,111,25,1271,1200,1129,993,943,862,257,24,5403,96,114,98,92,78,32,24,533,8001,13732,13900,14821,10500,1997,219,63157,Port Adelaide Enfield (C)
46090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,21,34,34,13,0,117,138,131,111,130,122,37,0,672,15,6,9,17,7,9,3,66,861,1030,963,1277,1008,241,9,5389,Port Augusta (C)
46300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,24,51,39,44,27,9,199,155,154,120,120,111,28,0,691,18,9,13,21,10,7,4,83,1053,1357,1343,1492,1132,219,33,6625,Port Lincoln (C)
46450,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,20,31,64,61,30,8,224,137,188,130,144,114,25,0,740,12,9,3,14,15,4,5,76,1018,1235,1280,1613,1251,232,24,6652,Port Pirie City and Dists (M)
