lga_code16,ss_ns_none_mng,ss_ns_none_pro,ss_ns_none_tectw,ss_ns_none_copsw,ss_ns_none_claw,ss_ns_none_swks,ss_ns_none_maopdv,ss_ns_none_lab,ss_ns_none_idns,ss_ns_none_tot,ss_ns_1_15_mng,ss_ns_1_15_pro,ss_ns_1_15_tectw,ss_ns_1_15_copsw,ss_ns_1_15_claw,ss_ns_1_15_swks,ss_ns_1_15_maopdv,ss_ns_1_15_lab,ss_ns_1_15_idns,ss_ns_1_15_tot,ss_ns_16_24_mng,ss_ns_16_24_pro,ss_ns_16_24_tectw,ss_ns_16_24_copsw,ss_ns_16_24_claw,ss_ns_16_24_swks,ss_ns_16_24_maopdv,ss_ns_16_24_lab,ss_ns_16_24_idns,ss_ns_16_24_tot,ss_ns_25_34_mng,ss_ns_25_34_pro,ss_ns_25_34_tectw,ss_ns_25_34_copsw,ss_ns_25_34_claw,ss_ns_25_34_swks,ss_ns_25_34_maopdv,ss_ns_25_34_lab,ss_ns_25_34_idns,ss_ns_25_34_tot,ss_ns_35_39_mng,ss_ns_35_39_pro,ss_ns_35_39_tectw,ss_ns_35_39_copsw,ss_ns_35_39_claw,ss_ns_35_39_swks,ss_ns_35_39_maopdv,ss_ns_35_39_lab,ss_ns_35_39_idns,ss_ns_35_39_tot,ss_ns_40_mng,ss_ns_40_pro,ss_ns_40_tectw,ss_ns_40_copsw,ss_ns_40_claw,ss_ns_40_swks,ss_ns_40_maopdv,ss_ns_40_lab,ss_ns_40_idns,ss_ns_40_tot,ss_ns_41_48_mng,ss_ns_41_48_pro,ss_ns_41_48_tectw,ss_ns_41_48_copsw,ss_ns_41_48_claw,ss_ns_41_48_swks,ss_ns_41_48_maopdv,ss_ns_41_48_lab,ss_ns_41_48_idns,ss_ns_41_48_tot,ss_ns_49mo_mng,ss_ns_49mo_pro,ss_ns_49mo_tectw,ss_ns_49mo_copsw,ss_ns_49mo_claw,ss_ns_49mo_swks,ss_ns_49mo_maopdv,ss_ns_49mo_lab,ss_ns_49mo_idns,ss_ns_49mo_tot,ss_ns_ns_mng,ss_ns_ns_pro,ss_ns_ns_tectw,ss_ns_ns_copsw,ss_ns_ns_claw,ss_ns_ns_swks,ss_ns_ns_maopdv,ss_ns_ns_lab,ss_ns_ns_idns,ss_ns_ns_tot,ss_ns_tot_mng,ss_ns_tot_pro,ss_ns_tot_tectw,ss_ns_tot_copsw,ss_ns_tot_claw,ss_ns_tot_swks,ss_ns_tot_maopdv,ss_ns_tot_lab,ss_ns_tot_inad_des_tot,ss_ns_tot_tot,tot_none_mng,tot_none_pro,tot_none_tectw,tot_none_copsw,tot_none_claw,tot_none_swks,tot_none_maopdv,tot_none_lab,tot_none_idns,tot_none_tot,tot_1_15_mng,tot_1_15_pro,tot_1_15_tectw,tot_1_15_copsw,tot_1_15_claw,tot_1_15_swks,tot_1_15_maopdv,tot_1_15_lab,tot_1_15_idns,tot_1_15_tot,tot_16_24_mng,tot_16_24_pro,tot_16_24_tectw,tot_16_24_copsw,tot_16_24_claw,tot_16_24_swks,tot_16_24_maopdv,tot_16_24_lab,tot_16_24_idns,tot_16_24_tot,tot_25_34_mng,tot_25_34_pro,tot_25_34_tectw,tot_25_34_copsw,tot_25_34_claw,tot_25_34_swks,tot_25_34_maopdv,tot_25_34_lab,tot_25_34_idns,tot_25_34_tot,tot_35_39_mng,tot_35_39_pro,tot_35_39_tectw,tot_35_39_copsw,tot_35_39_claw,tot_35_39_swks,tot_35_39_maopdv,tot_35_39_lab,tot_35_39_idns,tot_35_39_tot,tot_40_mng,tot_40_pro,tot_40_tectw,tot_40_copsw,tot_40_claw,tot_40_swks,tot_40_maopdv,tot_40_lab,tot_40_idns,tot_40_tot,tot_41_48_mng,tot_41_48_pro,tot_41_48_tectw,tot_41_48_copsw,tot_41_48_claw,tot_41_48_swks,tot_41_48_maopdv,tot_41_48_lab,tot_41_48_idns,tot_41_48_tot,tot_49mo_mng,tot_49mo_pro,tot_49mo_tectw,tot_49mo_copsw,tot_49mo_claw,tot_49mo_swks,tot_49mo_maopdv,tot_49mo_lab,tot_49mo_idns,tot_49mo_tot,tot_ns_mng,tot_ns_pro,tot_ns_tectw,tot_ns_copsw,tot_ns_claw,tot_ns_swks,tot_ns_maopdv,tot_ns_lab,tot_ns_idns,tot_ns_tot,tot_tot_mng,tot_tot_pro,tot_tot_tectw,tot_tot_copsw,tot_tot_claw,tot_tot_swks,tot_tot_maopdv,tot_tot_lab,tot_tot_inad_des_tot,tot_tot_tot,lga_name16
14170,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,7,4,3,4,0,5,0,36,0,7,10,37,14,49,6,20,5,158,23,178,76,634,153,723,39,280,26,2123,24,70,117,293,91,309,47,200,18,1174,15,29,45,114,50,84,9,27,4,377,17,24,84,32,22,29,3,6,0,218,12,22,129,19,26,9,5,11,0,231,9,7,60,13,7,7,0,5,0,108,11,7,28,15,11,3,0,5,0,82,0,10,12,39,10,25,6,8,26,132,115,359,556,1198,382,1234,118,567,81,4600,Inner West (A)
14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,10,0,0,3,4,0,9,0,3,0,19,0,9,5,17,3,85,6,46,3,173,3,3,3,12,0,16,0,5,0,43,0,3,4,10,0,9,0,6,0,28,0,9,20,4,4,3,0,0,3,45,0,4,13,4,0,0,0,0,0,19,0,0,9,0,3,3,0,0,0,11,0,4,4,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,7,14,8,29,56,46,13,127,10,66,11,364,Inverell (A)
14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,4,0,7,0,4,0,15,0,4,10,141,8,107,20,95,0,381,3,3,3,31,3,21,4,16,0,83,0,5,0,17,0,10,0,3,0,31,0,6,24,3,0,0,0,3,0,42,0,3,23,3,0,0,0,0,0,32,0,0,5,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,4,0,0,0,10,0,0,0,3,3,15,11,22,74,207,12,144,27,119,4,622,Kiama (A)
14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,3,15,0,14,8,56,15,29,0,13,9,140,18,259,28,741,135,466,55,254,10,1977,12,47,28,238,51,89,6,66,3,532,8,20,17,80,14,26,3,15,0,192,4,15,25,26,15,3,0,3,0,92,5,18,39,20,4,6,0,0,3,98,3,4,16,3,3,0,0,3,0,30,5,10,4,3,0,0,0,0,0,27,0,3,3,15,4,6,0,6,9,52,54,389,172,1189,238,627,72,368,32,3146,Ku-ring-gai (A)
14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,14,3,47,6,14,0,85,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,4,4,21,19,3,50,6,22,0,129,Kyogle (A)
14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,17,0,9,0,30,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,3,0,0,0,9,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,5,13,13,5,21,0,6,0,65,Lachlan (A)
14650,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,4,0,5,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,3,8,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,7,8,10,0,13,5,10,6,54,0,10,13,60,8,88,5,73,3,248,23,102,54,603,89,1432,78,674,9,3057,17,20,25,211,37,372,34,125,4,847,15,22,36,131,11,138,13,44,0,417,21,32,183,76,34,36,0,18,0,401,12,20,191,30,19,4,3,14,0,294,9,3,63,12,5,9,0,4,0,119,0,11,34,14,3,3,3,5,0,71,0,0,0,20,3,33,3,15,25,100,98,220,594,1167,213,2113,139,967,48,5555,Lake Macquarie (C)
14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,5,0,7,6,7,0,3,0,41,6,56,17,177,63,156,7,42,0,516,9,25,11,58,34,51,0,34,3,231,0,11,13,13,7,17,4,4,0,71,7,8,11,6,10,3,0,0,0,49,3,5,23,9,5,3,0,0,0,50,3,7,9,0,3,3,0,0,0,26,7,0,4,4,3,0,0,0,0,23,0,0,0,6,0,3,3,0,10,23,37,115,86,284,139,239,14,86,20,1025,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,3,0,0,0,5,0,0,5,15,0,61,0,22,3,102,0,0,0,3,0,4,0,6,0,19,0,0,0,4,4,0,0,4,0,7,0,0,8,0,3,0,0,0,0,14,0,3,8,0,0,0,0,0,3,13,0,0,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,3,0,10,0,0,3,0,0,0,0,0,3,11,7,3,32,27,8,66,0,38,8,183,Leeton (A)
14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,3,3,20,0,3,4,8,3,23,0,10,0,51,9,10,15,124,21,356,13,181,5,732,0,4,12,39,6,48,3,40,3,154,3,9,13,25,3,25,0,13,0,90,8,20,51,16,20,8,0,4,0,126,0,7,26,4,9,3,0,0,0,54,0,3,11,3,3,4,0,3,0,28,0,0,8,3,0,0,0,0,0,11,3,0,3,5,0,8,0,10,10,41,24,65,133,224,72,468,15,258,20,1281,Lismore (C)
14870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,3,0,0,8,0,0,3,0,8,0,18,0,0,0,5,0,8,0,8,0,19,0,5,0,48,5,64,3,54,3,192,0,3,0,14,8,11,0,12,0,50,0,4,0,8,0,6,0,3,0,24,0,5,22,3,3,3,0,3,0,43,0,4,24,4,0,0,0,0,0,32,0,0,3,3,5,0,0,0,0,15,0,0,7,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,3,21,67,92,22,100,5,87,7,411,Lithgow (C)
14900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,17,3,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,3,0,14,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,5,16,9,9,14,6,3,16,4,11,7,78,3,7,9,32,8,86,3,33,4,187,33,151,56,359,158,1170,58,423,30,2437,23,41,29,199,103,409,65,179,8,1060,24,21,39,109,37,130,17,59,3,444,17,31,121,43,41,31,10,15,3,320,13,40,125,44,28,16,12,14,0,291,9,11,57,17,8,4,7,4,0,118,11,10,43,38,5,3,0,5,0,121,3,3,18,20,8,48,3,18,50,165,138,319,494,857,408,1891,181,747,107,5133,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,21,0,8,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,8,8,0,29,5,16,3,79,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,9,0,6,0,22,Lockhart (A)
15050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,17,0,0,3,12,3,34,8,16,0,74,7,39,22,187,50,583,45,335,11,1279,0,13,11,81,14,130,10,63,0,320,10,13,15,38,17,46,0,16,3,140,7,15,91,19,23,22,0,0,0,180,4,10,95,10,12,3,0,5,0,136,5,6,31,5,0,0,0,0,0,50,0,5,24,8,3,0,0,3,0,38,0,0,0,7,0,14,0,3,15,39,35,101,290,357,129,827,64,436,26,2257,Maitland (C)
15240,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0,4,0,3,0,32,0,3,4,29,3,41,0,21,3,103,8,10,11,147,29,514,12,207,8,942,3,8,13,33,0,53,0,28,0,130,0,7,8,21,3,17,0,9,0,60,0,7,68,19,17,6,3,9,0,136,5,6,34,16,0,4,0,3,0,75,0,0,22,7,0,0,0,0,0,35,3,0,13,0,0,0,0,5,0,27,0,0,9,8,0,19,0,9,18,53,23,42,185,270,60,661,16,289,28,1572,Mid-Coast (A)
15270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,4,0,0,3,15,0,0,0,3,0,14,0,5,0,26,3,3,3,33,3,112,0,49,0,207,0,3,8,9,0,14,0,6,0,28,0,0,3,5,0,6,0,3,0,22,0,4,22,7,3,7,0,5,0,48,7,0,27,0,4,3,0,3,0,40,0,0,28,0,3,0,0,0,0,29,0,3,9,3,0,0,0,3,0,20,0,0,8,0,0,4,0,3,9,25,10,12,102,59,14,157,0,78,9,445,Mid-Western Regional (A)
15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,14,3,0,0,0,0,7,0,0,0,6,0,5,6,12,9,41,0,20,0,79,0,0,0,5,0,10,0,8,0,24,0,0,0,3,7,0,0,0,0,16,0,3,9,5,5,3,0,0,0,28,3,0,5,0,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,8,4,0,4,3,0,0,3,0,0,10,0,0,3,3,0,3,0,0,6,16,7,12,28,33,13,60,3,27,7,200,Moree Plains (A)
15350,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,13,3,6,0,0,0,28,3,44,17,185,32,109,4,44,3,441,3,7,21,81,14,56,3,21,0,209,3,6,5,19,5,11,0,4,0,54,6,0,17,5,0,0,0,0,0,28,3,3,20,13,7,3,0,0,0,46,3,0,4,10,0,4,0,0,0,20,0,0,3,0,0,0,0,0,0,9,0,3,0,3,0,6,0,0,4,23,20,65,101,328,62,187,8,69,11,855,Mosman (A)
15520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,3,0,5,0,3,4,19,3,0,3,58,3,43,3,30,0,141,0,0,0,11,0,0,0,3,0,11,0,0,0,6,0,3,3,3,0,16,0,0,16,0,3,0,0,3,0,23,0,0,7,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,8,11,0,32,80,8,56,8,41,4,229,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,18,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,7,3,0,7,0,0,0,0,4,0,8,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,4,0,5,0,21,4,51,Murrumbidgee (A)
15650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,3,0,3,0,16,0,0,3,0,3,9,0,8,0,32,0,0,4,30,3,95,4,52,3,191,0,0,0,4,4,18,4,9,0,38,0,0,5,0,0,0,0,3,0,14,3,0,43,3,7,0,4,6,0,67,3,3,29,4,0,0,0,3,0,45,0,3,26,0,3,0,0,0,0,27,0,0,6,0,0,0,0,3,0,14,0,3,3,0,0,0,0,4,8,19,11,14,124,44,19,134,9,78,8,453,Muswellbrook (A)
15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,17,0,0,3,0,0,4,0,3,0,16,5,0,0,21,3,59,3,56,0,152,0,0,0,11,0,8,0,10,0,30,0,0,6,10,0,0,0,3,0,23,0,0,15,0,0,3,0,0,0,24,0,0,3,0,0,0,0,0,0,10,0,0,8,0,0,3,0,0,0,16,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,3,0,3,3,9,3,4,42,49,13,82,3,75,3,285,Nambucca (A)
15750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,3,0,3,0,9,0,3,6,11,7,83,0,28,0,137,0,0,4,0,3,10,0,3,0,25,0,0,0,0,4,4,0,3,0,12,0,0,17,3,4,4,0,0,0,32,0,0,6,0,0,0,0,0,0,16,0,0,11,0,0,3,0,3,0,16,3,0,3,0,0,0,0,0,0,12,0,0,0,3,0,0,0,3,4,9,10,5,57,33,13,106,5,38,4,273,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,4,0,3,3,7,0,10,0,9,0,38,0,0,0,0,0,4,0,0,0,10,0,0,0,0,3,0,0,0,0,7,0,0,10,0,0,0,0,0,0,10,0,0,4,0,0,0,0,3,0,9,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,3,24,18,10,21,0,22,0,93,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,16,0,21,0,10,0,42,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,15,27,3,21,0,8,0,81,Narromine (A)
15900,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,0,16,0,0,0,3,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,9,3,4,9,9,6,14,0,9,10,63,3,19,15,78,17,117,3,65,0,327,29,271,87,958,215,1393,92,714,21,3778,23,80,60,390,81,309,20,150,5,1119,15,55,57,189,55,124,15,54,3,562,18,61,213,81,86,39,5,23,0,524,15,75,220,44,52,12,9,10,3,444,3,26,85,21,11,6,0,6,0,154,14,17,30,9,8,9,0,5,3,95,4,23,12,42,9,31,5,10,33,174,122,629,778,1821,539,2039,153,1026,75,7174,Newcastle (C)
15950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,4,3,3,3,10,4,0,6,6,27,4,17,3,37,10,28,6,16,0,119,21,155,30,484,190,351,32,120,10,1395,22,126,67,280,150,199,13,129,24,1018,18,55,20,90,48,37,0,17,3,295,18,60,41,26,63,13,0,3,4,236,16,67,45,27,54,20,0,3,6,233,10,41,22,6,19,7,0,0,0,108,11,23,4,8,14,3,0,0,0,67,0,6,6,23,10,17,6,6,44,120,119,553,244,979,558,667,60,301,91,3581,North Sydney (A)
