lga_code16,hq_nni_mng,hq_nni_pro,hq_nni_tectw,hq_nni_copsw,hq_nni_claw,hq_nni_swks,hq_nni_maopdv,hq_nni_lab,hq_nni_idns,hq_nni_tot,hq_1_149_mng,hq_1_149_pro,hq_1_149_tectw,hq_1_149_copsw,hq_1_149_claw,hq_1_149_swks,hq_1_149_maopdv,hq_1_149_lab,hq_1_149_idns,hq_1_149_tot,hq_150_299_mng,hq_150_299_pro,hq_150_299_tectw,hq_150_299_copsw,hq_150_299_claw,hq_150_299_swks,hq_150_299_maopdv,hq_150_299_lab,hq_150_299_idns,hq_150_299_tot,hq_300_399_mng,hq_300_399_pro,hq_300_399_tectw,hq_300_399_copsw,hq_300_399_claw,hq_300_399_swks,hq_300_399_maopdv,hq_300_399_lab,hq_300_399_idns,hq_300_399_tot,hq_400_499_mng,hq_400_499_pro,hq_400_499_tectw,hq_400_499_copsw,hq_400_499_claw,hq_400_499_swks,hq_400_499_maopdv,hq_400_499_lab,hq_400_499_idns,hq_400_499_tot,hq_500_649_mng,hq_500_649_pro,hq_500_649_tectw,hq_500_649_copsw,hq_500_649_claw,hq_500_649_swks,hq_500_649_maopdv,hq_500_649_lab,hq_500_649_idns,hq_500_649_tot,hq_650_799_mng,hq_650_799_pro,hq_650_799_tectw,hq_650_799_copsw,hq_650_799_claw,hq_650_799_swks,hq_650_799_maopdv,hq_650_799_lab,hq_650_799_idns,hq_650_799_tot,hq_800_999_mng,hq_800_999_pro,hq_800_999_tectw,hq_800_999_copsw,hq_800_999_claw,hq_800_999_swks,hq_800_999_maopdv,hq_800_999_lab,hq_800_999_idns,hq_800_999_tot,hq_1000_1249_mng,hq_1000_1249_pro,hq_1000_1249_tectw,hq_1000_1249_copsw,hq_1000_1249_claw,hq_1000_1249_swks,hq_1000_1249_maopdv,hq_1000_1249_lab,hq_1000_1249_idns,hq_1000_1249_tot,hq_1250_1499_mng,hq_1250_1499_pro,hq_1250_1499_tectw,hq_1250_1499_copsw,hq_1250_1499_claw,hq_1250_1499_swks,hq_1250_1499_maopdv,hq_1250_1499_lab,hq_1250_1499_idns,hq_1250_1499_tot,hq_1500_1749_mng,hq_1500_1749_pro,hq_1500_1749_tectw,hq_1500_1749_copsw,hq_1500_1749_claw,hq_1500_1749_swks,hq_1500_1749_maopdv,hq_1500_1749_lab,hq_1500_1749_idns,hq_1500_1749_tot,hq_1750_1999_mng,hq_1750_1999_pro,hq_1750_1999_tectw,hq_1750_1999_copsw,hq_1750_1999_claw,hq_1750_1999_swks,hq_1750_1999_maopdv,hq_1750_1999_lab,hq_1750_1999_idns,hq_1750_1999_tot,hq_2000_2999_mng,hq_2000_2999_pro,hq_2000_2999_tectw,hq_2000_2999_copsw,hq_2000_2999_claw,hq_2000_2999_swks,hq_2000_2999_maopdv,hq_2000_2999_lab,hq_2000_2999_idns,hq_2000_2999_tot,hq_3000mo_mng,hq_3000mo_pro,hq_3000mo_tectw,hq_3000mo_copsw,hq_3000mo_claw,hq_3000mo_swks,hq_3000mo_maopdv,hq_3000mo_lab,hq_3000mo_idns,hq_3000mo_tot,hq_pins_mng,hq_pins_pro,hq_pins_tectw,hq_pins_copsw,hq_pins_claw,hq_pins_swks,hq_pins_maopdv,hq_pins_lab,hq_pins_idns,hq_pins_tot,hq_tot_mng,hq_tot_pro,hq_tot_tectw,hq_tot_copsw,hq_tot_claw,hq_tot_swks,hq_tot_maopdv,hq_tot_lab,hq_tot_idns,hq_tot_tot,cl_nfd_nni_mng,cl_nfd_nni_pro,cl_nfd_nni_tectw,cl_nfd_nni_copsw,cl_nfd_nni_claw,cl_nfd_nni_swks,cl_nfd_nni_maopdv,cl_nfd_nni_lab,cl_nfd_nni_idns,cl_nfd_nni_tot,cl_nfd_1_149_mng,cl_nfd_1_149_pro,cl_nfd_1_149_tectw,cl_nfd_1_149_copsw,cl_nfd_1_149_claw,cl_nfd_1_149_swks,cl_nfd_1_149_maopdv,cl_nfd_1_149_lab,cl_nfd_1_149_idns,cl_nfd_1_149_tot,cl_nfd_150_299_mng,cl_nfd_150_299_pro,cl_nfd_150_299_tectw,cl_nfd_150_299_copsw,cl_nfd_150_299_claw,cl_nfd_150_299_swks,cl_nfd_150_299_maopdv,cl_nfd_150_299_lab,cl_nfd_150_299_idns,cl_nfd_150_299_tot,cl_nfd_300_399_mng,cl_nfd_300_399_pro,cl_nfd_300_399_tectw,cl_nfd_300_399_copsw,cl_nfd_300_399_claw,cl_nfd_300_399_swks,cl_nfd_300_399_maopdv,cl_nfd_300_399_lab,cl_nfd_300_399_idns,cl_nfd_300_399_tot,lga_name16
14600,12,0,0,0,0,0,0,0,0,12,3,3,0,0,0,0,0,0,0,8,3,3,0,0,0,3,0,0,0,9,3,11,0,4,0,4,0,0,3,29,3,3,0,3,0,0,0,0,0,14,3,8,0,10,7,3,0,0,0,34,8,14,0,15,7,3,0,0,0,49,13,28,3,6,5,3,0,4,0,60,11,40,5,8,9,3,0,0,0,74,6,37,3,3,6,0,0,0,0,63,12,41,3,3,3,0,3,0,0,67,9,27,0,11,0,0,0,0,0,49,11,31,0,11,0,0,0,0,0,55,14,10,0,0,0,0,0,0,0,27,3,5,0,0,0,0,0,0,0,14,123,262,14,69,47,21,11,7,6,552,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lachlan (A)
14650,21,34,6,11,14,5,0,3,4,95,18,57,5,38,40,29,3,20,3,207,26,122,32,103,86,81,14,37,0,507,28,157,28,128,92,90,13,49,0,585,36,188,44,169,108,91,18,30,8,687,79,368,52,307,199,128,20,65,16,1226,122,532,87,367,252,133,25,52,11,1593,175,761,114,352,312,105,26,61,16,1924,249,1195,153,335,394,89,25,41,11,2492,197,1113,104,145,219,45,16,13,20,1883,252,1175,97,156,149,53,21,4,16,1915,220,1079,49,122,63,27,10,8,11,1580,511,1027,85,103,95,38,21,7,7,1881,306,567,50,11,40,29,4,0,5,1012,23,76,6,21,28,6,0,0,11,169,2265,8437,915,2368,2105,944,207,383,133,17759,3,3,0,0,10,0,0,0,0,12,0,0,3,5,4,4,3,3,0,27,4,0,3,17,17,16,0,12,0,73,4,0,0,25,26,15,3,16,0,93,Lake Macquarie (C)
14700,17,16,0,3,4,10,0,0,3,51,8,26,3,15,12,8,3,0,0,76,10,46,8,57,24,19,6,13,0,186,15,51,24,53,34,32,3,28,6,249,9,52,19,58,47,18,8,29,7,255,23,112,41,88,86,49,16,38,3,453,43,183,41,82,120,48,16,33,10,578,79,337,87,92,200,59,38,38,12,950,163,509,113,88,251,65,17,47,13,1273,150,571,86,50,135,40,3,30,19,1074,160,528,56,23,110,33,9,10,14,934,165,459,33,22,55,14,5,5,3,763,440,819,55,16,75,44,4,5,13,1467,591,588,13,10,45,42,0,0,28,1321,10,41,9,4,16,6,0,0,15,103,1888,4341,585,660,1219,498,126,282,152,9741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,0,0,0,4,0,3,0,0,0,15,Lane Cove (A)
14750,3,0,0,0,0,0,0,0,0,7,7,3,4,0,0,0,0,0,0,14,7,10,0,0,3,6,0,3,0,26,7,4,3,0,3,0,0,0,0,20,6,7,3,4,3,0,0,3,0,34,0,21,10,6,7,0,0,7,0,59,10,30,5,12,10,3,3,11,0,78,17,41,10,9,10,4,0,20,0,119,12,74,15,18,14,3,3,10,3,154,19,61,4,3,9,0,0,3,0,99,12,81,14,0,12,0,0,0,0,118,15,78,4,3,3,0,0,3,0,112,53,75,7,5,3,0,0,0,0,147,18,20,0,0,4,0,0,0,0,46,0,4,0,0,0,0,0,0,0,3,171,504,71,70,90,23,14,69,15,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,10,Leeton (A)
14850,21,9,0,3,3,0,0,3,0,37,11,22,3,15,12,4,0,3,3,82,22,57,13,31,28,19,0,14,4,180,27,64,15,49,35,31,4,20,4,246,33,109,25,84,37,27,3,23,3,346,43,178,28,124,63,34,6,27,0,498,51,288,45,162,92,39,9,29,7,712,79,424,54,141,150,27,5,35,14,933,93,599,56,140,175,22,7,16,6,1120,90,533,38,58,103,15,8,5,7,855,96,606,25,63,67,5,0,7,10,877,95,454,10,48,40,4,3,0,3,655,205,494,4,58,36,3,0,0,3,802,93,260,3,7,11,0,0,0,5,374,6,37,6,11,4,3,0,0,7,76,968,4125,328,981,847,232,54,177,72,7781,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,7,0,5,0,3,4,3,0,3,0,20,9,0,3,3,6,3,0,3,0,28,Lismore (C)
14870,11,4,0,0,0,0,0,0,0,19,0,9,0,0,4,0,0,0,0,19,11,15,6,3,11,3,0,4,0,54,5,23,3,9,11,0,0,5,0,63,5,22,6,16,16,0,0,3,3,79,10,52,4,29,16,0,0,3,0,125,9,39,3,29,25,14,5,3,0,138,16,66,13,32,38,7,4,10,9,191,24,127,8,29,43,3,7,0,3,250,25,118,12,19,29,0,0,3,5,211,27,123,8,24,15,0,5,0,5,203,19,119,14,24,22,0,3,0,0,198,72,102,38,31,13,0,11,3,3,273,58,35,38,0,3,0,7,0,0,146,0,8,0,0,0,0,0,0,3,20,296,864,150,254,243,44,43,43,33,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,3,4,0,0,0,0,5,Lithgow (C)
14900,24,23,4,11,21,15,0,4,5,118,10,62,13,44,34,40,7,11,3,225,28,105,29,119,59,107,23,41,12,522,39,131,35,161,118,124,45,57,14,733,61,172,45,199,127,141,61,74,21,894,79,367,99,302,233,172,83,109,22,1467,142,509,148,332,327,180,144,142,33,1957,219,872,191,397,528,201,173,131,56,2770,321,1620,239,352,591,136,151,71,62,3541,286,1704,207,197,394,97,93,48,47,3076,339,1729,149,197,262,75,47,11,37,2842,314,1538,100,124,127,40,19,13,16,2287,849,1521,109,180,144,50,14,0,31,2904,463,727,23,35,47,25,8,0,11,1342,25,123,19,23,28,11,7,9,21,263,3197,11199,1416,2676,3059,1408,879,720,386,24942,0,0,0,0,11,3,0,0,0,14,0,0,0,4,0,3,0,0,0,11,0,0,3,14,10,11,0,11,0,47,7,3,3,15,23,17,5,8,0,80,Liverpool (C)
14920,13,0,0,0,0,0,0,0,0,13,6,0,0,0,3,0,0,0,0,10,11,4,0,4,0,0,0,3,0,20,3,16,4,0,0,0,0,3,0,28,3,0,0,5,3,3,0,3,0,10,8,7,0,4,3,0,0,3,0,38,8,14,3,13,3,3,0,3,0,47,10,19,0,13,7,3,0,9,0,66,25,32,0,8,6,0,0,3,0,83,16,40,0,9,8,0,0,0,0,77,26,21,0,3,0,0,0,0,0,51,8,38,0,3,0,0,0,0,0,57,20,27,0,3,3,0,0,0,0,54,23,8,0,0,3,4,0,0,0,40,3,3,0,0,0,0,0,0,0,5,180,235,14,63,50,18,9,30,3,596,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,Liverpool Plains (A)
14950,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,10,6,3,0,0,6,0,0,0,0,15,3,3,0,0,0,0,0,3,0,8,4,0,3,3,0,0,0,0,0,11,11,9,0,3,3,0,0,0,0,29,4,8,0,0,3,0,3,0,0,18,6,13,0,0,3,0,0,0,0,31,3,3,0,0,0,0,0,0,0,11,10,8,0,3,0,0,0,0,0,27,6,11,0,3,0,0,0,0,0,18,8,12,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,83,79,4,23,21,8,3,9,3,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,Lockhart (A)
15050,14,10,0,3,5,0,8,3,4,51,7,20,3,28,8,9,0,0,0,67,7,54,8,40,22,24,5,16,0,179,7,68,15,43,39,25,8,18,3,218,18,95,16,66,40,32,4,7,0,287,33,137,22,103,76,43,4,18,4,450,48,251,51,152,105,36,9,16,3,673,87,398,54,154,138,45,12,20,0,909,106,602,67,134,140,31,10,18,3,1126,98,635,54,55,106,16,9,8,7,988,106,620,43,71,58,16,5,3,5,922,100,617,37,47,33,8,7,3,6,863,259,571,40,52,50,14,8,3,4,1001,188,245,35,9,15,15,3,0,4,520,8,33,0,14,6,6,0,0,0,71,1075,4360,445,961,863,334,90,141,63,8324,0,0,3,0,0,0,0,0,0,7,0,4,0,3,0,0,0,3,0,15,0,0,0,14,7,10,0,3,0,34,0,5,3,11,10,3,0,6,0,37,Maitland (C)
15240,18,9,0,0,14,0,0,3,5,54,12,19,8,13,17,6,3,6,3,82,26,40,12,46,37,21,3,30,3,218,32,71,15,58,48,39,5,26,3,300,44,106,13,76,54,30,7,25,9,361,48,170,29,145,82,56,10,34,5,586,64,218,39,158,91,45,4,21,8,656,104,350,55,171,111,39,16,16,7,860,122,518,45,114,104,26,3,20,12,960,88,517,28,53,56,16,8,6,8,777,96,548,22,55,42,4,3,5,0,773,75,499,18,60,22,8,3,3,3,679,176,331,13,64,21,14,4,3,0,636,71,208,3,6,13,8,3,0,0,302,15,26,3,11,6,11,0,6,11,87,984,3628,297,1028,719,326,78,208,63,7329,0,3,7,0,0,0,0,0,0,7,4,0,0,3,0,0,0,0,0,10,9,3,4,4,6,4,0,11,0,44,7,3,6,5,10,8,0,19,0,57,Mid-Coast (A)
15270,16,0,0,3,0,3,0,3,0,31,6,16,0,8,3,3,0,6,0,40,21,12,4,9,17,7,0,8,0,73,18,16,3,14,9,10,0,13,0,87,18,31,6,22,8,9,0,3,0,104,27,49,17,36,26,17,3,5,0,174,42,69,10,35,25,7,4,14,0,209,39,85,6,35,23,12,0,11,0,219,43,125,21,29,27,9,4,3,3,264,42,136,6,10,15,6,7,3,0,215,31,139,14,17,21,3,10,3,3,231,24,137,9,25,12,0,4,0,0,205,74,127,33,26,10,6,39,5,0,316,68,83,42,3,4,10,7,3,0,212,6,10,3,0,3,0,3,0,0,26,476,1023,164,261,218,97,80,71,12,2415,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,10,0,0,3,0,4,3,0,0,0,16,4,0,0,4,3,0,0,0,0,16,Mid-Western Regional (A)
15300,11,0,0,0,0,0,0,3,0,20,7,3,0,0,0,0,0,0,0,12,4,8,0,3,4,6,0,3,0,26,7,11,0,6,5,3,0,8,0,44,10,6,4,13,11,0,0,4,0,44,18,23,0,18,13,9,3,3,0,83,16,35,6,15,13,3,5,3,0,98,33,50,7,27,33,8,4,0,0,161,34,102,18,24,22,4,7,11,4,211,43,113,10,22,14,8,0,3,0,208,55,83,0,23,19,3,0,0,0,180,28,90,4,18,10,3,0,0,0,152,72,73,0,22,5,4,0,0,5,182,50,51,0,3,5,4,0,0,0,119,4,3,0,3,5,0,0,0,0,16,386,644,52,182,163,51,27,46,9,1556,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,Moree Plains (A)
15350,15,22,4,0,0,0,0,0,3,50,6,26,3,10,8,11,0,7,4,76,10,41,11,37,19,16,3,12,0,150,14,38,11,55,23,26,0,24,0,190,21,42,24,53,24,43,0,28,5,236,29,64,32,77,38,50,3,15,7,312,44,98,40,90,35,62,7,29,7,406,64,151,74,104,61,51,0,19,5,530,97,197,83,81,86,30,0,16,8,592,76,230,28,37,47,29,0,6,10,469,65,234,32,25,37,32,0,0,10,433,62,200,16,26,20,12,0,0,8,337,139,300,19,10,28,35,0,0,11,539,175,280,3,3,22,45,0,3,25,553,9,27,3,13,7,5,0,0,3,68,828,1946,376,628,449,443,17,164,98,4947,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,12,Mosman (A)
15520,14,0,0,0,4,0,0,0,0,25,9,3,0,3,0,0,0,0,0,16,12,3,3,4,0,0,0,9,0,33,14,16,0,6,3,3,0,4,0,40,13,13,0,10,3,3,0,4,0,53,21,16,4,22,9,3,0,9,0,86,30,17,4,17,12,8,0,8,0,92,29,35,21,13,9,3,3,5,0,120,28,46,11,8,15,3,3,10,0,123,20,38,3,3,10,0,3,3,0,89,24,40,3,6,0,0,0,3,0,82,19,43,3,0,0,0,0,3,0,70,30,31,0,5,6,0,0,0,0,73,12,8,0,0,0,0,0,0,0,26,5,5,0,3,3,0,0,0,3,17,285,314,52,103,75,25,15,59,3,939,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,Murray River (A)
15560,6,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,10,3,4,0,0,3,3,0,0,0,14,7,3,0,0,4,0,0,0,0,12,7,7,0,0,9,3,0,7,0,30,7,12,3,3,3,0,0,3,0,31,17,4,7,0,8,0,0,7,0,43,17,11,4,4,4,0,3,5,0,48,14,20,0,3,0,0,0,3,0,39,17,12,0,3,6,0,0,0,0,35,0,14,0,6,0,0,0,0,0,29,15,13,0,4,5,0,0,0,0,40,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,4,126,104,15,24,50,5,9,28,3,366,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Murrumbidgee (A)
15650,3,0,0,0,0,0,3,0,0,7,5,0,0,5,5,0,0,0,0,11,0,9,0,9,7,7,0,6,0,39,3,7,9,7,6,4,0,5,0,51,9,10,4,8,8,7,0,4,0,49,8,36,6,11,14,5,3,9,3,97,12,44,6,17,14,8,3,12,0,117,22,63,17,25,20,4,4,6,0,161,34,103,22,25,19,7,4,9,0,220,19,104,12,10,14,3,11,0,3,180,15,118,13,18,20,0,9,3,0,204,14,108,27,17,7,0,9,0,3,187,72,156,93,16,18,0,49,0,3,404,104,86,68,0,8,0,15,0,3,284,0,7,0,0,3,0,0,0,0,10,312,864,262,180,153,51,114,63,21,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,10,0,0,0,0,14,Muswellbrook (A)
15700,4,0,0,0,0,0,0,0,0,7,4,5,0,3,3,0,0,3,0,20,9,11,3,9,8,4,0,9,0,50,15,16,0,15,0,0,0,10,3,59,8,29,3,23,3,3,0,0,0,77,15,30,7,41,28,7,0,6,3,139,10,59,12,32,15,3,0,3,0,136,19,81,8,37,24,6,6,3,4,188,18,82,6,25,17,9,3,5,3,169,17,110,4,20,9,0,0,0,0,165,18,103,4,8,10,3,0,3,0,144,19,100,3,9,7,0,0,0,0,137,36,83,0,9,3,0,3,0,0,138,17,47,0,3,0,0,0,0,0,73,0,3,0,0,0,0,0,0,0,7,214,760,62,232,137,32,12,42,13,1514,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,17,Nambucca (A)
15750,8,0,0,0,0,0,0,0,0,17,5,4,0,0,3,0,0,3,0,18,10,4,0,5,10,3,3,3,0,33,3,6,0,3,6,3,0,0,0,34,15,13,0,6,8,0,0,4,0,47,12,17,3,22,12,4,0,4,3,82,15,32,3,17,13,3,0,3,0,92,29,56,12,26,14,5,3,4,0,149,28,90,9,14,25,4,3,4,0,181,26,108,14,11,7,5,3,10,0,182,28,94,9,12,24,0,3,0,0,176,19,80,8,6,8,3,4,0,0,136,58,97,12,23,8,0,17,0,4,221,70,57,17,0,3,0,9,0,0,159,0,3,0,0,0,0,0,0,0,11,315,664,90,158,148,29,57,33,18,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,6,Narrabri (A)
15800,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,6,4,0,0,3,0,0,0,0,0,13,0,4,0,7,3,3,0,3,0,14,5,11,0,9,3,0,0,3,0,37,10,13,6,11,3,0,0,3,0,46,12,24,4,3,7,0,0,3,0,52,10,27,7,7,5,4,3,0,3,71,11,25,5,10,5,0,0,0,0,55,13,46,0,0,0,0,0,3,0,70,13,24,0,8,0,0,0,0,0,43,16,27,0,6,0,3,0,0,0,49,13,8,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,109,200,25,71,39,15,3,27,3,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,Narrandera (A)
15850,7,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,4,0,0,3,4,0,0,0,0,18,5,3,3,0,4,0,0,0,0,16,8,3,0,6,3,0,0,0,0,18,7,3,0,7,8,0,0,3,0,32,10,9,0,9,6,3,3,0,0,41,11,28,5,6,10,0,3,3,0,54,12,43,3,10,6,3,0,4,3,82,11,38,0,4,3,0,9,0,0,64,19,31,0,7,3,0,0,0,0,62,12,37,0,5,3,0,0,0,0,63,18,32,0,7,0,0,3,0,0,67,12,14,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,3,147,242,14,57,55,14,20,14,3,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,Narromine (A)
15900,16,41,10,12,18,12,4,0,4,124,12,117,10,62,35,26,0,28,3,296,37,215,44,143,88,82,11,47,7,667,32,263,48,214,126,110,20,54,7,880,51,346,68,236,191,144,15,74,7,1136,110,717,109,418,375,165,22,94,11,2025,146,1033,160,495,493,172,44,83,23,2645,276,1639,230,549,707,153,47,105,33,3751,388,2797,326,440,881,124,48,82,44,5132,413,2897,238,236,635,78,33,31,42,4606,532,3170,237,217,445,60,31,22,42,4755,482,2541,193,171,289,45,26,10,32,3778,1545,3499,278,156,389,71,89,7,43,6079,1008,1799,84,23,141,39,7,6,19,3117,35,145,10,31,38,6,5,12,31,317,5079,21219,2044,3402,4847,1280,396,657,355,39293,0,0,0,3,0,0,0,0,0,6,0,5,3,5,11,3,0,3,0,36,3,7,4,12,17,11,3,14,0,66,0,3,3,22,13,14,0,13,0,74,Newcastle (C)
15950,58,62,11,10,12,16,0,6,9,179,25,80,12,40,30,21,4,7,10,237,28,126,23,99,82,68,8,40,13,501,45,186,37,165,94,92,13,76,18,722,63,211,61,182,136,110,16,122,23,927,103,384,103,230,276,141,22,101,12,1376,203,648,143,237,415,196,17,95,35,1978,354,1268,265,318,873,265,25,94,55,3507,660,2495,364,270,1076,304,27,52,74,5315,692,2780,280,133,729,226,7,33,66,4949,898,3240,215,106,571,199,13,9,53,5301,820,2791,189,95,342,123,4,14,45,4434,2991,6028,297,104,617,322,7,14,101,10483,4725,4247,142,29,505,390,3,13,90,10150,91,195,13,21,48,23,4,3,49,456,11755,24752,2162,2044,5809,2494,168,684,655,50527,0,0,0,0,8,0,0,0,0,11,0,0,0,4,0,3,0,0,0,12,0,4,3,4,0,4,0,3,0,20,0,0,3,5,11,4,0,8,0,30,North Sydney (A)
15990,82,91,15,18,30,21,3,9,25,294,53,176,22,114,67,46,11,38,7,542,54,289,62,267,191,130,24,75,11,1107,85,353,92,297,244,171,35,128,13,1427,126,436,131,402,240,238,48,149,23,1790,208,767,198,523,465,319,69,187,24,2754,314,1044,266,584,536,318,163,239,47,3521,536,1436,463,615,681,341,165,192,41,4475,750,2361,479,497,798,329,117,138,58,5521,668,2164,293,263,543,208,88,70,51,4340,698,2271,208,210,380,146,50,47,42,4045,602,1813,113,113,171,100,24,14,27,2982,1512,2363,133,137,224,202,18,20,56,4654,1506,1591,61,48,154,145,4,7,75,3588,80,191,38,49,62,32,3,14,47,507,7287,17352,2563,4135,4784,2756,814,1317,539,41547,9,3,0,3,3,5,0,3,3,21,7,3,3,9,9,11,0,0,0,41,5,6,4,23,27,13,3,8,0,88,8,12,9,39,44,20,3,4,0,134,Northern Beaches (A)
16100,4,0,0,0,0,0,0,0,0,10,4,5,0,4,0,0,0,0,0,16,7,6,0,0,0,0,0,0,0,18,3,8,3,3,3,0,0,3,0,19,5,0,3,4,3,0,0,0,0,18,3,5,0,5,3,0,0,0,0,19,8,13,7,8,3,0,0,3,0,45,3,20,3,3,7,0,7,4,0,46,11,20,4,13,0,0,0,0,0,49,8,28,0,6,6,0,4,0,0,52,3,21,3,6,3,4,0,0,0,45,9,17,0,3,3,0,0,0,0,34,23,24,5,5,0,3,0,0,0,62,10,6,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,4,115,171,30,60,37,12,15,20,4,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,Oberon (A)
16150,12,7,0,0,8,0,0,0,0,30,3,16,3,8,4,5,3,3,0,40,12,38,9,43,15,15,3,9,0,137,13,51,3,35,25,19,0,5,0,159,9,62,9,34,40,19,6,17,0,203,19,111,32,73,72,27,0,21,3,357,38,168,30,108,80,27,3,20,4,483,54,249,37,137,120,47,7,13,3,669,71,498,51,129,150,28,5,18,10,953,75,530,42,70,90,14,13,4,7,851,74,565,36,66,100,9,0,4,9,858,85,520,24,42,53,14,3,4,5,753,282,607,33,36,66,13,3,3,10,1050,135,268,8,3,24,8,0,0,4,460,12,29,0,16,7,0,0,0,3,65,903,3729,316,797,861,241,53,126,56,7076,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,3,4,3,0,3,0,17,0,0,0,12,8,7,3,3,0,34,Orange (C)
16200,6,0,0,0,3,0,0,0,0,10,4,0,0,0,0,0,0,0,0,9,9,4,3,6,3,0,0,5,0,29,5,11,0,11,5,3,0,3,0,39,14,13,3,13,7,0,0,8,0,54,21,20,0,5,8,3,0,3,0,71,19,34,9,20,9,4,3,4,3,106,23,55,7,15,17,3,0,5,3,122,32,97,12,26,15,3,3,5,0,181,22,111,5,12,20,3,0,3,0,170,25,111,3,14,14,4,0,0,0,168,19,93,3,20,10,3,4,0,0,153,71,95,15,22,13,3,3,0,3,220,36,33,3,3,4,0,0,0,0,81,0,7,0,0,6,0,0,0,0,19,303,681,69,158,134,26,25,31,11,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,3,0,0,3,3,3,0,0,0,10,Parkes (A)
