lga_code16,f_srilanka_es_ns,f_srilanka_tot,f_thailand_e,f_thailand_om_ie,f_thailand_om_uie,f_thailand_cfw,f_thailand_es_ns,f_thailand_tot,f_turkey_e,f_turkey_om_ie,f_turkey_om_uie,f_turkey_cfw,f_turkey_es_ns,f_turkey_tot,f_uk_e,f_uk_om_ie,f_uk_om_uie,f_uk_cfw,f_uk_es_ns,f_uk_tot,f_usa_e,f_usa_om_ie,f_usa_om_uie,f_usa_cfw,f_usa_es_ns,f_usa_tot,f_vietnam_e,f_vietnam_om_ie,f_vietnam_om_uie,f_vietnam_cfw,f_vietnam_es_ns,f_vietnam_tot,f_zimbabwe_e,f_zimbabwe_om_ie,f_zimbabwe_om_uie,f_zimbabwe_cfw,f_zimbabwe_es_ns,f_zimbabwe_tot,f_elsewhere_e,f_elsewhere_om_ie,f_elsewhere_om_uie,f_elsewhere_cfw,f_elsewhere_es_ns,f_elsewhere_tot,f_cob_ns_e,f_cob_ns_om_ie,f_cob_ns_om_uie,f_cob_ns_cfw,f_cob_ns_es_ns,f_cob_ns_tot,f_tot_e,f_tot_om_ie,f_tot_om_uie,f_tot_cfw,f_tot_es_ns,f_tot_tot,p_australia_e,p_australia_om_ie,p_australia_om_uie,p_australia_cfw,p_australia_es_ns,p_australia_tot,p_canada_e,p_canada_om_ie,p_canada_om_uie,p_canada_cfw,p_canada_es_ns,p_canada_tot,p_china_e,p_china_om_ie,p_china_om_uie,p_china_cfw,p_china_es_ns,p_china_tot,p_croatia_e,p_croatia_om_ie,p_croatia_om_uie,p_croatia_cfw,p_croatia_es_ns,p_croatia_tot,p_egypt_e,p_egypt_om_ie,p_egypt_om_uie,p_egypt_cfw,p_egypt_es_ns,p_egypt_tot,p_fiji_e,p_fiji_om_ie,p_fiji_om_uie,p_fiji_cfw,p_fiji_es_ns,p_fiji_tot,p_fyrom_e,p_fyrom_om_ie,p_fyrom_om_uie,p_fyrom_cfw,p_fyrom_es_ns,p_fyrom_tot,p_germany_e,p_germany_om_ie,p_germany_om_uie,p_germany_cfw,p_germany_es_ns,p_germany_tot,p_greece_e,p_greece_om_ie,p_greece_om_uie,p_greece_cfw,p_greece_es_ns,p_greece_tot,p_hongkong_e,p_hongkong_om_ie,p_hongkong_om_uie,p_hongkong_cfw,p_hongkong_es_ns,p_hongkong_tot,p_india_e,p_india_om_ie,p_india_om_uie,p_india_cfw,p_india_es_ns,p_india_tot,p_indonesia_e,p_indonesia_om_ie,p_indonesia_om_uie,p_indonesia_cfw,p_indonesia_es_ns,p_indonesia_tot,p_iran_e,p_iran_om_ie,p_iran_om_uie,p_iran_cfw,p_iran_es_ns,p_iran_tot,p_iraq_e,p_iraq_om_ie,p_iraq_om_uie,p_iraq_cfw,p_iraq_es_ns,p_iraq_tot,p_ireland_e,p_ireland_om_ie,p_ireland_om_uie,p_ireland_cfw,p_ireland_es_ns,p_ireland_tot,p_italy_e,p_italy_om_ie,p_italy_om_uie,p_italy_cfw,p_italy_es_ns,p_italy_tot,p_japan_e,p_japan_om_ie,p_japan_om_uie,p_japan_cfw,p_japan_es_ns,p_japan_tot,p_koreasouth_e,p_koreasouth_om_ie,p_koreasouth_om_uie,p_koreasouth_cfw,p_koreasouth_es_ns,p_koreasouth_tot,p_lebanon_e,p_lebanon_om_ie,p_lebanon_om_uie,p_lebanon_cfw,p_lebanon_es_ns,p_lebanon_tot,p_malaysia_e,p_malaysia_om_ie,p_malaysia_om_uie,p_malaysia_cfw,p_malaysia_es_ns,p_malaysia_tot,p_malta_e,p_malta_om_ie,p_malta_om_uie,p_malta_cfw,p_malta_es_ns,p_malta_tot,p_netherlands_e,p_netherlands_om_ie,p_netherlands_om_uie,p_netherlands_cfw,p_netherlands_es_ns,p_netherlands_tot,p_nz_e,p_nz_om_ie,p_nz_om_uie,p_nz_cfw,p_nz_es_ns,p_nz_tot,p_pakistan_e,p_pakistan_om_ie,p_pakistan_om_uie,p_pakistan_cfw,p_pakistan_es_ns,p_pakistan_tot,lga_name16
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,50,12,23,16,3,108,93,42,72,40,6,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,7,0,0,0,0,0,0,Kent (S)
54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,3,0,0,0,16,285,28,77,53,4,447,392,79,189,114,5,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,6,0,0,52,0,0,0,0,0,0,Kojonup (S)
55320,3,131,103,6,5,0,3,122,7,0,0,0,0,7,2183,89,118,10,20,2419,99,3,7,0,0,111,86,3,19,4,3,114,190,7,6,4,0,209,1264,52,66,14,8,1406,182,7,8,0,11,214,21815,963,1255,263,146,24442,19274,1522,1547,278,140,22756,128,12,19,0,3,155,533,54,38,31,3,664,83,11,6,3,0,101,14,0,0,0,0,13,23,0,0,0,0,25,19,0,3,0,0,23,169,10,23,3,0,209,13,0,0,0,0,10,172,12,14,4,0,204,1191,60,35,8,5,1305,360,47,40,9,3,456,149,19,13,3,0,182,18,0,0,0,0,23,330,10,22,6,0,372,196,32,23,4,4,256,87,3,13,0,0,107,189,31,30,3,5,254,16,8,0,0,0,26,910,97,97,28,3,1140,6,0,0,0,0,8,76,3,14,5,0,104,1033,67,69,10,5,1179,92,3,6,0,0,101,Melville (C)
54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,9,155,21,24,18,8,232,357,66,62,45,7,541,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,3,0,0,44,0,0,0,0,0,0,Kondinin (S)
54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5,16,5,3,75,76,14,47,9,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,Koorda (S)
54970,0,0,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,331,0,0,3,0,337,1559,16,9,4,8,1593,9,0,0,0,0,9,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,21,9,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,26,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,269,0,0,0,0,277,0,0,0,0,0,0,Laverton (S)
56730,0,0,0,0,0,0,0,3,0,0,0,0,0,0,168,4,16,4,0,198,4,0,3,0,0,8,3,0,0,0,0,6,13,0,0,0,0,13,34,0,0,0,0,38,47,3,4,3,4,65,1935,66,136,59,36,2235,2688,187,255,103,55,3283,3,0,0,0,0,7,6,0,3,4,0,11,3,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,49,0,0,0,0,49,5,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,16,3,3,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,11,0,0,0,0,0,0,6,0,3,0,0,13,127,4,13,0,3,150,4,0,0,0,0,4,Northam (S)
55040,0,0,5,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,9,0,0,0,0,14,398,6,12,0,3,419,1476,25,19,3,5,1534,9,0,0,0,0,9,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,13,0,0,0,0,13,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,6,239,0,5,0,0,252,0,0,0,0,0,0,Leonora (S)
55110,0,29,53,3,4,0,0,62,0,0,0,0,0,0,1715,90,138,37,18,2000,25,3,0,0,0,34,20,0,4,0,0,33,70,3,7,0,0,78,285,14,23,7,3,339,145,7,6,3,4,162,11254,502,854,231,105,12946,11230,813,1218,229,142,13622,50,0,5,0,0,61,53,18,19,3,0,100,8,3,3,0,0,14,7,0,0,0,0,12,4,0,0,0,0,4,3,0,0,0,0,3,43,6,12,3,0,64,3,3,0,0,0,4,12,9,0,0,0,23,299,21,19,0,4,338,49,5,0,3,0,63,45,4,9,3,0,57,7,0,0,0,0,6,132,6,10,7,0,157,29,3,3,6,0,39,19,0,0,0,0,21,39,0,3,0,0,38,0,0,0,0,0,0,90,14,13,4,0,114,5,0,0,0,0,5,44,6,12,3,0,65,875,49,83,24,3,1035,25,0,0,0,0,25,Mandurah (C)
55180,0,0,8,0,0,0,0,8,0,0,0,0,0,0,116,6,19,7,5,152,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,38,0,3,4,0,45,39,8,6,3,0,57,1590,117,172,110,42,2019,2380,254,374,183,66,3253,5,0,0,0,0,6,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,8,0,3,0,0,14,0,0,0,3,0,8,8,0,0,0,0,8,16,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,23,3,6,5,0,37,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,3,0,0,10,0,0,0,0,0,3,4,3,3,0,0,12,77,8,4,11,7,105,3,0,0,0,0,3,Manjimup (S)
55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,14,0,0,0,0,14,253,3,18,8,3,280,765,8,32,19,5,828,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,122,0,3,3,0,129,0,0,0,0,0,0,Meekatharra (S)
55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,10,16,11,0,101,115,18,49,30,4,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,Mukinbudin (S)
55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,62,14,18,10,0,102,116,33,40,13,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,Mingenew (S)
55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,123,0,0,0,0,126,474,0,7,0,0,479,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,78,0,0,0,0,0,0,Menzies (S)
55460,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,4,4,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,9,11,0,0,0,0,13,593,37,40,33,4,707,921,104,115,61,10,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,0,3,0,0,70,0,0,0,0,0,0,Merredin (S)
56090,0,5,9,0,0,0,0,9,0,0,0,0,0,0,420,39,86,17,3,576,15,7,3,0,0,18,7,0,4,0,0,10,25,3,3,0,0,28,143,9,14,6,3,173,44,3,9,0,4,60,3389,262,508,135,33,4320,4258,522,742,151,33,5702,13,3,4,0,0,23,87,3,5,4,0,99,11,0,0,0,0,13,6,0,3,0,0,4,0,0,0,0,0,3,3,0,0,0,0,7,27,5,8,0,0,42,3,0,0,0,0,3,5,0,0,0,0,5,135,18,14,3,0,172,14,0,3,0,0,16,3,0,0,0,0,7,3,0,0,0,0,3,52,3,5,3,0,64,30,9,4,3,0,52,7,0,0,0,0,7,11,0,0,0,0,9,0,0,0,0,0,0,45,6,3,0,0,54,0,0,0,0,0,7,17,6,13,3,0,36,279,25,65,7,4,378,11,0,0,0,0,11,Mundaring (S)
56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,396,36,71,56,5,562,575,97,185,98,13,963,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,18,0,3,4,3,34,0,0,0,0,0,0,Northampton (S)
55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,0,6,14,4,3,4,0,24,423,32,52,31,10,553,645,97,131,66,16,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,21,3,3,0,0,31,0,0,0,0,0,0,Moora (S)
57980,0,60,52,0,0,0,0,55,4,0,0,0,0,4,1526,54,51,6,6,1649,117,3,4,0,0,126,64,4,6,0,0,83,104,3,0,0,0,104,985,22,28,6,5,1051,91,6,13,0,4,108,13799,473,451,72,71,14868,12891,1057,640,94,79,14755,127,5,14,3,0,151,389,24,12,4,0,437,42,3,0,0,0,44,13,0,0,0,0,11,7,0,0,0,0,7,26,0,0,0,0,26,167,7,4,0,0,185,16,0,3,0,0,24,113,8,6,3,0,131,680,24,25,3,6,736,179,3,3,0,0,188,79,9,4,0,0,88,12,0,3,0,0,12,374,15,12,3,0,404,145,12,6,5,3,172,68,4,4,0,0,83,124,10,4,0,0,134,3,3,0,0,0,7,516,36,33,3,0,593,10,0,0,0,0,10,91,8,8,0,0,105,699,38,31,0,5,779,58,0,13,0,3,75,Subiaco (C)
58050,0,73,111,0,9,0,3,121,3,0,0,0,0,4,2148,121,153,42,11,2473,78,5,11,5,0,96,335,24,71,19,5,454,193,3,8,6,0,210,1124,67,100,23,18,1328,229,14,18,11,16,286,21205,1027,1447,454,180,24306,27875,2052,2071,500,250,32746,109,11,4,0,0,125,425,45,44,17,3,542,84,10,16,9,0,122,22,0,7,0,0,32,20,0,3,0,0,25,87,14,12,3,3,112,201,26,19,7,0,257,30,3,4,0,0,35,130,7,17,3,0,155,1482,127,127,22,16,1767,158,8,3,3,3,178,81,20,16,3,0,123,59,5,22,3,6,94,478,34,28,4,4,544,260,63,58,17,0,405,44,0,0,0,0,53,107,14,7,0,0,137,19,4,3,0,0,30,466,30,32,10,3,540,11,0,3,0,0,16,86,20,0,4,3,114,2408,120,121,25,26,2696,89,3,8,0,3,99,Swan (C)
55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,120,10,13,13,0,157,181,20,43,19,9,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,Morawa (S)
55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,89,3,9,3,0,100,201,11,16,6,3,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,Mount Magnet (S)
56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,4,0,26,29,7,16,16,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nungarin (S)
55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,51,10,29,16,5,117,86,31,75,35,6,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Mount Marshall (S)
58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,8,3,0,67,82,20,31,11,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,Tammin (S)
58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,99,7,8,16,0,133,131,23,41,23,3,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,Three Springs (S)
55740,0,8,4,0,0,0,0,7,0,0,0,0,0,0,129,8,14,0,0,152,11,0,3,0,0,10,3,0,0,0,0,4,19,0,0,0,0,14,114,3,4,0,0,125,14,0,3,0,0,17,1328,72,102,34,6,1543,1116,149,123,35,6,1423,6,0,0,0,0,10,24,0,0,3,0,30,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,13,0,0,0,0,0,0,5,0,0,0,0,5,70,0,0,0,0,76,15,0,0,0,0,15,8,0,0,0,0,10,0,0,0,0,0,0,23,0,0,0,0,23,11,3,6,0,0,17,17,4,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,20,4,8,3,0,30,0,0,0,0,0,0,0,0,0,0,0,3,44,8,3,0,3,54,0,0,0,0,0,0,Mosman Park (T)
56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,3,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,3,160,10,35,19,3,228,228,23,62,39,3,349,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,21,0,5,3,0,31,0,0,0,0,0,0,Nannup (S)
