lga_code16,om_uie_75ov_hw_0,om_uie_75ov_hw_1_15,om_uie_75ov_hw_16_24,om_uie_75ov_hw_25_34,om_uie_75ov_hw_35_39,om_uie_75ov_hw_40,om_uie_75ov_hw_41_48,om_uie_75ov_hw_49mor,om_uie_75ov_hw_ns,om_uie_75ov_tot,om_uie_tot_hw_0,om_uie_tot_hw_1_15,om_uie_tot_hw_16_24,om_uie_tot_hw_25_34,om_uie_tot_hw_35_39,om_uie_tot_hw_40,om_uie_tot_hw_41_48,om_uie_tot_hw_49mor,om_uie_tot_hw_ns,om_uie_tot_tot,cfw_15_19_hw_0,cfw_15_19_hw_1_15,cfw_15_19_hw_16_24,cfw_15_19_hw_25_34,cfw_15_19_hw_35_39,cfw_15_19_hw_40,cfw_15_19_hw_41_48,cfw_15_19_hw_49mor,cfw_15_19_hw_ns,cfw_15_19_tot,cfw_20_24_hw_0,cfw_20_24_hw_1_15,cfw_20_24_hw_16_24,cfw_20_24_hw_25_34,cfw_20_24_hw_35_39,cfw_20_24_hw_40,cfw_20_24_hw_41_48,cfw_20_24_hw_49mor,cfw_20_24_hw_ns,cfw_20_24_tot,cfw_25_29_hw_0,cfw_25_29_hw_1_15,cfw_25_29_hw_16_24,cfw_25_29_hw_25_34,cfw_25_29_hw_35_39,cfw_25_29_hw_40,cfw_25_29_hw_41_48,cfw_25_29_hw_49mor,cfw_25_29_hw_ns,cfw_25_29_tot,cfw_30_34_hw_0,cfw_30_34_hw_1_15,cfw_30_34_hw_16_24,cfw_30_34_hw_25_34,cfw_30_34_hw_35_39,cfw_30_34_hw_40,cfw_30_34_hw_41_48,cfw_30_34_hw_49mor,cfw_30_34_hw_ns,cfw_30_34_tot,cfw_35_39_hw_0,cfw_35_39_hw_1_15,cfw_35_39_hw_16_24,cfw_35_39_hw_25_34,cfw_35_39_hw_35_39,cfw_35_39_hw_40,cfw_35_39_hw_41_48,cfw_35_39_hw_49mor,cfw_35_39_hw_ns,cfw_35_39_tot,cfw_40_44_hw_0,cfw_40_44_hw_1_15,cfw_40_44_hw_16_24,cfw_40_44_hw_25_34,cfw_40_44_hw_35_39,cfw_40_44_hw_40,cfw_40_44_hw_41_48,cfw_40_44_hw_49mor,cfw_40_44_hw_ns,cfw_40_44_tot,cfw_45_49_hw_0,cfw_45_49_hw_1_15,cfw_45_49_hw_16_24,cfw_45_49_hw_25_34,cfw_45_49_hw_35_39,cfw_45_49_hw_40,cfw_45_49_hw_41_48,cfw_45_49_hw_49mor,cfw_45_49_hw_ns,cfw_45_49_tot,cfw_50_54_hw_0,cfw_50_54_hw_1_15,cfw_50_54_hw_16_24,cfw_50_54_hw_25_34,cfw_50_54_hw_35_39,cfw_50_54_hw_40,cfw_50_54_hw_41_48,cfw_50_54_hw_49mor,cfw_50_54_hw_ns,cfw_50_54_tot,cfw_55_59_hw_0,cfw_55_59_hw_1_15,cfw_55_59_hw_16_24,cfw_55_59_hw_25_34,cfw_55_59_hw_35_39,cfw_55_59_hw_40,cfw_55_59_hw_41_48,cfw_55_59_hw_49mor,cfw_55_59_hw_ns,cfw_55_59_tot,cfw_60_64_hw_0,cfw_60_64_hw_1_15,cfw_60_64_hw_16_24,cfw_60_64_hw_25_34,cfw_60_64_hw_35_39,cfw_60_64_hw_40,cfw_60_64_hw_41_48,cfw_60_64_hw_49mor,cfw_60_64_hw_ns,cfw_60_64_tot,cfw_65_69_hw_0,cfw_65_69_hw_1_15,cfw_65_69_hw_16_24,cfw_65_69_hw_25_34,cfw_65_69_hw_35_39,cfw_65_69_hw_40,cfw_65_69_hw_41_48,cfw_65_69_hw_49mor,cfw_65_69_hw_ns,cfw_65_69_tot,cfw_70_74_hw_0,cfw_70_74_hw_1_15,cfw_70_74_hw_16_24,cfw_70_74_hw_25_34,cfw_70_74_hw_35_39,cfw_70_74_hw_40,cfw_70_74_hw_41_48,cfw_70_74_hw_49mor,cfw_70_74_hw_ns,cfw_70_74_tot,cfw_75ov_hw_0,cfw_75ov_hw_1_15,cfw_75ov_hw_16_24,cfw_75ov_hw_25_34,cfw_75ov_hw_35_39,cfw_75ov_hw_40,cfw_75ov_hw_41_48,cfw_75ov_hw_49mor,cfw_75ov_hw_ns,cfw_75ov_tot,cfw_tot_hw_0,cfw_tot_hw_1_15,cfw_tot_hw_16_24,cfw_tot_hw_25_34,cfw_tot_hw_35_39,cfw_tot_hw_40,cfw_tot_hw_41_48,cfw_tot_hw_49mor,cfw_tot_hw_ns,cfw_tot_tot,et_ns_15_19_hw_0,et_ns_15_19_hw_1_15,et_ns_15_19_hw_16_24,et_ns_15_19_hw_25_34,et_ns_15_19_hw_35_39,et_ns_15_19_hw_40,et_ns_15_19_hw_41_48,et_ns_15_19_hw_49mor,et_ns_15_19_hw_ns,et_ns_15_19_tot,et_ns_20_24_hw_0,et_ns_20_24_hw_1_15,et_ns_20_24_hw_16_24,et_ns_20_24_hw_25_34,et_ns_20_24_hw_35_39,et_ns_20_24_hw_40,et_ns_20_24_hw_41_48,et_ns_20_24_hw_49mor,et_ns_20_24_hw_ns,et_ns_20_24_tot,et_ns_25_29_hw_0,et_ns_25_29_hw_1_15,et_ns_25_29_hw_16_24,et_ns_25_29_hw_25_34,et_ns_25_29_hw_35_39,et_ns_25_29_hw_40,et_ns_25_29_hw_41_48,et_ns_25_29_hw_49mor,et_ns_25_29_hw_ns,et_ns_25_29_tot,et_ns_30_34_hw_0,et_ns_30_34_hw_1_15,et_ns_30_34_hw_16_24,et_ns_30_34_hw_25_34,et_ns_30_34_hw_35_39,et_ns_30_34_hw_40,et_ns_30_34_hw_41_48,et_ns_30_34_hw_49mor,et_ns_30_34_hw_ns,et_ns_30_34_tot,lga_name16
56730,0,3,0,5,0,3,0,0,0,9,15,50,31,48,22,52,22,95,7,337,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,11,0,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,3,0,6,3,6,0,3,0,3,0,3,0,15,0,0,0,0,0,0,0,10,0,13,0,3,4,4,0,0,0,3,0,18,0,3,0,0,0,3,3,3,0,12,0,0,0,0,0,0,0,3,3,6,7,33,7,11,4,15,7,34,7,122,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,Northam (S)
55040,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,3,13,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leonora (S)
55110,0,8,3,4,0,3,0,0,0,24,47,417,244,306,161,311,122,318,32,1954,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,9,3,13,4,4,0,3,0,0,4,33,3,19,3,3,3,0,0,3,0,29,0,20,4,9,4,4,0,3,3,42,0,6,3,11,3,3,7,6,0,30,0,17,11,6,3,7,0,8,0,56,3,11,3,7,0,8,6,7,0,43,7,18,7,3,0,0,0,6,0,41,0,10,5,3,0,3,0,7,0,28,0,12,3,3,0,4,0,0,3,22,0,3,0,3,0,0,0,0,0,12,14,132,58,52,16,23,13,41,11,360,0,15,3,3,3,0,0,0,3,22,0,3,3,4,3,5,0,0,6,19,0,0,0,0,0,0,0,0,6,11,0,0,0,3,0,3,0,0,3,14,Mandurah (C)
55180,0,3,0,5,0,6,0,3,3,19,31,42,45,60,29,84,26,150,7,478,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,3,0,0,0,10,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,8,3,3,0,14,0,0,5,5,0,0,0,9,0,21,0,3,0,0,3,7,4,4,0,23,0,3,3,0,3,0,0,6,0,21,5,4,0,3,0,0,0,10,3,28,0,0,3,3,0,0,3,11,3,25,0,4,4,4,0,5,3,8,0,29,7,3,0,0,0,3,0,5,0,21,0,3,5,9,0,0,0,4,0,28,13,35,27,25,11,36,16,64,12,236,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,Manjimup (S)
55250,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,4,6,16,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Meekatharra (S)
55950,0,0,0,0,0,0,0,0,0,3,0,8,3,0,6,3,4,29,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,10,3,11,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mukinbudin (S)
55530,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,25,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mingenew (S)
55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Menzies (S)
55460,0,0,0,0,3,3,0,0,0,5,11,16,10,9,6,23,15,51,0,139,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,6,0,16,3,9,6,3,3,23,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Merredin (S)
56090,0,6,9,0,0,0,3,3,0,24,45,285,143,150,78,175,90,182,22,1162,0,3,0,0,0,0,0,0,0,4,0,3,4,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,11,5,0,3,0,0,0,0,20,0,11,0,3,0,0,0,0,0,19,0,9,4,3,0,3,3,3,3,28,3,11,3,3,3,4,0,10,0,31,0,7,0,5,0,3,0,3,0,27,0,5,6,3,0,0,0,3,0,22,0,11,4,0,0,4,0,4,0,23,4,7,4,3,0,0,3,0,0,24,0,0,4,3,0,4,0,0,0,13,0,9,0,5,0,0,0,0,0,13,6,85,40,28,12,14,6,31,9,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,Mundaring (S)
56790,0,0,0,0,0,0,0,4,0,7,7,22,18,23,9,27,14,85,4,218,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,3,0,3,0,0,4,0,0,3,0,7,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,10,0,17,0,3,0,0,0,0,0,3,0,6,0,4,0,3,0,0,0,10,0,12,0,6,0,7,0,0,0,5,3,15,3,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,20,7,14,4,5,10,39,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Northampton (S)
55600,0,0,3,3,0,0,0,3,0,7,4,16,8,15,3,25,10,75,3,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,3,0,8,3,0,3,0,0,0,0,5,0,14,0,0,0,3,0,0,0,5,0,10,0,4,0,0,0,0,0,0,0,3,6,11,10,7,3,3,0,31,7,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moora (S)
57980,0,10,4,3,0,3,0,0,0,17,27,202,140,151,89,169,82,224,21,1106,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,11,0,3,3,3,0,6,0,3,0,23,0,6,4,0,3,0,0,3,0,13,0,3,4,0,3,0,0,4,0,16,0,4,3,3,0,0,0,3,0,15,0,3,0,3,0,0,0,5,0,9,0,6,0,0,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,10,4,44,21,19,12,13,7,26,7,153,0,4,0,0,0,3,0,0,3,13,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,10,0,0,3,0,3,3,0,0,0,11,Subiaco (C)
58050,4,6,3,6,0,7,0,8,0,36,109,609,374,505,317,601,260,828,62,3657,0,15,8,0,0,0,0,0,0,18,0,13,5,12,3,5,0,0,0,38,0,10,3,0,3,13,3,3,3,43,3,18,15,13,7,5,4,11,0,69,0,31,9,3,4,9,0,8,3,65,4,31,9,6,9,16,0,14,5,99,0,17,10,6,7,15,5,14,3,79,0,22,12,16,3,3,3,28,0,89,0,25,6,11,0,17,7,27,0,103,3,36,9,8,3,3,0,17,3,90,0,16,12,7,0,3,5,7,3,62,0,25,12,7,0,3,0,9,4,57,3,5,7,5,0,3,0,3,5,32,22,261,113,106,45,91,29,158,22,840,3,7,3,3,0,0,0,0,8,31,3,4,3,5,5,8,0,8,7,45,4,4,3,6,3,7,5,6,7,43,0,0,7,3,6,4,0,7,7,40,Swan (C)
55670,0,0,0,0,0,0,0,0,0,3,0,3,3,10,0,7,0,21,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,0,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Morawa (S)
55810,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Magnet (S)
56860,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nungarin (S)
55880,0,0,0,0,0,3,0,0,0,8,3,12,5,3,0,8,4,47,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,0,13,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,5,8,15,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Marshall (S)
58190,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,15,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tammin (S)
58260,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,3,22,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,10,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Springs (S)
55740,0,5,0,0,0,0,0,0,0,3,6,60,23,33,13,36,6,25,3,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,3,0,0,4,0,0,0,0,11,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,22,4,11,3,8,3,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Mosman Park (T)
56300,0,0,0,0,0,0,0,0,0,4,4,11,4,19,4,17,8,24,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,0,3,0,3,0,3,0,3,0,14,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,3,8,5,5,0,4,0,14,0,49,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nannup (S)
57080,0,12,8,0,4,4,4,4,0,34,50,304,239,269,200,510,202,871,77,2728,0,5,3,0,0,0,0,3,0,11,0,3,3,0,3,0,0,4,0,16,0,3,3,4,0,0,0,5,3,26,0,4,5,10,0,7,7,11,3,45,0,9,9,3,3,5,0,10,4,42,0,9,7,11,0,11,0,12,3,52,3,5,3,3,0,4,0,15,3,44,0,11,3,5,4,13,4,9,3,47,0,17,3,4,3,3,4,12,6,49,0,10,3,4,3,0,0,11,4,37,3,19,9,3,0,0,3,3,3,42,3,3,3,3,0,0,0,0,0,17,0,0,4,0,0,0,0,0,5,16,13,99,56,51,21,48,24,90,37,434,0,8,5,0,0,0,0,0,5,23,3,9,20,0,8,13,4,3,19,71,12,6,15,4,9,11,3,7,21,87,7,3,7,0,11,16,5,12,21,74,Perth (C)
57140,0,0,0,0,0,0,0,0,0,0,3,8,3,0,3,12,3,30,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,6,3,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pingelly (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murchison (S)
56230,0,3,6,0,3,0,0,3,0,20,4,80,61,48,31,49,25,110,11,421,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,9,0,4,3,4,0,0,0,4,0,17,0,3,0,0,0,0,0,3,0,15,0,0,3,0,4,4,0,3,0,15,0,3,0,0,0,0,0,3,0,13,3,3,3,0,0,0,0,0,0,14,0,3,6,3,0,0,0,3,0,19,0,0,0,0,0,3,0,0,0,8,0,3,4,6,0,0,0,0,0,16,8,40,28,16,6,17,4,28,3,143,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Murray (S)
56370,0,3,0,0,0,0,0,0,0,3,0,3,3,3,3,12,0,38,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,0,0,9,0,17,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narembeen (S)
