lga_code16,p_m1_tram_inc_lr_15_24,p_m1_tram_inc_lr_25_34,p_m1_tram_inc_lr_35_44,p_m1_tram_inc_lr_45_54,p_m1_tram_inc_lr_55_64,p_m1_tram_inc_lr_65_74,p_m1_tram_inc_lr_75ov,p_m1_tram_inc_lr_tot,p_m1_taxi_15_24,p_m1_taxi_25_34,p_m1_taxi_35_44,p_m1_taxi_45_54,p_m1_taxi_55_64,p_m1_taxi_65_74,p_m1_taxi_75ov,p_m1_taxi_tot,p_m1_carasdriv_15_24,p_m1_carasdriv_25_34,p_m1_carasdriv_35_44,p_m1_carasdriv_45_54,p_m1_carasdriv_55_64,p_m1_carasdriv_65_74,p_m1_carasdriv_75ov,p_m1_carasdriv_tot,p_m1_caraspas_15_24,p_m1_caraspas_25_34,p_m1_caraspas_35_44,p_m1_caraspas_45_54,p_m1_caraspas_55_64,p_m1_caraspas_65_74,p_m1_caraspas_75ov,p_m1_caraspas_tot,p_m1_truck_15_24,p_m1_truck_25_34,p_m1_truck_35_44,p_m1_truck_45_54,p_m1_truck_55_64,p_m1_truck_65_74,p_m1_truck_75ov,p_m1_truck_tot,p_m1_mbikescoot_15_24,p_m1_mbikescoot_25_34,p_m1_mbikescoot_35_44,p_m1_mbikescoot_45_54,p_m1_mbikescoot_55_64,p_m1_mbikescoot_65_74,p_m1_mbikescoot_75ov,p_m1_mbikescoot_tot,p_m1_bicycle_15_24,p_m1_bicycle_25_34,p_m1_bicycle_35_44,p_m1_bicycle_45_54,p_m1_bicycle_55_64,p_m1_bicycle_65_74,p_m1_bicycle_75ov,p_m1_bicycle_tot,p_m1_other_15_24,p_m1_other_25_34,p_m1_other_35_44,p_m1_other_45_54,p_m1_other_55_64,p_m1_other_65_74,p_m1_other_75ov,p_m1_other_tot,p_m1_wlkonly_15_24,p_m1_wlkonly_25_34,p_m1_wlkonly_35_44,p_m1_wlkonly_45_54,p_m1_wlkonly_55_64,p_m1_wlkonly_65_74,p_m1_wlkonly_75ov,p_m1_wlkonly_tot,p_m1_tot_m1_15_24,p_m1_tot_m1_25_34,p_m1_tot_m1_35_44,p_m1_tot_m1_45_54,p_m1_tot_m1_55_64,p_m1_tot_m1_65_74,p_m1_tot_m1_75ov,p_m1_tot_m1_tot,p_m2_trnbus_15_24,p_m2_trnbus_25_34,p_m2_trnbus_35_44,p_m2_trnbus_45_54,p_m2_trnbus_55_64,p_m2_trnbus_65_74,p_m2_trnbus_75ov,p_m2_trnbus_tot,p_m2_trnfer_15_24,p_m2_trnfer_25_34,p_m2_trnfer_35_44,p_m2_trnfer_45_54,p_m2_trnfer_55_64,p_m2_trnfer_65_74,p_m2_trnfer_75ov,p_m2_trnfer_tot,p_m2_trntrm_inc_lr_15_24,p_m2_trntrm_inc_lr_25_34,p_m2_trntrm_inc_lr_35_44,p_m2_trntrm_inc_lr_45_54,p_m2_trntrm_inc_lr_55_64,p_m2_trntrm_inc_lr_65_74,p_m2_trntrm_inc_lr_75ov,p_m2_trntrm_inc_lr_tot,p_m2_trncarasdriv_15_24,p_m2_trncarasdriv_25_34,p_m2_trncarasdriv_35_44,p_m2_trncarasdriv_45_54,p_m2_trncarasdriv_55_64,p_m2_trncarasdriv_65_74,p_m2_trncarasdriv_75ov,p_m2_trncarasdriv_tot,p_m2_trncaraspas_15_24,p_m2_trncaraspas_25_34,p_m2_trncaraspas_35_44,p_m2_trncaraspas_45_54,p_m2_trncaraspas_55_64,p_m2_trncaraspas_65_74,p_m2_trncaraspas_75ov,p_m2_trncaraspas_tot,p_m2_trnoth_15_24,p_m2_trnoth_25_34,p_m2_trnoth_35_44,p_m2_trnoth_45_54,p_m2_trnoth_55_64,p_m2_trnoth_65_74,p_m2_trnoth_75ov,p_m2_trnoth_tot,p_m2_train_and_tot_15_24,p_m2_train_and_tot_25_34,p_m2_train_and_tot_35_44,p_m2_train_and_tot_45_54,p_m2_train_and_tot_55_64,p_m2_train_and_tot_65_74,p_m2_train_and_tot_75ov,p_m2_train_and_tot_tot,p_m2_busfer_15_24,p_m2_busfer_25_34,p_m2_busfer_35_44,p_m2_busfer_45_54,p_m2_busfer_55_64,p_m2_busfer_65_74,p_m2_busfer_75ov,p_m2_busfer_tot,p_m2_bustrm_inc_lr_15_24,p_m2_bustrm_inc_lr_25_34,p_m2_bustrm_inc_lr_35_44,p_m2_bustrm_inc_lr_45_54,p_m2_bustrm_inc_lr_55_64,p_m2_bustrm_inc_lr_65_74,p_m2_bustrm_inc_lr_75ov,p_m2_bustrm_inc_lr_tot,p_m2_buscarasdriv_15_24,p_m2_buscarasdriv_25_34,p_m2_buscarasdriv_35_44,p_m2_buscarasdriv_45_54,p_m2_buscarasdriv_55_64,p_m2_buscarasdriv_65_74,p_m2_buscarasdriv_75ov,p_m2_buscarasdriv_tot,p_m2_buscaraspas_15_24,p_m2_buscaraspas_25_34,p_m2_buscaraspas_35_44,p_m2_buscaraspas_45_54,p_m2_buscaraspas_55_64,p_m2_buscaraspas_65_74,p_m2_buscaraspas_75ov,p_m2_buscaraspas_tot,p_m2_busoth_15_24,p_m2_busoth_25_34,p_m2_busoth_35_44,p_m2_busoth_45_54,p_m2_busoth_55_64,p_m2_busoth_65_74,p_m2_busoth_75ov,p_m2_busoth_tot,p_m2_bustot_15_24,p_m2_bustot_25_34,p_m2_bustot_35_44,p_m2_bustot_45_54,p_m2_bustot_55_64,p_m2_bustot_65_74,p_m2_bustot_75ov,p_m2_bustot_tot,p_m2_other_m2_15_24,p_m2_other_m2_25_34,p_m2_other_m2_35_44,p_m2_other_m2_45_54,p_m2_other_m2_55_64,p_m2_other_m2_65_74,p_m2_other_m2_75ov,p_m2_other_m2_tot,p_m2_tot_m2_15_24,p_m2_tot_m2_25_34,p_m2_tot_m2_35_44,p_m2_tot_m2_45_54,p_m2_tot_m2_55_64,p_m2_tot_m2_65_74,p_m2_tot_m2_75ov,p_m2_tot_m2_tot,lga_name16
57280,0,0,0,0,0,0,0,0,8,7,3,8,3,0,0,29,437,1676,1359,1196,644,91,6,5400,168,226,154,149,84,6,0,784,10,28,26,23,18,3,0,108,4,13,18,15,8,0,0,50,10,11,12,9,8,0,0,53,24,93,93,63,43,6,0,317,70,114,88,104,73,11,0,463,767,2310,1821,1672,905,120,9,7602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,7,0,0,0,0,0,9,4,3,3,3,0,0,0,17,4,23,20,12,9,0,0,72,13,29,23,13,7,0,0,88,Port Hedland (T)
57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,30,34,53,5,0,172,3,3,0,0,0,0,0,12,0,0,0,7,4,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,3,3,3,15,15,0,4,51,28,38,37,62,76,8,3,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quairading (S)
57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,81,81,96,80,22,3,391,3,9,9,8,8,3,0,36,0,5,5,3,7,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,7,8,9,0,4,39,14,17,22,13,24,4,0,86,53,159,165,169,143,40,9,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,10,3,0,0,3,0,0,0,10,Ravensthorpe (S)
57490,0,0,0,0,0,0,0,0,10,3,0,3,4,4,0,29,3326,4515,4578,4946,2736,476,52,20629,974,215,157,170,107,25,3,1651,9,32,26,52,42,8,3,164,40,22,21,34,13,6,0,129,42,42,34,40,23,0,0,181,118,212,116,64,32,13,0,550,242,106,77,105,65,22,3,608,4990,5252,5076,5463,3047,547,64,24436,79,41,19,12,11,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,5,5,0,0,28,7,0,0,0,0,0,0,9,0,4,0,6,0,0,0,12,91,45,36,23,19,3,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,11,27,6,0,0,0,0,0,30,0,3,0,0,0,0,0,7,35,5,4,0,0,0,0,50,47,29,31,24,15,0,0,147,175,82,63,54,34,4,0,413,Rockingham (C)
65010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,111,106,167,119,32,4,576,10,5,6,5,0,0,0,38,0,0,3,8,10,3,0,31,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,6,3,0,20,5,4,13,17,25,7,0,71,67,125,133,198,171,44,11,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,4,0,0,3,0,0,10,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,17,3,0,0,13,8,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,400,670,646,667,434,88,12,2913,115,35,21,17,7,3,0,200,3,12,25,41,22,3,0,112,4,0,5,3,0,3,3,23,7,3,0,3,0,0,0,15,3,13,5,11,6,0,0,41,29,18,24,40,34,12,0,159,574,760,725,786,511,114,15,3495,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,3,4,0,0,29,10,8,7,4,4,3,0,41,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,43,44,44,13,0,190,7,3,6,3,4,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,8,0,0,0,0,0,3,0,5,10,25,15,29,21,8,0,105,38,66,67,72,68,25,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,Shark Bay (S)
57840,0,0,0,0,0,0,0,0,3,6,4,13,4,0,0,22,1068,2050,1916,1956,1424,369,27,8816,183,127,54,57,58,15,0,500,0,6,9,4,14,3,0,36,5,13,13,9,3,0,0,40,28,30,33,42,28,3,0,162,3,10,16,12,19,11,4,76,95,77,56,62,51,25,0,374,1483,2436,2154,2183,1621,427,37,10341,36,28,16,15,13,5,0,106,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,18,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,40,31,23,21,17,3,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,9,7,0,0,0,0,0,20,0,0,3,0,0,0,0,7,15,15,3,3,3,3,0,35,17,13,13,15,12,3,0,73,67,62,42,35,28,7,0,248,South Perth (C)
57910,0,0,3,3,0,0,0,12,16,46,27,24,23,3,4,145,6607,13345,12321,12111,8345,1992,211,54929,1281,720,382,337,270,58,9,3063,15,66,61,89,77,34,0,350,35,76,62,78,44,8,0,290,76,119,127,144,53,10,0,522,31,101,84,115,82,28,3,447,284,244,169,177,136,59,9,1071,8898,15286,13510,13331,9155,2216,247,62650,226,282,183,135,79,25,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,37,43,31,3,0,174,14,11,8,5,8,0,0,44,6,5,3,9,0,0,0,23,267,339,232,188,130,26,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,8,10,4,3,0,45,52,17,6,4,3,0,0,80,3,6,3,5,0,0,0,16,63,39,23,15,4,3,0,143,75,114,69,79,48,11,0,399,408,493,321,284,181,41,4,1724,Stirling (C)
57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,33,51,40,12,0,188,3,17,16,17,8,0,0,57,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,32,25,25,22,0,0,108,3,12,6,9,17,0,0,49,28,162,112,140,110,20,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,7,0,3,5,4,0,0,0,15,Perenjori (S)
65210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,56,83,99,96,25,0,395,15,11,6,0,6,0,0,34,0,0,0,0,5,0,0,6,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,13,4,0,38,55,75,91,105,119,29,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasman (M)
65410,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,8,340,445,508,638,476,62,5,2467,77,23,25,33,20,0,0,178,0,5,7,15,9,7,0,37,7,4,5,0,7,0,0,18,0,0,3,0,3,0,0,11,3,3,3,7,3,4,0,18,25,20,7,32,41,13,3,135,459,530,571,749,569,88,9,2966,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,10,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,6,4,4,3,0,0,18,0,0,0,5,0,0,0,12,6,9,3,7,7,3,0,36,Waratah/Wynyard (M)
65610,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,105,235,244,327,226,27,3,1163,32,28,18,16,17,0,0,106,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,0,0,4,4,0,0,19,23,33,19,25,25,7,0,140,162,299,291,379,278,41,5,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,14,3,0,0,4,0,0,0,14,West Coast (M)
65810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,304,386,445,608,493,99,9,2346,85,22,17,21,15,3,0,168,0,7,8,10,12,0,0,39,6,0,0,0,4,0,0,14,3,3,3,0,0,0,0,13,0,0,3,12,7,0,0,24,24,17,28,25,44,7,3,157,429,443,511,688,584,123,16,2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,7,6,0,0,4,0,0,0,12,West Tamar (M)
70200,0,0,0,0,0,0,0,0,15,24,15,9,5,0,0,59,775,1782,1660,1774,1344,307,20,7657,261,189,128,116,98,17,0,819,7,16,7,16,15,4,0,66,20,63,34,29,23,0,0,185,88,204,125,119,75,4,0,621,13,24,19,17,14,3,0,92,110,214,137,152,135,27,4,779,1298,2532,2148,2254,1728,381,34,10370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,7,19,19,24,19,12,7,0,102,21,23,28,26,15,7,0,120,Alice Springs (T)
99399,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,114,233,343,371,312,146,18,1533,19,41,23,31,15,3,0,134,0,3,12,21,22,11,3,67,16,6,8,9,5,5,0,52,0,4,8,5,3,0,0,20,14,16,10,17,11,3,0,73,33,59,32,45,36,9,3,216,205,384,472,523,428,182,24,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,8,6,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,5,0,0,22,3,5,7,4,10,3,0,26,3,11,8,8,7,3,0,55,Unincorp. Other Territories
60410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,433,438,472,343,65,0,1968,84,31,10,12,11,5,0,154,3,11,17,27,13,8,0,74,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,7,7,11,6,16,7,3,0,48,327,495,481,529,380,79,0,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,3,3,4,0,0,0,0,9,6,3,6,0,0,0,0,17,Brighton (M)
58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,64,77,118,108,30,6,456,13,6,0,4,3,3,0,38,0,0,4,4,7,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,10,0,3,15,7,3,6,12,3,9,0,39,77,71,93,140,133,49,12,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,Toodyay (S)
58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,21,22,16,0,0,78,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,4,4,0,16,10,13,26,31,21,6,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wandering (S)
58760,0,0,0,0,3,0,0,5,18,15,17,12,7,0,0,72,4312,7354,7300,7390,4297,876,83,31611,1351,430,230,252,140,42,7,2457,29,85,120,139,79,25,5,472,44,34,26,33,16,4,0,154,51,31,20,30,4,0,0,143,28,67,71,74,52,11,0,303,246,97,96,109,70,24,6,653,6339,8241,7936,8103,4706,998,106,36431,73,47,15,18,12,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,4,10,0,0,39,6,3,0,3,4,0,0,17,0,0,0,0,3,0,0,5,87,64,26,27,26,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,3,0,0,0,21,39,5,3,0,0,0,0,52,3,3,0,0,4,0,0,8,52,18,10,3,7,0,0,79,71,63,44,44,25,7,0,255,207,140,76,72,55,9,0,565,Wanneroo (C)
58820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,240,334,411,281,44,7,1452,37,12,17,27,20,3,0,116,0,3,6,3,3,0,0,19,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,10,3,7,5,10,7,10,0,43,172,264,355,464,321,61,11,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,8,14,5,0,0,39,0,5,8,14,10,0,0,45,Waroona (S)
58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,25,20,7,0,81,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,3,5,0,22,8,11,15,33,25,8,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trayning (S)
58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,28,46,38,14,3,158,6,3,0,0,8,0,0,17,0,0,0,0,0,0,4,8,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,4,6,0,11,0,3,3,9,15,0,3,31,23,28,37,63,56,21,9,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Arthur (S)
59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,15,17,6,0,70,0,0,3,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,7,0,0,4,0,3,0,0,11,10,21,23,19,25,6,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woodanilling (S)
59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,19,26,29,9,3,117,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,6,5,0,0,20,16,32,23,36,37,6,3,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,Wyalkatchem (S)
