lga_code16,fts_nni_mng,fts_nni_pro,fts_nni_tectw,fts_nni_copsw,fts_nni_claw,fts_nni_swks,fts_nni_maopdv,fts_nni_lab,fts_nni_idns,fts_nni_tot,fts_1_149_mng,fts_1_149_pro,fts_1_149_tectw,fts_1_149_copsw,fts_1_149_claw,fts_1_149_swks,fts_1_149_maopdv,fts_1_149_lab,fts_1_149_idns,fts_1_149_tot,fts_150_299_mng,fts_150_299_pro,fts_150_299_tectw,fts_150_299_copsw,fts_150_299_claw,fts_150_299_swks,fts_150_299_maopdv,fts_150_299_lab,fts_150_299_idns,fts_150_299_tot,fts_300_399_mng,fts_300_399_pro,fts_300_399_tectw,fts_300_399_copsw,fts_300_399_claw,fts_300_399_swks,fts_300_399_maopdv,fts_300_399_lab,fts_300_399_idns,fts_300_399_tot,fts_400_499_mng,fts_400_499_pro,fts_400_499_tectw,fts_400_499_copsw,fts_400_499_claw,fts_400_499_swks,fts_400_499_maopdv,fts_400_499_lab,fts_400_499_idns,fts_400_499_tot,fts_500_649_mng,fts_500_649_pro,fts_500_649_tectw,fts_500_649_copsw,fts_500_649_claw,fts_500_649_swks,fts_500_649_maopdv,fts_500_649_lab,fts_500_649_idns,fts_500_649_tot,fts_650_799_mng,fts_650_799_pro,fts_650_799_tectw,fts_650_799_copsw,fts_650_799_claw,fts_650_799_swks,fts_650_799_maopdv,fts_650_799_lab,fts_650_799_idns,fts_650_799_tot,fts_800_999_mng,fts_800_999_pro,fts_800_999_tectw,fts_800_999_copsw,fts_800_999_claw,fts_800_999_swks,fts_800_999_maopdv,fts_800_999_lab,fts_800_999_idns,fts_800_999_tot,fts_1000_1249_mng,fts_1000_1249_pro,fts_1000_1249_tectw,fts_1000_1249_copsw,fts_1000_1249_claw,fts_1000_1249_swks,fts_1000_1249_maopdv,fts_1000_1249_lab,fts_1000_1249_idns,fts_1000_1249_tot,fts_1250_1499_mng,fts_1250_1499_pro,fts_1250_1499_tectw,fts_1250_1499_copsw,fts_1250_1499_claw,fts_1250_1499_swks,fts_1250_1499_maopdv,fts_1250_1499_lab,fts_1250_1499_idns,fts_1250_1499_tot,fts_1500_1749_mng,fts_1500_1749_pro,fts_1500_1749_tectw,fts_1500_1749_copsw,fts_1500_1749_claw,fts_1500_1749_swks,fts_1500_1749_maopdv,fts_1500_1749_lab,fts_1500_1749_idns,fts_1500_1749_tot,fts_1750_1999_mng,fts_1750_1999_pro,fts_1750_1999_tectw,fts_1750_1999_copsw,fts_1750_1999_claw,fts_1750_1999_swks,fts_1750_1999_maopdv,fts_1750_1999_lab,fts_1750_1999_idns,fts_1750_1999_tot,fts_2000_2999_mng,fts_2000_2999_pro,fts_2000_2999_tectw,fts_2000_2999_copsw,fts_2000_2999_claw,fts_2000_2999_swks,fts_2000_2999_maopdv,fts_2000_2999_lab,fts_2000_2999_idns,fts_2000_2999_tot,fts_3000mo_mng,fts_3000mo_pro,fts_3000mo_tectw,fts_3000mo_copsw,fts_3000mo_claw,fts_3000mo_swks,fts_3000mo_maopdv,fts_3000mo_lab,fts_3000mo_idns,fts_3000mo_tot,fts_pins_mng,fts_pins_pro,fts_pins_tectw,fts_pins_copsw,fts_pins_claw,fts_pins_swks,fts_pins_maopdv,fts_pins_lab,fts_pins_idns,fts_pins_tot,fts_tot_mng,fts_tot_pro,fts_tot_tectw,fts_tot_copsw,fts_tot_claw,fts_tot_swks,fts_tot_maopdv,fts_tot_lab,fts_tot_idns,fts_tot_tot,pts_nni_mng,pts_nni_pro,pts_nni_tectw,pts_nni_copsw,pts_nni_claw,pts_nni_swks,pts_nni_maopdv,pts_nni_lab,pts_nni_idns,pts_nni_tot,pts_1_149_mng,pts_1_149_pro,pts_1_149_tectw,pts_1_149_copsw,pts_1_149_claw,pts_1_149_swks,pts_1_149_maopdv,pts_1_149_lab,pts_1_149_idns,pts_1_149_tot,pts_150_299_mng,pts_150_299_pro,pts_150_299_tectw,pts_150_299_copsw,pts_150_299_claw,pts_150_299_swks,pts_150_299_maopdv,pts_150_299_lab,pts_150_299_idns,pts_150_299_tot,pts_300_399_mng,pts_300_399_pro,pts_300_399_tectw,pts_300_399_copsw,pts_300_399_claw,pts_300_399_swks,pts_300_399_maopdv,pts_300_399_lab,pts_300_399_idns,pts_300_399_tot,lga_name16
14650,0,0,0,16,4,28,0,20,3,71,15,55,25,362,50,991,48,534,13,2088,15,34,21,172,28,407,29,178,0,872,3,16,15,129,20,173,14,71,3,454,6,4,21,88,9,110,17,19,0,276,3,8,19,64,13,84,5,10,0,213,5,11,14,37,10,26,0,3,0,101,5,4,4,13,6,7,0,3,0,47,0,3,3,5,0,4,0,3,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,40,0,10,4,73,48,140,116,903,140,1867,114,863,25,4222,0,0,0,0,0,0,0,0,0,4,0,3,3,9,0,40,7,17,0,78,0,3,13,28,3,44,5,18,0,114,0,9,52,39,3,40,4,17,4,173,Lake Macquarie (C)
14700,0,0,0,5,0,3,0,0,0,10,3,26,3,87,24,100,3,29,0,281,3,17,7,74,26,44,7,16,0,190,4,12,3,35,16,27,0,14,0,112,0,6,5,20,7,14,0,10,3,72,0,12,7,15,11,12,0,11,0,62,3,3,8,3,7,4,0,3,0,32,3,0,3,4,3,0,0,0,0,22,0,3,3,3,0,3,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,21,83,38,252,104,211,11,82,10,807,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,3,4,3,3,7,0,0,0,16,0,0,6,0,6,9,0,0,0,26,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,0,4,0,0,5,12,0,57,0,15,0,88,0,0,0,0,0,6,0,7,0,13,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,7,19,4,69,0,28,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,4,Leeton (A)
14850,0,0,0,4,0,10,0,3,3,21,7,5,12,67,14,266,4,155,10,539,0,8,4,27,0,92,5,38,4,179,0,0,10,21,0,19,0,8,0,59,0,0,0,11,3,16,0,10,0,41,7,4,5,22,3,15,0,3,0,58,0,5,0,8,3,3,0,0,0,22,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,4,20,16,25,33,173,32,428,12,225,19,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,8,0,0,8,8,4,5,3,10,0,43,0,0,5,10,4,6,0,3,0,25,Lismore (C)
14870,0,0,0,0,0,3,0,4,0,7,0,4,0,34,4,54,3,49,3,144,0,0,0,15,3,21,0,19,0,51,0,0,0,0,3,3,0,0,0,7,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,11,3,67,12,81,3,70,3,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,4,0,3,0,0,0,9,0,0,13,3,0,0,0,3,0,17,Lithgow (C)
14900,0,5,8,9,12,44,0,23,8,115,15,82,20,176,57,690,18,282,18,1364,14,48,20,170,76,518,27,159,12,1035,11,34,22,104,50,211,27,84,6,544,18,11,18,84,30,123,23,42,3,345,9,15,13,60,30,65,16,29,4,247,11,13,3,39,16,24,13,17,0,147,6,10,4,28,15,6,0,10,0,80,8,3,3,3,8,6,0,3,0,32,0,0,0,3,5,0,0,0,0,17,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,3,0,5,3,17,3,8,14,56,90,222,120,688,306,1711,127,654,77,3992,0,0,4,3,0,0,0,4,0,16,0,0,0,13,6,15,0,3,0,47,3,0,15,26,3,35,3,15,3,112,0,3,40,22,12,27,11,11,4,127,Liverpool (C)
14920,0,0,0,0,0,3,0,3,0,6,0,0,3,6,0,18,0,9,3,38,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,9,0,28,0,13,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart (A)
15050,0,0,0,0,0,11,3,6,0,30,3,23,11,109,35,432,31,271,17,919,4,13,9,64,9,150,13,73,3,329,0,3,7,41,8,68,3,20,0,165,5,6,5,21,3,22,3,9,0,73,0,0,7,25,3,29,0,10,0,71,3,3,8,9,7,6,0,0,0,32,3,3,0,0,3,3,0,0,0,20,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,22,20,64,47,278,71,740,52,396,19,1683,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,0,10,0,30,0,0,3,14,0,23,5,4,0,53,0,3,21,7,10,8,0,9,3,69,Maitland (C)
15240,0,0,0,9,0,17,0,13,6,47,9,10,9,109,15,441,6,177,15,781,3,0,0,26,3,84,0,30,0,148,6,0,0,15,0,19,0,5,0,47,0,0,5,11,0,3,0,3,0,24,3,3,10,8,8,6,3,3,0,34,0,0,3,3,0,3,0,3,0,18,3,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,30,0,6,0,47,16,20,31,187,29,605,8,244,19,1162,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,7,0,4,0,18,0,3,4,16,0,8,0,7,0,44,0,0,17,10,3,9,0,3,3,53,Mid-Coast (A)
15270,0,0,0,0,0,5,0,3,3,18,3,3,5,31,0,98,0,40,0,179,0,0,0,8,0,15,0,4,0,34,0,0,3,0,0,4,0,3,0,6,0,0,4,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,4,8,23,41,6,133,0,57,3,274,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,4,0,10,3,4,5,4,0,3,0,4,0,15,Mid-Western Regional (A)
15300,0,0,0,0,0,3,0,0,0,4,0,5,4,8,3,32,0,10,0,62,0,0,3,3,0,9,0,4,0,23,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,18,8,46,0,19,6,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,7,Moree Plains (A)
15350,0,0,0,6,0,3,0,3,3,20,4,17,9,81,16,57,0,22,3,206,4,21,5,76,16,48,0,6,0,174,0,3,7,42,12,25,0,13,3,104,0,3,5,30,4,22,0,7,0,84,0,3,8,16,3,13,0,4,4,48,0,0,3,10,3,7,0,0,0,24,0,3,0,5,0,0,0,0,0,16,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,55,50,283,45,175,11,60,13,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,8,5,3,0,0,0,21,0,0,3,7,0,3,0,0,0,20,Mosman (A)
15520,3,0,0,3,0,0,0,0,4,9,0,0,3,34,4,39,0,20,3,103,3,0,0,16,0,11,0,6,0,31,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,68,4,48,4,32,4,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,3,0,11,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,5,0,6,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,Murrumbidgee (A)
15650,0,0,0,0,0,5,0,4,3,11,0,0,7,19,4,88,4,45,3,164,0,0,4,6,0,14,0,6,0,29,0,0,0,3,0,10,0,7,0,16,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,3,4,22,32,6,115,7,68,7,264,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,4,0,0,3,0,3,0,15,0,0,8,0,3,0,0,0,0,16,Muswellbrook (A)
15700,0,0,0,0,0,4,0,3,0,11,0,0,5,17,4,47,3,39,0,122,0,0,0,4,0,16,0,17,0,38,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,5,3,7,30,3,72,3,67,3,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,12,0,0,3,0,0,0,0,0,0,9,Nambucca (A)
15750,0,0,0,0,0,0,0,3,3,9,0,4,9,11,0,72,0,30,0,126,0,0,0,3,0,14,0,4,0,26,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,11,19,8,95,3,36,4,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,4,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,8,0,9,0,28,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,20,0,16,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Narrandera (A)
15850,0,0,0,3,0,0,0,3,0,5,0,0,0,8,0,16,0,6,0,35,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,22,0,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Narromine (A)
15900,0,3,6,14,0,26,0,18,4,68,7,107,34,412,74,908,36,518,22,2118,13,89,40,349,64,402,34,178,10,1172,10,56,28,257,60,197,21,67,3,694,10,58,31,178,43,139,18,52,3,536,10,34,34,151,35,86,12,34,3,394,9,31,27,70,27,25,3,13,0,205,0,24,5,28,13,7,3,4,0,97,6,8,5,9,7,3,0,0,0,37,0,4,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,3,17,7,21,0,12,6,77,73,428,207,1502,332,1814,122,891,54,5427,0,0,0,0,0,0,0,0,0,0,0,9,9,24,3,32,3,18,0,92,3,13,14,43,8,50,4,30,0,165,7,15,41,52,17,39,4,27,0,194,Newcastle (C)
15950,0,7,0,24,5,12,0,0,5,53,11,70,10,218,47,213,11,83,7,672,9,67,18,191,100,119,22,36,16,571,10,45,20,173,73,96,13,46,10,487,15,51,34,101,53,57,7,35,7,362,11,39,16,70,42,34,0,30,0,247,7,28,10,37,20,22,0,8,7,137,6,19,5,4,24,8,0,0,3,78,7,13,0,0,4,5,0,0,0,29,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,3,12,5,14,0,0,8,46,74,354,115,828,384,579,55,248,72,2700,0,0,0,0,0,0,0,0,0,5,0,0,0,9,3,8,0,0,0,33,0,4,6,20,3,6,0,3,3,54,0,3,14,22,14,8,0,11,0,79,North Sydney (A)
15990,0,10,5,31,4,40,9,23,5,122,24,123,86,794,108,1164,81,582,23,2992,19,80,40,405,89,475,46,184,13,1348,22,30,38,209,58,234,22,92,4,709,15,23,46,175,41,145,16,69,3,535,17,19,38,106,34,95,8,37,3,360,10,13,26,55,17,39,5,8,3,175,0,4,12,21,8,16,3,9,0,69,0,6,11,8,3,3,0,0,0,27,3,3,3,3,0,3,0,0,0,14,0,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,7,3,14,6,31,3,11,5,88,111,320,310,1829,377,2250,180,1020,65,6476,0,0,6,3,0,3,0,0,0,10,0,3,7,24,7,31,4,14,0,88,3,9,23,71,16,41,0,28,0,190,3,18,71,62,10,37,8,13,0,224,Northern Beaches (A)
16100,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,16,0,10,0,34,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,0,26,0,18,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Oberon (A)
16150,0,3,0,6,0,11,0,3,0,27,0,13,6,89,7,232,7,109,12,474,0,3,3,39,4,68,5,38,3,151,0,0,3,28,4,21,0,3,0,59,3,3,4,9,0,17,0,3,0,51,0,0,6,18,0,8,0,3,0,41,0,0,3,3,3,9,0,0,0,21,0,0,0,6,5,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,5,4,23,8,33,37,201,21,381,13,167,18,871,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,19,0,0,6,3,0,7,0,4,0,28,0,0,16,7,0,12,0,0,0,37,Orange (C)
16200,0,0,0,4,0,3,0,0,0,6,3,0,4,19,4,76,4,22,0,136,0,3,0,3,4,13,0,7,0,29,0,0,0,6,0,0,0,3,0,10,0,0,0,4,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,7,13,39,11,103,9,32,3,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,3,0,3,0,9,0,0,3,3,0,0,0,0,0,10,Parkes (A)
16260,3,4,3,27,13,31,0,9,14,117,17,189,33,379,119,784,22,276,34,1853,14,147,46,317,205,461,38,154,29,1416,16,74,40,191,151,242,37,85,22,859,22,42,39,121,133,149,23,72,15,623,18,51,27,83,166,88,13,49,13,499,15,23,21,47,96,34,4,20,3,273,7,23,6,22,51,14,5,9,14,155,5,18,7,8,30,0,0,0,0,69,12,13,3,5,9,0,0,0,0,36,4,0,0,3,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,4,7,0,20,10,24,0,9,24,98,138,602,225,1227,981,1847,150,697,159,6031,0,0,0,3,3,0,0,0,0,8,3,11,13,16,6,16,3,6,0,69,3,9,13,38,29,43,3,26,0,160,0,18,51,29,26,30,7,26,3,190,Parramatta (C)
16350,4,7,0,15,7,47,0,18,8,105,10,52,49,305,66,955,26,469,21,1954,16,34,27,193,49,434,26,205,12,998,7,17,19,96,48,149,22,76,6,440,10,15,20,78,24,101,18,35,0,304,10,23,29,66,30,63,15,33,3,259,9,14,14,25,14,23,7,14,3,116,7,3,5,17,9,6,3,5,0,56,0,9,3,12,0,0,0,3,0,33,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,12,3,22,0,10,12,67,72,178,178,816,250,1814,113,866,58,4339,0,0,7,0,0,0,0,0,0,10,0,5,5,14,5,17,0,14,0,62,0,8,13,32,10,47,3,18,0,134,0,11,53,32,9,26,0,18,5,157,Penrith (C)
