lga_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,lga_name16
58680,231.0,217.0,230.0,246.0,236.0,45.0,45.0,46.0,45.0,46.0,11792400.0,13435469.0,15169107.0,17953953.0,18558684.0,40733.0,52427.0,56267.0,62455.0,71146.0,51049.0,61915.0,65953.0,72984.0,78638.0,Wandering (S)
58760,83653.0,89250.0,94644.0,99435.0,104311.0,39.0,39.0,39.0,39.0,39.0,4380711227.0,5092201452.0,5789166722.0,6189126968.0,6589583852.0,44267.0,47277.0,50301.0,51063.0,51889.0,52368.0,57055.0,61168.0,62243.0,63172.0,Wanneroo (C)
58820,1935.0,2028.0,2085.0,2112.0,2166.0,45.0,45.0,46.0,46.0,47.0,103902823.0,120475059.0,132743504.0,139143551.0,145932992.0,40355.0,45018.0,48473.0,49385.0,51260.0,53697.0,59406.0,63666.0,65882.0,67374.0,Waroona (S)
58890,505.0,505.0,530.0,554.0,558.0,48.0,49.0,49.0,48.0,48.0,19255670.0,26072467.0,25205419.0,29298937.0,34004141.0,29850.0,37921.0,39857.0,38796.0,44692.0,38130.0,51629.0,47557.0,52886.0,60939.0,West Arthur (S)
62410,2281.0,2211.0,2236.0,2239.0,2283.0,51.0,51.0,52.0,52.0,52.0,83285000.0,82637588.0,83629602.0,91136011.0,94389685.0,29513.0,29761.0,30240.0,32573.0,33437.0,36512.0,37376.0,37401.0,40704.0,41345.0,Glamorgan/Spring Bay (M)
62610,22247.0,22115.0,21707.0,21808.0,22426.0,41.0,42.0,42.0,42.0,42.0,919877447.0,947864561.0,962368077.0,988864584.0,1037265174.0,38427.0,39746.0,40920.0,42232.0,43524.0,41348.0,42861.0,44334.0,45344.0,46253.0,Glenorchy (C)
62810,30571.0,30389.0,30217.0,30570.0,31419.0,43.0,44.0,44.0,45.0,44.0,1726495471.0,1776262626.0,1840930349.0,1932255647.0,2030877754.0,42107.0,43679.0,45543.0,46956.0,47865.0,56475.0,58451.0,60924.0,63208.0,64639.0,Hobart (C)
63010,7906.0,7867.0,7770.0,7969.0,8231.0,45.0,45.0,46.0,46.0,46.0,304348796.0,309943283.0,320319796.0,349637936.0,371150726.0,33091.0,34174.0,35464.0,37163.0,37474.0,38496.0,39398.0,41225.0,43875.0,45092.0,Huon Valley (M)
63210,3104.0,3147.0,3073.0,3078.0,3145.0,45.0,46.0,47.0,47.0,47.0,113839464.0,122971121.0,122310243.0,131833152.0,137211952.0,32897.0,33991.0,34711.0,36168.0,37532.0,36675.0,39076.0,39802.0,42831.0,43629.0,Kentish (M)
59100,485.0,493.0,469.0,474.0,482.0,48.0,47.0,48.0,49.0,50.0,16901985.0,22357431.0,22401864.0,32997584.0,33612440.0,29435.0,36973.0,37015.0,51027.0,51476.0,34849.0,45350.0,47765.0,69615.0,69735.0,Wickepin (S)
74560,194.0,208.0,240.0,227.0,250.0,49.0,50.0,49.0,50.0,50.0,10916187.0,12514079.0,15218581.0,14079381.0,16373669.0,49611.0,55207.0,57518.0,58773.0,60266.0,56269.0,60164.0,63411.0,62024.0,65495.0,Wagait (S)
74660,729.0,732.0,739.0,799.0,776.0,37.0,38.0,39.0,39.0,39.0,42180430.0,47506710.0,48709017.0,51668837.0,50864569.0,51469.0,57958.0,56207.0,54963.0,55473.0,57861.0,64900.0,65912.0,64667.0,65547.0,West Arnhem (R)
59170,651.0,645.0,636.0,664.0,691.0,46.0,46.0,46.0,46.0,47.0,27026601.0,29996045.0,31923323.0,38834808.0,48838346.0,33563.0,37254.0,39464.0,46445.0,54135.0,41516.0,46505.0,50194.0,58486.0,70678.0,Williams (S)
59250,115.0,131.0,124.0,126.0,120.0,41.0,38.0,41.0,40.0,41.0,4314181.0,6138694.0,6424233.0,6576735.0,6369596.0,36692.0,39322.0,45324.0,46769.0,33537.0,37515.0,46860.0,51808.0,52196.0,53080.0,Wiluna (S)
89399,222921.0,229245.0,233592.0,237161.0,244720.0,40.0,41.0,41.0,41.0,41.0,14034232430.0,15027025375.0,15956854799.0,16598660685.0,17327837418.0,54512.0,57090.0,59484.0,60524.0,61484.0,62956.0,65550.0,68311.0,69989.0,70807.0,Unincorporated ACT
99399,929.0,969.0,1020.0,1071.0,1045.0,46.0,46.0,45.0,46.0,47.0,56964133.0,64985822.0,73478349.0,77072659.0,72426066.0,60222.0,63643.0,68095.0,69733.0,69841.0,61318.0,67065.0,72038.0,71963.0,69307.0,Unincorp. Other Territories
63410,1051.0,1032.0,922.0,934.0,966.0,46.0,47.0,49.0,49.0,49.0,45844659.0,45946638.0,39107501.0,43140443.0,48816126.0,38042.0,39235.0,36986.0,40253.0,40582.0,43620.0,44522.0,42416.0,46189.0,50534.0,King Island (M)
63610,19623.0,19770.0,19601.0,19855.0,20297.0,45.0,45.0,45.0,46.0,46.0,921676889.0,980378223.0,1012523939.0,1054871511.0,1113665499.0,39891.0,41877.0,43268.0,44700.0,46035.0,46969.0,49589.0,51657.0,53129.0,54868.0,Kingborough (M)
63810,5210.0,5337.0,5325.0,5479.0,5670.0,45.0,46.0,46.0,46.0,46.0,223053853.0,239656103.0,255669059.0,264478464.0,284589248.0,37364.0,38876.0,40636.0,40532.0,41964.0,42813.0,44905.0,48013.0,48271.0,50192.0,Latrobe (M) (Tas.)
64010,33956.0,33619.0,33030.0,32925.0,33558.0,42.0,42.0,43.0,43.0,43.0,1512737630.0,1564834542.0,1612666895.0,1656089601.0,1740952899.0,37770.0,38927.0,40583.0,41825.0,43137.0,44550.0,46546.0,48824.0,50299.0,51879.0,Launceston (C)
64210,10272.0,10115.0,9896.0,10167.0,10373.0,44.0,45.0,45.0,46.0,46.0,425353942.0,439845951.0,446225580.0,479692072.0,502831378.0,36660.0,38105.0,38964.0,40180.0,41170.0,41409.0,43485.0,45092.0,47181.0,48475.0,Meander Valley (M)
64610,6547.0,6590.0,6513.0,6656.0,6782.0,45.0,45.0,46.0,46.0,47.0,281058370.0,299004225.0,303499354.0,310381803.0,338965882.0,36613.0,38293.0,39389.0,39927.0,41829.0,42929.0,45372.0,46599.0,46632.0,49980.0,Northern Midlands (M)
64810,7043.0,7015.0,7035.0,7228.0,7406.0,44.0,44.0,45.0,45.0,45.0,292335936.0,298028112.0,309309226.0,325071280.0,348950205.0,37973.0,39110.0,40204.0,41107.0,42715.0,41507.0,42484.0,43967.0,44974.0,47117.0,Sorell (M)
59310,937.0,953.0,934.0,942.0,937.0,46.0,45.0,45.0,46.0,46.0,50769423.0,49606482.0,59261157.0,62095286.0,59946885.0,44672.0,43840.0,48559.0,49213.0,49603.0,54183.0,52053.0,63449.0,65919.0,63977.0,Wongan-Ballidu (S)
59320,197.0,208.0,213.0,230.0,234.0,47.0,46.0,48.0,48.0,48.0,8971490.0,9680098.0,12256743.0,14661513.0,19399039.0,33654.0,36481.0,39939.0,47932.0,53016.0,45541.0,46539.0,57543.0,63746.0,82902.0,Woodanilling (S)
59330,262.0,260.0,259.0,261.0,274.0,48.0,48.0,49.0,50.0,51.0,11762259.0,12615367.0,15667531.0,18919617.0,20657314.0,37757.0,39843.0,54361.0,54019.0,52838.0,44894.0,48521.0,60492.0,72489.0,75392.0,Wyalkatchem (S)
59340,3834.0,4023.0,4073.0,4100.0,4111.0,38.0,38.0,38.0,38.0,38.0,217147194.0,245660532.0,258619261.0,270685543.0,264413101.0,48449.0,52600.0,54458.0,55736.0,54348.0,56637.0,61064.0,63496.0,66021.0,64318.0,Wyndham-East Kimberley (S)
59350,80.0,75.0,91.0,78.0,82.0,43.0,44.0,45.0,46.0,48.0,3689019.0,3604598.0,4263389.0,4108946.0,3878252.0,38868.0,42081.0,39126.0,50193.0,40787.0,46113.0,48061.0,46850.0,52679.0,47296.0,Yalgoo (S)
72300,9460.0,9815.0,10483.0,11151.0,11895.0,43.0,43.0,43.0,43.0,43.0,537619092.0,608780757.0,703886316.0,786876079.0,852973357.0,50386.0,54213.0,57442.0,60910.0,61642.0,56831.0,62026.0,67146.0,70566.0,71709.0,Litchfield (M)
59360,709.0,685.0,679.0,652.0,612.0,45.0,46.0,47.0,48.0,48.0,38735438.0,36774103.0,38312913.0,44305806.0,45117107.0,48582.0,42053.0,46575.0,53569.0,59662.0,54634.0,53685.0,56425.0,67954.0,73721.0,Yilgarn (S)
59370,1883.0,1986.0,2113.0,2181.0,2035.0,49.0,49.0,49.0,49.0,50.0,79089664.0,94053555.0,111412642.0,122386863.0,118663984.0,33089.0,37103.0,38868.0,40184.0,42307.0,42002.0,47358.0,52727.0,56115.0,58312.0,York (S)
60210,2787.0,2721.0,2678.0,2664.0,2728.0,49.0,50.0,50.0,51.0,51.0,98164239.0,103566500.0,103896295.0,104081223.0,109540444.0,26901.0,28976.0,29307.0,30269.0,30186.0,35222.0,38062.0,38796.0,39070.0,40154.0,Break O'Day (M)
60410,7002.0,6985.0,6993.0,7119.0,7382.0,40.0,40.0,41.0,41.0,41.0,293877442.0,299185311.0,313607012.0,326233507.0,349005383.0,38040.0,39996.0,41408.0,42606.0,43764.0,41971.0,42833.0,44846.0,45826.0,47278.0,Brighton (M)
60610,9612.0,9664.0,9486.0,9487.0,9610.0,42.0,43.0,43.0,43.0,44.0,430989028.0,447939670.0,461177549.0,470184061.0,489416018.0,37932.0,39580.0,41095.0,42156.0,43223.0,44839.0,46351.0,48617.0,49561.0,50928.0,Burnie (C)
60810,11261.0,11236.0,11056.0,11129.0,11215.0,45.0,46.0,46.0,47.0,47.0,472735351.0,496399004.0,514183627.0,527191213.0,554118087.0,36130.0,37374.0,39086.0,40330.0,41880.0,41980.0,44179.0,46507.0,47371.0,49409.0,Central Coast (M) (Tas.)
61010,1114.0,1081.0,1079.0,1071.0,1122.0,46.0,45.0,47.0,47.0,47.0,41017807.0,40651998.0,39781906.0,42789353.0,47396841.0,30454.0,32577.0,33320.0,33229.0,34482.0,36820.0,37606.0,36869.0,39953.0,42243.0,Central Highlands (M) (Tas.)
61210,4435.0,4400.0,4289.0,4323.0,4373.0,43.0,44.0,44.0,44.0,45.0,179130811.0,187048649.0,178070668.0,201294089.0,213444986.0,37038.0,38431.0,38280.0,41596.0,42910.0,40390.0,42511.0,41518.0,46564.0,48810.0,Circular Head (M)
61410,28973.0,29109.0,28940.0,29570.0,30372.0,45.0,45.0,46.0,46.0,46.0,1383028449.0,1437295427.0,1488569532.0,1554940125.0,1645668590.0,40624.0,42139.0,43530.0,45183.0,46232.0,47735.0,49376.0,51436.0,52585.0,54184.0,Clarence (C)
61510,4709.0,4632.0,4550.0,4584.0,4757.0,43.0,44.0,45.0,44.0,45.0,190714129.0,193341640.0,199356993.0,208133481.0,219694141.0,36683.0,37671.0,39519.0,40694.0,41505.0,40500.0,41740.0,43815.0,45404.0,46183.0,Derwent Valley (M)
61610,12668.0,12477.0,12272.0,12153.0,12357.0,43.0,43.0,43.0,44.0,44.0,532971898.0,535155082.0,545619737.0,563394403.0,585194928.0,36019.0,37137.0,38503.0,39221.0,40391.0,42072.0,42891.0,44461.0,46358.0,47357.0,Devonport (C)
61810,3531.0,3466.0,3412.0,3404.0,3449.0,46.0,46.0,47.0,47.0,47.0,129725080.0,136457451.0,133695432.0,141726589.0,146678080.0,31648.0,33580.0,33056.0,35774.0,37037.0,36739.0,39370.0,39184.0,41635.0,42528.0,Dorset (M)
62010,444.0,461.0,476.0,501.0,502.0,53.0,52.0,52.0,51.0,52.0,17284145.0,18875660.0,19237012.0,20890437.0,23208216.0,33452.0,34287.0,31033.0,34469.0,35956.0,38928.0,40945.0,40414.0,41697.0,46232.0,Flinders (M) (Tas.)
62210,2951.0,2876.0,2780.0,2717.0,2830.0,45.0,46.0,47.0,47.0,47.0,127259518.0,128863834.0,129439852.0,131576230.0,136208792.0,37226.0,37902.0,38948.0,40963.0,41114.0,43124.0,44807.0,46561.0,48427.0,48130.0,George Town (M)
70420,1642.0,1703.0,1727.0,1651.0,1669.0,41.0,41.0,41.0,42.0,41.0,75242358.0,82424769.0,86602901.0,86909320.0,90144951.0,42526.0,44781.0,44783.0,47838.0,49204.0,45824.0,48400.0,50146.0,52640.0,54011.0,Barkly (R)
70540,,,,,,,,,,,,,,,,,,,,,,,,,,Belyuen (S)
70620,174.0,152.0,132.0,97.0,99.0,36.0,39.0,37.0,39.0,40.0,5307925.0,5059909.0,5076050.0,4277723.0,4641949.0,24514.0,24604.0,35070.0,33874.0,36760.0,30505.0,33289.0,38455.0,44100.0,46888.0,Central Desert (R)
70700,562.0,540.0,576.0,585.0,616.0,47.0,47.0,48.0,48.0,47.0,25660967.0,26634691.0,30133022.0,31177077.0,32768867.0,40283.0,42614.0,44186.0,45524.0,45724.0,45660.0,49324.0,52314.0,53294.0,53196.0,Coomalie (S)
71000,47609.0,49821.0,51906.0,54025.0,55546.0,38.0,38.0,38.0,37.0,37.0,2739444985.0,3073104127.0,3388532313.0,3686290700.0,3916081528.0,49716.0,52774.0,55141.0,57397.0,58649.0,57540.0,61683.0,65282.0,68233.0,70502.0,Darwin (C)
71300,445.0,408.0,420.0,481.0,421.0,37.0,38.0,37.0,38.0,39.0,14144790.0,14639052.0,16014691.0,16912756.0,18930391.0,24554.0,26905.0,28778.0,24828.0,34729.0,31786.0,35880.0,38130.0,35162.0,44965.0,East Arnhem (R)
72200,4656.0,4797.0,4880.0,5032.0,5247.0,39.0,39.0,39.0,39.0,38.0,245667677.0,267152613.0,284719018.0,300318627.0,308621270.0,49988.0,52290.0,54591.0,54404.0,54824.0,52764.0,55692.0,58344.0,59682.0,58819.0,Katherine (T)
72330,351.0,354.0,355.0,388.0,363.0,35.0,39.0,37.0,38.0,38.0,12683066.0,13745825.0,14494087.0,16387426.0,16110109.0,27265.0,29533.0,33676.0,32987.0,36969.0,36134.0,38830.0,40828.0,42236.0,44380.0,MacDonnell (R)
