lga_code16,ciii_iv_1000_1249_mng,ciii_iv_1000_1249_pro,ciii_iv_1000_1249_tectw,ciii_iv_1000_1249_copsw,ciii_iv_1000_1249_claw,ciii_iv_1000_1249_swks,ciii_iv_1000_1249_maopdv,ciii_iv_1000_1249_lab,ciii_iv_1000_1249_idns,ciii_iv_1000_1249_tot,ciii_iv_1250_1499_mng,ciii_iv_1250_1499_pro,ciii_iv_1250_1499_tectw,ciii_iv_1250_1499_copsw,ciii_iv_1250_1499_claw,ciii_iv_1250_1499_swks,ciii_iv_1250_1499_maopdv,ciii_iv_1250_1499_lab,ciii_iv_1250_1499_idns,ciii_iv_1250_1499_tot,ciii_iv_1500_1749_mng,ciii_iv_1500_1749_pro,ciii_iv_1500_1749_tectw,ciii_iv_1500_1749_copsw,ciii_iv_1500_1749_claw,ciii_iv_1500_1749_swks,ciii_iv_1500_1749_maopdv,ciii_iv_1500_1749_lab,ciii_iv_1500_1749_idns,ciii_iv_1500_1749_tot,ciii_iv_1750_1999_mng,ciii_iv_1750_1999_pro,ciii_iv_1750_1999_tectw,ciii_iv_1750_1999_copsw,ciii_iv_1750_1999_claw,ciii_iv_1750_1999_swks,ciii_iv_1750_1999_maopdv,ciii_iv_1750_1999_lab,ciii_iv_1750_1999_idns,ciii_iv_1750_1999_tot,ciii_iv_2000_2999_mng,ciii_iv_2000_2999_pro,ciii_iv_2000_2999_tectw,ciii_iv_2000_2999_copsw,ciii_iv_2000_2999_claw,ciii_iv_2000_2999_swks,ciii_iv_2000_2999_maopdv,ciii_iv_2000_2999_lab,ciii_iv_2000_2999_idns,ciii_iv_2000_2999_tot,ciii_iv_3000mo_mng,ciii_iv_3000mo_pro,ciii_iv_3000mo_tectw,ciii_iv_3000mo_copsw,ciii_iv_3000mo_claw,ciii_iv_3000mo_swks,ciii_iv_3000mo_maopdv,ciii_iv_3000mo_lab,ciii_iv_3000mo_idns,ciii_iv_3000mo_tot,ciii_iv_pins_mng,ciii_iv_pins_pro,ciii_iv_pins_tectw,ciii_iv_pins_copsw,ciii_iv_pins_claw,ciii_iv_pins_swks,ciii_iv_pins_maopdv,ciii_iv_pins_lab,ciii_iv_pins_idns,ciii_iv_pins_tot,ciii_iv_tot_mng,ciii_iv_tot_pro,ciii_iv_tot_tectw,ciii_iv_tot_copsw,ciii_iv_tot_claw,ciii_iv_tot_swks,ciii_iv_tot_maopdv,ciii_iv_tot_lab,ciii_iv_tot_idns,ciii_iv_tot_tot,ci_ii_nni_mng,ci_ii_nni_pro,ci_ii_nni_tectw,ci_ii_nni_copsw,ci_ii_nni_claw,ci_ii_nni_swks,ci_ii_nni_maopdv,ci_ii_nni_lab,ci_ii_nni_idns,ci_ii_nni_tot,ci_ii_1_149_mng,ci_ii_1_149_pro,ci_ii_1_149_tectw,ci_ii_1_149_copsw,ci_ii_1_149_claw,ci_ii_1_149_swks,ci_ii_1_149_maopdv,ci_ii_1_149_lab,ci_ii_1_149_idns,ci_ii_1_149_tot,ci_ii_150_299_mng,ci_ii_150_299_pro,ci_ii_150_299_tectw,ci_ii_150_299_copsw,ci_ii_150_299_claw,ci_ii_150_299_swks,ci_ii_150_299_maopdv,ci_ii_150_299_lab,ci_ii_150_299_idns,ci_ii_150_299_tot,ci_ii_300_399_mng,ci_ii_300_399_pro,ci_ii_300_399_tectw,ci_ii_300_399_copsw,ci_ii_300_399_claw,ci_ii_300_399_swks,ci_ii_300_399_maopdv,ci_ii_300_399_lab,ci_ii_300_399_idns,ci_ii_300_399_tot,ci_ii_400_499_mng,ci_ii_400_499_pro,ci_ii_400_499_tectw,ci_ii_400_499_copsw,ci_ii_400_499_claw,ci_ii_400_499_swks,ci_ii_400_499_maopdv,ci_ii_400_499_lab,ci_ii_400_499_idns,ci_ii_400_499_tot,ci_ii_500_649_mng,ci_ii_500_649_pro,ci_ii_500_649_tectw,ci_ii_500_649_copsw,ci_ii_500_649_claw,ci_ii_500_649_swks,ci_ii_500_649_maopdv,ci_ii_500_649_lab,ci_ii_500_649_idns,ci_ii_500_649_tot,ci_ii_650_799_mng,ci_ii_650_799_pro,ci_ii_650_799_tectw,ci_ii_650_799_copsw,ci_ii_650_799_claw,ci_ii_650_799_swks,ci_ii_650_799_maopdv,ci_ii_650_799_lab,ci_ii_650_799_idns,ci_ii_650_799_tot,ci_ii_800_999_mng,ci_ii_800_999_pro,ci_ii_800_999_tectw,ci_ii_800_999_copsw,ci_ii_800_999_claw,ci_ii_800_999_swks,ci_ii_800_999_maopdv,ci_ii_800_999_lab,ci_ii_800_999_idns,ci_ii_800_999_tot,ci_ii_1000_1249_mng,ci_ii_1000_1249_pro,ci_ii_1000_1249_tectw,ci_ii_1000_1249_copsw,ci_ii_1000_1249_claw,ci_ii_1000_1249_swks,ci_ii_1000_1249_maopdv,ci_ii_1000_1249_lab,ci_ii_1000_1249_idns,ci_ii_1000_1249_tot,ci_ii_1250_1499_mng,ci_ii_1250_1499_pro,ci_ii_1250_1499_tectw,ci_ii_1250_1499_copsw,ci_ii_1250_1499_claw,ci_ii_1250_1499_swks,ci_ii_1250_1499_maopdv,ci_ii_1250_1499_lab,ci_ii_1250_1499_idns,ci_ii_1250_1499_tot,ci_ii_1500_1749_mng,ci_ii_1500_1749_pro,ci_ii_1500_1749_tectw,ci_ii_1500_1749_copsw,ci_ii_1500_1749_claw,ci_ii_1500_1749_swks,ci_ii_1500_1749_maopdv,ci_ii_1500_1749_lab,ci_ii_1500_1749_idns,ci_ii_1500_1749_tot,ci_ii_1750_1999_mng,ci_ii_1750_1999_pro,ci_ii_1750_1999_tectw,ci_ii_1750_1999_copsw,ci_ii_1750_1999_claw,ci_ii_1750_1999_swks,ci_ii_1750_1999_maopdv,ci_ii_1750_1999_lab,ci_ii_1750_1999_idns,ci_ii_1750_1999_tot,lga_name16
56620,3,0,3,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,11,15,0,5,3,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ngaanyatjarraku (S)
54340,5,3,26,5,3,0,3,8,0,61,6,0,27,4,3,5,0,3,0,50,6,3,21,3,0,0,0,0,0,34,4,5,8,0,0,0,0,3,0,18,0,0,10,0,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,4,3,0,3,0,0,0,0,0,0,8,44,17,162,47,43,24,21,47,3,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,3,0,7,0,0,0,0,3,0,0,7,0,14,0,0,0,0,0,0,3,3,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Katanning (S)
54410,4,0,6,4,0,0,0,0,0,11,3,0,3,3,0,0,0,0,0,7,4,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,18,0,24,30,10,0,6,6,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kellerberrin (S)
54480,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,10,3,4,0,4,10,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kent (S)
54550,3,0,6,3,4,0,3,3,0,21,9,0,13,0,0,0,0,3,0,25,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,36,4,45,16,13,10,7,32,3,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kojonup (S)
55320,76,39,392,135,152,55,57,76,6,985,73,38,299,54,78,27,15,26,6,609,62,36,170,37,55,22,13,19,12,422,38,20,125,23,28,9,8,14,3,274,78,20,137,18,23,9,21,16,4,325,58,10,55,0,7,3,0,11,7,151,5,5,27,11,10,3,3,3,8,80,531,256,1939,1042,689,489,196,461,87,5687,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,19,4,4,0,31,0,0,0,7,8,23,0,3,0,45,0,0,0,9,3,9,0,9,0,30,0,0,7,6,11,6,0,3,0,33,0,3,0,13,8,18,3,15,0,57,3,0,5,5,13,12,8,6,0,50,3,3,0,21,16,3,0,8,0,57,0,3,12,10,22,8,5,9,0,59,4,0,0,3,10,4,0,0,0,21,0,4,0,6,4,0,0,0,0,17,0,0,0,0,4,0,0,0,0,7,Melville (C)
54620,5,0,9,0,0,0,0,4,0,19,6,0,3,0,0,0,0,0,0,13,0,0,9,0,0,0,5,0,0,12,3,0,10,0,0,0,0,0,0,18,0,4,43,0,0,0,3,3,0,55,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,33,4,93,6,3,0,18,16,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Kondinin (S)
54690,0,0,5,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,4,0,5,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koorda (S)
54970,0,0,13,3,3,0,5,6,0,28,0,0,15,3,3,0,17,5,0,48,0,0,41,0,0,0,30,5,3,81,7,3,49,0,3,0,55,9,0,122,8,14,313,0,7,0,113,15,5,474,7,0,86,0,0,0,18,0,0,119,0,0,6,0,0,0,3,0,3,15,21,19,534,12,31,3,253,42,19,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,Laverton (S)
56730,18,10,48,25,22,7,9,12,0,151,24,10,49,13,13,4,9,10,0,135,20,4,41,21,10,0,7,5,3,104,9,9,20,10,7,0,5,0,0,59,13,3,40,3,3,3,13,6,3,83,4,0,3,0,0,0,3,0,0,20,0,0,3,3,0,0,0,0,0,16,125,62,321,161,105,52,71,83,14,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,3,0,10,0,0,0,0,3,4,0,0,0,10,0,0,3,7,3,0,0,0,0,16,3,0,0,0,3,3,0,0,0,18,0,0,0,3,3,0,0,0,0,13,0,0,4,0,6,3,0,0,0,19,0,0,0,3,0,0,0,0,0,10,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Northam (S)
55040,0,0,18,0,3,0,3,4,3,30,3,0,21,0,3,0,19,8,0,49,7,0,35,0,5,0,33,7,0,84,0,3,49,0,0,0,47,13,0,112,8,18,282,5,3,0,95,13,3,420,15,0,69,0,0,0,23,3,0,107,0,0,5,0,0,0,4,0,0,13,37,23,487,10,23,0,224,53,9,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,Leonora (S)
55110,61,29,321,89,89,36,37,50,7,707,45,21,204,38,43,18,30,34,8,439,45,10,150,23,25,7,26,18,5,303,33,7,93,9,6,11,19,8,0,183,46,6,91,18,13,9,12,10,3,200,24,9,25,0,4,5,0,3,0,67,5,0,33,10,8,8,4,0,12,84,389,180,1595,1028,520,468,235,389,61,4853,0,0,0,0,0,3,0,0,0,5,3,0,4,8,0,13,0,3,0,32,0,0,0,4,0,5,0,4,0,25,0,0,7,9,0,11,0,8,0,34,0,0,4,4,6,4,0,8,0,33,4,6,4,9,7,12,5,4,0,56,0,3,7,11,7,9,4,0,3,49,0,4,6,9,3,13,3,5,0,45,3,3,3,5,8,3,0,0,0,29,5,0,3,7,4,3,0,0,0,23,0,0,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,Mandurah (C)
55180,18,4,78,12,10,7,18,10,3,161,20,8,45,4,4,0,7,8,4,101,15,10,23,3,5,3,3,4,0,63,4,0,9,5,0,3,4,3,0,29,10,0,12,3,0,0,3,0,0,31,6,0,3,0,0,0,0,0,0,13,4,0,7,0,0,0,0,0,0,14,154,39,317,122,78,49,57,94,13,936,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,3,0,4,0,10,0,0,0,3,0,0,0,3,0,11,0,0,0,0,4,0,3,0,0,12,3,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manjimup (S)
55250,3,3,7,3,0,0,3,5,0,18,4,0,11,0,0,0,5,6,0,30,0,0,17,0,3,0,14,3,0,37,0,0,17,0,4,0,23,0,0,41,3,4,120,0,5,0,44,3,0,176,3,0,35,0,0,0,20,0,0,55,0,0,3,0,0,0,3,0,0,3,18,6,205,9,16,3,113,29,7,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Meekatharra (S)
55950,3,0,5,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,12,7,3,6,7,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mukinbudin (S)
55530,6,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,11,3,0,3,6,7,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mingenew (S)
55390,0,0,3,0,0,0,4,3,0,18,0,0,4,0,6,0,3,3,0,18,0,0,23,0,3,0,6,7,0,32,0,0,24,0,0,0,6,3,0,34,0,0,65,0,0,0,31,3,6,111,3,0,26,0,0,0,6,3,0,38,0,0,4,0,0,0,0,0,0,4,6,6,149,6,12,0,61,15,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Menzies (S)
55460,11,3,23,3,6,0,9,3,0,59,10,5,9,0,3,0,0,0,0,28,10,0,23,0,0,0,5,0,0,44,8,0,4,0,0,0,8,7,0,28,8,0,21,0,0,3,13,5,0,49,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,49,16,127,38,27,20,42,24,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Merredin (S)
56090,20,13,142,36,31,20,24,40,4,333,27,15,117,31,20,18,15,14,7,250,31,22,90,103,11,4,5,9,0,273,13,5,48,28,3,3,9,0,0,110,33,10,48,12,3,5,12,9,5,136,19,0,9,3,3,7,0,8,0,44,0,5,12,3,3,0,0,4,5,31,206,108,780,399,171,127,117,187,30,2123,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,3,0,0,0,3,4,0,0,12,0,0,4,0,4,3,0,3,0,10,0,0,0,3,0,0,0,0,0,9,0,0,3,3,0,3,0,0,0,14,3,0,0,4,0,3,0,3,0,12,3,0,0,3,4,0,3,3,0,17,3,3,3,0,8,0,3,3,0,20,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,Mundaring (S)
56790,11,0,7,3,3,3,5,5,0,43,0,0,4,0,4,0,8,0,0,11,3,0,3,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,12,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,47,3,63,30,17,9,12,36,5,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northampton (S)
55600,7,0,19,3,5,5,0,3,0,51,13,0,11,0,0,0,7,4,0,32,7,3,12,0,3,0,3,4,0,28,3,0,3,0,0,0,0,6,0,14,3,0,0,0,0,0,0,0,0,11,4,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,55,10,77,27,31,15,27,27,3,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moora (S)
57980,40,32,183,36,88,18,9,18,3,426,17,35,133,11,57,9,6,15,3,293,33,30,104,11,29,8,0,8,4,234,24,12,51,8,6,0,7,5,0,120,30,23,77,3,9,13,6,4,3,166,23,15,22,3,0,6,3,3,0,72,3,0,14,3,3,0,0,0,0,35,234,202,841,336,403,143,61,136,25,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,5,0,16,0,0,0,0,3,3,0,0,0,14,0,0,3,3,3,0,0,0,0,12,0,0,0,7,7,0,0,3,0,15,0,0,0,3,7,3,0,0,0,22,7,3,0,3,7,3,0,4,0,24,0,0,4,4,6,0,0,3,0,17,0,3,0,9,15,3,0,3,0,33,3,0,0,0,6,3,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,Subiaco (C)
58050,177,79,1031,150,276,85,261,149,29,2237,132,67,845,107,153,66,186,80,24,1656,181,74,742,94,75,54,158,66,22,1471,154,81,453,75,48,28,99,32,18,984,283,75,531,55,63,32,105,34,25,1197,137,24,134,10,6,8,18,13,4,360,19,6,69,22,14,3,20,12,20,194,1383,552,5257,1439,1225,776,1265,975,199,13077,0,0,0,0,0,0,0,0,0,3,0,0,3,12,9,13,0,8,0,43,3,3,5,12,6,22,0,18,0,67,3,0,4,14,10,10,3,7,0,44,0,0,6,6,12,17,0,11,0,55,3,0,5,9,19,16,4,9,3,68,6,4,9,13,22,16,14,15,0,96,20,0,15,14,35,14,18,11,0,120,9,7,8,8,30,10,7,12,0,90,7,4,3,3,17,3,9,7,0,40,6,0,4,6,15,0,5,4,0,38,0,3,0,6,6,0,0,0,0,15,Swan (C)
55670,3,0,5,5,0,0,3,0,0,17,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,9,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,19,4,12,9,6,3,12,10,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Morawa (S)
55810,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,11,0,0,7,0,0,0,3,0,0,5,0,0,5,0,0,0,7,0,0,16,0,0,22,0,0,0,9,0,0,30,0,0,6,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,6,3,51,3,3,0,17,6,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Magnet (S)
56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nungarin (S)
