lga_code16,sg_400_499_mng,sg_400_499_pro,sg_400_499_tectw,sg_400_499_copsw,sg_400_499_claw,sg_400_499_swks,sg_400_499_maopdv,sg_400_499_lab,sg_400_499_idns,sg_400_499_tot,sg_500_649_mng,sg_500_649_pro,sg_500_649_tectw,sg_500_649_copsw,sg_500_649_claw,sg_500_649_swks,sg_500_649_maopdv,sg_500_649_lab,sg_500_649_idns,sg_500_649_tot,sg_650_799_mng,sg_650_799_pro,sg_650_799_tectw,sg_650_799_copsw,sg_650_799_claw,sg_650_799_swks,sg_650_799_maopdv,sg_650_799_lab,sg_650_799_idns,sg_650_799_tot,sg_800_999_mng,sg_800_999_pro,sg_800_999_tectw,sg_800_999_copsw,sg_800_999_claw,sg_800_999_swks,sg_800_999_maopdv,sg_800_999_lab,sg_800_999_idns,sg_800_999_tot,sg_1000_1249_mng,sg_1000_1249_pro,sg_1000_1249_tectw,sg_1000_1249_copsw,sg_1000_1249_claw,sg_1000_1249_swks,sg_1000_1249_maopdv,sg_1000_1249_lab,sg_1000_1249_idns,sg_1000_1249_tot,sg_1250_1499_mng,sg_1250_1499_pro,sg_1250_1499_tectw,sg_1250_1499_copsw,sg_1250_1499_claw,sg_1250_1499_swks,sg_1250_1499_maopdv,sg_1250_1499_lab,sg_1250_1499_idns,sg_1250_1499_tot,sg_1500_1749_mng,sg_1500_1749_pro,sg_1500_1749_tectw,sg_1500_1749_copsw,sg_1500_1749_claw,sg_1500_1749_swks,sg_1500_1749_maopdv,sg_1500_1749_lab,sg_1500_1749_idns,sg_1500_1749_tot,sg_1750_1999_mng,sg_1750_1999_pro,sg_1750_1999_tectw,sg_1750_1999_copsw,sg_1750_1999_claw,sg_1750_1999_swks,sg_1750_1999_maopdv,sg_1750_1999_lab,sg_1750_1999_idns,sg_1750_1999_tot,sg_2000_2999_mng,sg_2000_2999_pro,sg_2000_2999_tectw,sg_2000_2999_copsw,sg_2000_2999_claw,sg_2000_2999_swks,sg_2000_2999_maopdv,sg_2000_2999_lab,sg_2000_2999_idns,sg_2000_2999_tot,sg_3000mo_mng,sg_3000mo_pro,sg_3000mo_tectw,sg_3000mo_copsw,sg_3000mo_claw,sg_3000mo_swks,sg_3000mo_maopdv,sg_3000mo_lab,sg_3000mo_idns,sg_3000mo_tot,sg_pins_mng,sg_pins_pro,sg_pins_tectw,sg_pins_copsw,sg_pins_claw,sg_pins_swks,sg_pins_maopdv,sg_pins_lab,sg_pins_idns,sg_pins_tot,sg_tot_mng,sg_tot_pro,sg_tot_tectw,sg_tot_copsw,sg_tot_claw,sg_tot_swks,sg_tot_maopdv,sg_tot_lab,sg_tot_idns,sg_tot_tot,lg_nni_mng,lg_nni_pro,lg_nni_tectw,lg_nni_copsw,lg_nni_claw,lg_nni_swks,lg_nni_maopdv,lg_nni_lab,lg_nni_idns,lg_nni_tot,lg_1_149_mng,lg_1_149_pro,lg_1_149_tectw,lg_1_149_copsw,lg_1_149_claw,lg_1_149_swks,lg_1_149_maopdv,lg_1_149_lab,lg_1_149_idns,lg_1_149_tot,lg_150_299_mng,lg_150_299_pro,lg_150_299_tectw,lg_150_299_copsw,lg_150_299_claw,lg_150_299_swks,lg_150_299_maopdv,lg_150_299_lab,lg_150_299_idns,lg_150_299_tot,lg_300_399_mng,lg_300_399_pro,lg_300_399_tectw,lg_300_399_copsw,lg_300_399_claw,lg_300_399_swks,lg_300_399_maopdv,lg_300_399_lab,lg_300_399_idns,lg_300_399_tot,lg_400_499_mng,lg_400_499_pro,lg_400_499_tectw,lg_400_499_copsw,lg_400_499_claw,lg_400_499_swks,lg_400_499_maopdv,lg_400_499_lab,lg_400_499_idns,lg_400_499_tot,lg_500_649_mng,lg_500_649_pro,lg_500_649_tectw,lg_500_649_copsw,lg_500_649_claw,lg_500_649_swks,lg_500_649_maopdv,lg_500_649_lab,lg_500_649_idns,lg_500_649_tot,lg_650_799_mng,lg_650_799_pro,lg_650_799_tectw,lg_650_799_copsw,lg_650_799_claw,lg_650_799_swks,lg_650_799_maopdv,lg_650_799_lab,lg_650_799_idns,lg_650_799_tot,lg_800_999_mng,lg_800_999_pro,lg_800_999_tectw,lg_800_999_copsw,lg_800_999_claw,lg_800_999_swks,lg_800_999_maopdv,lg_800_999_lab,lg_800_999_idns,lg_800_999_tot,lga_name16
57280,0,0,0,3,0,0,0,0,0,4,0,5,4,3,0,0,0,0,0,15,3,3,0,9,0,0,0,4,3,26,0,13,3,27,9,0,0,3,0,52,0,22,11,22,20,0,0,5,0,78,0,48,3,14,15,0,0,3,0,83,7,52,3,24,14,0,0,0,0,98,0,62,3,6,6,0,0,0,0,85,34,68,4,31,3,0,3,4,0,148,5,25,10,0,0,0,0,0,0,40,0,0,0,5,0,0,0,0,0,4,52,302,42,167,75,0,4,24,7,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,Port Hedland (T)
57350,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,17,4,0,0,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,Quairading (S)
57420,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,12,0,3,0,4,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,8,4,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,4,15,5,0,4,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,Ravensthorpe (S)
57490,0,22,12,58,10,0,0,23,0,134,6,57,17,126,23,0,0,43,3,271,3,80,10,173,43,0,0,41,0,348,9,121,18,155,59,0,5,20,0,386,7,250,20,91,98,4,5,13,3,480,19,269,15,43,53,0,0,0,0,401,13,375,7,65,13,0,3,0,3,480,14,370,3,80,0,0,0,0,7,475,87,296,4,54,6,0,3,0,4,453,14,69,0,0,0,0,0,0,0,82,0,7,3,8,4,0,0,0,0,26,177,1953,114,956,326,6,21,177,21,3750,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,12,3,3,3,0,16,0,0,3,0,27,0,3,4,3,13,0,3,3,0,25,0,0,13,0,15,0,8,8,0,51,Rockingham (C)
65010,0,0,0,3,0,0,0,0,0,7,0,0,0,15,4,0,0,3,0,23,0,3,0,4,0,0,0,0,0,10,0,7,0,4,3,0,0,3,0,19,0,8,0,0,5,0,0,5,0,16,0,10,0,3,0,0,0,0,0,9,0,9,0,3,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,49,6,40,16,0,0,13,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,8,0,0,0,0,3,0,3,5,0,13,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,0,4,0,10,0,0,0,4,0,19,0,6,3,16,0,0,0,3,0,32,0,13,3,27,4,0,0,11,0,54,3,20,4,23,8,0,0,3,0,65,0,46,3,11,6,0,0,0,0,67,6,50,0,31,4,0,0,0,0,88,0,43,4,43,3,0,0,0,0,99,0,49,0,24,0,0,0,0,0,79,10,34,0,14,0,0,0,0,0,67,6,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,13,34,284,22,208,37,0,3,30,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,3,0,0,5,0,6,0,0,17,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,9,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,3,11,4,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,Shark Bay (S)
57840,0,9,0,7,5,0,0,0,0,18,0,30,6,22,7,0,0,0,0,66,0,24,10,26,12,3,0,6,0,83,0,51,16,17,32,0,0,3,0,117,5,62,20,16,48,4,0,0,3,153,10,82,24,3,44,0,0,0,0,170,22,138,31,7,34,0,0,0,3,231,22,124,8,0,20,0,0,0,0,174,98,197,6,3,31,4,0,0,3,334,30,15,0,0,6,0,0,0,0,51,0,4,0,0,5,0,0,3,0,8,183,745,124,114,240,7,4,24,12,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,7,0,0,3,0,3,0,0,3,0,7,3,0,4,0,3,0,0,0,0,8,0,0,5,4,7,0,5,3,0,29,South Perth (C)
57910,3,41,11,58,26,3,0,29,3,165,0,81,20,108,68,0,3,43,0,316,9,117,22,155,83,0,5,33,7,426,6,167,31,173,108,3,10,25,3,525,26,316,39,100,281,13,8,16,13,814,38,386,52,71,207,13,3,8,12,795,61,478,54,116,146,0,9,7,11,887,52,540,41,106,72,4,11,5,15,846,298,534,79,78,93,3,12,7,15,1117,90,72,21,9,10,0,0,3,0,213,10,17,0,11,7,0,3,3,0,50,606,2803,381,1070,1144,48,57,217,83,6411,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,3,0,14,0,0,0,14,4,3,0,0,0,19,0,0,0,13,9,0,0,0,0,19,3,3,4,4,8,0,0,0,0,25,0,7,21,9,25,0,0,0,0,61,3,11,5,14,12,0,7,7,3,61,7,20,15,15,36,0,18,18,0,122,Stirling (C)
57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perenjori (S)
65210,0,0,0,3,0,0,0,0,0,6,0,4,0,6,0,3,0,0,0,19,0,0,0,9,0,0,0,4,0,16,0,0,3,3,0,0,0,8,0,15,0,3,3,0,3,0,0,0,0,18,0,7,8,3,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,10,3,3,0,3,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,27,15,42,10,9,0,16,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,3,0,8,Tasman (M)
65410,0,3,0,12,3,0,0,0,0,18,0,7,0,9,0,0,0,6,0,21,0,6,0,5,5,0,0,3,0,18,0,18,3,9,4,0,0,9,0,33,0,20,3,0,3,0,0,4,0,30,0,12,0,0,3,0,0,0,0,21,0,21,0,4,4,0,0,0,0,33,3,11,0,5,0,0,0,0,0,18,9,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,109,5,51,19,0,0,27,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,4,6,0,17,Waratah/Wynyard (M)
65610,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,4,0,14,0,3,0,8,0,0,0,4,0,18,0,3,0,3,5,0,0,11,0,21,0,6,0,5,4,0,0,3,0,24,0,18,0,0,0,0,0,0,0,16,0,7,8,0,0,0,0,0,0,15,0,4,0,3,0,0,3,0,0,15,5,0,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,11,38,17,0,5,21,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,4,0,13,West Coast (M)
65810,0,5,0,10,0,0,0,3,0,14,0,4,0,19,4,0,0,4,0,35,0,9,0,9,3,0,0,3,0,24,0,14,3,7,10,0,0,8,0,39,0,21,10,3,3,0,0,3,0,48,0,30,4,0,0,0,0,0,0,37,4,40,0,4,3,0,3,0,0,51,3,45,0,0,0,0,0,0,0,55,14,8,6,0,0,0,0,3,0,32,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,26,197,27,56,18,0,4,29,3,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,7,0,0,4,0,18,0,0,4,0,9,0,0,4,0,25,West Tamar (M)
70200,0,8,0,15,3,0,0,3,0,30,3,12,3,25,11,0,3,7,0,62,0,10,0,26,11,0,0,13,0,68,3,29,19,46,60,0,3,41,0,208,12,130,24,100,135,0,8,20,9,428,17,187,18,68,76,0,0,9,0,373,30,270,15,74,53,3,0,4,0,456,28,234,7,55,23,0,0,0,0,354,83,214,18,109,24,0,7,0,5,457,24,69,0,29,0,0,0,0,0,122,3,6,0,5,0,0,0,0,0,22,211,1191,105,570,410,15,25,99,16,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,5,0,4,4,6,7,0,3,5,0,29,Alice Springs (T)
99399,0,0,0,3,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,12,0,3,0,0,5,0,0,0,0,13,3,3,0,8,0,0,0,0,0,20,0,11,5,8,0,0,0,0,0,21,0,3,0,4,6,0,0,0,0,15,0,7,0,0,0,0,0,0,0,12,4,22,0,3,0,0,0,0,0,32,13,15,0,0,0,0,0,0,0,30,4,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,28,81,9,43,13,0,3,5,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,13,0,4,6,3,3,0,5,4,0,21,3,0,9,0,14,0,0,3,0,31,Unincorp. Other Territories
60410,0,0,0,0,0,0,0,0,0,3,0,3,0,15,0,0,0,3,0,16,0,4,4,8,4,3,0,0,0,21,0,8,3,3,3,0,0,3,0,25,0,22,0,4,7,0,0,0,0,37,0,20,0,11,3,0,0,0,0,38,0,26,0,19,3,0,0,0,0,47,3,10,0,16,0,0,0,0,0,30,5,3,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,104,9,89,22,3,0,10,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,4,0,4,5,0,16,Brighton (M)
58330,0,7,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,7,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,4,17,7,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,12,Toodyay (S)
58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wandering (S)
58760,4,25,6,47,12,0,0,13,0,105,0,46,13,112,14,0,0,30,0,225,0,83,18,160,15,0,0,37,0,315,0,108,14,136,37,0,0,22,0,333,0,164,28,47,44,0,8,5,0,292,14,228,8,39,11,0,14,9,0,325,13,276,5,47,7,0,20,4,0,375,21,377,0,64,3,0,8,0,0,481,97,240,4,34,4,0,3,0,3,385,22,10,0,3,0,0,0,0,0,35,0,8,0,7,6,0,0,0,0,21,182,1597,110,804,157,4,60,163,9,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,3,6,3,0,0,5,0,14,0,3,0,9,3,0,0,0,0,21,4,12,3,16,11,0,0,0,0,52,0,6,7,7,18,0,0,3,0,50,0,10,14,13,25,0,8,13,0,86,Wanneroo (C)
58820,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,6,4,8,0,0,0,0,0,14,0,7,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,21,3,0,0,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,0,9,Waroona (S)
58400,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Trayning (S)
58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,West Arthur (S)
59320,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,3,Woodanilling (S)
59330,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,13,4,0,3,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyalkatchem (S)
58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Upper Gascoyne (S)
58510,3,8,3,3,3,0,0,3,0,29,0,20,3,20,11,0,3,3,0,64,0,34,5,35,10,0,0,6,0,97,7,43,3,36,27,0,0,8,0,123,9,64,12,30,51,0,0,10,3,177,21,93,18,25,31,0,0,3,0,186,24,121,8,39,38,0,0,0,0,237,18,164,12,49,14,0,0,0,0,255,94,130,16,32,28,0,0,0,0,300,63,35,6,3,13,0,0,0,0,118,0,3,0,0,0,0,0,0,0,11,235,733,94,303,230,0,9,44,9,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,10,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,3,6,0,0,0,0,14,0,3,0,3,6,0,0,0,0,13,4,4,3,3,12,0,3,3,3,32,Victoria Park (T)
